STATE,COUNTY,PRECINCT,CLINTON,TRUMP
AR,OUACHITA,BUENA VISTA FIRE STATION,39,92
AR,OUACHITA,CALVARY BAPTIST CHURCH EAST CAMDEN,62,319
AR,OUACHITA,CAMDEN CUMBERLAND PRESBYTERIAN CHURCH,84,120
AR,OUACHITA,CHIDESTER SCHOOL,118,127
AR,OUACHITA,CLEVELAND AUDITORIUM,141,43
AR,OUACHITA,DEMO,0,0
AR,OUACHITA,EARLY VOTE,2408,2356
AR,OUACHITA,ELLIOTT BAPTIST CHURCH,50,134
AR,OUACHITA,FAIRVIEW METHODIST CHURCH,107,198
AR,OUACHITA,FORESTRY BUILDING,65,153
AR,OUACHITA,FRENCHPORT FIRE STATION,51,188
AR,OUACHITA,HARMONY GROVE METHODIST CHURCH,95,223
AR,OUACHITA,HOLLY GROVE BAPTIST CHURCH,60,62
AR,OUACHITA,NEW STARLIGHT BAPTIST CHURCH,131,337
AR,OUACHITA,PAPER BALLOTS,133,112
AR,OUACHITA,SILVER SPRINGS METHODIST CHURCH,18,42
AR,OUACHITA,ST. JAMES A.M.E. CHURCH EAGLE MILLS,20,29
AR,OUACHITA,ST. MARKS METHODIST CHURCH,208,262
AR,OUACHITA,ST. PAUL BAPTIST CHURCH,159,1
AR,OUACHITA,STANDARD UMPSTEAD FIRE STATION,13,141
AR,OUACHITA,STEPHENS LIBRARY,191,146
AR,OUACHITA,TOWNSHIP COMMUNITY CENTER,9,80
AR,PIKE,ANTOINE,31,21
AR,PIKE,DAISY,1,51
AR,PIKE,DELIGHT,15,127
AR,PIKE,GLENWOOD NORTH,14,65
AR,PIKE,GLENWOOD SOUTH,18,97
AR,PIKE,KIRBY,12,83
AR,PIKE,LANGLEY/LODI,3,59
AR,PIKE,MURFREESBORO EAST,8,49
AR,PIKE,MURFREESBORO WEST,12,64
AR,PIKE,NEWHOPE,7,35
AR,PIKE,PISGAH,3,53
AR,POLK,ACORN,34,240
AR,POLK,BIG FORK,7,52
AR,POLK,BOARD CAMP,23,192
AR,POLK,CHERRY HILL,32,145
AR,POLK,COVE,27,246
AR,POLK,DALLAS VALLEY,19,194
AR,POLK,GRANNIS,23,164
AR,POLK,HATFIELD,46,206
AR,POLK,INK,9,78
AR,POLK,POTTER,34,139
AR,POLK,PRECINCT 1,23,167
AR,POLK,PRECINCT 2,34,164
AR,POLK,PRECINCT 3,30,166
AR,POLK,ROCKY,18,71
AR,POLK,SHADY GROVE,29,179
AR,POLK,VANDERVOORT,14,127
AR,POLK,WICKES,41,229
AR,SCOTT,BLACKFORK,2,15
AR,SCOTT,BLANSETT,5,26
AR,SCOTT,BRAWLEY,4,15
AR,SCOTT,CAUTHRON/OLIVER,8,19
AR,SCOTT,CEDAR CREEK,4,11
AR,SCOTT,COAL/LAFAYETTE,10,60
AR,SCOTT,DENTON,8,62
AR,SCOTT,HICKMAN RURAL EAST,5,57
AR,SCOTT,HICKMAN RURAL WEST,6,34
AR,SCOTT,HICKMAN WARD I,16,47
AR,SCOTT,HICKMAN WARD II,17,55
AR,SCOTT,HICKMAN WARD III,13,39
AR,SCOTT,HON,14,41
AR,SCOTT,HUNT,2,27
AR,SCOTT,JAMES,3,10
AR,SCOTT,JONES/LITTLE TEXAS,2,36
AR,SCOTT,KEENER,1,16
AR,SCOTT,LAFAVE,2,3
AR,SCOTT,LAMB,19,81
AR,SCOTT,LEWIS WARD I,22,105
AR,SCOTT,LEWIS WARD II,25,111
AR,SCOTT,MILL CREEK,10,73
AR,SCOTT,MOUNT PLEASANT,6,70
AR,SCOTT,MOUNTAIN,4,46
AR,SCOTT,PARKS,4,28
AR,SCOTT,TOMLINSON/TATE,4,18
AR,SEBASTIAN,9-1A,17,79
AR,SEBASTIAN,9-1B,29,130
AR,SEBASTIAN,9-1C,37,174
AR,SEBASTIAN,9-1D,69,405
AR,SEBASTIAN,9-1E,44,242
AR,SEBASTIAN,9-1N,8,99
AR,SEBASTIAN,9-2G,27,110
AR,SEBASTIAN,9-2K,13,69
AR,SEBASTIAN,9-2L,9,67
AR,SEBASTIAN,9-3E,24,87
AR,SEBASTIAN,9-3F,21,164
AR,SEBASTIAN,9-3G,20,82
AR,SEBASTIAN,9-3H,10,115
AR,SEBASTIAN,9-3I,22,154
AR,SEBASTIAN,9-3J,22,187
AR,SEBASTIAN,9-3K,38,122
AR,SEBASTIAN,9-3L,21,107
AR,SEBASTIAN,9-4F,2,17
AR,SEVIER,BEAR CREEK EAST,13,82
AR,SEVIER,BEAR CREEK WEST,52,154
AR,SEVIER,BEN LOMOND,12,50
AR,SEVIER,CLEAR CREEK 1,17,129
AR,SEVIER,CLEAR CREEK 2,84,236
AR,SEVIER,DE QUEEN EAST,39,41
AR,SEVIER,DE QUEEN NORTH CENTRAL,35,46
AR,SEVIER,DE QUEEN SOUTHWEST,66,46
AR,SEVIER,DQ NORTHWEST,44,105
AR,SEVIER,JEFFERSON,0,15
AR,SEVIER,MINERAL,27,125
AR,SEVIER,MONROE,35,94
AR,SEVIER,PARACLIFTA,14,67
AR,SEVIER,RED COLONY,48,263
AR,SEVIER,SALINE EAST,4,36
AR,SEVIER,SALINE WEST,1,16
AR,SEVIER,WASHINGTON,44,46
AR,UNION,AURELLE,79,60
AR,UNION,CALEDONIA,23,193
AR,UNION,CALION,62,178
AR,UNION,COUNTRY BOX #1,31,77
AR,UNION,COUNTRY BOX #2,24,198
AR,UNION,COUNTRY BOX #3,54,517
AR,UNION,COUNTRY BOX #4,45,226
AR,UNION,COUNTRY BOX #6,56,214
AR,UNION,COUNTRY BOX #7,11,56
AR,UNION,DEMO,0,0
AR,UNION,EARLY VOTING,2745,4777
AR,UNION,FELSENTHAL,8,40
AR,UNION,HIBANKS,26,120
AR,UNION,HUTTIG,154,111
AR,UNION,JUNCTION CITY,97,166
AR,UNION,LAWSON,64,190
AR,UNION,LISBON,21,115
AR,UNION,MT. HOLLY,38,131
AR,UNION,NEW LONDON,40,136
AR,UNION,NORPHLET,68,434
AR,UNION,PAPER BALLOTS,173,242
AR,UNION,SMACKOVER,165,488
AR,UNION,STRONG,237,106
AR,UNION,THREE CREEKS,46,194
AR,UNION,UNION,73,262
AR,UNION,WARD #1,333,263
AR,UNION,WARD #2,333,364
AR,UNION,WARD #3,512,80
AR,UNION,WARD #4,284,328
AR,UNION,WESSON,25,92
AR,UNION,WOOLEYS STORE,13,85
AR,YELL,BLUFFTON,7,40
AR,YELL,BRIGGSVILLE,12,36
AR,YELL,CENTERVILLE,39,159
AR,YELL,COMPTON,2,17
AR,YELL,CRAWFORD,8,11
AR,YELL,DANVILLE,80,126
AR,YELL,DARDANELLE OUTSIDE,85,303
AR,YELL,DARDANELLE WARD 1,72,105
AR,YELL,DARDANELLE WARD 2,29,59
AR,YELL,DARDANELLE WARD 3 JP 10,13,17
AR,YELL,DARDANELLE WARD 3 OTHER,14,18
AR,YELL,DUTCH CREEK,6,17
AR,YELL,FERGUSON,26,186
AR,YELL,GALLA ROCK,10,37
AR,YELL,GILKEY,10,37
AR,YELL,GRAVELLY,3,42
AR,YELL,HERRING,7,50
AR,YELL,IONS CREEK,6,20
AR,YELL,LAMAR,65,205
AR,YELL,MAGAZINE 1,40,149
AR,YELL,MAGAZINE 2,24,34
AR,YELL,MASON,9,82
AR,YELL,MOUNTAIN,5,31
AR,YELL,PRAIRIE,12,140
AR,YELL,RICHLAND,4,74
AR,YELL,RILEY,34,141
AR,YELL,ROVER,9,84
AR,YELL,WARD,63,155
AR,YELL,WAVELAND,15,61
