STATE,COUNTY,PRECINCT,DEM,REP
VA,CHARLES CITY COUNTY,PROVISIONAL (04),0.0,0.0
VA,CHARLES CITY COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),242.0,111.0
VA,CHARLES CITY COUNTY,101 - PRECINCT 1-1 (04),556.0,435.0
VA,CHARLES CITY COUNTY,201 - PRECINCT 2-1 (04),660.0,285.0
VA,CHARLES CITY COUNTY,301 - PRECINCT 3-1 (04),627.0,393.0
VA,CHESTERFIELD COUNTY,PROVISIONAL (04),0.0,0.0
VA,CHESTERFIELD COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),1682.0,1569.0
VA,CHESTERFIELD COUNTY,101 - BELLWOOD (04),608.0,496.0
VA,CHESTERFIELD COUNTY,102 - SOUTH CHESTER (04),890.0,873.0
VA,CHESTERFIELD COUNTY,103 - ENON (04),1036.0,1273.0
VA,CHESTERFIELD COUNTY,104 - NORTH CHESTER (04),836.0,1256.0
VA,CHESTERFIELD COUNTY,106 - HARROWGATE (04),1499.0,1112.0
VA,CHESTERFIELD COUNTY,107 - WELLS (04),954.0,800.0
VA,CHESTERFIELD COUNTY,108 - ECOFF (04),1032.0,1544.0
VA,CHESTERFIELD COUNTY,109 - ELIZABETH SCOTT (04),1460.0,1350.0
VA,CHESTERFIELD COUNTY,110 - DUTCH GAP (04),612.0,682.0
VA,CHESTERFIELD COUNTY,111 - IRON BRIDGE (04),1523.0,1485.0
VA,CHESTERFIELD COUNTY,112 - CARVER (04),907.0,746.0
VA,CHESTERFIELD COUNTY,201 - GATES (04),681.0,769.0
VA,CHESTERFIELD COUNTY,203 - BIRD (04),252.0,301.0
VA,CHESTERFIELD COUNTY,209 - SALEM CHURCH (04),1130.0,1020.0
VA,CHESTERFIELD COUNTY,211 - NASH (04),999.0,1726.0
VA,CHESTERFIELD COUNTY,301 - ETTRICK (04),1860.0,358.0
VA,CHESTERFIELD COUNTY,303 - MATOACA (04),1204.0,1115.0
VA,CHESTERFIELD COUNTY,304 - WINFREES STORE (04),719.0,1711.0
VA,CHESTERFIELD COUNTY,305 - BEACH (04),195.0,613.0
VA,DINWIDDIE COUNTY,PROVISIONAL (04),0.0,0.0
VA,DINWIDDIE COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),469.0,350.0
VA,DINWIDDIE COUNTY,101 - WHITE OAK (04),97.0,314.0
VA,DINWIDDIE COUNTY,102 - ROCKY RUN (04),167.0,442.0
VA,DINWIDDIE COUNTY,103 - CHURCH ROAD (04),185.0,795.0
VA,DINWIDDIE COUNTY,201 - ROHOIC (04),341.0,198.0
VA,DINWIDDIE COUNTY,202 - SUTHERLAND (04),576.0,842.0
VA,DINWIDDIE COUNTY,301 - REAMS (04),145.0,283.0
VA,DINWIDDIE COUNTY,302 - NEW HOPE (04),255.0,441.0
VA,DINWIDDIE COUNTY,303 - LITTLE ZION (04),499.0,468.0
