STATE,COUNTY,PRECINCT,CLINTON,TRUMP
MT,STILLWATER,REED POINT PRECINCT 4,31,146
MT,STILLWATER,MOLT PRECINCT 7,6,62
MT,STILLWATER,RAPELJE PRECINCT 9,17,139
MT,STILLWATER,NYE PRECINCT 10,46,86
MT,STILLWATER,FISHTAIL PRECINCT 11,46,133
MT,STILLWATER,ABSAROKEE PRECINCT 13,187,615
MT,SWEET GRASS,PRECINCT 1,85,343
MT,SWEET GRASS,PRECINCT 2,108,281
MT,SWEET GRASS,PRECINCT 3,82,370
MT,SWEET GRASS,PRECINCT 4,96,364
MT,SWEET GRASS,PRECINCT 5,31,237
MT,TETON,PRECINCT #1,384,928
MT,TETON,PRECINCT #11,27,113
MT,TETON,PRECINCT #17,100,213
MT,TETON,PRECINCT #6,79,210
MT,TETON,PRECINCT #7,218,706
MT,TOOLE,KEVIN,21,101
MT,TOOLE,SUNBURST,74,315
MT,TOOLE,DEVON-GALATA,25,101
MT,TOOLE,SHELBY CITY,258,838
MT,TOOLE,SHELBY RURAL,24,142
MT,TREASURE,PRECINCT # 3,3,33
MT,TREASURE,PRECINCT # 4,55,276
MT,TREASURE,PRECINCT # 6,1,42
MT,VALLEY,2-FRAZER,94,75
MT,VALLEY,7-LUSTRE,3,94
MT,VALLEY,8-OPHEIM,19,151
MT,VALLEY,3-HINSDALE,33,269
MT,VALLEY,5-GLASGOW NE,219,742
MT,VALLEY,1-FORT PECK,158,393
MT,VALLEY,6-NASHUA,41,174
MT,VALLEY,4-GLASGOW,319,800
MT,WHEATLAND,PRECINCT 1,5,61
MT,WHEATLAND,PRECINCT 2,92,290
MT,WHEATLAND,PRECINCT 3,17,69
MT,WHEATLAND,PRECINCT 4,27,102
MT,WHEATLAND,PRECINCT 9,38,180
MT,WIBAUX,PRECINCT #1,55,463
MT,YELLOWSTONE,39.1,21,151
MT,YELLOWSTONE,39.2,296,1242
MT,YELLOWSTONE,40.1,297,1319
MT,YELLOWSTONE,40.3,49,266
MT,YELLOWSTONE,40.4,60,195
MT,YELLOWSTONE,40.5,28,150
MT,YELLOWSTONE,42.1,17,86
MT,YELLOWSTONE,42.2,59,169
MT,YELLOWSTONE,43.1,86,399
MT,YELLOWSTONE,43.2,165,530
MT,YELLOWSTONE,43.3,927,1941
MT,YELLOWSTONE,44.1,266,596
MT,YELLOWSTONE,44.2,627,1145
MT,YELLOWSTONE,44.3,463,882
MT,YELLOWSTONE,47.1,724,571
MT,YELLOWSTONE,47.2,1159,1165
MT,YELLOWSTONE,48.1,1159,1105
MT,YELLOWSTONE,48.2,866,1107
MT,YELLOWSTONE,49.1,726,584
MT,YELLOWSTONE,49.2,758,869
MT,YELLOWSTONE,50.1,702,850
MT,YELLOWSTONE,50.2,751,1101
MT,YELLOWSTONE,51.1,425,652
MT,YELLOWSTONE,51.2,363,491
MT,YELLOWSTONE,51.3,613,984
MT,YELLOWSTONE,45.2,1181,2408
MT,YELLOWSTONE,52.1,608,830
MT,YELLOWSTONE,52.2,780,1214
MT,YELLOWSTONE,56.3,215,523
MT,YELLOWSTONE,46.2,1971,3017
MT,YELLOWSTONE,54.1,1516,2806
MT,YELLOWSTONE,53.1,1232,2978
MT,YELLOWSTONE,55.5,501,1027
MT,YELLOWSTONE,55.4,344,731
MT,YELLOWSTONE,53.3,221,792
MT,YELLOWSTONE,53.2,258,1063
MT,YELLOWSTONE,46.1,71,165
MT,YELLOWSTONE,55.3,234,743
MT,YELLOWSTONE,55.2,13,67
MT,YELLOWSTONE,55.1,118,385
MT,YELLOWSTONE,40-45,188,626
MT,YELLOWSTONE,56.2,849,2144
MT,YELLOWSTONE,56.1,64,235
MT,YELLOWSTONE,54.2,200,616
