STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,2,5,705,1235
MN,2,10,732,1103
MN,2,15,924,1244
MN,2,20,705,880
MN,2,25,725,1304
MN,2,30,572,934
MN,2,35,549,867
MN,2,40,663,1003
MN,2,45,634,1054
MN,2,50,877,1224
MN,2,105,481,360
MN,2,110,612,555
MN,2,115,585,612
MN,2,120,621,504
MN,2,125,568,506
MN,2,130,588,386
MN,2,135,582,570
MN,2,140,518,583
MN,2,205,109,144
MN,2,305,763,527
MN,2,310,785,628
MN,2,315,647,509
MN,2,320,480,384
MN,2,325,918,889
MN,2,330,482,558
MN,2,335,519,499
MN,2,340,585,577
MN,2,405,647,522
MN,2,410,585,540
MN,2,415,733,612
MN,2,420,762,558
MN,2,425,794,743
MN,2,430,569,695
MN,2,435,417,664
MN,2,440,755,1082
MN,2,505,749,577
MN,2,510,708,646
MN,2,515,772,640
MN,2,520,849,820
MN,2,525,725,676
MN,2,530,861,1121
MN,2,535,1000,1008
MN,2,540,168,266
MN,2,605,906,1275
MN,2,705,610,520
MN,2,710,1017,920
MN,2,905,985,1469
MN,2,1505,815,1215
MN,2,1510,922,1222
MN,2,1515,760,1159
MN,2,1905,490,699
MN,2,1910,709,1166
MN,2,1915,646,1037
MN,2,1920,562,922
MN,2,1925,399,808
MN,2,1930,538,919
MN,2,2105,507,444
MN,2,2205,522,637
MN,2,2210,792,974
MN,2,2215,667,766
MN,2,2220,829,1257
MN,2,2225,544,589
MN,2,2230,688,1092
MN,2,2235,786,1146
MN,2,2305,1229,1742
MN,2,2405,565,1130
MN,2,2410,276,622
MN,2,2505,558,836
MN,2,2510,441,868
MN,2,2515,465,769
MN,2,2520,314,504
MN,2,2605,1118,1543
MN,2,2610,305,467
MN,2,2705,487,909
MN,2,2710,888,1269
MN,2,2805,865,1124
MN,2,2810,483,551
MN,2,2905,726,884
MN,2,2910,674,934
MN,2,3005,805,1239
MN,2,3010,563,975
MN,5,5,142,260
MN,5,10,452,655
MN,5,15,47,63
MN,5,20,125,292
MN,5,25,128,288
MN,5,30,81,217
MN,5,35,100,264
MN,5,40,180,374
MN,5,45,166,298
MN,5,50,176,313
MN,5,55,298,651
MN,5,56,2,0
MN,5,60,307,483
MN,5,70,489,445
MN,5,80,584,377
MN,5,85,449,252
MN,5,90,185,436
MN,5,95,454,557
MN,5,100,564,617
MN,5,105,563,582
MN,5,110,685,866
MN,5,111,578,589
MN,5,112,600,748
MN,5,115,124,202
MN,5,120,694,1020
MN,10,5,136,353
MN,10,10,127,401
MN,10,15,838,1174
MN,10,65,349,440
MN,10,70,274,483
MN,10,75,92,195
MN,10,80,72,140
MN,10,85,172,453
MN,10,95,299,651
MN,10,100,61,124
MN,10,105,644,1118
MN,10,110,221,331
MN,10,120,1134,1797
MN,10,125,1208,1751
MN,10,130,261,518
MN,10,135,801,1353
MN,10,140,269,501
MN,10,150,117,336
MN,27,1080,114,237
MN,27,2695,95,111
MN,71,5,614,1070
MN,71,10,792,1289
MN,71,15,824,1738
MN,71,20,556,631
MN,71,22,494,632
MN,71,24,911,1438
MN,71,25,533,878
MN,71,30,364,699
MN,71,35,104,146
MN,71,40,392,665
MN,71,45,627,825
MN,71,50,513,1064
MN,71,55,543,651
MN,71,60,635,865
MN,71,65,464,809
MN,71,70,398,832
MN,71,75,625,1193
MN,71,80,498,912
MN,71,85,24,20
MN,71,90,418,242
MN,71,95,433,313
MN,71,100,696,513
MN,71,105,300,619
MN,71,110,481,739
MN,71,111,431,779
MN,71,120,425,788
MN,71,121,260,473
MN,71,122,269,569
MN,71,125,595,1122
MN,71,130,714,1041
MN,71,135,636,1110
MN,71,140,901,1053
MN,71,145,510,828
MN,71,150,598,1256
MN,71,155,19,46
MN,73,20,299,465
MN,73,25,190,413
MN,73,27,253,353
MN,73,35,524,1008
MN,73,45,804,1126
MN,73,50,482,680
MN,73,55,553,441
MN,73,70,324,514
MN,73,85,346,480
MN,73,115,176,426
MN,73,120,121,221
MN,73,125,176,170
MN,73,145,334,571
MN,73,150,69,277
MN,73,155,432,657
MN,73,160,345,658
MN,73,192,190,279
MN,73,230,252,500
MN,73,235,143,178
MN,73,237,348,700
MN,73,255,612,1266
MN,73,260,846,448
MN,73,265,822,519
MN,73,270,513,284
MN,73,275,439,360
MN,73,280,380,254
MN,73,285,456,541
MN,73,290,773,373
MN,73,295,917,706
MN,73,305,696,782
MN,73,307,699,649
MN,73,310,828,973
MN,73,312,407,393
MN,73,315,435,453
MN,73,317,609,568
MN,73,320,699,537
MN,73,330,474,442
MN,73,335,318,233
MN,73,340,381,309
MN,73,345,778,522
MN,73,350,570,610
MN,73,355,900,1128
MN,73,360,826,1069
MN,73,380,936,604
MN,73,385,994,1036
MN,73,390,365,552
MN,73,395,2,3
MN,73,405,128,326
MN,73,410,515,807
MN,73,414,527,962
MN,73,415,475,590
MN,73,416,705,895
MN,73,417,326,473
MN,73,418,538,668
MN,73,419,520,679
MN,73,440,501,457
MN,73,441,896,736
MN,73,442,160,213
MN,73,445,574,1059
MN,82,105,851,910
MN,82,110,786,962
MN,82,115,863,1327
MN,82,120,705,977
MN,82,125,1121,1637
MN,82,145,1089,1565
MN,82,150,127,231
MN,82,155,1001,1240
MN,82,160,805,1095
MN,82,165,261,481
MN,82,210,338,169
MN,82,215,914,1036
MN,82,305,1202,1385
MN,86,5,1420,2199
MN,86,10,271,420
MN,86,15,756,804
MN,86,20,1465,2094
MN,86,25,965,1301
MN,86,30,799,996
MN,86,31,19,37
MN,86,35,335,739
MN,86,40,259,532
MN,86,45,352,491
MN,86,50,282,484
MN,86,55,516,784
MN,86,60,182,498
MN,86,65,509,897
MN,86,70,17,15
MN,86,75,1219,1841
MN,86,85,592,1120
MN,86,90,266,399
MN,86,95,447,808
MN,86,96,0,1
MN,86,100,364,570
MN,86,105,384,592
MN,86,110,396,723
MN,86,111,31,60
MN,86,115,366,652
MN,86,120,163,370
MN,86,125,2682,3139
MN,86,130,663,1192
MN,86,135,582,928
MN,86,140,1384,2277
MN,86,141,1352,2149
MN,86,142,120,115
MN,86,145,919,1169
MN,86,150,698,1224
MN,86,155,1378,2398
MN,86,156,1817,3343
MN,86,160,540,929
MN,86,165,46,44
MN,86,170,364,514
MN,86,175,145,338
MN,86,180,190,416
MN,86,185,276,429
MN,86,190,210,435
