STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,3,5,14,19
MN,3,10,87,144
MN,3,15,124,172
MN,3,20,302,482
MN,3,25,46,31
MN,3,30,54,65
MN,3,35,58,62
MN,3,40,275,390
MN,3,45,63,78
MN,3,50,243,358
MN,3,51,163,334
MN,3,55,518,619
MN,3,65,691,735
MN,3,75,626,907
MN,3,82,54,32
MN,3,85,390,556
MN,3,90,47,83
MN,3,95,31,51
MN,3,100,195,278
MN,3,105,70,84
MN,3,110,45,60
MN,3,115,126,214
MN,3,120,118,202
MN,3,125,359,507
MN,3,130,180,146
MN,3,135,112,156
MN,3,140,398,592
MN,3,145,121,65
MN,3,150,23,30
MN,3,155,181,277
MN,3,160,72,25
MN,3,165,15,30
MN,3,170,140,189
MN,3,175,46,39
MN,3,180,65,153
MN,3,185,39,68
MN,3,190,74,81
MN,3,195,95,136
MN,3,200,13,30
MN,3,205,58,125
MN,3,210,139,99
MN,3,215,95,189
MN,3,220,41,99
MN,3,225,28,22
MN,3,230,160,79
MN,3,235,9,29
MN,3,240,26,82
MN,4,5,73,37
MN,4,10,5,9
MN,4,15,647,743
MN,4,20,761,472
MN,4,25,613,436
MN,4,30,764,627
MN,4,35,738,534
MN,4,40,911,639
MN,4,45,22,20
MN,4,60,73,83
MN,4,75,293,364
MN,4,90,495,539
MN,4,100,5,1
MN,4,115,27,83
MN,4,120,61,61
MN,4,125,31,30
MN,4,130,99,186
MN,4,140,5,11
MN,4,145,151,195
MN,4,150,31,20
MN,4,155,10,6
MN,4,172,9,25
MN,4,180,385,1
MN,4,195,826,17
MN,4,200,606,15
MN,4,202,348,6
MN,4,205,71,60
MN,4,215,18,10
MN,4,220,15,30
MN,4,225,24,15
MN,4,230,6,12
MN,4,275,9,4
MN,4,280,12,5
MN,4,290,26,37
MN,4,295,46,46
MN,4,300,18,26
MN,6,5,59,35
MN,6,10,40,30
MN,6,15,32,20
MN,6,20,8,3
MN,6,25,57,116
MN,6,30,40,36
MN,6,31,61,31
MN,6,35,125,79
MN,6,40,8,5
MN,6,45,45,37
MN,6,50,172,148
