STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
CO,ALAMOSA,3356202001,430.0,203.0
CO,ALAMOSA,3356202002,486.0,233.0
CO,ALAMOSA,3356202003,619.0,513.0
CO,ALAMOSA,3356202004,652.0,559.0
CO,ALAMOSA,3356202005,176.0,344.0
CO,ALAMOSA,3356202006,502.0,169.0
CO,ALAMOSA,3356202007,694.0,305.0
CO,ALAMOSA,3356202008,252.0,379.0
CO,ARCHULETA,3065904001,327.0,418.0
CO,ARCHULETA,3065904002,274.0,438.0
CO,ARCHULETA,3065904003,185.0,405.0
CO,ARCHULETA,3065904004,127.0,168.0
CO,ARCHULETA,3065904005,137.0,235.0
CO,ARCHULETA,3065904006,600.0,874.0
CO,ARCHULETA,3065904007,464.0,620.0
CO,ARCHULETA,3065904008,523.0,673.0
CO,CONEJOS,3356211001,309.0,51.0
CO,CONEJOS,3356211002,225.0,194.0
CO,CONEJOS,3356211003,211.0,95.0
CO,CONEJOS,3356211004,349.0,32.0
CO,CONEJOS,3356211005,232.0,156.0
CO,CONEJOS,3356211006,221.0,332.0
CO,CONEJOS,3356211007,129.0,175.0
CO,CONEJOS,3356211008,187.0,427.0
CO,CONEJOS,3356211009,156.0,207.0
CO,CONEJOS,3356211010,167.0,134.0
CO,COSTILLA,3356212001,157.0,11.0
CO,COSTILLA,3356212002,199.0,20.0
CO,COSTILLA,3356212003,121.0,7.0
CO,COSTILLA,3356212004,239.0,12.0
CO,COSTILLA,3356212005,67.0,41.0
CO,COSTILLA,3356212006,57.0,26.0
CO,COSTILLA,3356212007,318.0,203.0
CO,COSTILLA,3356212008,182.0,126.0
CO,CUSTER,3356014001,431.0,848.0
CO,CUSTER,3356014002,74.0,235.0
CO,CUSTER,3356014003,363.0,705.0
CO,DELTA,3055415001,179.0,744.0
CO,DELTA,3055415002,124.0,411.0
CO,DELTA,3055415003,174.0,289.0
CO,DELTA,3055415004,257.0,490.0
CO,DELTA,3055415005,185.0,387.0
CO,DELTA,3055415006,187.0,566.0
CO,DELTA,3055415007,210.0,576.0
CO,DELTA,3056115008,145.0,667.0
CO,DELTA,3056115009,201.0,634.0
CO,DELTA,3056115010,244.0,699.0
CO,DELTA,3056115011,226.0,597.0
CO,DELTA,3056115012,155.0,439.0
CO,DELTA,3056115013,197.0,574.0
CO,DELTA,3056115014,251.0,655.0
CO,DELTA,3056115015,334.0,687.0
CO,DELTA,3056115016,240.0,586.0
CO,DELTA,3056115017,218.0,513.0
CO,DELTA,3056115018,347.0,540.0
CO,DELTA,3056115019,313.0,295.0
CO,DELTA,3056115020,367.0,423.0
CO,DOLORES,3065817001,127.0,49.0
CO,DOLORES,3065817002,58.0,192.0
CO,DOLORES,3065817003,50.0,235.0
CO,DOLORES,3065817004,94.0,362.0
CO,EAGLE,3052619004,433.0,337.0
CO,EAGLE,3052619005,745.0,586.0
CO,EAGLE,3052619006,318.0,274.0
CO,EAGLE,3052619007,738.0,317.0
CO,EAGLE,3052619008,270.0,133.0
CO,EAGLE,3052619009,335.0,307.0
CO,EAGLE,3052619010,34.0,106.0
CO,EAGLE,3052619016,276.0,260.0
CO,EAGLE,3052619017,415.0,277.0
CO,EAGLE,3052619018,331.0,303.0
CO,EAGLE,3052619020,496.0,637.0
CO,EAGLE,3052619021,106.0,123.0
CO,EAGLE,3052619022,489.0,385.0
CO,EAGLE,3052619023,387.0,334.0
CO,EAGLE,3052619024,710.0,343.0
CO,EAGLE,3052619025,630.0,339.0
CO,EAGLE,3052619026,308.0,474.0
CO,EAGLE,3052619027,591.0,729.0
CO,EAGLE,3052619028,419.0,316.0
CO,EAGLE,3052619029,601.0,440.0
CO,EAGLE,3052619030,403.0,348.0
CO,GARFIELD,3085723001,611.0,210.0
CO,GARFIELD,3085723002,1081.0,464.0
CO,GARFIELD,3085723003,759.0,302.0
CO,GARFIELD,3085723004,755.0,525.0
CO,GARFIELD,3085723005,543.0,580.0
CO,GARFIELD,3085723006,469.0,302.0
CO,GARFIELD,3085723007,476.0,183.0
CO,GARFIELD,3085723008,458.0,289.0
CO,GARFIELD,3085723009,535.0,307.0
CO,GARFIELD,3085723010,602.0,609.0
CO,GARFIELD,3085723011,444.0,343.0
CO,GARFIELD,3085723012,471.0,425.0
CO,GARFIELD,3085723013,230.0,272.0
CO,GARFIELD,3085723014,316.0,392.0
CO,GARFIELD,3085723015,677.0,843.0
CO,GARFIELD,3085723016,405.0,731.0
CO,GARFIELD,3085723017,269.0,685.0
CO,GARFIELD,3085723018,162.0,396.0
CO,GARFIELD,3085723019,283.0,718.0
CO,GARFIELD,3085723020,313.0,612.0
CO,GARFIELD,3085723021,328.0,679.0
CO,GARFIELD,3085723022,211.0,501.0
CO,GARFIELD,3085723023,216.0,471.0
CO,GARFIELD,3085723024,101.0,306.0
CO,GARFIELD,3085723025,115.0,265.0
CO,GARFIELD,3085723026,246.0,685.0
CO,GARFIELD,3085723027,229.0,440.0
CO,GUNNISON,3055926008,263.0,355.0
CO,GUNNISON,3055926009,395.0,261.0
CO,GUNNISON,3055926010,221.0,173.0
CO,GUNNISON,3055926012,73.0,105.0
CO,GUNNISON,3055926013,463.0,477.0
CO,GUNNISON,3055926014,420.0,317.0
CO,GUNNISON,3055926015,252.0,113.0
CO,GUNNISON,3056126001,18.0,53.0
CO,GUNNISON,3056126002,135.0,103.0
CO,GUNNISON,3056126003,853.0,112.0
CO,GUNNISON,3056126004,320.0,126.0
CO,GUNNISON,3056126005,906.0,354.0
CO,GUNNISON,3056126006,262.0,310.0
CO,GUNNISON,3056126007,309.0,304.0
CO,GUNNISON,3056126011,82.0,156.0
CO,HINSDALE,3055927001,229.0,353.0
CO,HUERFANO,3356228001,207.0,111.0
CO,HUERFANO,3356228002,369.0,442.0
CO,HUERFANO,3356228003,240.0,122.0
CO,HUERFANO,3356228004,367.0,136.0
CO,HUERFANO,3356228005,50.0,118.0
CO,HUERFANO,3356228006,331.0,140.0
CO,HUERFANO,3356228007,72.0,105.0
CO,HUERFANO,3356228008,37.0,47.0
CO,HUERFANO,3356228009,210.0,268.0
CO,HUERFANO,3356228010,39.0,88.0
CO,HUERFANO,3356228011,31.0,69.0
CO,JACKSON,3081329001,64.0,190.0
CO,JACKSON,3081329002,10.0,38.0
CO,JACKSON,3081329003,17.0,93.0
