STATE,RACE,S1_DEM_RATIO,S2_DEM_RATIO,S3_DEM_RATIO,S4_DEM_RATIO,S5_DEM_RATIO,S6_DEM_RATIO,S1_REP_RATIO,S2_REP_RATIO,S3_REP_RATIO,S4_REP_RATIO,S5_REP_RATIO,S6_REP_RATIO,S1_COR(DD),S2_COR(DD),S3_COR(DD),S4_COR(DD),S5_COR(DD),S6_COR(DD),S1_COR(RR),S2_COR(RR),S3_COR(RR),S4_COR(RR),S5_COR(RR),S6_COR(RR),TIGHT_RACE,WINNER
FL,D,0.894276372,0.896463004,0.901514363,0.891364398,0.904775422,0.918616303,1.06097397,1.101801454,1.149176028,1.208631787,1.243511176,1.352127517,0.994620618,0.990840453,0.979783393,0.97969174,0.986016869,0.971832883,0.99800662,0.991981783,0.981156326,0.986386852,0.9858452,0.927968744,FALSE,D
FL,D,0.923379754,0.826819126,0.876273131,0.809954813,0.791175753,0.783775926,1.063026761,1.098029899,1.080512137,1.144824888,1.190593735,1.492348051,0.995424579,0.985579992,0.99437924,0.988661593,0.993566679,0.995611976,0.996357257,0.991444133,0.997871552,0.996759108,0.99444075,0.996458791,FALSE,R
FL,D,0.866970846,0.863186356,0.924536069,0.925359773,0.916946528,0.963182554,1.030081024,1.045409069,1.038821972,1.051315873,1.086165107,1.215066398,0.984061507,0.992789324,0.942586277,0.948254871,0.98303209,0.622976281,0.996006791,0.993025216,0.970384573,0.983233354,0.994308359,0.741470778,FALSE,R
FL,D,1.353349986,1.176266555,1.127146174,1.092303764,1.050339944,1.013778593,0.926643832,0.933250454,0.912604568,0.898683696,0.911768457,1.069132405,0.972898472,0.967859702,0.970713429,0.934416298,0.87388105,0.938495586,0.967496658,0.99069937,0.992562447,0.941277815,0.876423828,0.938822488,TRUE,D
FL,D,0.913553995,0.899772917,0.945827226,0.932541682,0.95800517,0.971905413,1.037604685,1.112941267,1.094303039,1.293971957,1.366232168,3.089094293,0.884253416,0.716115637,0.908563562,0.971688315,0.962878729,0.98229789,0.906456249,0.508079106,0.83842989,0.949388892,0.934037549,0.916470695,FALSE,D
FL,D,0.833115449,0.844910729,0.824888636,0.836195375,0.854042276,0.86016242,1.07285579,1.088730773,1.121987355,1.143607991,1.162189454,1.379241293,0.969740369,0.955616664,0.977989273,0.975429304,0.967913495,0.967087105,0.994266712,0.984319041,0.985281183,0.987562259,0.929985791,0.981862255,FALSE,R
FL,D,0.889772591,0.882131215,0.871821092,0.858037227,0.836519422,0.827776997,1.046550535,1.064068771,1.080302144,1.102767692,1.142505317,1.377013122,0.981787037,0.984895491,0.993328344,0.97848482,0.991070494,0.974165346,0.977578763,0.987471698,0.996318003,0.967627028,0.987765077,0.984136931,FALSE,R
FL,D,1.393846609,1.180804471,1.068676886,1.016595394,1.02278033,0.947164006,0.480320413,0.601736273,0.740852967,0.886916234,0.766067962,1.840223663,0.577252598,0.619572353,0.960745532,0.272433561,-0.578322485,0.060698085,0.86310502,0.766614478,-0.012499877,0.788182686,-0.433734462,0.207485281,FALSE,D
FL,D,1.117085933,0.888058805,0.87392819,1.015269107,0.941605326,0.67899392,0.987958426,1.027110581,1.038802289,0.998416649,1.033212262,2.062939851,0.88621215,0.975723647,0.829976477,0.777851725,0.454245293,0.134102589,0.95359426,0.950299821,0.870387219,0.836731523,0.451548984,0.255710127,FALSE,R
FL,D,1.797894282,1.242981399,1.040060121,0.992992334,0.959898352,0.975136673,0.396378753,0.53691589,0.902477062,1.009201913,1.326926208,4.037868851,0.118976216,-0.026136454,-0.191149449,0.076512495,0.223749346,0.219151961,0.406368645,0.076304566,-0.171688037,0.044945997,0.267542282,-0.173764591,FALSE,D
FL,D,0.905941753,0.900553098,0.888817118,0.886421902,0.892829039,0.919586805,1.037204733,1.058170572,1.084408038,1.116806486,1.139485868,1.236812983,0.985875306,0.988224552,0.990985062,0.963642234,0.996356771,0.914325519,0.99570808,0.995903706,0.992389169,0.987948441,0.9977226,0.958984997,FALSE,R
FL,D,0.875785022,0.911377504,0.899476276,0.885879289,0.856671389,0.848033466,1.046837318,1.047436196,1.060957805,1.086221228,1.12379625,1.285928223,0.97776294,0.861477932,0.857787247,0.895886229,0.899906991,0.89878291,0.979051036,0.896987562,0.875866406,0.835243983,0.960202936,0.977098863,FALSE,R
FL,D,1.763019438,1.5822858,1.366132297,1.24288951,1.171757264,1.082442276,0.719143458,0.66925468,0.721072639,0.751823273,0.766601374,0.928414445,0.903421537,0.962215641,0.924155064,0.994341792,0.997917248,0.966159168,0.792028622,0.981791074,0.930809116,0.993775553,0.993827629,0.997991509,FALSE,D
FL,D,0.696214584,0.68209422,0.747174747,0.734899572,0.728265948,0.780378499,1.17025335,1.255790711,1.240753884,1.327438751,1.388359093,1.412475013,0.975994911,0.985691223,0.968144067,0.953964521,0.994755358,0.452620804,0.980822351,0.987651215,0.986363099,0.9696735,0.968026315,0.530973702,FALSE,R
FL,D,1.131372278,0.958273528,0.925420184,0.977869397,0.890167743,0.916839748,0.975816282,1.024532058,1.054663206,1.016902016,1.121249318,1.247107306,0.985339016,0.943023976,0.969012216,0.955468528,0.936064545,0.943505772,0.987037739,0.937597455,0.974231243,0.918124844,0.945410113,0.98157562,FALSE,R
