,COUNTY,PRECINCT,STATE,DEM,REP
0,BENTON,PRECINCT 1,AR,53,269
1,BENTON,PRECINCT 10,AR,45,178
2,BENTON,PRECINCT 100,AR,75,139
3,BENTON,PRECINCT 101,AR,28,119
4,BENTON,PRECINCT 102,AR,65,148
5,BENTON,PRECINCT 103,AR,56,90
6,BENTON,PRECINCT 104,AR,56,96
7,BENTON,PRECINCT 105,AR,68,165
8,BENTON,PRECINCT 106,AR,0,0
9,BENTON,PRECINCT 107,AR,90,292
10,BENTON,PRECINCT 108,AR,35,55
11,BENTON,PRECINCT 109,AR,65,309
12,BENTON,PRECINCT 11,AR,62,192
13,BENTON,PRECINCT 110,AR,48,121
14,BENTON,PRECINCT 111,AR,48,128
15,BENTON,PRECINCT 112,AR,76,349
16,BENTON,PRECINCT 113,AR,57,123
17,BENTON,PRECINCT 114,AR,30,110
18,BENTON,PRECINCT 115,AR,87,125
19,BENTON,PRECINCT 116,AR,0,0
20,BENTON,PRECINCT 117,AR,58,163
21,BENTON,PRECINCT 12,AR,81,201
22,BENTON,PRECINCT 13,AR,55,178
23,BENTON,PRECINCT 14,AR,58,250
24,BENTON,PRECINCT 15,AR,22,145
25,BENTON,PRECINCT 16,AR,19,93
26,BENTON,PRECINCT 17,AR,37,145
27,BENTON,PRECINCT 18,AR,61,192
28,BENTON,PRECINCT 19,AR,40,166
29,BENTON,PRECINCT 2,AR,17,80
30,BENTON,PRECINCT 20,AR,49,139
31,BENTON,PRECINCT 21,AR,94,294
32,BENTON,PRECINCT 22,AR,56,120
33,BENTON,PRECINCT 23,AR,30,171
34,BENTON,PRECINCT 24,AR,97,322
35,BENTON,PRECINCT 25,AR,66,260
36,BENTON,PRECINCT 26,AR,66,147
37,BENTON,PRECINCT 27,AR,62,170
38,BENTON,PRECINCT 28,AR,93,205
39,BENTON,PRECINCT 29,AR,91,215
40,BENTON,PRECINCT 3,AR,41,47
41,BENTON,PRECINCT 30,AR,90,200
42,BENTON,PRECINCT 31,AR,85,245
43,BENTON,PRECINCT 32,AR,119,147
44,BENTON,PRECINCT 33,AR,116,455
45,BENTON,PRECINCT 34,AR,116,274
46,BENTON,PRECINCT 35,AR,76,222
47,BENTON,PRECINCT 36,AR,64,116
48,BENTON,PRECINCT 37,AR,88,106
49,BENTON,PRECINCT 38,AR,93,126
50,BENTON,PRECINCT 39,AR,0,0
51,BENTON,PRECINCT 4,AR,180,583
52,BENTON,PRECINCT 40,AR,89,130
53,BENTON,PRECINCT 42,AR,96,230
54,BENTON,PRECINCT 43,AR,36,114
55,BENTON,PRECINCT 44,AR,59,59
56,BENTON,PRECINCT 45,AR,0,0
57,BENTON,PRECINCT 46,AR,83,80
58,BENTON,PRECINCT 47,AR,147,219
59,BENTON,PRECINCT 48,AR,51,112
60,BENTON,PRECINCT 49,AR,166,283
61,BENTON,PRECINCT 5,AR,125,285
62,BENTON,PRECINCT 50,AR,14,14
63,BENTON,PRECINCT 51,AR,32,131
64,BENTON,PRECINCT 52,AR,27,49
65,BENTON,PRECINCT 53,AR,67,190
66,BENTON,PRECINCT 54,AR,111,138
67,BENTON,PRECINCT 55,AR,112,171
68,BENTON,PRECINCT 56,AR,114,201
69,BENTON,PRECINCT 57,AR,67,247
70,BENTON,PRECINCT 58,AR,55,276
71,BENTON,PRECINCT 59,AR,109,160
72,BENTON,PRECINCT 6,AR,48,209
73,BENTON,PRECINCT 60,AR,63,136
74,BENTON,PRECINCT 61,AR,62,208
75,BENTON,PRECINCT 62,AR,58,151
76,BENTON,PRECINCT 63,AR,102,258
77,BENTON,PRECINCT 64,AR,70,189
78,BENTON,PRECINCT 65,AR,65,191
79,BENTON,PRECINCT 66,AR,0,0
80,BENTON,PRECINCT 67,AR,0,0
81,BENTON,PRECINCT 68,AR,100,220
82,BENTON,PRECINCT 69,AR,83,110
83,BENTON,PRECINCT 7,AR,41,119
84,BENTON,PRECINCT 70,AR,80,189
85,BENTON,PRECINCT 71,AR,89,165
86,BENTON,PRECINCT 72,AR,28,106
87,BENTON,PRECINCT 73,AR,17,76
88,BENTON,PRECINCT 74,AR,73,168
89,BENTON,PRECINCT 75,AR,74,69
90,BENTON,PRECINCT 76,AR,57,174
91,BENTON,PRECINCT 77,AR,0,0
92,BENTON,PRECINCT 78,AR,62,149
93,BENTON,PRECINCT 79,AR,53,150
94,BENTON,PRECINCT 8,AR,74,220
95,BENTON,PRECINCT 80,AR,44,86
96,BENTON,PRECINCT 81,AR,78,182
97,BENTON,PRECINCT 82,AR,51,130
98,BENTON,PRECINCT 83,AR,78,116
99,BENTON,PRECINCT 84,AR,73,159
100,BENTON,PRECINCT 85,AR,29,148
101,BENTON,PRECINCT 86,AR,53,178
102,BENTON,PRECINCT 87,AR,5,50
103,BENTON,PRECINCT 88,AR,82,165
104,BENTON,PRECINCT 89,AR,0,0
105,BENTON,PRECINCT 9,AR,51,142
106,BENTON,PRECINCT 90,AR,0,0
107,BENTON,PRECINCT 91,AR,41,132
108,BENTON,PRECINCT 92,AR,39,26
109,BENTON,PRECINCT 93,AR,60,132
110,BENTON,PRECINCT 94,AR,59,110
111,BENTON,PRECINCT 95,AR,45,266
112,BENTON,PRECINCT 96,AR,40,181
113,BENTON,PRECINCT 97,AR,36,96
114,BENTON,PRECINCT 98,AR,12,49
115,BENTON,PRECINCT 99,AR,123,270
116,BOONE,DISTRICT 1.1,AR,49,159
117,BOONE,DISTRICT 1.2,AR,1,7
118,BOONE,DISTRICT 10.1,AR,7,31
119,BOONE,DISTRICT 10.2 TO 10.8,AR,84,568
120,BOONE,DISTRICT 11.1,AR,16,57
121,BOONE,DISTRICT 11.2,AR,5,21
122,BOONE,"DISTRICT 11.3,11.4",AR,42,306
123,BOONE,DISTRICT 12.1 TO 12.3,AR,50,141
124,BOONE,DISTRICT 12.4,AR,3,7
125,BOONE,DISTRICT 2.1,AR,75,231
126,BOONE,DISTRICT 2.2,AR,0,6
127,BOONE,"DISTRICT 3.1, 3.3",AR,0,0
128,BOONE,DISTRICT 3.2,AR,1,6
129,BOONE,DISTRICT 4.1,AR,0,0
130,BOONE,DISTRICT 4.2,AR,0,5
131,BOONE,DISTRICT 5.1,AR,23,59
132,BOONE,"DISTRICT 5.2,5.3,5.5 TO 5.9",AR,40,296
133,BOONE,DISTRICT 5.4,AR,0,0
134,BOONE,DISTRICT 6.1,AR,13,72
135,BOONE,"DISTRICT 6.2,6.3,6.5 TO 6.8",AR,47,351
136,BOONE,DISTRICT 6.4,AR,3,10
137,BOONE,"DISTRICT 7.1,7.3,7.8",AR,54,306
138,BOONE,DISTRICT 7.2,AR,3,10
139,BOONE,DISTRICT 7.4 TO 7.7,AR,25,140
140,BOONE,"DISTRICT 8.1,8.5",AR,35,180
141,BOONE,DISTRICT 8.2 TO 8.4,AR,43,136
142,BOONE,DISTRICT 9.1,AR,10,51
143,BOONE,"DISTRICT 9.2 TO 9.4,9.6",AR,55,330
144,BOONE,DISTRICT 9.5,AR,9,17
145,CARROLL,BEAVER,AR,28,49
146,CARROLL,BV WARDS 1 AND 2,AR,110,318
147,CARROLL,CARROLLTON,AR,16,135
148,CARROLL,DRY FORK,AR,9,51
149,CARROLL,"ES WARDS 1, 2, 3",AR,227,135
150,CARROLL,GF WARDS 1 AND 2,AR,68,209
151,CARROLL,HOLIDAY ISLAND,AR,227,428
152,CARROLL,JOHNSON SPRINGS,AR,137,178
153,CARROLL,KINGS RIVER,AR,22,93
154,CARROLL,LIBERTY,AR,0,0
155,CARROLL,NE/NW HICKORY/COIN/LNG CRK,AR,78,354
156,CARROLL,NORTH YOCUM,AR,17,125
157,CARROLL,OMEGA,AR,11,41
158,CARROLL,OSAGE,AR,12,62
159,CARROLL,PACKARD SPRINGS,AR,39,52
160,CARROLL,PINEY,AR,3,30
161,CARROLL,POLO,AR,20,170
162,CARROLL,PRAIRIES/CABANAL,AR,50,266
163,CARROLL,SOUTH YOCUM,AR,9,81
164,CARROLL,SW/SE HICKORY,AR,16,119
165,CARROLL,WINONA,AR,32,47
166,CRAWFORD,ALMA 2,AR,0,0
167,CRAWFORD,ALMA 3,AR,94,408
168,CRAWFORD,CEDAR CREEK,AR,12,87
169,CRAWFORD,CEDARVILLE,AR,0,0
170,CRAWFORD,COVE CITY CSD,AR,12,39
171,CRAWFORD,DORA,AR,46,170
172,CRAWFORD,FIGURE FIVE,AR,11,94
173,CRAWFORD,JASPER,AR,67,392
174,CRAWFORD,LANCASTER,AR,28,192
175,CRAWFORD,LEE CREEK CSD,AR,15,125
176,CRAWFORD,OLIVER SPRINGS,AR,22,198
177,CRAWFORD,RUDY,AR,47,201
178,CRAWFORD,UNION,AR,31,126
179,CRAWFORD,UPPER,AR,2,17
180,CRAWFORD,VAN BUREN 01,AR,32,108
181,CRAWFORD,VAN BUREN 02,AR,67,269
182,CRAWFORD,VAN BUREN 03,AR,99,448
183,CRAWFORD,VAN BUREN 04,AR,19,44
184,CRAWFORD,VAN BUREN 05,AR,126,343
185,CRAWFORD,VAN BUREN 06,AR,44,133
186,CRAWFORD,VAN BUREN 07,AR,28,106
187,CRAWFORD,VAN BUREN 08,AR,52,150
188,CRAWFORD,VAN BUREN 09,AR,40,185
189,CRAWFORD,VAN BUREN 10,AR,57,206
190,CRAWFORD,VAN BUREN 11,AR,56,212
191,CRAWFORD,VAN BUREN 12,AR,48,266
192,MARION,P0001,AR,4,3
193,MARION,P0002,AR,28,125
194,MARION,P0003,AR,26,66
195,MARION,P0004,AR,9,21
196,MARION,P0005,AR,33,64
197,MARION,P0006,AR,61,186
198,MARION,P0007,AR,6,9
199,MARION,P0008,AR,19,199
200,MARION,P0009,AR,31,135
201,MARION,P0010,AR,7,20
202,MARION,P0011,AR,0,0
203,MARION,P0012,AR,2,4
204,MARION,P0013,AR,1,11
205,MARION,P0014,AR,1,2
206,MARION,P0015,AR,2,15
207,MARION,P0016,AR,28,137
208,MARION,P0017,AR,33,113
209,MARION,P0018,AR,11,62
210,MARION,P0019,AR,17,88
211,MARION,P0020,AR,12,69
212,MARION,P0021,AR,0,13
213,MARION,P0022,AR,1,2
214,MARION,P0023,AR,8,55
215,MARION,P0024,AR,4,30
216,MARION,P0025,AR,14,74
217,MARION,P0026,AR,28,168
218,MARION,P0027,AR,0,0
219,MARION,P0028,AR,13,49
220,MARION,P0029,AR,0,0
221,MARION,P0030,AR,12,78
222,NEWTON,BIG CREEK,AR,12,56
223,NEWTON,DOGPATCH,AR,49,140
224,NEWTON,GROVE,AR,44,259
225,NEWTON,HASTY,AR,8,91
226,NEWTON,POLK,AR,14,67
227,NEWTON,RICHLAND,AR,2,91
228,NEWTON,WHITE,AR,0,0
229,POPE,APPLETON #1,AR,12,58
230,POPE,APPLETON #2,AR,14,75
231,POPE,ATKINS IN,AR,75,296
232,POPE,ATKINS OUT #1,AR,34,148
233,POPE,ATKINS OUT #2,AR,0,0
234,POPE,ATKINS OUT #3,AR,6,41
235,POPE,BAYLISS,AR,14,86
236,POPE,BUCK MOUNTAIN,AR,20,72
237,POPE,CAGLESVILLE #1,AR,0,0
238,POPE,CAGLESVILLE #2,AR,3,13
239,POPE,CROW MOUNTAIN EAST #1,AR,13,40
240,POPE,CROW MOUNTAIN EAST #2,AR,10,77
241,POPE,CROW MOUNTAIN WEST #1,AR,28,118
242,POPE,CROW MOUNTAIN WEST #2,AR,22,166
243,POPE,DOVER IN,AR,41,156
244,POPE,DOVER OUT,AR,0,0
245,POPE,ECONOMY,AR,0,0
246,POPE,FREEMAN,AR,1,9
247,POPE,HECTOR IN,AR,16,65
248,POPE,HECTOR OUT,AR,22,125
249,POPE,LONDON IN,AR,26,128
250,POPE,LONDON OUT,AR,50,264
251,POPE,MARTIN #1,AR,23,91
252,POPE,MARTIN #2,AR,4,44
253,POPE,MARTIN #3,AR,7,18
254,POPE,MORELAND #1,AR,9,18
255,POPE,MORELAND #2,AR,6,10
256,POPE,NOGO,AR,2,21
257,POPE,PEA RIDGE,AR,0,0
258,POPE,POTTSVILLE IN #1,AR,62,363
259,POPE,POTTSVILLE IN #2,AR,0,0
260,POPE,POTTSVILLE OUT #1,AR,33,190
261,POPE,POTTSVILLE OUT #2,AR,0,0
262,POPE,RUSSELLVILLE 1A,AR,20,26
263,POPE,RUSSELLVILLE 1B,AR,51,152
264,POPE,RUSSELLVILLE 1C,AR,24,33
265,POPE,RUSSELLVILLE 2A,AR,34,106
266,POPE,RUSSELLVILLE 2B,AR,88,151
267,POPE,RUSSELLVILLE 2C,AR,31,37
268,POPE,RUSSELLVILLE 3A,AR,0,0
269,POPE,RUSSELLVILLE 3B,AR,85,119
270,POPE,RUSSELLVILLE 4A,AR,35,76
271,POPE,RUSSELLVILLE 4B,AR,1,9
272,POPE,RUSSELLVILLE 4C,AR,29,35
273,POPE,RUSSELLVILLE 4D,AR,12,9
274,POPE,RUSSELLVILLE 4E,AR,0,0
275,POPE,RUSSELLVILLE 4F,AR,12,16
276,POPE,RUSSELLVILLE 4G,AR,2,7
277,POPE,RUSSELLVILLE 4H,AR,43,63
278,POPE,RUSSELLVILLE OUT #1,AR,0,0
279,POPE,RUSSELLVILLE OUT #2,AR,16,34
280,POPE,RUSSELLVILLE OUT #3,AR,1,8
281,POPE,RUSSELLVILLE OUT #4,AR,38,108
282,POPE,SCOTTSVILLE #1,AR,11,79
283,POPE,SCOTTSVILLE #2,AR,0,8
284,SEARCY,PRAIRIE,AR,19,127
285,SEBASTIAN,1-A,AR,195,176
286,SEBASTIAN,1-B,AR,0,0
287,SEBASTIAN,1-C,AR,67,137
288,SEBASTIAN,1-D,AR,37,167
289,SEBASTIAN,1-E,AR,1,6
290,SEBASTIAN,1-F,AR,25,40
291,SEBASTIAN,1-G,AR,34,61
292,SEBASTIAN,1-H,AR,81,95
293,SEBASTIAN,1-I,AR,91,113
294,SEBASTIAN,1-J,AR,0,0
295,SEBASTIAN,1-K,AR,50,64
296,SEBASTIAN,1-L,AR,60,91
297,SEBASTIAN,1-M,AR,2,1
298,SEBASTIAN,2-A,AR,128,88
299,SEBASTIAN,2-B,AR,149,94
300,SEBASTIAN,2-C,AR,38,38
301,SEBASTIAN,2-D,AR,85,65
302,SEBASTIAN,2-E,AR,117,104
303,SEBASTIAN,2-F,AR,39,28
304,SEBASTIAN,2-G,AR,34,21
305,SEBASTIAN,2-H,AR,43,33
306,SEBASTIAN,3-A,AR,58,67
307,SEBASTIAN,3-B,AR,73,169
308,SEBASTIAN,3-C,AR,21,74
309,SEBASTIAN,3-D,AR,146,298
310,SEBASTIAN,3-E,AR,110,261
311,SEBASTIAN,3-F,AR,75,181
312,SEBASTIAN,3-G,AR,59,263
313,SEBASTIAN,3-H,AR,93,319
314,SEBASTIAN,3-I,AR,11,47
315,SEBASTIAN,3-J,AR,0,0
316,SEBASTIAN,3-K,AR,4,16
317,SEBASTIAN,3-L,AR,0,1
318,SEBASTIAN,3-M,AR,0,0
319,SEBASTIAN,3-N,AR,0,0
320,SEBASTIAN,3-O,AR,50,215
321,SEBASTIAN,4-A,AR,45,103
322,SEBASTIAN,4-B,AR,60,108
323,SEBASTIAN,4-C,AR,0,0
324,SEBASTIAN,4-D,AR,55,169
325,SEBASTIAN,4-E,AR,101,180
326,SEBASTIAN,4-F,AR,35,98
327,SEBASTIAN,4-G,AR,136,411
328,SEBASTIAN,4-H,AR,62,144
329,SEBASTIAN,4-I,AR,39,86
330,SEBASTIAN,4-J,AR,0,4
331,SEBASTIAN,4-K,AR,67,223
332,SEBASTIAN,4-L,AR,25,52
333,SEBASTIAN,4-M,AR,0,0
334,SEBASTIAN,4-N,AR,57,165
335,SEBASTIAN,9-1F,AR,0,0
336,SEBASTIAN,9-1G,AR,0,0
337,SEBASTIAN,9-1H,AR,7,52
338,SEBASTIAN,9-1I,AR,33,132
339,SEBASTIAN,9-1K,AR,30,84
340,SEBASTIAN,9-1M,AR,0,0
341,SEBASTIAN,9-1O,AR,7,40
342,SEBASTIAN,9-2A,AR,47,235
343,SEBASTIAN,9-2B,AR,12,64
344,SEBASTIAN,9-2C,AR,42,278
345,SEBASTIAN,9-2D,AR,1,27
346,SEBASTIAN,9-2E,AR,0,0
347,SEBASTIAN,9-2F,AR,5,50
348,SEBASTIAN,9-2H,AR,5,16
349,SEBASTIAN,9-2I,AR,3,14
350,SEBASTIAN,9-2J,AR,0,2
351,SEBASTIAN,9-2M,AR,0,0
352,SEBASTIAN,9-3A,AR,21,99
353,SEBASTIAN,9-3B,AR,28,185
354,SEBASTIAN,9-3C,AR,38,128
355,SEBASTIAN,9-3D,AR,5,45
356,SEBASTIAN,9-3M,AR,7,34
357,SEBASTIAN,9-3N,AR,5,36
