,STATE,COUNTY,PRECINCT,DEM,REP
0,CO,CHAFFEE,5056008001,247,160
1,CO,CHAFFEE,5056008002,300,121
2,CO,CHAFFEE,5056008003,342,253
3,CO,CHAFFEE,5056008004,283,409
4,CO,CHAFFEE,5056008005,329,341
5,CO,CHAFFEE,5056008006,285,415
6,CO,CHAFFEE,5056008007,367,506
7,CO,CHAFFEE,5056008008,180,313
8,CO,CHAFFEE,5056008009,152,459
9,CO,CHAFFEE,5056008010,221,412
10,CO,CHAFFEE,5056008011,275,281
11,CO,CHAFFEE,5056008012,320,139
12,CO,CHAFFEE,5056008013,275,403
13,CO,CHAFFEE,5056008014,206,234
14,CO,CHAFFEE,5056008015,162,158
15,CO,EL PASO,5021821745,81,106
16,CO,EL PASO,5021921452,299,663
17,CO,EL PASO,5021921500,61,172
18,CO,EL PASO,5021921501,175,486
19,CO,EL PASO,5021921502,143,401
20,CO,EL PASO,5021921521,199,386
21,CO,EL PASO,5021921522,265,570
22,CO,EL PASO,5021921523,189,530
23,CO,EL PASO,5021921524,218,813
24,CO,EL PASO,5021921554,30,67
25,CO,EL PASO,5021921560,201,520
26,CO,EL PASO,5021921653,47,101
27,CO,EL PASO,5021921828,94,220
28,CO,EL PASO,5022021740,0,0
29,CO,EL PASO,5022121632,0,0
30,CO,EL PASO,5022121639,523,690
31,CO,EL PASO,5022121652,123,318
32,CO,EL PASO,5022121801,205,297
33,CO,EL PASO,5022121802,0,0
34,CO,EL PASO,5022121803,0,0
35,CO,EL PASO,5022121804,511,712
36,CO,EL PASO,5022121839,209,321
37,CO,EL PASO,5091421215,529,1356
38,CO,EL PASO,5091421216,458,1090
39,CO,EL PASO,5091421217,456,1208
40,CO,EL PASO,5091421220,668,1422
41,CO,EL PASO,5091421230,0,0
42,CO,EL PASO,5091421231,423,1050
43,CO,EL PASO,5091421232,418,788
44,CO,EL PASO,5091421233,0,0
45,CO,EL PASO,5091421236,0,0
46,CO,EL PASO,5091421237,358,713
47,CO,EL PASO,5091421238,467,1008
48,CO,EL PASO,5091521445,261,534
49,CO,EL PASO,5091821107,434,351
50,CO,EL PASO,5091821108,441,415
51,CO,EL PASO,5091821109,81,70
52,CO,EL PASO,5091921210,0,0
53,CO,EL PASO,5091921211,455,1101
54,CO,EL PASO,5091921212,354,877
55,CO,EL PASO,5091921213,216,545
56,CO,EL PASO,5091921214,292,781
57,CO,EL PASO,5091921218,200,510
58,CO,EL PASO,5091921219,246,689
59,CO,EL PASO,5091921303,455,931
60,CO,EL PASO,5091921310,490,1089
61,CO,EL PASO,5091921311,467,1053
62,CO,EL PASO,5091921312,462,1050
63,CO,EL PASO,5091921313,250,624
64,CO,EL PASO,5091921314,375,932
65,CO,EL PASO,5091921315,339,881
66,CO,EL PASO,5091921316,454,1195
67,CO,EL PASO,5091921320,331,1064
68,CO,EL PASO,5091921321,270,760
69,CO,EL PASO,5091921322,265,747
70,CO,EL PASO,5091921440,424,1127
71,CO,EL PASO,5091921441,532,1333
72,CO,EL PASO,5091921442,369,1097
73,CO,EL PASO,5091921443,393,1068
74,CO,EL PASO,5091921444,400,1043
75,CO,EL PASO,5091921525,29,136
76,CO,EL PASO,5092021101,600,941
77,CO,EL PASO,5092021102,645,634
78,CO,EL PASO,5092021103,596,879
79,CO,EL PASO,5092021104,660,800
80,CO,EL PASO,5092021105,619,935
81,CO,EL PASO,5092021106,579,797
82,CO,EL PASO,5092021200,65,130
83,CO,EL PASO,5092021201,453,880
84,CO,EL PASO,5092021202,501,918
85,CO,EL PASO,5092021203,487,940
86,CO,EL PASO,5092021204,655,912
87,CO,EL PASO,5092021205,567,854
88,CO,EL PASO,5092021206,506,750
89,CO,EL PASO,5092021207,543,811
90,CO,EL PASO,5092021301,231,395
91,CO,EL PASO,5092021302,517,787
92,CO,EL PASO,5092021741,142,202
93,CO,EL PASO,5101421141,458,783
94,CO,EL PASO,5101421142,429,845
95,CO,EL PASO,5101421143,515,1079
96,CO,EL PASO,5101421144,330,576
97,CO,EL PASO,5101421145,397,752
98,CO,EL PASO,5101421146,482,961
99,CO,EL PASO,5101421234,397,811
100,CO,EL PASO,5101421235,488,1047
101,CO,EL PASO,5101421239,440,821
102,CO,EL PASO,5101421240,467,918
103,CO,EL PASO,5101421241,265,498
104,CO,EL PASO,5101421242,528,911
105,CO,EL PASO,5101421243,343,627
106,CO,EL PASO,5101521159,82,186
107,CO,EL PASO,5101521401,471,970
108,CO,EL PASO,5101521402,439,891
109,CO,EL PASO,5101521403,579,1215
110,CO,EL PASO,5101521404,0,0
111,CO,EL PASO,5101521405,421,705
112,CO,EL PASO,5101521406,354,677
113,CO,EL PASO,5101621120,539,849
114,CO,EL PASO,5101621121,279,445
115,CO,EL PASO,5101621122,404,449
116,CO,EL PASO,5101621123,636,763
117,CO,EL PASO,5101621124,411,718
118,CO,EL PASO,5101621125,580,899
119,CO,EL PASO,5101621126,556,588
120,CO,EL PASO,5101621127,0,0
121,CO,EL PASO,5101621128,579,884
122,CO,EL PASO,5101621129,581,598
123,CO,EL PASO,5101621130,670,727
124,CO,EL PASO,5101621131,586,616
125,CO,EL PASO,5101621140,502,840
126,CO,EL PASO,5101621147,0,0
127,CO,EL PASO,5101621148,487,564
128,CO,EL PASO,5101621149,512,922
129,CO,EL PASO,5101621150,498,1005
130,CO,EL PASO,5101621151,420,780
131,CO,EL PASO,5101621152,622,779
132,CO,EL PASO,5101621153,531,861
133,CO,EL PASO,5101621154,571,698
134,CO,EL PASO,5101621157,358,560
135,CO,EL PASO,5101621160,454,609
136,CO,EL PASO,5101621175,541,629
137,CO,EL PASO,5101821171,543,334
138,CO,EL PASO,5101821174,616,534
139,CO,EL PASO,5101821181,57,62
140,CO,EL PASO,5111721182,438,296
141,CO,EL PASO,5111721183,609,640
142,CO,EL PASO,5111721184,617,546
143,CO,EL PASO,5111721190,362,409
144,CO,EL PASO,5111721193,250,268
145,CO,EL PASO,5111721194,220,185
146,CO,EL PASO,5111721610,221,194
147,CO,EL PASO,5111721611,770,551
148,CO,EL PASO,5111721612,733,440
149,CO,EL PASO,5111721613,0,0
150,CO,EL PASO,5111721620,664,656
151,CO,EL PASO,5111721621,707,604
152,CO,EL PASO,5111721622,706,607
153,CO,EL PASO,5111721623,620,598
154,CO,EL PASO,5111821110,784,545
155,CO,EL PASO,5111821111,727,548
156,CO,EL PASO,5111821112,786,503
157,CO,EL PASO,5111821113,804,457
158,CO,EL PASO,5111821114,766,727
159,CO,EL PASO,5111821170,835,571
160,CO,EL PASO,5111821172,1037,501
161,CO,EL PASO,5111821173,0,0
162,CO,EL PASO,5111821176,1102,280
163,CO,EL PASO,5111821177,964,497
164,CO,EL PASO,5111821178,0,0
165,CO,EL PASO,5111821179,816,577
166,CO,EL PASO,5111821180,768,662
167,CO,EL PASO,5111821742,565,222
168,CO,EL PASO,5111821743,636,304
169,CO,EL PASO,5111821744,527,385
170,CO,EL PASO,5112021601,637,483
171,CO,EL PASO,5121521158,568,843
172,CO,EL PASO,5121521161,349,783
173,CO,EL PASO,5121521162,434,718
174,CO,EL PASO,5121521191,390,645
175,CO,EL PASO,5121521192,519,776
176,CO,EL PASO,5121521195,595,679
177,CO,EL PASO,5121521410,487,919
178,CO,EL PASO,5121521411,423,800
179,CO,EL PASO,5121521412,514,938
180,CO,EL PASO,5121521413,530,838
181,CO,EL PASO,5121521414,0,0
182,CO,EL PASO,5121521415,0,0
183,CO,EL PASO,5121521420,514,965
184,CO,EL PASO,5121521650,278,408
185,CO,EL PASO,5121621155,312,456
186,CO,EL PASO,5121621156,223,397
187,CO,EL PASO,5121721631,109,115
188,CO,EL PASO,5121821115,263,328
189,CO,EL PASO,5121821721,319,471
190,CO,EL PASO,5121821722,0,0
191,CO,EL PASO,5121821723,0,0
192,CO,EL PASO,5121821724,579,497
193,CO,EL PASO,5121921451,0,0
194,CO,EL PASO,5121921453,274,746
195,CO,EL PASO,5121921651,111,202
196,CO,EL PASO,5122021602,396,456
197,CO,EL PASO,5122021603,315,274
198,CO,EL PASO,5122021604,556,607
199,CO,EL PASO,5122021725,504,591
200,CO,EL PASO,5122021726,0,0
201,CO,EL PASO,5122021727,421,682
202,CO,EL PASO,5122021728,468,918
203,CO,EL PASO,5122021729,520,949
204,CO,EL PASO,5122021730,575,889
205,CO,EL PASO,5122121633,649,859
206,CO,EL PASO,5122121634,0,0
207,CO,EL PASO,5122121635,0,0
208,CO,EL PASO,5122121636,413,555
209,CO,EL PASO,5122121637,571,710
210,CO,EL PASO,5122121638,537,630
211,CO,EL PASO,5122121640,569,778
212,CO,EL PASO,5122121641,666,912
213,CO,EL PASO,5122121800,59,81
214,CO,FREMONT,5024722001,207,397
215,CO,FREMONT,5024722002,210,413
216,CO,FREMONT,5024722003,216,494
217,CO,FREMONT,5024722025,0,0
218,CO,FREMONT,5024722026,0,0
219,CO,FREMONT,5024722028,0,0
220,CO,FREMONT,5026022004,356,564
221,CO,FREMONT,5026022005,169,325
222,CO,FREMONT,5026022006,311,536
223,CO,FREMONT,5026022007,212,292
224,CO,FREMONT,5026022008,566,919
225,CO,FREMONT,5026022009,173,229
226,CO,FREMONT,5026022010,251,352
227,CO,FREMONT,5026022011,196,298
228,CO,FREMONT,5026022012,192,272
229,CO,FREMONT,5026022013,219,369
230,CO,FREMONT,5026022014,210,311
231,CO,FREMONT,5026022015,232,350
232,CO,FREMONT,5026022016,439,709
233,CO,FREMONT,5026022017,303,454
234,CO,FREMONT,5026022018,140,329
235,CO,FREMONT,5026022019,340,582
236,CO,FREMONT,5026022020,107,173
237,CO,FREMONT,5026022021,197,240
238,CO,FREMONT,5026022022,42,87
239,CO,FREMONT,5026022023,102,200
240,CO,FREMONT,5026022024,69,80
241,CO,FREMONT,5026022027,68,111
242,CO,FREMONT,5026022029,0,0
243,CO,FREMONT,5026022030,140,315
244,CO,PARK,5026047001,371,523
245,CO,PARK,5026047002,230,183
246,CO,PARK,5026047003,154,355
247,CO,PARK,5026047004,63,121
248,CO,PARK,5026047005,124,278
249,CO,PARK,5026047006,187,350
250,CO,PARK,5026047007,160,332
251,CO,PARK,5026047009,158,227
252,CO,TELLER,5023960001,352,617
253,CO,TELLER,5023960002,320,605
254,CO,TELLER,5023960003,348,583
255,CO,TELLER,5023960004,0,0
256,CO,TELLER,5023960005,218,325
257,CO,TELLER,5023960006,110,147
258,CO,TELLER,5023960007,392,726
259,CO,TELLER,5023960008,344,716
260,CO,TELLER,5023960009,357,657
261,CO,TELLER,5023960010,267,549
262,CO,TELLER,5023960011,359,707
263,CO,TELLER,5023960012,296,483
264,CO,TELLER,5023960013,169,335
