,COUNTY,PRECINCT,STATE,DEM,REP
0,CLAYTON,JONESBORO 1,GA,0,0
1,CLAYTON,JONESBORO 10,GA,586,74
2,CLAYTON,JONESBORO 11,GA,626,150
3,CLAYTON,JONESBORO 12,GA,587,43
4,CLAYTON,JONESBORO 13,GA,384,79
5,CLAYTON,JONESBORO 14,GA,578,253
6,CLAYTON,JONESBORO 15,GA,451,28
7,CLAYTON,JONESBORO 16,GA,491,53
8,CLAYTON,JONESBORO 17,GA,944,68
9,CLAYTON,JONESBORO 18,GA,595,73
10,CLAYTON,JONESBORO 2,GA,787,33
11,CLAYTON,JONESBORO 3,GA,662,130
12,CLAYTON,JONESBORO 4,GA,0,0
13,CLAYTON,JONESBORO 5,GA,376,127
14,CLAYTON,JONESBORO 6,GA,267,266
15,CLAYTON,JONESBORO 7,GA,547,93
16,CLAYTON,JONESBORO 9,GA,230,58
17,CLAYTON,LOVEJOY 1,GA,738,97
18,CLAYTON,LOVEJOY 2,GA,500,64
19,CLAYTON,LOVEJOY 3,GA,1062,165
20,CLAYTON,LOVEJOY 4,GA,644,79
21,CLAYTON,LOVEJOY 5,GA,632,42
22,CLAYTON,PANHANDLE 1,GA,582,75
23,CLAYTON,PANHANDLE 2,GA,489,168
24,CLAYTON,RIVERDALE 1,GA,390,37
25,CLAYTON,RIVERDALE 10,GA,558,10
26,CLAYTON,RIVERDALE 11,GA,364,15
27,CLAYTON,RIVERDALE 2,GA,702,32
28,CLAYTON,RIVERDALE 3,GA,730,33
29,CLAYTON,RIVERDALE 4,GA,734,58
30,CLAYTON,RIVERDALE 5,GA,610,48
31,CLAYTON,RIVERDALE 6,GA,613,62
32,CLAYTON,RIVERDALE 7,GA,537,68
33,CLAYTON,RIVERDALE 8,GA,541,45
34,CLAYTON,RIVERDALE 9,GA,566,43
35,COBB,AUSTELL 1A,GA,854,217
36,COBB,BIRNEY 01,GA,502,285
37,COBB,BIRNEY 02,GA,611,420
38,COBB,BRYANT 01,GA,441,33
39,COBB,BRYANT 02,GA,0,0
40,COBB,CLARKDALE 01,GA,318,196
41,COBB,CLARKDALE 02,GA,1113,452
42,COBB,COOPER 01,GA,930,217
43,COBB,HARMONY-LELAND 01,GA,1010,248
44,COBB,LINDLEY 01,GA,887,371
45,COBB,MABLETON 01,GA,741,369
46,COBB,MABLETON 02,GA,513,225
47,COBB,MABLETON 03,GA,485,435
48,COBB,MABLETON 04,GA,230,256
49,COBB,MACLAND 01,GA,760,337
50,COBB,MCEACHERN 01,GA,552,488
51,COBB,NORTON PARK 01,GA,868,563
52,COBB,OREGON 02,GA,1001,384
53,COBB,OREGON 04,GA,823,341
54,COBB,PEBBLEBROOK 01,GA,1037,210
55,COBB,POWDER SPRINGS 1A,GA,690,379
56,COBB,POWDER SPRINGS 2A,GA,705,180
57,COBB,POWDER SPRINGS 3A,GA,700,300
58,COBB,RIVERSIDE 01,GA,470,39
59,COBB,SMYRNA 5A,GA,823,393
60,COBB,SWEETWATER 01,GA,569,401
61,COBB,SWEETWATER 02,GA,582,160
62,DOUGLAS,ARBOR STATION,GA,449,272
63,DOUGLAS,BEULAH,GA,354,457
64,DOUGLAS,BOUNDARY WATERS,GA,688,98
65,DOUGLAS,BRIGHT STAR,GA,307,425
66,DOUGLAS,CHAPEL HILL,GA,630,264
67,DOUGLAS,CHESTNUT LOG,GA,582,214
68,DOUGLAS,CHURCH AT CHAPEL HILL,GA,824,392
69,DOUGLAS,COLONIAL HILLS,GA,820,84
70,DOUGLAS,DEER LICK,GA,340,218
71,DOUGLAS,DOG RIVER LIBRARY,GA,195,757
72,DOUGLAS,DORSETT SHOALS,GA,359,464
73,DOUGLAS,EPHESUS BAPTIST CHUR,GA,247,882
74,DOUGLAS,FACTORY SHOALS,GA,528,210
75,DOUGLAS,FIRST BAPTIST - LITHIA SPRINGS,GA,226,241
76,DOUGLAS,FIRST BAPTIST CHURCH,GA,291,264
77,DOUGLAS,GOLDEN METHODIST CH,GA,950,123
78,DOUGLAS,LITHIA HIGH SCHOOL,GA,963,160
79,DOUGLAS,LUTHERAN CHURCH - GS,GA,518,413
80,DOUGLAS,MIRROR LAKE ELEMENTA,GA,781,755
81,DOUGLAS,OLD COURTHOUSE,GA,0,0
82,DOUGLAS,PRAYS MILL GYM,GA,453,629
83,DOUGLAS,ST JULIANS EPISCOPAL,GA,275,385
