STATE,COUNTY,PRECINCT,DEM,REP
VA,CHESTERFIELD COUNTY,# AB - Central Absentee Precinct,812,1310
VA,CHESTERFIELD COUNTY,## Provisional,9,12
VA,CHESTERFIELD COUNTY,206 - BELMONT,556,165
VA,CHESTERFIELD COUNTY,309 - SKINQUARTER,461,1358
VA,CHESTERFIELD COUNTY,310 - TOMAHAWK,547,1101
VA,CHESTERFIELD COUNTY,313 - WOOLRIDGE,661,1261
VA,CHESTERFIELD COUNTY,401 - HARBOUR POINTE,366,601
VA,CHESTERFIELD COUNTY,402 - GENITO,886,1118
VA,CHESTERFIELD COUNTY,403 - BRANDERMILL,544,1032
VA,CHESTERFIELD COUNTY,404 - PROVIDENCE,638,687
VA,CHESTERFIELD COUNTY,405 - LA PRADE,666,918
VA,CHESTERFIELD COUNTY,406 - SMOKETREE,442,985
VA,CHESTERFIELD COUNTY,407 - MONACAN,291,566
VA,CHESTERFIELD COUNTY,408 - REAMS,966,734
VA,CHESTERFIELD COUNTY,409 - MANCHESTER,337,416
VA,CHESTERFIELD COUNTY,410 - WAGSTAFF,347,477
VA,CHESTERFIELD COUNTY,411 - SWIFT CREEK,558,917
VA,CHESTERFIELD COUNTY,413 - SHENANDOAH,524,653
VA,CHESTERFIELD COUNTY,415 - EVERGREEN,529,912
VA,CHESTERFIELD COUNTY,416 - EVERGREEN WEST,206,315
VA,CHESTERFIELD COUNTY,417 - EDGEWATER,217,364
VA,CHESTERFIELD COUNTY,501 - HUGUENOT,495,632
VA,CHESTERFIELD COUNTY,502 - CRESTWOOD,365,518
VA,CHESTERFIELD COUNTY,503 - MIDLOTHIAN,445,904
VA,CHESTERFIELD COUNTY,504 - ROBIOUS,688,1527
VA,CHESTERFIELD COUNTY,505 - BON AIR,681,1016
VA,CHESTERFIELD COUNTY,506 - GREENFIELD,668,783
VA,CHESTERFIELD COUNTY,507 - SALISBURY,565,1570
VA,CHESTERFIELD COUNTY,508 - BELGRADE,606,892
VA,CHESTERFIELD COUNTY,509 - CRANBECK,380,433
VA,CHESTERFIELD COUNTY,510 - SYCAMORE,512,1102
VA,CHESTERFIELD COUNTY,511 - BLACK HEATH,352,817
VA,CHESTERFIELD COUNTY,513 - BEAUFONT,344,165
VA,CHESTERFIELD COUNTY,514 - WATKINS,568,1249
VA,CHESTERFIELD COUNTY,515 - DAVIS,827,259
VA,CHESTERFIELD COUNTY,516 - POCOSHOCK,537,169
VA,CHESTERFIELD COUNTY,517 - ROSELAND,65,179
VA,CHESTERFIELD COUNTY,518 - MIDLOTHIAN NORTH,419,1197
VA,CULPEPER COUNTY,# AB - Central Absentee Precinct,191,395
VA,CULPEPER COUNTY,## Provisional,NA,3
VA,CULPEPER COUNTY,101 - WEST FAIRFAX,485,759
VA,CULPEPER COUNTY,201 - EAST FAIRFAX,371,495
VA,CULPEPER COUNTY,302 - EGGBORNSVILLE,151,502
VA,CULPEPER COUNTY,303 - CARDOVA,135,397
VA,CULPEPER COUNTY,304 - WILLOW SHADE,95,158
VA,CULPEPER COUNTY,401 - ELDORADO,213,507
VA,CULPEPER COUNTY,402 - BROWNS STORE,361,839
VA,CULPEPER COUNTY,501 - JEFFERSONTON,281,777
VA,CULPEPER COUNTY,502 - RIXEYVILLE,234,677
VA,CULPEPER COUNTY,601 - MITCHELLS,54,135
VA,CULPEPER COUNTY,602 - PEARL SAMPLE,309,698
VA,CULPEPER COUNTY,603 - SOUTH RIDGE,129,203
VA,CULPEPER COUNTY,702 - BRANDY STATION,244,727
VA,CULPEPER COUNTY,703 - LIGNUM,119,358
VA,CULPEPER COUNTY,704 - RICHARDSVILLE,64,205
VA,GOOCHLAND COUNTY,# AB - Central Absentee Precinct,170,344
VA,GOOCHLAND COUNTY,## Provisional,4,6
VA,GOOCHLAND COUNTY,101 - FIFE,223,332
VA,GOOCHLAND COUNTY,102 - HADENSVILLE,353,580
VA,GOOCHLAND COUNTY,201 - THREE SQUARE,150,122
VA,GOOCHLAND COUNTY,202 - SANDY HOOK,549,706
VA,GOOCHLAND COUNTY,301 - GOOCHLAND COURT HOUSE 1,297,542
VA,GOOCHLAND COUNTY,302 - GOOCHLAND COURT HOUSE 2,114,272
VA,GOOCHLAND COUNTY,401 - SHALLOW WELL,350,497
VA,GOOCHLAND COUNTY,402 - CENTERVILLE,295,938
VA,GOOCHLAND COUNTY,501 - MANAKIN,379,1072
VA,GOOCHLAND COUNTY,502 - BLAIR ROAD,173,688
VA,HANOVER COUNTY,# AB - Central Absentee Precinct,499,995
VA,HANOVER COUNTY,## Provisional,3,9
VA,HANOVER COUNTY,101 - ASHLAND,485,418
VA,HANOVER COUNTY,104 - SLIDING HILL,385,640
VA,HANOVER COUNTY,105 - BERKLEY,475,314
VA,HANOVER COUNTY,106 - KERSEY CREEK,184,461
VA,HANOVER COUNTY,107 - CHICKAHOMINY,265,611
VA,HANOVER COUNTY,201 - BEAVERDAM,341,1017
VA,HANOVER COUNTY,202 - BLUNTS,269,426
VA,HANOVER COUNTY,203 - WILMINGTON PARISH,294,783
VA,HANOVER COUNTY,206 - COURTHOUSE,239,410
VA,HANOVER COUNTY,208 - OAK KNOLL,270,651
VA,HANOVER COUNTY,209 - WEST HANOVER,96,168
VA,HANOVER COUNTY,210 - OAK HILL,76,284
VA,HANOVER COUNTY,301 - CLAY,333,969
VA,HANOVER COUNTY,303 - SHADY GROVE,292,859
VA,HANOVER COUNTY,304 - ATLEE,644,1481
VA,HANOVER COUNTY,305 - COOL SPRING,390,880
VA,HANOVER COUNTY,401 - BATTLEFIELD,279,1118
VA,HANOVER COUNTY,403 - COLD HARBOR,418,1183
VA,HANOVER COUNTY,404 - BLACK CREEK,253,1193
VA,HANOVER COUNTY,405 - PEBBLE CREEK,235,540
VA,HANOVER COUNTY,406 - BEAVERDAM CREEK,71,180
VA,HANOVER COUNTY,502 - RURAL POINT,316,882
VA,HANOVER COUNTY,503 - NEWMAN,303,650
VA,HANOVER COUNTY,504 - STUDLEY,140,680
VA,HANOVER COUNTY,505 - TOTOPOTOMOY,145,542
VA,HANOVER COUNTY,506 - GEORGETOWN,241,679
VA,HANOVER COUNTY,507 - LAUREL MEADOW,285,778
VA,HANOVER COUNTY,601 - VILLAGE,423,1354
VA,HANOVER COUNTY,602 - LEE DAVIS,303,919
VA,HANOVER COUNTY,603 - MECHANICSVILLE,276,488
VA,HANOVER COUNTY,604 - HANOVER GROVE,211,608
VA,HANOVER COUNTY,701 - FARRINGTON,327,884
VA,HANOVER COUNTY,702 - MONTPELIER,389,714
VA,HANOVER COUNTY,703 - ROCKVILLE,349,858
VA,HANOVER COUNTY,704 - ELMONT,418,852
VA,HANOVER COUNTY,705 - SOUTH ANNA,184,455
VA,HENRICO COUNTY,# AB - Central Absentee Precinct,1391,1663
VA,HENRICO COUNTY,## Provisional,82,82
VA,HENRICO COUNTY,101 - COALPIT,668,928
