STATE,COUNTY,PRECINCT,DEM,REP
CO,ARAPAHOE,1260303101,341,193
CO,ARAPAHOE,1260303102,299,206
CO,ARAPAHOE,1260303103,194,131
CO,ARAPAHOE,1260303104,186,89
CO,ARAPAHOE,1260303105,406,189
CO,ARAPAHOE,1260303106,134,85
CO,ARAPAHOE,1260303107,300,149
CO,ARAPAHOE,1260303108,291,153
CO,ARAPAHOE,1260303109,312,150
CO,ARAPAHOE,1260303110,197,143
CO,ARAPAHOE,1260303111,452,227
CO,ARAPAHOE,1260303112,323,184
CO,ARAPAHOE,1260303113,158,188
CO,ARAPAHOE,1260303114,237,108
CO,ARAPAHOE,1260303115,340,199
CO,ARAPAHOE,1260303116,405,262
CO,ARAPAHOE,1260303117,189,77
CO,ARAPAHOE,1260303118,293,139
CO,ARAPAHOE,1260303119,255,173
CO,ARAPAHOE,1260303120,192,120
CO,ARAPAHOE,1260303121,190,153
CO,ARAPAHOE,1260303122,204,153
CO,ARAPAHOE,1260303123,303,233
CO,ARAPAHOE,1260303124,331,301
CO,ARAPAHOE,1260303125,149,92
CO,ARAPAHOE,1260303129,189,158
CO,ARAPAHOE,1260303130,335,221
CO,ARAPAHOE,1260303131,263,498
CO,ARAPAHOE,1260303132,220,514
CO,ARAPAHOE,1260303133,236,509
CO,ARAPAHOE,1260303134,191,217
CO,ARAPAHOE,1260303135,136,161
CO,ARAPAHOE,1260303136,299,355
CO,ARAPAHOE,1260303140,137,141
CO,ARAPAHOE,1263803141,143,215
CO,ARAPAHOE,1310903137,380,214
CO,ARAPAHOE,1310903138,192,131
CO,ARAPAHOE,1310903139,344,148
CO,ARAPAHOE,1310903230,0,0
CO,ARAPAHOE,1310903402,0,0
CO,ARAPAHOE,1310903475,8,10
CO,ARAPAHOE,1310903501,220,112
CO,ARAPAHOE,1310903502,321,93
CO,DENVER,1160116112,368,272
CO,DENVER,1160116113,417,245
CO,DENVER,1160116114,412,277
CO,DENVER,1160116120,404,274
CO,DENVER,1160116122,389,342
CO,DENVER,1160116123,367,437
CO,DENVER,1160116124,332,318
CO,DENVER,1160116125,333,286
CO,DENVER,1160116126,368,292
CO,DENVER,1160116127,424,379
CO,DENVER,1160116128,281,318
CO,DENVER,1160116129,288,282
CO,DENVER,1160116130,372,264
CO,DENVER,1160116131,357,304
CO,DENVER,1160116132,355,464
CO,DENVER,1310216204,538,75
CO,DENVER,1310216205,524,65
CO,DENVER,1310216206,583,128
CO,DENVER,1310216207,534,122
CO,DENVER,1310216208,551,83
CO,DENVER,1310216209,471,115
CO,DENVER,1310216210,639,105
CO,DENVER,1310216211,494,81
CO,DENVER,1310516530,39,7
CO,DENVER,1310616605,454,122
CO,DENVER,1310616606,564,109
CO,DENVER,1310616607,405,142
CO,DENVER,1310616609,153,58
CO,DENVER,1310616610,240,58
CO,DENVER,1310616611,323,130
CO,DENVER,1310616612,554,147
CO,DENVER,1310616613,474,171
CO,DENVER,1310616614,364,120
CO,DENVER,1310616615,438,225
CO,DENVER,1310616617,367,289
CO,DENVER,1310616618,349,264
CO,DENVER,1310616619,390,235
CO,DENVER,1310616622,583,258
CO,DENVER,1310616623,595,361
CO,DENVER,1310616624,631,299
CO,DENVER,1310616625,390,163
CO,DENVER,1310616626,396,123
CO,DENVER,1310616627,541,292
CO,DENVER,1310616628,620,222
CO,DENVER,1310616629,392,174
CO,DENVER,1310616630,394,173
CO,DENVER,1310616631,659,217
CO,DENVER,1310616641,657,224
CO,DENVER,1310616642,505,255
CO,DENVER,1310616643,390,100
CO,DENVER,1310616644,534,277
CO,DENVER,1310616645,509,250
CO,DENVER,1310616646,512,163
CO,DENVER,1310616647,476,187
CO,DENVER,1310616648,519,184
CO,DENVER,1310616649,565,156
CO,DENVER,1310616650,487,186
CO,DENVER,1310616651,335,146
CO,DENVER,1310616652,510,298
CO,DENVER,1310816841,538,63
CO,DENVER,1310816842,475,85
CO,DENVER,1310816843,512,73
CO,DENVER,1310816844,627,69
CO,DENVER,1310816845,562,86
CO,DENVER,1310816846,528,98
CO,DENVER,1310816848,617,105
CO,DENVER,1310816849,638,127
CO,DENVER,1310816850,537,139
CO,DENVER,1310816851,659,104
CO,DENVER,1310816852,559,103
CO,DENVER,1310816853,565,154
CO,DENVER,1310816854,575,119
CO,DENVER,1310816855,683,115
CO,DENVER,1310916901,471,146
CO,DENVER,1310916903,601,213
CO,DENVER,1310916904,577,233
CO,DENVER,1310916905,143,51
CO,DENVER,1310916906,540,206
CO,DENVER,1310916908,529,260
CO,DENVER,1310916909,613,291
CO,DENVER,1310916910,653,220
CO,DENVER,1310916911,565,260
CO,DENVER,1310916912,477,316
CO,DENVER,1310916916,677,399
CO,DENVER,1310916917,619,358
CO,DENVER,1310916918,631,331
CO,DENVER,1310916919,627,341
CO,DENVER,1310916920,528,318
CO,DENVER,1310916921,531,260
CO,DENVER,1310916922,596,323
CO,DENVER,1310916923,475,296
CO,DENVER,1310916924,264,90
CO,DENVER,1310916927,362,317
CO,DENVER,1310916928,415,217
CO,DENVER,1310916929,387,223
CO,DENVER,1310916930,347,183
CO,DENVER,1310916931,320,271
CO,DENVER,1310916932,463,199
CO,DENVER,1310916933,333,215
CO,DENVER,1310916934,353,167
CO,DENVER,1310916935,399,362
CO,DENVER,1310916936,323,192
CO,DENVER,1310916937,298,265
CO,DENVER,1310916938,246,262
CO,DENVER,1320116103,495,161
CO,DENVER,1320116104,333,95
CO,DENVER,1320116105,525,210
CO,DENVER,1320116106,526,127
CO,DENVER,1320116107,538,253
CO,DENVER,1320116108,554,181
CO,DENVER,1320116109,292,127
CO,DENVER,1320116110,531,270
CO,DENVER,1320116111,546,205
CO,DENVER,1320116115,174,127
CO,DENVER,1320116116,462,287
CO,DENVER,1320116117,458,235
CO,DENVER,1320116118,415,173
CO,DENVER,1320116119,362,121
CO,DENVER,1320116121,446,231
CO,DENVER,1320216212,553,132
CO,DENVER,1320216213,473,53
CO,DENVER,1320216214,477,88
CO,DENVER,1320216215,707,148
CO,DENVER,1320216216,500,95
CO,DENVER,1320216217,616,161
CO,DENVER,1320216218,806,148
CO,DENVER,1320216219,615,263
CO,DENVER,1320216220,650,90
CO,DENVER,1320216221,757,173
CO,DENVER,1320216222,495,114
CO,DENVER,1320216223,375,142
CO,DENVER,1320216224,458,135
CO,DENVER,1320216225,381,161
CO,DENVER,1320216226,374,134
CO,DENVER,1320216227,432,175
CO,DENVER,1320216228,299,148
CO,DENVER,1320216229,333,211
CO,DENVER,1320216230,355,214
CO,DENVER,1320216231,351,220
CO,DENVER,1320216232,265,87
CO,DENVER,1320216233,774,216
