STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,FAIRFAX CITY,AB - CENTRAL ABSENTEE PRECINCT (11),381,1194
VA,FAIRFAX CITY,PROVISIONAL (11),2,7
VA,FAIRFAX CITY,001 - ONE (11),396,986
VA,FAIRFAX CITY,002 - TWO (11),443,924
VA,FAIRFAX CITY,003 - THREE (11),566,1313
VA,FAIRFAX CITY,004 - FOUR (11),447,1047
VA,FAIRFAX CITY,005 - FIVE (11),373,938
VA,FAIRFAX CITY,006 - SIX (11),380,921
VA,FAIRFAX COUNTY,AB - CENTRAL ABSENTEE PRECINCT (11),7745,27092
VA,FAIRFAX COUNTY,PROVISIONAL (11),0,0
VA,FAIRFAX COUNTY,104 - CHAPEL (11),476,985
VA,FAIRFAX COUNTY,105 - FAIRVIEW (11),806,1950
VA,FAIRFAX COUNTY,106 - HERITAGE (11),439,1448
VA,FAIRFAX COUNTY,108 - KINGS PARK (11),472,993
VA,FAIRFAX COUNTY,109 - LITTLE RUN (11),264,608
VA,FAIRFAX COUNTY,110 - NORTH SPRINGFIELD (11),739,1636
VA,FAIRFAX COUNTY,113 - CANTERBURY (11),713,1669
VA,FAIRFAX COUNTY,114 - OLDE CREEK (11),371,766
VA,FAIRFAX COUNTY,115 - RAVENSWORTH (11),368,710
VA,FAIRFAX COUNTY,116 - WAKEFIELD (11),409,1027
VA,FAIRFAX COUNTY,117 - WOODSON (11),544,1072
VA,FAIRFAX COUNTY,118 - LAKE BRADDOCK (11),574,1759
VA,FAIRFAX COUNTY,119 - LAUREL (11),727,1630
VA,FAIRFAX COUNTY,120 - SIDEBURN (11),715,1194
VA,FAIRFAX COUNTY,121 - VILLA (11),362,771
VA,FAIRFAX COUNTY,123 - ROBINSON (11),717,1641
VA,FAIRFAX COUNTY,125 - SIGNAL HILL (11),555,1270
VA,FAIRFAX COUNTY,126 - BONNIE BRAE (11),366,1042
VA,FAIRFAX COUNTY,127 - BURKE CENTRE (11),702,1881
VA,FAIRFAX COUNTY,128 - CARDINAL (11),365,976
VA,FAIRFAX COUNTY,129 - KEENE MILL (11),305,738
VA,FAIRFAX COUNTY,130 - TERRA CENTRE (11),448,1013
VA,FAIRFAX COUNTY,131 - EAGLE VIEW (11),576,1356
VA,FAIRFAX COUNTY,132 - MONUMENT (11),511,1618
VA,FAIRFAX COUNTY,133 - DANBURY (11),102,337
VA,FAIRFAX COUNTY,134 - UNIVERSITY (11),175,1460
VA,FAIRFAX COUNTY,201 - ARMSTRONG (11),574,1681
VA,FAIRFAX COUNTY,202 - FLINT HILL (11),631,1188
VA,FAIRFAX COUNTY,203 - FLORIS (11),680,1574
VA,FAIRFAX COUNTY,204 - MADISON (11),114,399
VA,FAIRFAX COUNTY,208 - RESTON 1 (11),427,1632
VA,FAIRFAX COUNTY,209 - RESTON 2 (11),341,1528
VA,FAIRFAX COUNTY,213 - VIENNA 1 (11),712,1671
VA,FAIRFAX COUNTY,214 - VIENNA 2 (11),546,1328
VA,FAIRFAX COUNTY,216 - VIENNA 4 (11),257,697
VA,FAIRFAX COUNTY,218 - VIENNA 6 (11),321,1024
VA,FAIRFAX COUNTY,219 - WESTBRIAR (11),635,1435
VA,FAIRFAX COUNTY,220 - DOGWOOD (11),529,1872
VA,FAIRFAX COUNTY,221 - HUNTERS WOODS (11),429,1275
VA,FAIRFAX COUNTY,222 - RESTON 3 (11),223,1126
VA,FAIRFAX COUNTY,223 - GLADE (11),500,1786
VA,FAIRFAX COUNTY,224 - SOUTH LAKES (11),548,2241
VA,FAIRFAX COUNTY,225 - HUGHES (11),397,1828
VA,FAIRFAX COUNTY,226 - WOLFTRAP (11),671,1447
VA,FAIRFAX COUNTY,227 - SUNRISE VALLEY (11),350,729
VA,FAIRFAX COUNTY,233 - NORTH POINT (11),652,1392
VA,FAIRFAX COUNTY,234 - ALDRIN (11),440,1279
VA,FAIRFAX COUNTY,235 - FRYING PAN (11),354,1326
VA,FAIRFAX COUNTY,236 - STUART (11),237,621
VA,FAIRFAX COUNTY,237 - MCNAIR (11),349,1484
VA,FAIRFAX COUNTY,238 - CAMERON GLEN (11),577,1350
VA,FAIRFAX COUNTY,319 - HERNDON 1 (11),636,1654
VA,FAIRFAX COUNTY,320 - HERNDON 2 (11),568,1855
VA,FAIRFAX COUNTY,324 - HERNDON 3 (11),446,1589
VA,FAIRFAX COUNTY,325 - HUTCHISON (11),216,1075
VA,FAIRFAX COUNTY,332 - COATES (11),371,1608
VA,FAIRFAX COUNTY,426 - GREENSPRING (11),404,862
VA,FAIRFAX COUNTY,502 - BARCROFT (11),213,583
VA,FAIRFAX COUNTY,503 - BELVEDERE (11),226,759
VA,FAIRFAX COUNTY,504 - BRISTOW (11),319,1082
VA,FAIRFAX COUNTY,508 - MASONVILLE (11),455,1201
VA,FAIRFAX COUNTY,511 - RAVENWOOD (11),361,1107
VA,FAIRFAX COUNTY,512 - SLEEPY HOLLOW (11),246,645
VA,FAIRFAX COUNTY,513 - SAINT ALBANS (11),259,749
VA,FAIRFAX COUNTY,518 - COLUMBIA (11),426,1077
VA,FAIRFAX COUNTY,519 - HUMMER (11),319,791
VA,FAIRFAX COUNTY,522 - CAMELOT (11),312,602
VA,FAIRFAX COUNTY,528 - RIDGELEA (11),239,549
VA,FAIRFAX COUNTY,530 - HOLMES 2 (11),162,868
VA,FAIRFAX COUNTY,618 - NEWINGTON (11),811,2181
VA,FAIRFAX COUNTY,628 - LAUREL HILL (11),432,1811
VA,FAIRFAX COUNTY,629 - SOUTH COUNTY (11),709,1218
VA,FAIRFAX COUNTY,701 - BLAKE (11),592,1917
VA,FAIRFAX COUNTY,704 - FREEDOM HILL (11),349,955
VA,FAIRFAX COUNTY,707 - MANTUA (11),371,965
VA,FAIRFAX COUNTY,709 - MOSBY (11),398,1454
VA,FAIRFAX COUNTY,711 - PRICE (11),353,821
VA,FAIRFAX COUNTY,714 - WALKER (11),531,1392
VA,FAIRFAX COUNTY,717 - WOODBURN (11),265,843
VA,FAIRFAX COUNTY,718 - PINE RIDGE (11),370,1019
VA,FAIRFAX COUNTY,720 - THOREAU (11),482,1293
VA,FAIRFAX COUNTY,721 - MERRIFIELD (11),365,1851
VA,FAIRFAX COUNTY,723 - GALLOWS EAST (11),208,860
VA,FAIRFAX COUNTY,727 - OAKTON (11),508,991
VA,FAIRFAX COUNTY,729 - NOTTOWAY (11),456,1456
VA,FAIRFAX COUNTY,730 - PENDERBROOK (11),565,1525
VA,FAIRFAX COUNTY,731 - TYSONS (11),381,1256
VA,FAIRFAX COUNTY,732 - OAK MARR (11),706,1334
VA,FAIRFAX COUNTY,733 - KILMER (11),539,1871
VA,FAIRFAX COUNTY,734 - HUNTERS BRANCH (11),260,906
VA,FAIRFAX COUNTY,735 - ROTONDA (11),190,523
VA,FAIRFAX COUNTY,801 - BURKE (11),701,1921
VA,FAIRFAX COUNTY,802 - CEDAR LAKE (11),180,579
VA,FAIRFAX COUNTY,806 - SYDENSTRICKER (11),629,1345
VA,FAIRFAX COUNTY,807 - HUNT VALLEY (11),463,821
VA,FAIRFAX COUNTY,811 - POHICK (11),286,923
VA,FAIRFAX COUNTY,812 - VALLEY (11),543,1168
VA,FAIRFAX COUNTY,824 - ORANGE (11),833,1562
VA,FAIRFAX COUNTY,825 - CHERRY RUN (11),582,1117
VA,FAIRFAX COUNTY,827 - IRVING (11),503,1087
VA,FAIRFAX COUNTY,833 - WHITE OAKS (11),511,1262
VA,FAIRFAX COUNTY,840 - WEST SPRINGFIELD (11),529,1219
VA,FAIRFAX COUNTY,842 - PARKWAY (11),540,869
VA,FAIRFAX COUNTY,843 - FAIR LAKES (11),542,1335
VA,FAIRFAX COUNTY,844 - CENTERPOINTE (11),319,1200
VA,FAIRFAX COUNTY,846 - GREENBRIAR EAST (11),516,1449
VA,FAIRFAX COUNTY,848 - FAIR OAKS (11),518,1281
VA,FAIRFAX COUNTY,851 - WILLOW SPRINGS (11),557,969
VA,FAIRFAX COUNTY,901 - CENTRE RIDGE (11),464,1332
VA,FAIRFAX COUNTY,910 - LONDON TOWNE (11),509,1571
