STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,ALLEGHANY COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),156,136
VA,ALLEGHANY COUNTY,PROVISIONAL (09),0,0
VA,ALLEGHANY COUNTY,101 - ARRITT (09),332,136
VA,ALLEGHANY COUNTY,103 - DAMERON (09),126,50
VA,ALLEGHANY COUNTY,201 - HUMPBACK BRIDGE (09),223,90
VA,ALLEGHANY COUNTY,202 - DOLLY ANN (09),272,117
VA,ALLEGHANY COUNTY,301 - CALLAGHAN (09),222,55
VA,ALLEGHANY COUNTY,302 - GRIFFITH (09),355,159
VA,ALLEGHANY COUNTY,401 - LOW MOOR (09),242,125
VA,ALLEGHANY COUNTY,402 - JACKSON HEIGHTS (09),325,143
VA,ALLEGHANY COUNTY,501 - IRON GATE (09),125,97
VA,ALLEGHANY COUNTY,502 - PETERS SWITCH (09),431,163
VA,ALLEGHANY COUNTY,601 - DISTRICT 1 (09),384,377
VA,ALLEGHANY COUNTY,701 - DISTRICT 2 (09),240,304
VA,BLAND COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),84,39
VA,BLAND COUNTY,PROVISIONAL (09),0,0
VA,BLAND COUNTY,101 - BASTIAN (09),249,61
VA,BLAND COUNTY,102 - CERES (09),242,62
VA,BLAND COUNTY,201 - DAVIS (09),67,23
VA,BLAND COUNTY,202 - SEDDON (09),437,117
VA,BLAND COUNTY,301 - HOLLYBROOK (09),230,48
VA,BLAND COUNTY,302 - MECHANICSBURG (09),130,24
VA,BLAND COUNTY,401 - ROCKY GAP (09),477,130
VA,BRISTOL CITY,AB - CENTRAL ABSENTEE PRECINCT (09),249,173
VA,BRISTOL CITY,PROVISIONAL (09),3,1
VA,BRISTOL CITY,001 - FIRST WARD (09),582,267
VA,BRISTOL CITY,002 - SECOND WARD (09),740,464
VA,BRISTOL CITY,003 - THIRD WARD (09),388,315
VA,BRISTOL CITY,004 - FOURTH WARD (09),1465,550
VA,BUCHANAN COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),328,209
VA,BUCHANAN COUNTY,PROVISIONAL (09),0,1
VA,BUCHANAN COUNTY,102 - BLACKEY (09),202,49
VA,BUCHANAN COUNTY,103 - HURLEY (09),407,74
VA,BUCHANAN COUNTY,201 - GRASSY (09),45,29
VA,BUCHANAN COUNTY,202 - BULL (09),229,94
VA,BUCHANAN COUNTY,203 - ROCKLICK (09),237,98
VA,BUCHANAN COUNTY,301 - SLATE (09),280,120
VA,BUCHANAN COUNTY,302 - NORTH GRUNDY (09),274,101
VA,BUCHANAN COUNTY,403 - SOUTH GRUNDY (09),419,161
VA,BUCHANAN COUNTY,404 - OAKWOOD (09),38,17
VA,BUCHANAN COUNTY,501 - PRATER (09),205,133
VA,BUCHANAN COUNTY,502 - FOX (09),55,63
VA,BUCHANAN COUNTY,503 - VANSANT (09),268,99
VA,BUCHANAN COUNTY,601 - COUNCIL (09),153,78
VA,BUCHANAN COUNTY,602 - GARDEN (09),246,111
VA,BUCHANAN COUNTY,603 - HURRICANE (09),123,114
VA,BUCHANAN COUNTY,701 - WHITEWOOD (09),311,147
VA,BUCHANAN COUNTY,702 - CONTRARY (09),275,87
VA,CARROLL COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),433,179
VA,CARROLL COUNTY,PROVISIONAL (09),3,0
VA,CARROLL COUNTY,101 - MT BETHEL (09),306,89
VA,CARROLL COUNTY,102 - ST PAUL (09),474,107
VA,CARROLL COUNTY,103 - LAMBSBURG (09),261,59
VA,CARROLL COUNTY,105 - FANCY GAP (09),401,140
VA,CARROLL COUNTY,201 - HILLSVILLE B (09),815,317
VA,CARROLL COUNTY,202 - LAUREL FORK (09),294,99
VA,CARROLL COUNTY,203 - GLADESBORO (09),443,138
VA,CARROLL COUNTY,301 - HILLSVILLE C (09),925,278
VA,CARROLL COUNTY,302 - SYLVATUS (09),357,102
VA,CARROLL COUNTY,303 - DUGSPUR (09),220,57
VA,CARROLL COUNTY,401 - OAKLAND (09),696,209
VA,CARROLL COUNTY,402 - WOODLAWN D (09),683,245
VA,CARROLL COUNTY,406 - WOODLAWN F (09),120,40
VA,CARROLL COUNTY,501 - VAUGHAN (09),268,60
VA,CARROLL COUNTY,502 - GLADEVILLE (09),656,148
VA,CARROLL COUNTY,503 - WOODLAWN E (09),312,102
VA,CARROLL COUNTY,504 - LAUREL (09),375,90
VA,COVINGTON CITY,AB - CENTRAL ABSENTEE PRECINCT (09),38,45
VA,COVINGTON CITY,PROVISIONAL (09),0,0
VA,COVINGTON CITY,101 - PRECINCT 1-1 (09),149,125
VA,COVINGTON CITY,201 - PRECINCT 2-1 (09),155,155
VA,COVINGTON CITY,301 - PRECINCT 3-1 (09),106,170
VA,COVINGTON CITY,401 - PRECINCT 4-1 (09),252,155
VA,COVINGTON CITY,501 - PRECINCT 5-1 (09),257,135
VA,CRAIG COUNTY,PROVISIONAL (09),0,0
VA,CRAIG COUNTY,101 - COURT HOUSE (09),290,80
VA,CRAIG COUNTY,201 - AMMENDALE PRECINCT (09),389,100
VA,CRAIG COUNTY,301 - GIVENS & REYNOLDS STORE (09),183,92
VA,CRAIG COUNTY,303 - MARSHALLS STORE (09),154,77
VA,CRAIG COUNTY,401 - BARBOURS CREEK (09),142,54
VA,CRAIG COUNTY,402 - PAINT BANK (09),25,14
VA,CRAIG COUNTY,403 - CRAIG SPRINGS (09),151,42
VA,CRAIG COUNTY,501 - CRAIG CITY (09),281,85
VA,DICKENSON COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),241,237
VA,DICKENSON COUNTY,PROVISIONAL (09),0,2
VA,DICKENSON COUNTY,101 - SOUTH CLINTWOOD (09),563,274
VA,DICKENSON COUNTY,201 - NORA (09),170,82
VA,DICKENSON COUNTY,202 - FRYING PAN (09),86,31
VA,DICKENSON COUNTY,203 - CLINCHCO (09),246,140
VA,DICKENSON COUNTY,301 - WEST DANTE (09),144,16
VA,DICKENSON COUNTY,302 - HERALD (09),207,46
VA,DICKENSON COUNTY,303 - RIDGE (09),322,96
VA,DICKENSON COUNTY,401 - HAYSI-COLLEY (09),375,304
VA,DICKENSON COUNTY,501 - TARPON (09),126,89
VA,DICKENSON COUNTY,502 - NORTH CLINTWOOD (09),446,207
VA,FLOYD COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),312,372
VA,FLOYD COUNTY,PROVISIONAL (09),2,1
VA,FLOYD COUNTY,101 - LOCUST GROVE (09),772,411
VA,FLOYD COUNTY,201 - LITTLE RIVER (09),833,537
VA,FLOYD COUNTY,301 - COURTHOUSE (09),620,514
VA,FLOYD COUNTY,401 - BURKS FORK (09),771,335
VA,FLOYD COUNTY,501 - INDIAN VALLEY (09),870,310
VA,GALAX CITY,AB - CENTRAL ABSENTEE PRECINCT (09),85,64
VA,GALAX CITY,PROVISIONAL (09),1,0
VA,GALAX CITY,001 - EAST (09),479,246
VA,GALAX CITY,002 - NORTH (09),336,166
VA,GALAX CITY,003 - SOUTH (09),297,144
VA,GILES COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),285,188
VA,GILES COUNTY,PROVISIONAL (09),1,0
VA,GILES COUNTY,101 - GLEN LYN (09),63,18
VA,GILES COUNTY,102 - RICH CREEK (09),264,99
VA,GILES COUNTY,103 - NARROWS (09),827,360
VA,GILES COUNTY,201 - PEARISBURG (09),1143,464
VA,GILES COUNTY,202 - STAFFORDSVILLE (09),198,63
VA,GILES COUNTY,203 - WHITE GATE (09),158,24
VA,GILES COUNTY,301 - EGGLESTON (09),338,164
VA,GILES COUNTY,302 - PEMBROKE (09),825,380
VA,GILES COUNTY,303 - NEWPORT (09),398,276
VA,GRAYSON COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),303,125
VA,GRAYSON COUNTY,PROVISIONAL (09),0,0
VA,GRAYSON COUNTY,101 - BRIDLE CREEK (09),150,69
VA,GRAYSON COUNTY,102 - FLATRIDGE (09),94,34
VA,GRAYSON COUNTY,103 - GRANT (09),160,83
VA,GRAYSON COUNTY,104 - MOUTH OF WILSON (09),94,57
VA,GRAYSON COUNTY,105 - MOUNT ROGERS (09),135,35
VA,GRAYSON COUNTY,106 - RUGBY (09),130,39
VA,GRAYSON COUNTY,107 - TROUTDALE (09),89,23
VA,GRAYSON COUNTY,108 - COMERS ROCK (09),113,50
VA,GRAYSON COUNTY,202 - ELK CREEK (09),284,84
VA,GRAYSON COUNTY,203 - INDEPENDENCE (09),714,259
VA,GRAYSON COUNTY,301 - BAYWOOD (09),450,122
VA,GRAYSON COUNTY,302 - FAIRVIEW (09),606,151
VA,GRAYSON COUNTY,401 - FRIES (09),208,92
VA,GRAYSON COUNTY,402 - PROVIDENCE (09),506,112
VA,GRAYSON COUNTY,403 - OLDTOWN (09),213,77
VA,HENRY COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),463,256
VA,HENRY COUNTY,PROVISIONAL (09),6,2
VA,HENRY COUNTY,101 - BASSETT NUMBER TWO (09),181,205
VA,HENRY COUNTY,102 - GUNVILLE (09),576,156
VA,HENRY COUNTY,103 - SCOTT'S TANYARD (09),937,313
VA,HENRY COUNTY,201 - FIELDALE (09),286,202
VA,HENRY COUNTY,202 - HORSEPASTURE 1 (09),538,341
VA,HENRY COUNTY,203 - HORSEPASTURE 2 (09),200,604
VA,HENRY COUNTY,204 - SPENCER (09),656,271
VA,HENRY COUNTY,304 - MOUNT OLIVET (09),0,4
VA,HENRY COUNTY,401 - COLLINSVILLE NUMBER 1 (09),381,167
VA,HENRY COUNTY,402 - DANIELS CREEK (09),400,215
VA,HENRY COUNTY,404 - COLLINSVILLE NUMBER 2 (09),643,388
VA,HENRY COUNTY,501 - BASSETT NUMBER ONE (09),239,230
VA,HENRY COUNTY,502 - FIGSBORO (09),488,189
VA,HENRY COUNTY,503 - STANLEYTOWN (09),787,193
VA,HENRY COUNTY,504 - OAK LEVEL (09),261,119
VA,HENRY COUNTY,505 - DYERS STORE (09),212,139
VA,HENRY COUNTY,601 - FONTAINE (09),598,275
VA,HENRY COUNTY,602 - HILLCREST (09),186,152
VA,HENRY COUNTY,604 - RIDGEWAY 2 (09),543,202
VA,LEE COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),298,157
VA,LEE COUNTY,PROVISIONAL (09),0,0
VA,LEE COUNTY,101 - ELYDALE (09),230,76
VA,LEE COUNTY,102 - EWING (09),250,70
VA,LEE COUNTY,103 - ROSE HILL (09),471,146
VA,LEE COUNTY,201 - BLACKWATER (09),89,44
VA,LEE COUNTY,202 - FLATWOODS (09),409,91
VA,LEE COUNTY,203 - JONESVILLE (09),564,197
VA,LEE COUNTY,301 - BEN HUR (09),618,194
VA,LEE COUNTY,302 - WOODWAY (09),423,109
VA,LEE COUNTY,401 - STICKLEYVILLE (09),204,80
VA,LEE COUNTY,402 - JASPER (09),176,42
VA,LEE COUNTY,403 - SEMINARY (09),241,54
VA,LEE COUNTY,404 - DRYDEN (09),394,135
VA,LEE COUNTY,501 - SAINT CHARLES (09),148,96
VA,LEE COUNTY,502 - PENNINGTON (09),430,127
VA,LEE COUNTY,503 - ROBBINS CHAPEL (09),67,13
VA,LEE COUNTY,504 - KEOKEE (09),84,40
VA,MARTINSVILLE CITY,AB - CENTRAL ABSENTEE PRECINCT (09),129,191
VA,MARTINSVILLE CITY,PROVISIONAL (09),1,2
VA,MARTINSVILLE CITY,001 - PRECINCT 1 (09),10,449
VA,MARTINSVILLE CITY,002 - PRECINCT 2 (09),309,542
VA,MARTINSVILLE CITY,003 - PRECINCT 3 (09),152,369
VA,MARTINSVILLE CITY,004 - PRECINCT 4 (09),251,604
VA,MARTINSVILLE CITY,005 - PRECINCT 5 (09),711,513
VA,MARTINSVILLE CITY,006 - PRECINCT 6 (09),3,219
VA,MONTGOMERY COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),706,1525
VA,MONTGOMERY COUNTY,PROVISIONAL (09),10,21
VA,MONTGOMERY COUNTY,101 - PRECINCT A-1 (09),663,1023
VA,MONTGOMERY COUNTY,102 - PRECINCT A-2 (09),268,1204
VA,MONTGOMERY COUNTY,103 - PRECINCT A-3 (09),607,1610
VA,MONTGOMERY COUNTY,201 - PRECINCT B-1 (09),102,115
VA,MONTGOMERY COUNTY,202 - PRECINCT B-2 (09),856,921
VA,MONTGOMERY COUNTY,203 - PRECINCT B-3 (09),581,539
VA,MONTGOMERY COUNTY,204 - PRECINCT B-4 (09),1018,1152
VA,MONTGOMERY COUNTY,301 - PRECINCT C-1 (09),912,384
VA,MONTGOMERY COUNTY,302 - PRECINCT C-2 (09),820,521
VA,MONTGOMERY COUNTY,303 - PRECINCT C-3 (09),344,151
VA,MONTGOMERY COUNTY,304 - PRECINCT C-4 (09),794,627
VA,MONTGOMERY COUNTY,401 - PRECINCT D-1 (09),510,372
VA,MONTGOMERY COUNTY,402 - PRECINCT D-2 (09),975,407
VA,MONTGOMERY COUNTY,403 - PRECINCT D-3 (09),736,325
VA,MONTGOMERY COUNTY,404 - PRECINCT D-4 (09),422,180
VA,MONTGOMERY COUNTY,405 - PRECINCT D-5 (09),851,710
VA,MONTGOMERY COUNTY,501 - PRECINCT E-1 (09),641,885
VA,MONTGOMERY COUNTY,502 - PRECINCT E-2 (09),568,465
VA,MONTGOMERY COUNTY,503 - PRECINCT E-3 (09),294,960
VA,MONTGOMERY COUNTY,601 - PRECINCT F-1 (09),415,1466
VA,MONTGOMERY COUNTY,602 - PRECINCT F-2 (09),358,1345
VA,MONTGOMERY COUNTY,603 - PRECINCT F-3 (09),168,364
VA,MONTGOMERY COUNTY,701 - PRECINCT G-1 (09),517,1707
VA,MONTGOMERY COUNTY,702 - PRECINCT G-2 (09),246,1130
VA,NORTON CITY,PROVISIONAL (09),1,0
VA,NORTON CITY,001 - EAST WARD (09),671,408
VA,PATRICK COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),321,133
VA,PATRICK COUNTY,PROVISIONAL (09),2,0
VA,PATRICK COUNTY,101 - ARARAT (09),272,111
VA,PATRICK COUNTY,102 - CLAUDVILLE (09),293,71
VA,PATRICK COUNTY,103 - WILLIS GAP (09),308,85
VA,PATRICK COUNTY,201 - DRY POND (09),180,55
VA,PATRICK COUNTY,202 - PATRICK SPRINGS (09),517,143
VA,PATRICK COUNTY,203 - RUSSELL CREEK (09),365,114
VA,PATRICK COUNTY,301 - CRITZ/STELLA (09),530,204
VA,PATRICK COUNTY,302 - LIBERTY (09),427,75
VA,PATRICK COUNTY,401 - MEADOWS OF DAN (09),349,176
VA,PATRICK COUNTY,402 - STUART FAIRGROUNDS (09),459,174
VA,PATRICK COUNTY,501 - STUART COMMUNITY (09),212,60
VA,PATRICK COUNTY,502 - ELAMSVILLE (09),333,101
VA,PATRICK COUNTY,503 - WOOLWINE (09),431,131
VA,PULASKI COUNTY,AB - CENTRAL ABSENTEE PRECINCT (09),396,281
VA,PULASKI COUNTY,PROVISIONAL (09),3,3
VA,PULASKI COUNTY,101 - BELSPRING (09),322,161
VA,PULASKI COUNTY,102 - NEW RIVER (09),798,671
VA,PULASKI COUNTY,103 - WEST CLOYD (09),512,241
VA,PULASKI COUNTY,201 - DRAPER (09),653,215
VA,PULASKI COUNTY,202 - SOUTH PULASKI (09),109,57
VA,PULASKI COUNTY,203 - NEWBERN (09),860,473
VA,PULASKI COUNTY,301 - DUBLIN (09),872,352
VA,PULASKI COUNTY,302 - HIWASSEE (09),209,68
VA,PULASKI COUNTY,304 - SNOWVILLE (09),521,204
VA,PULASKI COUNTY,401 - MASSIE (09),1080,546
