STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
CO,BOULDER,2161307900,371.0,71.0
CO,BOULDER,2161307901,383.0,169.0
CO,BOULDER,2161307902,173.0,50.0
CO,BOULDER,2163307100,558.0,451.0
CO,BOULDER,2163307101,688.0,329.0
CO,BOULDER,2163307102,566.0,258.0
CO,BOULDER,2163307103,548.0,381.0
CO,BOULDER,2163307104,528.0,405.0
CO,BOULDER,2163307105,264.0,99.0
CO,BOULDER,2163307106,532.0,303.0
CO,BOULDER,2163307107,350.0,131.0
CO,BOULDER,2171207200,336.0,206.0
CO,BOULDER,2171207201,391.0,138.0
CO,BOULDER,2171207202,626.0,329.0
CO,BOULDER,2171207203,622.0,273.0
CO,BOULDER,2171207204,594.0,276.0
CO,BOULDER,2171207205,637.0,203.0
CO,BOULDER,2171207206,408.0,134.0
CO,BOULDER,2171207207,658.0,197.0
CO,BOULDER,2171207208,760.0,179.0
CO,BOULDER,2171207209,364.0,192.0
CO,BOULDER,2171207210,587.0,217.0
CO,BOULDER,2171207211,706.0,263.0
CO,BOULDER,2171207212,570.0,132.0
CO,BOULDER,2171207213,808.0,365.0
CO,BOULDER,2171207214,824.0,302.0
CO,BOULDER,2171207300,583.0,407.0
CO,BOULDER,2171207301,797.0,216.0
CO,BOULDER,2171207302,686.0,297.0
CO,BOULDER,2171207303,544.0,157.0
CO,BOULDER,2171207304,560.0,203.0
CO,BOULDER,2171207305,689.0,210.0
CO,BOULDER,2171207306,714.0,214.0
CO,BOULDER,2171207307,517.0,213.0
CO,BOULDER,2171207308,562.0,145.0
CO,BOULDER,2171207309,830.0,310.0
CO,BOULDER,2171207310,547.0,177.0
CO,BOULDER,2171207311,471.0,109.0
CO,BOULDER,2171207312,540.0,325.0
CO,BOULDER,2171207313,786.0,341.0
CO,BOULDER,2171207314,584.0,240.0
CO,BOULDER,2171207315,459.0,228.0
CO,BOULDER,2171207316,569.0,439.0
CO,BOULDER,2171207407,197.0,200.0
CO,BOULDER,2173307400,60.0,54.0
CO,BOULDER,2173307408,573.0,409.0
CO,BOULDER,2173307409,704.0,429.0
CO,BOULDER,2173307410,515.0,419.0
CO,BOULDER,2173307411,788.0,562.0
CO,BOULDER,2173307412,765.0,465.0
CO,BOULDER,2181007500,629.0,121.0
CO,BOULDER,2181007501,517.0,289.0
CO,BOULDER,2181007502,532.0,384.0
CO,BOULDER,2181007503,937.0,383.0
CO,BOULDER,2181007504,460.0,175.0
CO,BOULDER,2181007800,480.0,287.0
CO,BOULDER,2181007801,354.0,108.0
CO,BOULDER,2181007802,513.0,98.0
CO,BOULDER,2181007803,726.0,95.0
CO,BOULDER,2181007804,850.0,292.0
CO,BOULDER,2181007805,307.0,114.0
CO,BOULDER,2181007806,749.0,168.0
CO,BOULDER,2181007807,798.0,132.0
CO,BOULDER,2181007808,1306.0,128.0
CO,BOULDER,2181007809,820.0,105.0
CO,BOULDER,2181007810,748.0,171.0
CO,BOULDER,2181007811,895.0,213.0
CO,BOULDER,2181007812,612.0,155.0
CO,BOULDER,2181007813,542.0,145.0
CO,BOULDER,2181007814,844.0,122.0
CO,BOULDER,2181007815,601.0,75.0
CO,BOULDER,2181007816,865.0,122.0
CO,BOULDER,2181007817,619.0,144.0
CO,BOULDER,2181007818,827.0,130.0
CO,BOULDER,2181007819,689.0,87.0
CO,BOULDER,2181007820,594.0,76.0
CO,BOULDER,2181007821,861.0,105.0
CO,BOULDER,2181007822,710.0,89.0
CO,BOULDER,2181007823,997.0,160.0
CO,BOULDER,2181007824,783.0,96.0
CO,BOULDER,2181007825,444.0,71.0
CO,BOULDER,2181007826,668.0,81.0
CO,BOULDER,2181007827,720.0,76.0
CO,BOULDER,2181007828,570.0,66.0
CO,BOULDER,2181007829,622.0,71.0
CO,BOULDER,2181007830,554.0,69.0
CO,BOULDER,2181007831,639.0,98.0
CO,BOULDER,2181007832,248.0,64.0
CO,BOULDER,2181007833,499.0,155.0
CO,BOULDER,2181007834,876.0,426.0
CO,BOULDER,2181007835,348.0,98.0
CO,BOULDER,2181007836,357.0,84.0
CO,BOULDER,2181007837,535.0,128.0
CO,BOULDER,2181007838,335.0,64.0
CO,BOULDER,2181007839,430.0,111.0
CO,BOULDER,2181007840,420.0,120.0
CO,BOULDER,2181007841,530.0,121.0
CO,BOULDER,2181007842,591.0,161.0
CO,BOULDER,2181007843,910.0,222.0
CO,BOULDER,2181007844,543.0,83.0
CO,BOULDER,2181007845,614.0,97.0
CO,BOULDER,2181007846,572.0,182.0
CO,BOULDER,2181007847,478.0,90.0
CO,BOULDER,2181007848,498.0,62.0
CO,BOULDER,2181007849,660.0,245.0
CO,BOULDER,2181007850,421.0,177.0
CO,BOULDER,2181007851,732.0,193.0
CO,BOULDER,2181007852,1016.0,216.0
CO,BOULDER,2181007853,565.0,120.0
CO,BOULDER,2181107505,509.0,170.0
CO,BOULDER,2181107506,260.0,287.0
CO,BOULDER,2181107507,506.0,510.0
