DISTRICT,OFFICE,PRECINCT,COUNTY,STATE,DEM,REP
D3,U.S. Representative District 3,375,27,MN,1113,693
D3,U.S. Representative District 3,395,27,MN,788,394
D3,U.S. Representative District 3,397,27,MN,1264,628
D3,U.S. Representative District 3,400,27,MN,645,256
D3,U.S. Representative District 3,405,27,MN,1178,305
D3,U.S. Representative District 3,410,27,MN,944,493
D3,U.S. Representative District 3,415,27,MN,801,261
D3,U.S. Representative District 3,420,27,MN,255,154
D3,U.S. Representative District 3,450,27,MN,1619,1562
D3,U.S. Representative District 3,455,27,MN,1587,1602
D3,U.S. Representative District 3,460,27,MN,1261,1256
D3,U.S. Representative District 3,465,27,MN,1375,1285
D3,U.S. Representative District 3,485,27,MN,0,0
D3,U.S. Representative District 3,490,27,MN,0,0
D3,U.S. Representative District 3,500,27,MN,503,1135
D3,U.S. Representative District 3,505,27,MN,535,846
D3,U.S. Representative District 3,640,27,MN,286,389
D3,U.S. Representative District 3,645,27,MN,256,328
D3,U.S. Representative District 3,650,27,MN,740,1037
D3,U.S. Representative District 3,675,27,MN,607,496
D3,U.S. Representative District 3,680,27,MN,721,567
D3,U.S. Representative District 3,690,27,MN,879,618
D3,U.S. Representative District 3,695,27,MN,906,701
D3,U.S. Representative District 3,700,27,MN,951,597
D3,U.S. Representative District 3,705,27,MN,971,600
D3,U.S. Representative District 3,710,27,MN,1042,793
D3,U.S. Representative District 3,715,27,MN,868,633
D3,U.S. Representative District 3,720,27,MN,764,609
D3,U.S. Representative District 3,725,27,MN,593,526
D3,U.S. Representative District 3,730,27,MN,1041,910
D3,U.S. Representative District 3,735,27,MN,930,843
D3,U.S. Representative District 3,740,27,MN,753,341
D3,U.S. Representative District 3,745,27,MN,1067,650
D3,U.S. Representative District 3,750,27,MN,941,606
D3,U.S. Representative District 3,755,27,MN,1276,1025
D3,U.S. Representative District 3,760,27,MN,1033,688
D3,U.S. Representative District 3,765,27,MN,1280,992
D3,U.S. Representative District 3,770,27,MN,729,636
D3,U.S. Representative District 3,775,27,MN,1032,1122
D3,U.S. Representative District 3,780,27,MN,1011,970
D3,U.S. Representative District 3,785,27,MN,540,333
D3,U.S. Representative District 3,850,27,MN,983,642
D3,U.S. Representative District 3,855,27,MN,961,826
D3,U.S. Representative District 3,860,27,MN,815,431
D3,U.S. Representative District 3,875,27,MN,1055,776
D3,U.S. Representative District 3,880,27,MN,1001,636
D3,U.S. Representative District 3,885,27,MN,736,462
D3,U.S. Representative District 3,900,27,MN,702,537
D3,U.S. Representative District 3,905,27,MN,1120,641
D3,U.S. Representative District 3,910,27,MN,395,282
D3,U.S. Representative District 3,915,27,MN,748,336
D3,U.S. Representative District 3,925,27,MN,895,678
D3,U.S. Representative District 3,930,27,MN,1030,636
D3,U.S. Representative District 3,935,27,MN,959,462
D3,U.S. Representative District 3,940,27,MN,1471,740
D3,U.S. Representative District 3,945,27,MN,610,475
D3,U.S. Representative District 3,965,27,MN,720,509
D3,U.S. Representative District 3,1005,2,MN,967,986
D3,U.S. Representative District 3,1010,2,MN,852,871
D3,U.S. Representative District 3,1015,2,MN,673,703
D3,U.S. Representative District 3,1020,2,MN,448,392
D3,U.S. Representative District 3,1050,27,MN,502,1125
D3,U.S. Representative District 3,1065,27,MN,254,249
D3,U.S. Representative District 3,1105,2,MN,768,688
D3,U.S. Representative District 3,1110,2,MN,499,479
D3,U.S. Representative District 3,1115,2,MN,786,696
D3,U.S. Representative District 3,1120,2,MN,478,428
D3,U.S. Representative District 3,1125,2,MN,578,449
D3,U.S. Representative District 3,1150,27,MN,796,1367
D3,U.S. Representative District 3,1160,27,MN,537,435
D3,U.S. Representative District 3,1170,27,MN,124,238
D3,U.S. Representative District 3,1190,27,MN,799,732
D3,U.S. Representative District 3,1195,27,MN,756,662
D3,U.S. Representative District 3,1200,27,MN,641,560
D3,U.S. Representative District 3,1205,2,MN,637,553
D3,U.S. Representative District 3,1205,27,MN,577,561
D3,U.S. Representative District 3,1210,2,MN,616,561
D3,U.S. Representative District 3,1210,27,MN,741,711
D3,U.S. Representative District 3,1215,2,MN,641,485
D3,U.S. Representative District 3,1215,27,MN,795,611
D3,U.S. Representative District 3,1220,2,MN,627,450
D3,U.S. Representative District 3,1220,27,MN,897,782
D3,U.S. Representative District 3,1225,27,MN,727,787
D3,U.S. Representative District 3,1230,27,MN,818,820
D3,U.S. Representative District 3,1235,27,MN,925,742
D3,U.S. Representative District 3,1240,27,MN,969,868
D3,U.S. Representative District 3,1245,27,MN,815,656
D3,U.S. Representative District 3,1250,27,MN,866,640
D3,U.S. Representative District 3,1255,27,MN,597,663
D3,U.S. Representative District 3,1260,27,MN,807,612
D3,U.S. Representative District 3,1265,27,MN,843,827
D3,U.S. Representative District 3,1270,27,MN,837,653
D3,U.S. Representative District 3,1275,27,MN,942,767
D3,U.S. Representative District 3,1280,27,MN,571,616
D3,U.S. Representative District 3,1285,27,MN,895,1076
D3,U.S. Representative District 3,1290,27,MN,864,789
D3,U.S. Representative District 3,1295,27,MN,679,836
D3,U.S. Representative District 3,1300,27,MN,612,567
D3,U.S. Representative District 3,1305,2,MN,700,614
D3,U.S. Representative District 3,1305,27,MN,528,414
D3,U.S. Representative District 3,1310,2,MN,660,637
D3,U.S. Representative District 3,1315,2,MN,693,577
D3,U.S. Representative District 3,1320,2,MN,837,815
D3,U.S. Representative District 3,1345,27,MN,156,82
D3,U.S. Representative District 3,1350,27,MN,563,760
D3,U.S. Representative District 3,1355,27,MN,972,1213
D3,U.S. Representative District 3,1405,2,MN,635,572
D3,U.S. Representative District 3,1410,2,MN,740,671
D3,U.S. Representative District 3,1415,2,MN,461,346
D3,U.S. Representative District 3,1420,2,MN,377,226
D3,U.S. Representative District 3,1425,2,MN,657,528
D3,U.S. Representative District 3,2090,27,MN,936,508
D3,U.S. Representative District 3,2095,27,MN,723,431
D3,U.S. Representative District 3,2100,27,MN,844,427
D3,U.S. Representative District 3,2105,27,MN,1112,654
D3,U.S. Representative District 3,2110,27,MN,604,406
D3,U.S. Representative District 3,2115,27,MN,928,478
D3,U.S. Representative District 3,2120,27,MN,737,447
D3,U.S. Representative District 3,2125,27,MN,1239,562
D3,U.S. Representative District 3,2130,27,MN,1131,592
D3,U.S. Representative District 3,2135,27,MN,1193,513
D3,U.S. Representative District 3,2140,27,MN,960,394
D3,U.S. Representative District 3,2145,27,MN,711,357
D3,U.S. Representative District 3,2150,27,MN,703,518
D3,U.S. Representative District 3,2155,27,MN,835,515
D3,U.S. Representative District 3,2160,27,MN,842,714
D3,U.S. Representative District 3,2165,27,MN,748,404
D3,U.S. Representative District 3,2170,27,MN,1159,780
D3,U.S. Representative District 3,2185,27,MN,588,411
D3,U.S. Representative District 3,2190,27,MN,638,484
D3,U.S. Representative District 3,2195,27,MN,862,585
D3,U.S. Representative District 3,2200,27,MN,925,569
D3,U.S. Representative District 3,2205,27,MN,835,403
D3,U.S. Representative District 3,2210,27,MN,825,515
D3,U.S. Representative District 3,2230,27,MN,167,210
D3,U.S. Representative District 3,2240,27,MN,591,804
D3,U.S. Representative District 3,2245,27,MN,160,264
D3,U.S. Representative District 3,2247,27,MN,386,613
D3,U.S. Representative District 3,2248,27,MN,532,769
D3,U.S. Representative District 3,2250,27,MN,553,685
D3,U.S. Representative District 3,2255,27,MN,596,653
D3,U.S. Representative District 3,2260,27,MN,600,640
D3,U.S. Representative District 3,2265,27,MN,626,548
D3,U.S. Representative District 3,2355,27,MN,654,805
D3,U.S. Representative District 3,2360,27,MN,294,386
D3,U.S. Representative District 3,2365,27,MN,478,607
D3,U.S. Representative District 3,2370,27,MN,818,884
D3,U.S. Representative District 3,2385,27,MN,646,577
D3,U.S. Representative District 3,2400,27,MN,1156,853
D3,U.S. Representative District 3,2405,27,MN,1847,1420
D3,U.S. Representative District 3,2410,27,MN,644,598
D3,U.S. Representative District 3,2415,27,MN,1003,782
D3,U.S. Representative District 3,2420,27,MN,1038,936
D3,U.S. Representative District 3,2425,27,MN,635,519
D3,U.S. Representative District 3,2430,27,MN,1506,1171
D3,U.S. Representative District 3,2435,27,MN,838,572
D3,U.S. Representative District 3,2440,27,MN,1392,823
D3,U.S. Representative District 3,2445,27,MN,689,572
D3,U.S. Representative District 3,2450,27,MN,730,602
D3,U.S. Representative District 3,2455,27,MN,687,633
D3,U.S. Representative District 3,2460,27,MN,1112,722
D3,U.S. Representative District 3,2465,27,MN,1732,1100
D3,U.S. Representative District 3,2470,27,MN,837,552
D3,U.S. Representative District 3,2475,27,MN,1367,887
D3,U.S. Representative District 3,2480,27,MN,756,366
D3,U.S. Representative District 3,2485,27,MN,1015,795
D3,U.S. Representative District 3,2490,27,MN,735,550
D3,U.S. Representative District 3,2495,27,MN,947,843
D3,U.S. Representative District 3,2500,27,MN,1032,767
D3,U.S. Representative District 3,2505,27,MN,1118,640
D3,U.S. Representative District 3,2510,27,MN,937,591
D3,U.S. Representative District 3,2710,27,MN,906,1382
D3,U.S. Representative District 3,2715,27,MN,1406,2316
D3,U.S. Representative District 3,2720,27,MN,55,79
D3,U.S. Representative District 3,2725,27,MN,733,687
D3,U.S. Representative District 3,2730,27,MN,726,554
D3,U.S. Representative District 3,2735,27,MN,929,872
D3,U.S. Representative District 3,2755,27,MN,420,487
D3,U.S. Representative District 3,2780,27,MN,488,673
D3,U.S. Representative District 3,2900,27,MN,476,475
D3,U.S. Representative District 3,2910,27,MN,1446,1288
D3,U.S. Representative District 3,2925,27,MN,144,158
D3,U.S. Representative District 3,MAPPING_ERROR,10,MN,0,0
D3,U.S. Representative District 3,MAPPING_ERROR,27,MN,417,429
