STATE,COUNTY,PRECINCT,DEM,REP
FL,Lake,2,76,224
FL,Lake,11,389,690
FL,Lake,49,401,855
FL,Lake,53,126,139
FL,Lake,65,592,1157
FL,Lake,72,275,414
FL,Lake,73,271,757
FL,Lake,85,255,471
FL,Lake,96,271,567
