STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
FL,Gulf,1,334,1066
FL,Gulf,2,312,772
FL,Gulf,3,285,834
FL,Gulf,4,573,412
FL,Gulf,5,231,1066
FL,Gulf,6,40,157
FL,Gulf,7,125,362
FL,Gulf,8,56,124
FL,Gulf,9,58,202
