,COUNTY,PRECINCT,STATE,DEM,REP
0,COBB,ADDISON 01,GA,0,0
1,COBB,BELLS FERRY 02,GA,466,646
2,COBB,BELLS FERRY 03,GA,0,0
3,COBB,BLACKWELL 01,GA,0,0
4,COBB,CHESTNUT RIDGE 01,GA,503,956
5,COBB,DAVIS 01,GA,0,0
6,COBB,DICKERSON 01,GA,0,0
7,COBB,DODGEN 01,GA,347,637
8,COBB,EASTSIDE 01,GA,0,0
9,COBB,EASTSIDE 02,GA,644,1080
10,COBB,ELIZABETH 02,GA,0,0
11,COBB,ELIZABETH 03,GA,413,642
12,COBB,ELIZABETH 04,GA,0,0
13,COBB,ELIZABETH 05,GA,524,719
14,COBB,FULLERS PARK 01,GA,0,0
15,COBB,GARRISON MILL 01,GA,0,0
16,COBB,GRITTERS 01,GA,0,0
17,COBB,HIGHTOWER 01,GA,675,1104
18,COBB,KELL 01,GA,345,534
19,COBB,LASSITER 01,GA,0,0
20,COBB,MABRY 01,GA,273,578
21,COBB,MARIETTA 6B,GA,573,568
22,COBB,MCCLESKEY 01,GA,0,0
23,COBB,MOUNT BETHEL 01,GA,0,0
24,COBB,MOUNT BETHEL 03,GA,0,0
25,COBB,MOUNT BETHEL 04,GA,454,782
26,COBB,MURDOCK 01,GA,678,1031
27,COBB,NICHOLSON 01,GA,0,0
28,COBB,POPE 01,GA,466,739
29,COBB,POST OAK 01,GA,533,1009
30,COBB,ROCKY MOUNT 01,GA,579,870
31,COBB,ROSWELL 01,GA,0,0
32,COBB,ROSWELL 02,GA,652,1043
33,COBB,SANDY PLAINS 01,GA,533,661
34,COBB,SEWELL MILL 01,GA,649,820
35,COBB,SEWELL MILL 03,GA,873,746
36,COBB,SHALLOWFORD FALLS 01,GA,0,0
37,COBB,SIMPSON 01,GA,0,0
38,COBB,SOPE CREEK 01,GA,0,0
39,COBB,SOPE CREEK 02,GA,0,0
40,COBB,SOPE CREEK 03,GA,0,0
41,COBB,TIMBER RIDGE 01,GA,0,0
42,COBB,WILLEO 01,GA,0,0
43,DEKALB,ASHFORD DUNWOODY RD,GA,0,0
44,DEKALB,ASHFORD PARK ELEM,GA,0,0
45,DEKALB,ASHFORD PARKSIDE,GA,583,635
46,DEKALB,AUSTIN,GA,0,0
47,DEKALB,BRIARLAKE ELEM,GA,0,0
48,DEKALB,BRIARWOOD,GA,350,300
49,DEKALB,BROOKHAVEN,GA,559,636
50,DEKALB,CHAMBLEE ,GA,0,0
51,DEKALB,CHAMBLEE 2,GA,421,411
52,DEKALB,CHESNUT ELEM,GA,0,0
53,DEKALB,CROSS KEYS HIGH,GA,0,0
54,DEKALB,DORAVILLE NORTH,GA,641,220
55,DEKALB,DORAVILLE SOUTH,GA,0,0
56,DEKALB,DRESDEN ELEM,GA,903,384
57,DEKALB,DUNWOODY,GA,320,287
58,DEKALB,DUNWOODY 2,GA,0,0
59,DEKALB,DUNWOODY LIBRARY,GA,193,368
60,DEKALB,EMBRY HILLS,GA,0,0
61,DEKALB,EVANSDALE ELEM,GA,654,413
62,DEKALB,GEORGETOWN SQUARE,GA,507,417
63,DEKALB,HAWTHORNE ELEM,GA,0,0
64,DEKALB,HENDERSON MILL,GA,527,331
65,DEKALB,HUNTLEY HILLS ELEM,GA,0,0
66,DEKALB,KINGSLEY ELEM,GA,0,0
67,DEKALB,KITTREDGE ELEM,GA,0,0
68,DEKALB,LAKESIDE HIGH,GA,0,0
69,DEKALB,LIVSEY ELEM,GA,0,0
70,DEKALB,MIDVALE ELEM,GA,343,476
71,DEKALB,MIDVALE ROAD,GA,410,137
72,DEKALB,MONTGOMERY ELEM,GA,323,433
73,DEKALB,MT. VERNON EAST,GA,272,438
74,DEKALB,MT. VERNON WEST,GA,217,345
75,DEKALB,NORTH PEACHTREE,GA,0,0
76,DEKALB,OAKCLIFF ELEM,GA,0,0
77,DEKALB,PEACHTREE MIDDLE,GA,548,231
78,DEKALB,PLEASANTDALE ROAD,GA,940,144
79,DEKALB,SILVER LAKE,GA,682,758
80,DEKALB,SKYLAND,GA,312,363
81,DEKALB,TILLY MILL ROAD,GA,199,346
82,DEKALB,TUCKER,GA,0,0
83,DEKALB,TUCKER LIBRARY,GA,0,0
84,DEKALB,WARREN TECH,GA,0,0
85,DEKALB,WINTERS CHAPEL,GA,214,290
86,FULTON,AP01A,GA,525,574
87,FULTON,AP01B,GA,0,0
88,FULTON,AP01C,GA,232,266
89,FULTON,AP01D,GA,0,0
90,FULTON,AP021,GA,336,386
91,FULTON,AP022,GA,0,0
92,FULTON,AP02B,GA,0,0
93,FULTON,AP03,GA,0,0
94,FULTON,AP04A,GA,0,0
95,FULTON,AP04B,GA,42,69
96,FULTON,AP05,GA,457,727
97,FULTON,AP06,GA,0,0
98,FULTON,AP07A,GA,0,0
99,FULTON,AP07B,GA,194,215
100,FULTON,AP09A,GA,0,0
101,FULTON,AP09B,GA,0,0
102,FULTON,AP10,GA,72,120
103,FULTON,AP12A,GA,0,0
104,FULTON,AP12B,GA,0,0
105,FULTON,AP12C,GA,136,171
106,FULTON,AP14,GA,315,366
107,FULTON,JC01,GA,743,571
108,FULTON,JC02,GA,0,0
109,FULTON,JC03A,GA,56,81
110,FULTON,JC03B,GA,0,0
111,FULTON,JC04A,GA,372,404
112,FULTON,JC04B,GA,27,27
113,FULTON,JC05,GA,235,239
114,FULTON,JC06,GA,299,387
115,FULTON,JC07,GA,0,0
116,FULTON,JC08,GA,285,311
117,FULTON,JC09,GA,382,330
118,FULTON,JC10,GA,0,0
119,FULTON,JC11,GA,349,462
120,FULTON,JC12,GA,186,380
121,FULTON,JC13A,GA,0,0
122,FULTON,JC13B,GA,0,0
123,FULTON,JC14,GA,258,337
124,FULTON,JC15,GA,149,94
125,FULTON,JC16,GA,366,412
126,FULTON,JC18,GA,251,456
127,FULTON,JC19,GA,302,330
128,FULTON,ML011,GA,232,330
129,FULTON,ML012,GA,36,58
130,FULTON,ML01B,GA,0,0
131,FULTON,ML021,GA,125,472
132,FULTON,ML022,GA,12,59
133,FULTON,ML023,GA,94,277
134,FULTON,ML024,GA,0,0
135,FULTON,ML03,GA,0,0
136,FULTON,ML04A,GA,0,0
137,FULTON,ML04B,GA,77,240
138,FULTON,ML04C,GA,2,18
139,FULTON,ML05A,GA,5,4
140,FULTON,ML05B,GA,0,0
141,FULTON,ML05C,GA,0,0
142,FULTON,ML06A,GA,265,153
143,FULTON,ML06B,GA,0,0
144,FULTON,ML071,GA,0,0
145,FULTON,ML072,GA,102,346
146,FULTON,ML07A,GA,63,184
147,FULTON,MP01,GA,121,133
148,FULTON,RW01,GA,0,0
149,FULTON,RW02,GA,544,723
150,FULTON,RW03,GA,0,0
151,FULTON,RW04,GA,0,0
152,FULTON,RW05,GA,0,0
153,FULTON,RW06,GA,365,417
154,FULTON,RW07A,GA,0,0
155,FULTON,RW07B,GA,0,0
156,FULTON,RW08,GA,0,0
157,FULTON,RW09,GA,0,0
158,FULTON,RW10,GA,381,717
159,FULTON,RW11A,GA,0,0
160,FULTON,RW12,GA,0,0
161,FULTON,RW13,GA,508,641
162,FULTON,RW16,GA,191,298
163,FULTON,RW17,GA,0,0
164,FULTON,RW19,GA,193,431
165,FULTON,RW20,GA,0,0
166,FULTON,RW21,GA,0,0
167,FULTON,RW22A,GA,587,350
168,FULTON,SS01,GA,413,913
169,FULTON,SS02A,GA,107,68
170,FULTON,SS02B,GA,0,0
171,FULTON,SS03,GA,0,0
172,FULTON,SS04,GA,508,346
173,FULTON,SS05,GA,0,0
174,FULTON,SS06,GA,0,0
175,FULTON,SS07A,GA,0,0
176,FULTON,SS07B,GA,101,75
177,FULTON,SS07C,GA,0,0
178,FULTON,SS08A,GA,234,137
179,FULTON,SS08B,GA,0,0
180,FULTON,SS08C,GA,111,62
181,FULTON,SS08D,GA,0,0
182,FULTON,SS11A,GA,580,438
183,FULTON,SS11B,GA,215,92
184,FULTON,SS11C,GA,0,0
185,FULTON,SS12,GA,0,0
186,FULTON,SS15A,GA,461,75
187,FULTON,SS15B,GA,286,141
188,FULTON,SS16,GA,0,0
189,FULTON,SS17,GA,0,0
190,FULTON,SS18A,GA,69,112
191,FULTON,SS18B,GA,18,41
192,FULTON,SS19A,GA,429,132
193,FULTON,SS19B,GA,0,0
194,FULTON,SS20,GA,0,0
195,FULTON,SS22,GA,0,0
196,FULTON,SS26,GA,0,0
197,FULTON,SS29A,GA,365,339
198,FULTON,SS31,GA,152,163
