STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
NC,AVERY,17,27,240
NC,AVERY,19,7,148
NC,BUNCOMBE,23.2,25,19
NC,BUNCOMBE,33.2,86,125
NC,BUNCOMBE,28.1,186,51
NC,BUNCOMBE,66.1,94,156
NC,BUNCOMBE,03.1,294,45
NC,BUNCOMBE,32.1,120,205
NC,BUNCOMBE,60.4,65,118
NC,BUNCOMBE,39.2,114,135
NC,BUNCOMBE,01.1,238,53
NC,BUNCOMBE,61.1,201,262
NC,BUNCOMBE,29.2,147,149
NC,BUNCOMBE,12.1,306,80
NC,BUNCOMBE,02.1,314,47
NC,BUNCOMBE,35.1,101,124
NC,BUNCOMBE,23.3,93,88
NC,BUNCOMBE,19.1,106,70
NC,BUNCOMBE,20.1,104,35
NC,BUNCOMBE,55.1,187,315
NC,BUNCOMBE,62.1,198,227
NC,BUNCOMBE,39.3,103,218
NC,BUNCOMBE,10.1,232,22
NC,BUNCOMBE,21.1,277,190
NC,BUNCOMBE,25.1,210,198
NC,BUNCOMBE,27.2,56,50
NC,BUNCOMBE,38.3,134,345
NC,BUNCOMBE,64.1,141,251
NC,BUNCOMBE,56.2,131,165
NC,BUNCOMBE,34.1,96,110
NC,BUNCOMBE,08.2,273,115
NC,BUNCOMBE,06.1,153,102
NC,BUNCOMBE,07.1,295,78
NC,BUNCOMBE,22.2,194,121
NC,BUNCOMBE,60.2,117,122
NC,BUNCOMBE,65.1,170,203
NC,BUNCOMBE,57.1,138,321
NC,BUNCOMBE,33.3,137,192
NC,BUNCOMBE,38.2,56,242
NC,BUNCOMBE,37.1,94,268
NC,BUNCOMBE,11.1,210,31
NC,BUNCOMBE,08.3,284,105
NC,BUNCOMBE,09.1,358,172
NC,BUNCOMBE,17.1,176,60
NC,BUNCOMBE,36.1,114,195
NC,ASHE,17,46,295
NC,BRUNSWICK,23,557,1224
NC,BRUNSWICK,17,1392,2384
NC,BRUNSWICK,04A,2354,3146
NC,BRUNSWICK,19,848,1993
NC,BRUNSWICK,10A,731,1555
NC,ALLEGHANY,06A,255,707
NC,ALLEGHANY,03A,662,1603
NC,CARTERET,OS-BOE,2251,4080
NC,CLEVELAND,BR,792,2281
NC,CLEVELAND,MULLS,233,1039
NC,CLEVELAND,WACO,692,1351
NC,CLEVELAND,S 5,792,861
NC,CLEVELAND,LAWNDL,548,617
NC,CLEVELAND,GROVER,486,1484
NC,CLEVELAND,FALSTN,163,894
NC,CLEVELAND,MRB-YO,183,789
NC,CLEVELAND,KINGST,442,209
NC,CLEVELAND,CASAR,70,836
NC,CLEVELAND,BETHWR,238,947
NC,CLEVELAND,SHANGI,498,1280
NC,CLEVELAND,S C,2285,1949
NC,CLEVELAND,OAKGRV,408,1730
NC,CLEVELAND,LATT,330,1392
NC,CLEVELAND,RIPPY,704,1602
NC,CLEVELAND,KM N,1073,1889
NC,CLEVELAND,KM S,992,1719
NC,CLEVELAND,POLKVL,277,1240
NC,CLEVELAND,S 4A,1551,1507
NC,CLEVELAND,S S,1756,1915
NC,CRAVEN,19,917,1036
NC,CRAVEN,23,1097,2136
NC,CRAVEN,17,296,1128
NC,CATAWBA,23,760,2037
NC,CATAWBA,17,368,568
NC,CATAWBA,25,472,714
NC,CATAWBA,31,648,2227
NC,CATAWBA,37,613,881
NC,CATAWBA,33,933,3020
NC,CATAWBA,19,240,466
NC,GASTON,OS-DALLAS,1888,8513
NC,GASTON,43,170,559
NC,GASTON,19,197,482
NC,GASTON,OS-CHERRYVILLE,575,2520
NC,GASTON,17,215,323
NC,GASTON,25,101,337
NC,GASTON,23,279,565
NC,GASTON,OS-FBC GASTONIA,1710,5252
NC,GASTON,OS-LIBRARY,3428,5157
NC,GASTON,OS-BOE,10630,10463
NC,GASTON,OS-MOUNT HOLLY,3908,10185
NC,GASTON,31,114,488
NC,GASTON,33,55,271
NC,GASTON,37,96,270
NC,DURHAM,43,457,254
NC,DURHAM,19,511,91
NC,DURHAM,25,151,221
NC,DURHAM,17,444,18
NC,DURHAM,31,403,296
NC,DURHAM,37,402,343
NC,DURHAM,23,571,105
NC,DURHAM,33,568,249
NC,DURHAM,OS-BOE,17418,1006
NC,FRANKLIN,17,752,1531
NC,FRANKLIN,19,1250,1933
NC,LINCOLN,IS20,92,506
NC,LINCOLN,LW18,76,262
NC,LINCOLN,LI14,79,235
NC,LINCOLN,OS-EAST,2702,7978
NC,LINCOLN,CF19,77,282
NC,LINCOLN,DN29,111,509
NC,LINCOLN,DV08,141,633
NC,LINCOLN,OS-LINCOLN,3492,7673
NC,LINCOLN,LN11,128,183
NC,LINCOLN,SL24,108,429
NC,LINCOLN,ST36,176,584
NC,LINCOLN,IS23,149,517
NC,LINCOLN,LB34,131,616
NC,LINCOLN,HC33,196,675
NC,LINCOLN,OS-WEST,440,1860
NC,LINCOLN,BS26,102,437
NC,LINCOLN,OB21,119,513
NC,LINCOLN,LS12,126,164
NC,LINCOLN,PC22,88,534
NC,LINCOLN,WP32,210,678
NC,LINCOLN,AS25,131,505
NC,LINCOLN,DW28,97,450
NC,LINCOLN,LW31,143,503
NC,LINCOLN,NB35,95,613
NC,LINCOLN,BC13,138,213
NC,LINCOLN,TA37,115,363
NC,HERTFORD,BR,114,23
NC,RUTHERFORD,OS-ELLENBORO PAPER,0,0
NC,RUTHERFORD,09A,302,1832
NC,RUTHERFORD,04A,278,1117
NC,RUTHERFORD,OS-ANNEX PAPER,0,0
NC,RUTHERFORD,06A,540,902
NC,RUTHERFORD,19,230,948
NC,RUTHERFORD,05A,351,1268
NC,RUTHERFORD,16A,304,1398
NC,RUTHERFORD,10A,124,651
NC,RUTHERFORD,OS-BOE PAPER,0,0
NC,RUTHERFORD,03A,171,1212
NC,ROWAN,23,112,905
NC,ROWAN,25,316,1984
NC,POLK,GC09,546,1161
NC,POLK,CL08,552,1048
NC,POLK,TR123,975,934
NC,POLK,CL07,496,1010
NC,POLK,SA04,384,623
NC,POLK,WO06,306,767
NC,POLK,CG05,151,788
NC,ROBESON,17,90,82
NC,ROBESON,19,584,278
NC,ROBESON,25,168,243
NC,ROBESON,37,30,273
NC,ROBESON,05A,551,404
NC,ROBESON,33,102,116
NC,ROBESON,23,279,519
NC,ROWAN,31,248,782
NC,ROWAN,33,107,1098
NC,ROWAN,17,434,945
NC,ROWAN,05A,591,2045
NC,SURRY,33,278,557
NC,SURRY,19,372,1041
NC,SURRY,25,224,946
NC,SURRY,17,149,560
NC,SURRY,23,182,687
NC,STOKES,19,68,308
NC,STOKES,17,79,273
NC,WATAUGA,17,67,184
NC,WATAUGA,19,249,556
NC,WAYNE,17,238,22
NC,WAYNE,25,99,215
NC,WAYNE,19,232,27
NC,WAYNE,23,183,187
