DISTRICT,OFFICE,PRECINCT,COUNTY,STATE,DEM,REP
SEN,U.S. Senator,70,35,MN,9,2
SEN,U.S. Senator,70,36,MN,36,37
SEN,U.S. Senator,70,37,MN,49,39
SEN,U.S. Senator,70,38,MN,286,151
SEN,U.S. Senator,70,39,MN,20,64
SEN,U.S. Senator,70,41,MN,38,37
SEN,U.S. Senator,70,42,MN,125,177
SEN,U.S. Senator,70,43,MN,865,833
SEN,U.S. Senator,70,44,MN,109,93
SEN,U.S. Senator,70,45,MN,3,4
SEN,U.S. Senator,70,46,MN,200,219
SEN,U.S. Senator,70,47,MN,130,186
SEN,U.S. Senator,70,48,MN,538,545
SEN,U.S. Senator,70,49,MN,32,64
SEN,U.S. Senator,70,50,MN,242,172
SEN,U.S. Senator,70,51,MN,22,24
SEN,U.S. Senator,70,52,MN,670,253
SEN,U.S. Senator,70,53,MN,2,3
SEN,U.S. Senator,70,54,MN,62,62
SEN,U.S. Senator,70,55,MN,323,370
SEN,U.S. Senator,70,56,MN,110,187
SEN,U.S. Senator,70,57,MN,17,13
SEN,U.S. Senator,70,58,MN,7,42
SEN,U.S. Senator,70,59,MN,21,113
SEN,U.S. Senator,70,60,MN,305,221
SEN,U.S. Senator,70,61,MN,36,30
SEN,U.S. Senator,70,62,MN,1206,237
SEN,U.S. Senator,70,63,MN,88,80
SEN,U.S. Senator,70,64,MN,21,54
SEN,U.S. Senator,70,65,MN,39,61
SEN,U.S. Senator,70,66,MN,125,210
SEN,U.S. Senator,70,67,MN,110,127
SEN,U.S. Senator,70,68,MN,54,77
SEN,U.S. Senator,70,69,MN,359,181
SEN,U.S. Senator,70,70,MN,806,1128
SEN,U.S. Senator,70,71,MN,378,623
SEN,U.S. Senator,70,72,MN,134,170
SEN,U.S. Senator,70,73,MN,337,444
SEN,U.S. Senator,70,74,MN,631,427
SEN,U.S. Senator,70,76,MN,28,36
SEN,U.S. Senator,70,77,MN,51,96
SEN,U.S. Senator,70,78,MN,11,17
SEN,U.S. Senator,70,79,MN,346,221
SEN,U.S. Senator,70,80,MN,74,99
SEN,U.S. Senator,70,81,MN,51,74
SEN,U.S. Senator,70,82,MN,1021,624
SEN,U.S. Senator,70,83,MN,23,36
SEN,U.S. Senator,70,84,MN,20,30
SEN,U.S. Senator,70,85,MN,34,48
SEN,U.S. Senator,70,86,MN,15,13
SEN,U.S. Senator,70,87,MN,37,30
SEN,U.S. Senator,71,27,MN,798,352
SEN,U.S. Senator,72,10,MN,17,13
SEN,U.S. Senator,72,75,MN,218,104
SEN,U.S. Senator,72,84,MN,7,7
SEN,U.S. Senator,73,75,MN,270,159
SEN,U.S. Senator,74,31,MN,83,38
SEN,U.S. Senator,75,1,MN,47,48
SEN,U.S. Senator,75,3,MN,802,770
SEN,U.S. Senator,75,4,MN,270,299
SEN,U.S. Senator,75,6,MN,27,46
SEN,U.S. Senator,75,7,MN,243,262
SEN,U.S. Senator,75,8,MN,49,47
SEN,U.S. Senator,75,9,MN,59,29
SEN,U.S. Senator,75,10,MN,98,140
SEN,U.S. Senator,75,11,MN,180,32
SEN,U.S. Senator,75,12,MN,587,438
SEN,U.S. Senator,75,13,MN,148,240
SEN,U.S. Senator,75,14,MN,16,7
SEN,U.S. Senator,75,15,MN,49,115
SEN,U.S. Senator,75,17,MN,323,426
SEN,U.S. Senator,75,18,MN,332,467
SEN,U.S. Senator,75,20,MN,145,196
SEN,U.S. Senator,75,21,MN,60,54
SEN,U.S. Senator,75,22,MN,36,83
SEN,U.S. Senator,75,23,MN,72,86
SEN,U.S. Senator,75,24,MN,255,226
SEN,U.S. Senator,75,25,MN,422,355
SEN,U.S. Senator,75,26,MN,41,22
SEN,U.S. Senator,75,27,MN,1290,539
SEN,U.S. Senator,75,28,MN,510,301
SEN,U.S. Senator,75,29,MN,21,25
SEN,U.S. Senator,75,30,MN,382,694
SEN,U.S. Senator,75,34,MN,94,119
SEN,U.S. Senator,75,35,MN,8,8
SEN,U.S. Senator,75,36,MN,332,227
SEN,U.S. Senator,75,37,MN,33,23
SEN,U.S. Senator,75,39,MN,0,0
SEN,U.S. Senator,75,41,MN,36,26
SEN,U.S. Senator,75,42,MN,46,48
SEN,U.S. Senator,75,43,MN,869,792
SEN,U.S. Senator,75,44,MN,27,28
SEN,U.S. Senator,75,45,MN,2,11
SEN,U.S. Senator,75,47,MN,268,303
SEN,U.S. Senator,75,48,MN,274,431
SEN,U.S. Senator,75,49,MN,4,15
SEN,U.S. Senator,75,50,MN,34,36
SEN,U.S. Senator,75,51,MN,38,29
SEN,U.S. Senator,75,52,MN,643,256
SEN,U.S. Senator,75,53,MN,27,48
SEN,U.S. Senator,75,54,MN,26,14
SEN,U.S. Senator,75,55,MN,139,127
SEN,U.S. Senator,75,56,MN,97,171
SEN,U.S. Senator,75,57,MN,36,14
SEN,U.S. Senator,75,58,MN,161,179
SEN,U.S. Senator,75,59,MN,283,315
SEN,U.S. Senator,75,60,MN,243,151
SEN,U.S. Senator,75,61,MN,52,37
SEN,U.S. Senator,75,63,MN,109,63
SEN,U.S. Senator,75,64,MN,30,49
SEN,U.S. Senator,75,65,MN,207,209
SEN,U.S. Senator,75,66,MN,74,60
SEN,U.S. Senator,75,67,MN,38,77
SEN,U.S. Senator,75,68,MN,23,38
SEN,U.S. Senator,75,69,MN,24,4
SEN,U.S. Senator,75,70,MN,993,926
SEN,U.S. Senator,75,71,MN,560,1022
SEN,U.S. Senator,75,72,MN,115,139
SEN,U.S. Senator,75,73,MN,79,90
SEN,U.S. Senator,75,74,MN,716,570
SEN,U.S. Senator,75,75,MN,255,109
SEN,U.S. Senator,75,76,MN,53,38
SEN,U.S. Senator,75,77,MN,117,222
SEN,U.S. Senator,75,78,MN,6,12
SEN,U.S. Senator,75,79,MN,443,300
SEN,U.S. Senator,75,80,MN,90,136
SEN,U.S. Senator,75,81,MN,43,36
SEN,U.S. Senator,75,82,MN,1126,687
SEN,U.S. Senator,75,83,MN,51,42
SEN,U.S. Senator,75,84,MN,26,21
SEN,U.S. Senator,75,85,MN,48,62
SEN,U.S. Senator,75,86,MN,1545,1358
SEN,U.S. Senator,75,87,MN,12,4
SEN,U.S. Senator,76,18,MN,292,326
SEN,U.S. Senator,76,28,MN,261,181
SEN,U.S. Senator,76,31,MN,36,37
SEN,U.S. Senator,76,75,MN,218,48
SEN,U.S. Senator,77,67,MN,42,81
SEN,U.S. Senator,80,1,MN,68,85
SEN,U.S. Senator,80,4,MN,398,358
SEN,U.S. Senator,80,5,MN,458,257
SEN,U.S. Senator,80,6,MN,310,270
SEN,U.S. Senator,80,7,MN,46,51
SEN,U.S. Senator,80,8,MN,331,258
SEN,U.S. Senator,80,9,MN,168,127
SEN,U.S. Senator,80,10,MN,73,103
SEN,U.S. Senator,80,11,MN,39,25
SEN,U.S. Senator,80,13,MN,185,190
SEN,U.S. Senator,80,14,MN,44,17
SEN,U.S. Senator,80,15,MN,8,8
SEN,U.S. Senator,80,18,MN,342,526
SEN,U.S. Senator,80,20,MN,170,249
SEN,U.S. Senator,80,21,MN,204,253
SEN,U.S. Senator,80,22,MN,62,74
SEN,U.S. Senator,80,23,MN,295,202
SEN,U.S. Senator,80,24,MN,106,111
SEN,U.S. Senator,80,25,MN,78,115
SEN,U.S. Senator,80,26,MN,13,19
SEN,U.S. Senator,80,27,MN,766,365
SEN,U.S. Senator,80,28,MN,297,345
SEN,U.S. Senator,80,29,MN,299,286
SEN,U.S. Senator,80,30,MN,389,506
SEN,U.S. Senator,80,32,MN,30,21
SEN,U.S. Senator,80,33,MN,61,63
SEN,U.S. Senator,80,34,MN,141,156
SEN,U.S. Senator,80,35,MN,34,24
SEN,U.S. Senator,80,36,MN,142,118
SEN,U.S. Senator,80,37,MN,49,37
SEN,U.S. Senator,80,38,MN,187,117
SEN,U.S. Senator,80,39,MN,18,12
SEN,U.S. Senator,80,41,MN,40,51
SEN,U.S. Senator,80,42,MN,68,81
SEN,U.S. Senator,80,43,MN,1004,929
SEN,U.S. Senator,80,44,MN,44,45
SEN,U.S. Senator,80,45,MN,20,21
SEN,U.S. Senator,80,46,MN,182,239
SEN,U.S. Senator,80,47,MN,178,182
SEN,U.S. Senator,80,48,MN,236,399
SEN,U.S. Senator,80,49,MN,51,167
SEN,U.S. Senator,80,50,MN,171,131
SEN,U.S. Senator,80,52,MN,602,304
SEN,U.S. Senator,80,53,MN,18,142
SEN,U.S. Senator,80,54,MN,28,27
SEN,U.S. Senator,80,55,MN,393,407
SEN,U.S. Senator,80,56,MN,39,64
SEN,U.S. Senator,80,57,MN,31,58
SEN,U.S. Senator,80,58,MN,4,7
SEN,U.S. Senator,80,59,MN,390,430
SEN,U.S. Senator,80,60,MN,205,122
SEN,U.S. Senator,80,61,MN,169,131
SEN,U.S. Senator,80,62,MN,176,90
SEN,U.S. Senator,80,63,MN,38,19
SEN,U.S. Senator,80,64,MN,158,162
SEN,U.S. Senator,80,65,MN,50,51
SEN,U.S. Senator,80,66,MN,977,51
SEN,U.S. Senator,80,67,MN,17,30
SEN,U.S. Senator,80,68,MN,102,167
SEN,U.S. Senator,80,69,MN,254,160
SEN,U.S. Senator,80,70,MN,726,613
SEN,U.S. Senator,80,71,MN,483,735
SEN,U.S. Senator,80,72,MN,73,70
SEN,U.S. Senator,80,73,MN,41,54
SEN,U.S. Senator,80,75,MN,291,125
SEN,U.S. Senator,80,76,MN,27,20
SEN,U.S. Senator,80,77,MN,62,71
SEN,U.S. Senator,80,78,MN,20,15
SEN,U.S. Senator,80,79,MN,183,156
SEN,U.S. Senator,80,80,MN,63,46
SEN,U.S. Senator,80,81,MN,414,380
SEN,U.S. Senator,80,82,MN,958,506
SEN,U.S. Senator,80,83,MN,10,26
SEN,U.S. Senator,80,84,MN,24,27
SEN,U.S. Senator,80,85,MN,194,187
SEN,U.S. Senator,80,87,MN,46,57
SEN,U.S. Senator,81,75,MN,207,177
SEN,U.S. Senator,82,1,MN,7,9
SEN,U.S. Senator,82,3,MN,38,21
SEN,U.S. Senator,82,18,MN,0,3
SEN,U.S. Senator,82,36,MN,131,107
SEN,U.S. Senator,82,72,MN,0,0
SEN,U.S. Senator,83,36,MN,105,108
SEN,U.S. Senator,83,68,MN,4,6
SEN,U.S. Senator,84,70,MN,661,530
SEN,U.S. Senator,85,1,MN,67,51
SEN,U.S. Senator,85,3,MN,380,474
SEN,U.S. Senator,85,4,MN,3,3
SEN,U.S. Senator,85,5,MN,266,133
SEN,U.S. Senator,85,6,MN,154,158
SEN,U.S. Senator,85,7,MN,68,71
SEN,U.S. Senator,85,8,MN,465,332
SEN,U.S. Senator,85,9,MN,739,480
SEN,U.S. Senator,85,10,MN,213,326
SEN,U.S. Senator,85,11,MN,180,150
SEN,U.S. Senator,85,13,MN,228,285
SEN,U.S. Senator,85,14,MN,262,167
SEN,U.S. Senator,85,15,MN,29,81
SEN,U.S. Senator,85,17,MN,27,79
SEN,U.S. Senator,85,18,MN,72,65
SEN,U.S. Senator,85,20,MN,147,155
SEN,U.S. Senator,85,21,MN,185,274
SEN,U.S. Senator,85,22,MN,48,33
SEN,U.S. Senator,85,23,MN,92,62
SEN,U.S. Senator,85,24,MN,70,74
SEN,U.S. Senator,85,25,MN,250,165
SEN,U.S. Senator,85,26,MN,10,16
SEN,U.S. Senator,85,27,MN,766,369
SEN,U.S. Senator,85,28,MN,69,84
SEN,U.S. Senator,85,29,MN,86,127
SEN,U.S. Senator,85,31,MN,523,357
SEN,U.S. Senator,85,32,MN,23,40
SEN,U.S. Senator,85,33,MN,212,191
SEN,U.S. Senator,85,34,MN,315,311
SEN,U.S. Senator,85,35,MN,178,166
SEN,U.S. Senator,85,37,MN,62,39
SEN,U.S. Senator,85,40,MN,159,206
SEN,U.S. Senator,85,41,MN,33,35
SEN,U.S. Senator,85,42,MN,87,140
SEN,U.S. Senator,85,44,MN,138,29
SEN,U.S. Senator,85,45,MN,9,10
SEN,U.S. Senator,85,46,MN,157,150
SEN,U.S. Senator,85,47,MN,98,103
SEN,U.S. Senator,85,48,MN,12,26
SEN,U.S. Senator,85,49,MN,118,215
SEN,U.S. Senator,85,50,MN,45,35
SEN,U.S. Senator,85,51,MN,98,113
SEN,U.S. Senator,85,52,MN,749,411
SEN,U.S. Senator,85,53,MN,42,50
SEN,U.S. Senator,85,54,MN,44,38
SEN,U.S. Senator,85,55,MN,547,631
SEN,U.S. Senator,85,56,MN,208,289
SEN,U.S. Senator,85,57,MN,117,136
SEN,U.S. Senator,85,58,MN,51,64
SEN,U.S. Senator,85,60,MN,241,156
SEN,U.S. Senator,85,61,MN,128,100
SEN,U.S. Senator,85,63,MN,18,11
SEN,U.S. Senator,85,64,MN,26,80
SEN,U.S. Senator,85,65,MN,84,58
SEN,U.S. Senator,85,66,MN,1548,487
SEN,U.S. Senator,85,67,MN,40,58
SEN,U.S. Senator,85,68,MN,205,434
SEN,U.S. Senator,85,69,MN,665,479
SEN,U.S. Senator,85,71,MN,31,16
SEN,U.S. Senator,85,72,MN,59,80
SEN,U.S. Senator,85,73,MN,303,418
SEN,U.S. Senator,85,74,MN,481,391
SEN,U.S. Senator,85,75,MN,76,106
SEN,U.S. Senator,85,76,MN,25,16
SEN,U.S. Senator,85,77,MN,457,536
SEN,U.S. Senator,85,78,MN,180,104
SEN,U.S. Senator,85,79,MN,156,221
SEN,U.S. Senator,85,80,MN,136,154
SEN,U.S. Senator,85,81,MN,194,119
SEN,U.S. Senator,85,82,MN,471,356
SEN,U.S. Senator,85,83,MN,70,76
SEN,U.S. Senator,85,84,MN,22,17
SEN,U.S. Senator,85,85,MN,94,136
SEN,U.S. Senator,85,86,MN,626,861
SEN,U.S. Senator,85,87,MN,43,49
SEN,U.S. Senator,86,6,MN,18,29
SEN,U.S. Senator,86,13,MN,11,20
SEN,U.S. Senator,87,40,MN,0,0
SEN,U.S. Senator,87,63,MN,15,5
SEN,U.S. Senator,88,25,MN,587,529
SEN,U.S. Senator,88,55,MN,191,166
SEN,U.S. Senator,90,3,MN,37,85
SEN,U.S. Senator,90,4,MN,442,447
SEN,U.S. Senator,90,5,MN,179,365
SEN,U.S. Senator,90,6,MN,21,23
SEN,U.S. Senator,90,7,MN,98,105
SEN,U.S. Senator,90,8,MN,423,294
SEN,U.S. Senator,90,9,MN,68,71
SEN,U.S. Senator,90,10,MN,435,531
SEN,U.S. Senator,90,11,MN,28,36
SEN,U.S. Senator,90,12,MN,572,425
SEN,U.S. Senator,90,13,MN,263,311
SEN,U.S. Senator,90,14,MN,65,82
SEN,U.S. Senator,90,15,MN,54,67
SEN,U.S. Senator,90,17,MN,31,40
SEN,U.S. Senator,90,18,MN,94,151
SEN,U.S. Senator,90,20,MN,92,115
SEN,U.S. Senator,90,21,MN,356,401
SEN,U.S. Senator,90,22,MN,56,56
SEN,U.S. Senator,90,24,MN,138,157
SEN,U.S. Senator,90,25,MN,242,246
SEN,U.S. Senator,90,26,MN,142,143
SEN,U.S. Senator,90,27,MN,817,382
SEN,U.S. Senator,90,28,MN,131,166
SEN,U.S. Senator,90,29,MN,34,52
SEN,U.S. Senator,90,31,MN,204,172
SEN,U.S. Senator,90,32,MN,145,178
SEN,U.S. Senator,90,33,MN,61,118
SEN,U.S. Senator,90,34,MN,58,37
SEN,U.S. Senator,90,35,MN,91,16
SEN,U.S. Senator,90,36,MN,127,99
SEN,U.S. Senator,90,37,MN,10,10
SEN,U.S. Senator,90,38,MN,279,154
SEN,U.S. Senator,90,40,MN,623,553
SEN,U.S. Senator,90,41,MN,55,42
SEN,U.S. Senator,90,42,MN,32,68
SEN,U.S. Senator,90,44,MN,72,18
SEN,U.S. Senator,90,45,MN,65,68
SEN,U.S. Senator,90,47,MN,86,74
SEN,U.S. Senator,90,48,MN,158,90
SEN,U.S. Senator,90,49,MN,23,22
SEN,U.S. Senator,90,50,MN,89,61
SEN,U.S. Senator,90,51,MN,60,59
SEN,U.S. Senator,90,52,MN,735,529
SEN,U.S. Senator,90,53,MN,20,40
SEN,U.S. Senator,90,54,MN,44,19
SEN,U.S. Senator,90,55,MN,167,218
SEN,U.S. Senator,90,56,MN,91,157
SEN,U.S. Senator,90,57,MN,108,144
SEN,U.S. Senator,90,58,MN,72,124
SEN,U.S. Senator,90,60,MN,252,161
SEN,U.S. Senator,90,61,MN,58,75
SEN,U.S. Senator,90,62,MN,946,207
SEN,U.S. Senator,90,63,MN,18,11
SEN,U.S. Senator,90,64,MN,26,64
SEN,U.S. Senator,90,65,MN,67,42
SEN,U.S. Senator,90,66,MN,964,335
SEN,U.S. Senator,90,67,MN,40,150
SEN,U.S. Senator,90,68,MN,61,144
SEN,U.S. Senator,90,69,MN,53,50
SEN,U.S. Senator,90,70,MN,1079,866
SEN,U.S. Senator,90,71,MN,401,187
SEN,U.S. Senator,90,72,MN,70,66
SEN,U.S. Senator,90,73,MN,142,286
SEN,U.S. Senator,90,74,MN,788,750
SEN,U.S. Senator,90,75,MN,28,28
SEN,U.S. Senator,90,76,MN,137,152
SEN,U.S. Senator,90,77,MN,108,131
SEN,U.S. Senator,90,78,MN,208,112
SEN,U.S. Senator,90,79,MN,31,36
SEN,U.S. Senator,90,80,MN,149,257
SEN,U.S. Senator,90,81,MN,587,437
SEN,U.S. Senator,90,82,MN,1099,648
SEN,U.S. Senator,90,83,MN,70,80
SEN,U.S. Senator,90,84,MN,10,11
SEN,U.S. Senator,90,85,MN,79,139
SEN,U.S. Senator,90,86,MN,239,345
SEN,U.S. Senator,90,87,MN,94,83
SEN,U.S. Senator,91,70,MN,1037,1005
SEN,U.S. Senator,92,35,MN,0,0
SEN,U.S. Senator,92,70,MN,1114,995
SEN,U.S. Senator,93,70,MN,692,616
SEN,U.S. Senator,94,70,MN,529,496
SEN,U.S. Senator,95,3,MN,35,33
SEN,U.S. Senator,95,4,MN,56,95
SEN,U.S. Senator,95,5,MN,423,382
SEN,U.S. Senator,95,6,MN,60,44
SEN,U.S. Senator,95,7,MN,315,243
SEN,U.S. Senator,95,8,MN,314,273
SEN,U.S. Senator,95,9,MN,50,20
SEN,U.S. Senator,95,10,MN,345,553
SEN,U.S. Senator,95,11,MN,242,381
SEN,U.S. Senator,95,13,MN,395,545
SEN,U.S. Senator,95,14,MN,49,33
SEN,U.S. Senator,95,15,MN,62,130
SEN,U.S. Senator,95,17,MN,37,55
SEN,U.S. Senator,95,18,MN,323,453
SEN,U.S. Senator,95,21,MN,57,61
SEN,U.S. Senator,95,22,MN,166,58
SEN,U.S. Senator,95,23,MN,71,117
SEN,U.S. Senator,95,24,MN,34,30
SEN,U.S. Senator,95,25,MN,167,179
SEN,U.S. Senator,95,26,MN,41,48
SEN,U.S. Senator,95,27,MN,1257,494
SEN,U.S. Senator,95,28,MN,143,145
SEN,U.S. Senator,95,29,MN,213,165
SEN,U.S. Senator,95,31,MN,0,1
SEN,U.S. Senator,95,32,MN,174,170
SEN,U.S. Senator,95,33,MN,22,19
SEN,U.S. Senator,95,34,MN,47,34
SEN,U.S. Senator,95,35,MN,47,32
SEN,U.S. Senator,95,37,MN,429,270
SEN,U.S. Senator,95,41,MN,218,232
SEN,U.S. Senator,95,42,MN,795,578
SEN,U.S. Senator,95,43,MN,217,344
SEN,U.S. Senator,95,44,MN,92,44
SEN,U.S. Senator,95,45,MN,20,17
SEN,U.S. Senator,95,46,MN,53,94
SEN,U.S. Senator,95,47,MN,17,47
SEN,U.S. Senator,95,48,MN,124,79
SEN,U.S. Senator,95,49,MN,6,3
SEN,U.S. Senator,95,50,MN,67,83
SEN,U.S. Senator,95,51,MN,34,79
SEN,U.S. Senator,95,52,MN,770,440
SEN,U.S. Senator,95,53,MN,15,59
SEN,U.S. Senator,95,54,MN,14,15
SEN,U.S. Senator,95,55,MN,76,79
SEN,U.S. Senator,95,56,MN,42,69
SEN,U.S. Senator,95,57,MN,54,30
SEN,U.S. Senator,95,58,MN,26,32
SEN,U.S. Senator,95,61,MN,173,118
SEN,U.S. Senator,95,63,MN,38,27
SEN,U.S. Senator,95,64,MN,37,33
SEN,U.S. Senator,95,65,MN,184,202
SEN,U.S. Senator,95,66,MN,900,433
SEN,U.S. Senator,95,67,MN,52,47
SEN,U.S. Senator,95,68,MN,11,12
SEN,U.S. Senator,95,69,MN,274,148
SEN,U.S. Senator,95,71,MN,387,221
SEN,U.S. Senator,95,72,MN,70,134
SEN,U.S. Senator,95,73,MN,92,182
SEN,U.S. Senator,95,75,MN,31,33
SEN,U.S. Senator,95,76,MN,61,51
SEN,U.S. Senator,95,77,MN,40,49
SEN,U.S. Senator,95,78,MN,19,22
SEN,U.S. Senator,95,80,MN,65,142
SEN,U.S. Senator,95,81,MN,197,142
SEN,U.S. Senator,95,82,MN,341,377
SEN,U.S. Senator,95,83,MN,451,285
SEN,U.S. Senator,95,84,MN,14,11
SEN,U.S. Senator,95,85,MN,154,189
SEN,U.S. Senator,95,86,MN,594,661
SEN,U.S. Senator,95,87,MN,42,76
SEN,U.S. Senator,96,31,MN,146,143
SEN,U.S. Senator,96,55,MN,364,195
SEN,U.S. Senator,96,86,MN,0,3
SEN,U.S. Senator,97,29,MN,18,19
SEN,U.S. Senator,97,70,MN,927,716
SEN,U.S. Senator,98,55,MN,536,338
SEN,U.S. Senator,99,70,MN,115,170
SEN,U.S. Senator,100,1,MN,4,9
SEN,U.S. Senator,100,3,MN,177,237
SEN,U.S. Senator,100,4,MN,5,4
SEN,U.S. Senator,100,5,MN,446,439
SEN,U.S. Senator,100,6,MN,7,17
SEN,U.S. Senator,100,7,MN,352,138
SEN,U.S. Senator,100,8,MN,612,477
SEN,U.S. Senator,100,9,MN,67,42
SEN,U.S. Senator,100,10,MN,50,117
SEN,U.S. Senator,100,13,MN,264,194
SEN,U.S. Senator,100,14,MN,32,28
SEN,U.S. Senator,100,17,MN,17,20
SEN,U.S. Senator,100,18,MN,23,29
SEN,U.S. Senator,100,21,MN,1134,1157
SEN,U.S. Senator,100,22,MN,64,49
SEN,U.S. Senator,100,23,MN,355,126
SEN,U.S. Senator,100,24,MN,100,74
SEN,U.S. Senator,100,26,MN,26,34
SEN,U.S. Senator,100,27,MN,1022,422
SEN,U.S. Senator,100,28,MN,52,95
SEN,U.S. Senator,100,29,MN,25,23
SEN,U.S. Senator,100,31,MN,0,0
SEN,U.S. Senator,100,32,MN,58,50
SEN,U.S. Senator,100,33,MN,143,182
SEN,U.S. Senator,100,34,MN,43,49
SEN,U.S. Senator,100,35,MN,105,72
SEN,U.S. Senator,100,36,MN,4,20
SEN,U.S. Senator,100,40,MN,128,176
SEN,U.S. Senator,100,41,MN,17,30
SEN,U.S. Senator,100,43,MN,296,378
SEN,U.S. Senator,100,45,MN,2,4
SEN,U.S. Senator,100,46,MN,74,75
SEN,U.S. Senator,100,47,MN,191,406
SEN,U.S. Senator,100,48,MN,116,198
SEN,U.S. Senator,100,49,MN,19,64
SEN,U.S. Senator,100,50,MN,27,29
SEN,U.S. Senator,100,51,MN,81,79
SEN,U.S. Senator,100,52,MN,172,110
SEN,U.S. Senator,100,53,MN,42,88
SEN,U.S. Senator,100,54,MN,47,28
SEN,U.S. Senator,100,55,MN,833,627
SEN,U.S. Senator,100,56,MN,47,108
SEN,U.S. Senator,100,57,MN,53,89
SEN,U.S. Senator,100,58,MN,12,3
SEN,U.S. Senator,100,59,MN,20,39
SEN,U.S. Senator,100,61,MN,29,41
SEN,U.S. Senator,100,62,MN,1189,384
SEN,U.S. Senator,100,63,MN,15,20
SEN,U.S. Senator,100,65,MN,37,59
SEN,U.S. Senator,100,67,MN,19,43
SEN,U.S. Senator,100,68,MN,85,117
SEN,U.S. Senator,100,69,MN,1311,613
SEN,U.S. Senator,100,70,MN,329,418
SEN,U.S. Senator,100,71,MN,663,279
SEN,U.S. Senator,100,72,MN,55,57
SEN,U.S. Senator,100,73,MN,40,102
SEN,U.S. Senator,100,74,MN,349,288
SEN,U.S. Senator,100,75,MN,36,26
SEN,U.S. Senator,100,76,MN,30,36
SEN,U.S. Senator,100,77,MN,60,64
SEN,U.S. Senator,100,79,MN,35,38
SEN,U.S. Senator,100,80,MN,202,249
SEN,U.S. Senator,100,81,MN,140,93
SEN,U.S. Senator,100,82,MN,549,440
SEN,U.S. Senator,100,84,MN,15,17
SEN,U.S. Senator,100,85,MN,179,162
SEN,U.S. Senator,100,86,MN,352,365
SEN,U.S. Senator,100,87,MN,35,54
SEN,U.S. Senator,101,31,MN,158,153
SEN,U.S. Senator,102,55,MN,260,193
SEN,U.S. Senator,104,55,MN,615,489
SEN,U.S. Senator,105,1,MN,12,3
SEN,U.S. Senator,105,2,MN,403,238
SEN,U.S. Senator,105,3,MN,68,91
SEN,U.S. Senator,105,4,MN,105,204
SEN,U.S. Senator,105,5,MN,446,432
SEN,U.S. Senator,105,7,MN,120,50
SEN,U.S. Senator,105,8,MN,402,303
SEN,U.S. Senator,105,9,MN,206,137
SEN,U.S. Senator,105,10,MN,688,845
SEN,U.S. Senator,105,11,MN,28,14
SEN,U.S. Senator,105,12,MN,40,89
SEN,U.S. Senator,105,13,MN,1919,1935
SEN,U.S. Senator,105,14,MN,470,333
SEN,U.S. Senator,105,15,MN,93,139
SEN,U.S. Senator,105,17,MN,38,26
SEN,U.S. Senator,105,18,MN,88,89
SEN,U.S. Senator,105,21,MN,272,313
SEN,U.S. Senator,105,22,MN,39,43
SEN,U.S. Senator,105,23,MN,189,76
SEN,U.S. Senator,105,24,MN,58,55
SEN,U.S. Senator,105,25,MN,147,150
SEN,U.S. Senator,105,26,MN,53,44
SEN,U.S. Senator,105,27,MN,1024,575
SEN,U.S. Senator,105,28,MN,299,200
SEN,U.S. Senator,105,29,MN,172,149
SEN,U.S. Senator,105,32,MN,48,83
SEN,U.S. Senator,105,33,MN,182,219
SEN,U.S. Senator,105,34,MN,56,139
SEN,U.S. Senator,105,35,MN,8,10
SEN,U.S. Senator,105,38,MN,330,154
SEN,U.S. Senator,105,40,MN,699,661
SEN,U.S. Senator,105,42,MN,1006,860
SEN,U.S. Senator,105,43,MN,93,175
SEN,U.S. Senator,105,45,MN,11,15
SEN,U.S. Senator,105,46,MN,29,84
SEN,U.S. Senator,105,47,MN,334,250
SEN,U.S. Senator,105,48,MN,41,51
SEN,U.S. Senator,105,49,MN,69,112
SEN,U.S. Senator,105,50,MN,69,111
SEN,U.S. Senator,105,51,MN,34,46
SEN,U.S. Senator,105,53,MN,18,42
SEN,U.S. Senator,105,54,MN,26,10
SEN,U.S. Senator,105,56,MN,26,43
SEN,U.S. Senator,105,57,MN,34,50
SEN,U.S. Senator,105,58,MN,270,217
SEN,U.S. Senator,105,59,MN,33,34
SEN,U.S. Senator,105,60,MN,105,133
SEN,U.S. Senator,105,61,MN,55,53
SEN,U.S. Senator,105,64,MN,137,102
SEN,U.S. Senator,105,65,MN,40,38
SEN,U.S. Senator,105,66,MN,1122,297
SEN,U.S. Senator,105,67,MN,33,62
SEN,U.S. Senator,105,68,MN,38,75
SEN,U.S. Senator,105,70,MN,873,538
SEN,U.S. Senator,105,71,MN,220,502
SEN,U.S. Senator,105,72,MN,62,69
SEN,U.S. Senator,105,73,MN,30,65
SEN,U.S. Senator,105,74,MN,477,372
SEN,U.S. Senator,105,75,MN,11,21
SEN,U.S. Senator,105,76,MN,25,7
SEN,U.S. Senator,105,77,MN,141,229
SEN,U.S. Senator,105,79,MN,93,112
SEN,U.S. Senator,105,80,MN,159,189
SEN,U.S. Senator,105,81,MN,281,266
SEN,U.S. Senator,105,82,MN,825,662
SEN,U.S. Senator,105,84,MN,13,10
SEN,U.S. Senator,105,85,MN,174,155
SEN,U.S. Senator,105,86,MN,417,414
SEN,U.S. Senator,105,87,MN,21,32
SEN,U.S. Senator,106,7,MN,479,219
SEN,U.S. Senator,106,27,MN,983,483
