STATE,COUNTY,PRECINCT,DEM,REP
MN,2,5,436,840
MN,2,10,427,771
MN,2,15,513,841
MN,2,20,412,595
MN,2,25,455,878
MN,2,30,352,657
MN,2,35,297,554
MN,2,40,368,695
MN,2,45,364,733
MN,2,50,481,728
MN,2,105,244,223
MN,2,110,321,359
MN,2,115,298,374
MN,2,120,364,339
MN,2,125,292,286
MN,2,130,311,265
MN,2,135,279,352
MN,2,140,301,384
MN,2,205,43,83
MN,2,305,431,327
MN,2,310,430,387
MN,2,315,330,304
MN,2,320,252,231
MN,2,325,408,559
MN,2,330,245,344
MN,2,335,274,312
MN,2,340,319,376
MN,2,405,387,324
MN,2,410,289,324
MN,2,415,360,367
MN,2,420,379,323
MN,2,425,362,449
MN,2,430,325,505
MN,2,435,246,447
MN,2,440,422,881
MN,2,505,389,329
MN,2,510,409,418
MN,2,515,344,386
MN,2,520,449,537
MN,2,525,341,404
MN,2,530,552,760
MN,2,535,565,681
MN,2,540,132,224
MN,2,605,564,823
MN,2,705,319,339
MN,2,710,662,642
MN,2,905,619,1014
MN,2,1505,454,736
MN,2,1510,503,775
MN,2,1515,426,763
MN,2,1905,269,473
MN,2,1910,427,813
MN,2,1915,364,679
MN,2,1920,332,647
MN,2,1925,250,585
MN,2,1930,311,630
MN,2,2105,300,247
MN,2,2205,315,419
MN,2,2210,461,602
MN,2,2215,389,510
MN,2,2220,493,891
MN,2,2225,324,456
MN,2,2230,360,731
MN,2,2235,489,815
MN,2,2305,701,1159
MN,2,2405,337,726
MN,2,2410,206,438
MN,2,2505,337,543
MN,2,2510,277,564
MN,2,2515,272,561
MN,2,2520,178,332
MN,2,2605,615,952
MN,2,2610,205,291
MN,2,2705,291,620
MN,2,2710,528,838
MN,2,2805,461,688
MN,2,2810,228,295
MN,2,2905,392,511
MN,2,2910,383,589
MN,2,3005,402,690
MN,2,3010,292,535
MN,5,5,141,152
MN,5,10,337,429
MN,5,15,44,35
MN,5,20,113,212
MN,5,25,106,210
MN,5,30,76,134
MN,5,35,85,183
MN,5,40,152,253
MN,5,45,152,182
MN,5,50,156,205
MN,5,55,261,440
MN,5,56,4,1
MN,5,60,224,244
MN,5,70,266,296
MN,5,80,342,234
MN,5,85,183,100
MN,5,90,162,313
MN,5,95,345,289
MN,5,100,373,342
MN,5,105,357,369
MN,5,110,483,556
MN,5,111,323,316
MN,5,112,346,430
MN,5,115,114,118
MN,5,120,540,595
MN,10,5,98,251
MN,10,10,82,294
MN,10,15,484,872
MN,10,65,197,324
MN,10,70,177,334
MN,10,75,51,126
MN,10,80,39,107
MN,10,85,121,316
MN,10,95,170,458
MN,10,100,28,87
MN,10,105,353,741
MN,10,110,149,230
MN,10,120,743,1328
MN,10,125,808,1469
MN,10,130,172,397
MN,10,135,465,955
MN,10,140,175,389
MN,10,150,72,225
MN,27,1080,77,160
MN,27,2695,33,63
MN,71,5,319,655
MN,71,10,458,833
MN,71,15,472,1133
MN,71,20,339,413
MN,71,22,235,376
MN,71,24,477,876
MN,71,25,347,570
MN,71,30,183,392
MN,71,35,77,92
MN,71,40,257,432
MN,71,45,369,601
MN,71,50,322,717
MN,71,55,322,435
MN,71,60,364,515
MN,71,65,358,526
MN,71,70,257,575
MN,71,75,380,824
MN,71,80,352,584
MN,71,85,21,17
MN,71,90,286,180
MN,71,95,276,191
MN,71,100,417,292
MN,71,105,175,378
MN,71,110,240,395
MN,71,111,219,498
MN,71,120,265,543
MN,71,121,184,368
MN,71,122,191,382
MN,71,125,347,752
MN,71,130,411,757
MN,71,135,390,763
MN,71,140,491,628
MN,71,145,323,593
MN,71,150,329,818
MN,71,155,10,28
MN,73,20,216,308
MN,73,25,140,269
MN,73,27,190,205
MN,73,35,450,543
MN,73,45,557,720
MN,73,50,394,473
MN,73,55,271,188
MN,73,70,187,336
MN,73,85,217,293
MN,73,115,154,260
MN,73,120,98,127
MN,73,125,99,103
MN,73,145,311,325
MN,73,150,70,161
MN,73,155,282,418
MN,73,160,230,419
MN,73,192,125,165
MN,73,230,184,328
MN,73,235,351,578
MN,73,255,445,802
MN,73,260,190,103
MN,73,265,343,204
MN,73,270,179,99
MN,73,275,256,214
