COUNTY,PRECINCT,STATE,DEM,REP
CHATHAM,7-14,GA,1103,695
CHATHAM,7-15,GA,454,314
CHATHAM,8-01,GA,162,43
CHATHAM,8-02,GA,441,102
CHATHAM,8-03,GA,73,189
CHATHAM,8-05,GA,364,13
CHATHAM,8-06,GA,298,19
CHATHAM,8-07,GA,193,16
CHATHAM,8-08,GA,498,13
CHATHAM,8-09,GA,415,19
CHATHAM,8-10,GA,541,19
CHATHAM,8-11,GA,492,7
CHATHAM,8-12,GA,236,49
CHATHAM,8-13,GA,45,152
CHATHAM,8-15,GA,416,43
CLINCH,ARABIA,GA,4,55
CLINCH,ARGYLE,GA,23,84
CLINCH,DUPONT,GA,26,74
CLINCH,FARGO,GA,10,117
CLINCH,HOMERVILLE,GA,192,303
ECHOLS,STATENVILLE,GA,46,285
EFFINGHAM,1A,GA,85,434
EFFINGHAM,1C,GA,99,406
EFFINGHAM,1D,GA,79,576
EFFINGHAM,2A,GA,179,722
EFFINGHAM,2B,GA,211,734
EFFINGHAM,2C,GA,324,885
EFFINGHAM,5A,GA,162,633
EFFINGHAM,5B,GA,338,745
GLYNN,BALLARD COMPLEX,GA,207,442
GLYNN,BLYTHE ISLAND BAPTIST CHURCH,GA,102,549
GLYNN,BURROUGHS,GA,447,47
GLYNN,C B GREER SCHOOL,GA,200,659
GLYNN,CAREER ACADEMY,GA,180,530
GLYNN,CHRISTIAN RENEWAL,GA,174,476
GLYNN,COLLEGE PLACE,GA,271,199
GLYNN,FIRST BAPTIST,GA,177,467
GLYNN,HOWARD COFFIN PARK,GA,340,269
GLYNN,JEKYLL ISLAND,GA,142,220
GLYNN,MARSHES OF GLYNN,GA,224,785
GLYNN,NORTHSIDE CHURCH,GA,394,339
GLYNN,OGLETHORPE POINT,GA,98,369
GLYNN,SATILLA MARSH SCHOOL,GA,188,632
GLYNN,SE BAPTIST BLDG,GA,124,359
GLYNN,SELDEN PARK,GA,161,76
GLYNN,ST WILLIAMS CHURCH,GA,183,499
GLYNN,STERLING CHURCH OF GOD,GA,216,601
GLYNN,STERLING ELEM SCHOOL,GA,235,883
GLYNN,THE CHAPEL,GA,286,246
LIBERTY,BUTTON GWINNETT,GA,110,43
LIBERTY,FLEMING EAST,GA,189,648
LIBERTY,FLEMING WEST,GA,97,45
LIBERTY,GUM BRANCH,GA,199,468
LIBERTY,HINESVILLE,GA,160,161
LIBERTY,HINESVILLE LODGE 271,GA,289,135
LIBERTY,LEWIS FRASIER SCHOOL,GA,364,299
LIBERTY,LIBERTY COUNTY COMPLEX,GA,343,402
LIBERTY,LYMAN HALL SCHOOL,GA,483,167
LIBERTY,MEMORIAL DR. EAST,GA,213,69
LIBERTY,RICEBORO YOUTH CENTER,GA,243,68
LIBERTY,TOWN OF ALLENHURST,GA,356,187
LIBERTY,WALTHOURVILLE CITY HALL,GA,328,132
LONG,ALMA FLOURNOY,GA,11,57
LONG,BEARDS CREEK,GA,132,241
LONG,FAITH BAPTIST ANNEX,GA,36,119
LONG,NORTH LUDOWICI,GA,125,207
LONG,RYE PATCH/OAK DALE,GA,138,369
LONG,SOUTH LUDOWICI,GA,87,90
LONG,TIBET,GA,28,176
MCINTOSH,CRESCENT,GA,278,143
MCINTOSH,DARIEN,GA,141,233
MCINTOSH,NORTH DARIEN,GA,161,248
MCINTOSH,SAPELO ISLAND,GA,16,9
MCINTOSH,SOUTH NEWPORT,GA,135,445
MCINTOSH,TOWNSEND,GA,36,137
PIERCE,ALABAHA,GA,6,46
PIERCE,BLACKSHEAR,GA,68,373
PIERCE,HACKLEBARNEY/CASON,GA,102,368
PIERCE,MERSHON,GA,11,116
PIERCE,OTTER CREEK,GA,16,267
PIERCE,PATTERSON,GA,54,218
PIERCE,ST JOHNS/BLACKSHEAR,GA,28,219
PIERCE,SUNSET/SWEAT,GA,4,37
WARE,1231-150B,GA,176,747
WARE,1231-150C,GA,40,263
WARE,1231-151,GA,101,718
WARE,BEACH-BICKLEY,GA,18,156
WARE,DISTRICT 1,GA,478,110
WARE,DISTRICT 2A,GA,156,360
WARE,DISTRICT 2B,GA,73,58
WARE,HAYWOOD,GA,10,209
WARE,JAMESTOWN,GA,35,447
WARE,MANOR,GA,14,172
WARE,MILLWOOD,GA,17,200
WARE,WARESBORO,GA,21,284
WAYNE,ALTAMAHA,GA,105,285
WAYNE,EMPIRE,GA,17,213
WAYNE,GARDI,GA,34,291
WAYNE,MADRAY SPRINGS,GA,18,237
WAYNE,ODUM,GA,38,363
WAYNE,OGLETHORPE,GA,41,297
WAYNE,PINE STREET,GA,76,73
WAYNE,REC CENTER,GA,88,291
WAYNE,RED HILL,GA,29,160
WAYNE,SCREVEN,GA,79,485
WAYNE,UNITY,GA,90,225
WAYNE,VFW,GA,143,35
