STATE,COUNTY,PRECINCT,DEM,REP
VA,ALEXANDRIA CITY,# AB - Central Absentee Precinct,2604,1220
VA,ALEXANDRIA CITY,## Provisional,34,24
VA,ALEXANDRIA CITY,101 - LADREY SENIOR BUILDING,635,345
VA,ALEXANDRIA CITY,102 - CITY HALL,754,455
VA,ALEXANDRIA CITY,103 - LYLES CROUCH SCHOOL,1027,556
VA,ALEXANDRIA CITY,104 - DURANT CENTER,1150,436
VA,ALEXANDRIA CITY,105 - LEE CENTER,985,462
VA,ALEXANDRIA CITY,106 - CORA KELLY CENTER,1099,301
VA,ALEXANDRIA CITY,107 - MT VERNON RECREATION CENTER,1475,480
VA,ALEXANDRIA CITY,108 - GEORGE WASHINGTON MIDDLE SCH,1376,398
VA,ALEXANDRIA CITY,109 - FIRE DEPARTMENT HEADQUARTERS,1130,600
VA,ALEXANDRIA CITY,201 - MAURY SCHOOL,1027,390
VA,ALEXANDRIA CITY,202 - GEORGE MASON SCHOOL,957,561
VA,ALEXANDRIA CITY,203 - AGUDAS ACHIM SYNAGOGUE,950,346
VA,ALEXANDRIA CITY,204 - BLESSED SACRAMENT CHURCH,965,466
VA,ALEXANDRIA CITY,205 - DOUGLAS MACARTHUR SCHOOL,1035,574
VA,ALEXANDRIA CITY,206 - CHINQUAPIN PARK RECREATION CTR,793,329
VA,ALEXANDRIA CITY,207 - TEMPLE BETH EL SYNAGOGUE,1025,577
VA,ALEXANDRIA CITY,208 - NOVA ARTS CENTER,722,319
VA,ALEXANDRIA CITY,209 - JAMES K POLK SCHOOL,1110,390
VA,ALEXANDRIA CITY,210 - The Hermitage,496,229
VA,ALEXANDRIA CITY,302 - PATRICK HENRY REC CENTER,638,200
VA,ALEXANDRIA CITY,303 - CHARLES E BEATLEY LIBRARY,903,238
VA,ALEXANDRIA CITY,304 - SAMUEL TUCKER SCHOOL,997,326
VA,ALEXANDRIA CITY,305 - JOHN ADAMS SCHOOL,840,256
VA,ALEXANDRIA CITY,306 - WILLIAM RAMSAY SCHOOL,869,236
VA,ALEXANDRIA CITY,307 - SOUTH PORT,862,291
VA,ALEXANDRIA CITY,308 - CAMERON STATION COMMUNITY CTR,893,555
VA,ARLINGTON COUNTY,# AB - Central Absentee Precinct,4952,1789
VA,ARLINGTON COUNTY,## Provisional,51,17
VA,ARLINGTON COUNTY,001 - ARLINGTON,654,174
VA,ARLINGTON COUNTY,002 - ASHTON HEIGHTS,926,305
VA,ARLINGTON COUNTY,003 - AURORA HILLS,595,346
VA,ARLINGTON COUNTY,004 - BALLSTON,695,301
VA,ARLINGTON COUNTY,005 - BARCROFT,810,282
VA,ARLINGTON COUNTY,006 - CRYSTAL CITY,531,300
VA,ARLINGTON COUNTY,007 - CHERRYDALE,918,401
VA,ARLINGTON COUNTY,008 - HUME,787,478
VA,ARLINGTON COUNTY,009 - COLUMBIA,1004,301
VA,ARLINGTON COUNTY,010 - WILSON,782,344
VA,ARLINGTON COUNTY,011 - EAST FALLS CHURCH,708,300
VA,ARLINGTON COUNTY,012 - FAIRLINGTON,914,430
VA,ARLINGTON COUNTY,013 - GLEN CARLYN,623,202
VA,ARLINGTON COUNTY,014 - CLARENDON,557,261
VA,ARLINGTON COUNTY,015 - LYON PARK,736,293
VA,ARLINGTON COUNTY,016 - LYON VILLAGE,822,329
VA,ARLINGTON COUNTY,017 - OVERLEE KNOLLS,1034,409
VA,ARLINGTON COUNTY,018 - PARK LANE,942,338
VA,ARLINGTON COUNTY,019 - ROSSLYN,821,362
VA,ARLINGTON COUNTY,020 - THRIFTON,936,533
VA,ARLINGTON COUNTY,021 - VIRGINIA HIGHLANDS,852,486
VA,ARLINGTON COUNTY,022 - ABINGDON,935,384
VA,ARLINGTON COUNTY,023 - WESTOVER,900,344
VA,ARLINGTON COUNTY,024 - WOODLAWN,1186,376
VA,ARLINGTON COUNTY,025 - ARLINGTON FOREST,765,267
VA,ARLINGTON COUNTY,026 - FILLMORE,1000,334
VA,ARLINGTON COUNTY,027 - JEFFERSON,928,345
VA,ARLINGTON COUNTY,028 - WAKEFIELD,923,275
VA,ARLINGTON COUNTY,029 - DOMINION HILLS,1086,367
VA,ARLINGTON COUNTY,030 - GLEBE,833,188
VA,ARLINGTON COUNTY,031 - LEXINGTON,1053,411
VA,ARLINGTON COUNTY,032 - OAKRIDGE,346,210
VA,ARLINGTON COUNTY,033 - ROCK SPRING,984,509
VA,ARLINGTON COUNTY,034 - YORKTOWN,873,375
VA,ARLINGTON COUNTY,035 - MADISON,994,668
VA,ARLINGTON COUNTY,036 - MARSHALL,969,435
VA,ARLINGTON COUNTY,037 - NOTTINGHAM,850,422
VA,ARLINGTON COUNTY,038 - ARLINGTON VIEW,695,186
VA,ARLINGTON COUNTY,039 - ASHLAWN,552,206
VA,ARLINGTON COUNTY,040 - VIRGINIA SQUARE,670,324
VA,ARLINGTON COUNTY,041 - NAVY LEAGUE,659,317
VA,ARLINGTON COUNTY,042 - SHIRLINGTON,613,240
VA,ARLINGTON COUNTY,043 - CAMPBELL,487,101
VA,ARLINGTON COUNTY,044 - DAWSON TERRACE,570,197
VA,ARLINGTON COUNTY,045 - BUCKINGHAM,614,226
VA,ARLINGTON COUNTY,046 - CENTRAL,637,340
