STATE,COUNTY,PRECINCT,DEM,REP
VA,ALLEGHANY COUNTY,# AB - Central Absentee Precinct,,108
VA,ALLEGHANY COUNTY,101 - ARRITT,,232
VA,ALLEGHANY COUNTY,103 - DAMERON,,110
VA,ALLEGHANY COUNTY,201 - HUMPBACK BRIDGE,,149
VA,ALLEGHANY COUNTY,202 - DOLLY ANN,,211
VA,ALLEGHANY COUNTY,301 - CALLAGHAN,,149
VA,ALLEGHANY COUNTY,302 - GRIFFITH,,261
VA,ALLEGHANY COUNTY,401 - LOW MOOR,,161
VA,ALLEGHANY COUNTY,402 - JACKSON HEIGHTS,,248
VA,ALLEGHANY COUNTY,501 - IRON GATE,,135
VA,ALLEGHANY COUNTY,502 - PETERS SWITCH,,287
VA,ALLEGHANY COUNTY,601 - DISTRICT 1,,395
VA,ALLEGHANY COUNTY,701 - DISTRICT 2,,265
VA,BLAND COUNTY,# AB - Central Absentee Precinct,,46
VA,BLAND COUNTY,101 - BASTIAN,,178
VA,BLAND COUNTY,102 - CERES,,177
VA,BLAND COUNTY,201 - DAVIS,,49
VA,BLAND COUNTY,202 - SEDDON,,350
VA,BLAND COUNTY,301 - HOLLYBROOK,,160
VA,BLAND COUNTY,302 - MECHANICSBURG,,75
VA,BLAND COUNTY,401 - ROCKY GAP,,347
VA,BRISTOL CITY,# AB - Central Absentee Precinct,,94
VA,BRISTOL CITY,## Provisional,,2
VA,BRISTOL CITY,001 - FIRST WARD,,434
VA,BRISTOL CITY,002 - SECOND WARD,,674
VA,BRISTOL CITY,003 - THIRD WARD,,305
VA,BRISTOL CITY,004 - FOURTH WARD,,1124
VA,BUCHANAN COUNTY,# AB - Central Absentee Precinct,,179
VA,BUCHANAN COUNTY,## Provisional,,0
VA,BUCHANAN COUNTY,102 - BLACKEY,,144
VA,BUCHANAN COUNTY,103 - HURLEY,,296
VA,BUCHANAN COUNTY,201 - GRASSY,,37
VA,BUCHANAN COUNTY,202 - BULL,,176
VA,BUCHANAN COUNTY,203 - ROCKLICK,,179
VA,BUCHANAN COUNTY,301 - SLATE,,222
