STATE,COUNTY,PRECINCT,DEM,REP
VA,ACCOMACK COUNTY,# AB - Central Absentee Precinct,217,243
VA,ACCOMACK COUNTY,101 - CHINCOTEAGUE,282,853
VA,ACCOMACK COUNTY,201 - ATLANTIC,135,375
VA,ACCOMACK COUNTY,202 - GREENBACKVILLE,168,408
VA,ACCOMACK COUNTY,301 - NEW CHURCH,328,339
VA,ACCOMACK COUNTY,401 - BLOXOM,85,210
VA,ACCOMACK COUNTY,402 - PARKSLEY,136,369
VA,ACCOMACK COUNTY,403 - SAXIS,28,89
VA,ACCOMACK COUNTY,501 - MAPPSVILLE,191,164
VA,ACCOMACK COUNTY,502 - RUE,217,81
VA,ACCOMACK COUNTY,601 - ACCOMAC,309,472
VA,ACCOMACK COUNTY,602 - TANGIER,13,169
VA,ACCOMACK COUNTY,701 - ONANCOCK,352,581
VA,ACCOMACK COUNTY,702 - ONLEY,184,232
VA,ACCOMACK COUNTY,801 - BOBTOWN,149,292
VA,ACCOMACK COUNTY,802 - MELFA,256,241
VA,ACCOMACK COUNTY,803 - WACHAPREAGUE,114,234
VA,ACCOMACK COUNTY,901 - PAINTER,617,459
VA,HAMPTON CITY,# AB - Central Absentee Precinct,152,178
VA,HAMPTON CITY,## Provisional,NA,3
VA,HAMPTON CITY,201 - BOOKER,575,771
VA,HAMPTON CITY,202 - BRYAN,590,655
VA,HAMPTON CITY,203 - BURBANK,449,399
VA,HAMPTON CITY,205 - ASBURY,676,1228
VA,HAMPTON CITY,209 - LANGLEY,520,575
VA,HAMPTON CITY,210 - MACHEN,1108,496
VA,HAMPTON CITY,213 - PHILLIPS,840,1039
VA,HAMPTON CITY,216 - SANDY BOTTOM,515,334
VA,HAMPTON CITY,217 - SYMS,278,385
VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,265,394
VA,NEWPORT NEWS CITY,## Provisional,3,4
VA,NEWPORT NEWS CITY,105 - OYSTER POINT,133,149
VA,NEWPORT NEWS CITY,107 - RICHNECK,845,648
VA,NEWPORT NEWS CITY,109 - WINDSOR,385,322
VA,NEWPORT NEWS CITY,202 - BOULEVARD,367,570
VA,NEWPORT NEWS CITY,203 - CHARLES,691,908
VA,NEWPORT NEWS CITY,204 - WELLESLEY,325,381
VA,NEWPORT NEWS CITY,205 - DEEP CREEK,418,925
VA,NEWPORT NEWS CITY,208 - HIDENWOOD,296,629
VA,NEWPORT NEWS CITY,209 - HILTON,441,640
VA,NEWPORT NEWS CITY,210 - NELSON,801,962
VA,NEWPORT NEWS CITY,211 - PALMER,492,428
VA,NEWPORT NEWS CITY,212 - RIVERSIDE,268,546
VA,NEWPORT NEWS CITY,213 - SANFORD,175,401
VA,NEWPORT NEWS CITY,215 - WARWICK,296,318
VA,NEWPORT NEWS CITY,216 - YATES,287,547
VA,NEWPORT NEWS CITY,217 - RIVERVIEW,453,708
VA,NEWPORT NEWS CITY,218 - KILN CREEK,896,892
VA,NEWPORT NEWS CITY,219 - DEER PARK,624,455
VA,NEWPORT NEWS CITY,315 - SEDGEFIELD,354,417
VA,NEWPORT NEWS CITY,319 - SAUNDERS,597,648
VA,NEWPORT NEWS CITY,320 - WATKINS,626,891
VA,NORFOLK CITY,# AB - Central Absentee Precinct,252,294
VA,NORFOLK CITY,## Provisional,4,5
VA,NORFOLK CITY,102 - OCEAN VIEW SCHOOL,279,285
VA,NORFOLK CITY,103 - NORTHSIDE,353,487
VA,NORFOLK CITY,106 - SECOND PRESBYTERIAN,563,664
VA,NORFOLK CITY,201 - LARCHMONT SCHOOL,688,808
VA,NORFOLK CITY,208 - LARCHMONT LIBRARY,216,298
VA,NORFOLK CITY,215 - SUBURBAN PARK,418,482
VA,NORFOLK CITY,218 - WILLARD,739,837
VA,NORFOLK CITY,406 - BARRON BLACK,382,316
VA,NORFOLK CITY,408 - EASTON,432,450
VA,NORFOLK CITY,409 - FAIRLAWN,350,349
VA,NORFOLK CITY,501 - BAYVIEW,455,603
VA,NORFOLK CITY,503 - EAST OCEAN VIEW,454,537
VA,NORFOLK CITY,504 - LARRYMORE,484,463
VA,NORFOLK CITY,505 - LITTLE CREEK,264,328
VA,NORFOLK CITY,506 - OCEAN VIEW CENTER,574,461
VA,NORFOLK CITY,507 - PRETLOW,426,465
VA,NORFOLK CITY,509 - TARRALLTON,382,658
VA,NORFOLK CITY,510 - THIRD PRESBYTERIAN,438,698
VA,NORFOLK CITY,511 - CROSSROADS,373,564
VA,NORFOLK CITY,512 - AZALEA GARDENS,228,373
VA,NORTHAMPTON COUNTY,# AB - Central Absentee Precinct,91,139
VA,NORTHAMPTON COUNTY,## Provisional,2,2
VA,NORTHAMPTON COUNTY,101 - PRECINCT 1-1,338,447
VA,NORTHAMPTON COUNTY,201 - PRECINCT 2-1,343,203
VA,NORTHAMPTON COUNTY,301 - PRECINCT 3-1,350,242
VA,NORTHAMPTON COUNTY,401 - PRECINCT 4-1,288,405
VA,NORTHAMPTON COUNTY,501 - PRECINCT 5-1,262,423
VA,VIRGINIA BEACH CITY,# AB - Central Absentee Precinct,1714,3016
VA,VIRGINIA BEACH CITY,## Provisional,29,50
VA,VIRGINIA BEACH CITY,001 - NORTH BEACH,422,1256
VA,VIRGINIA BEACH CITY,002 - SOUTH BEACH,352,593
VA,VIRGINIA BEACH CITY,003 - OCEAN LAKES,545,835
VA,VIRGINIA BEACH CITY,004 - LINKHORN,341,952
VA,VIRGINIA BEACH CITY,005 - SEATACK,450,394
VA,VIRGINIA BEACH CITY,006 - ALANTON,390,1169
VA,VIRGINIA BEACH CITY,007 - KINGSTON,274,751
VA,VIRGINIA BEACH CITY,008 - LONDON BRIDGE,465,662
VA,VIRGINIA BEACH CITY,009 - TRANTWOOD,381,1021
VA,VIRGINIA BEACH CITY,010 - GREAT NECK,335,1293
VA,VIRGINIA BEACH CITY,011 - CAPE HENRY,565,1083
VA,VIRGINIA BEACH CITY,012 - PLAZA,534,507
VA,VIRGINIA BEACH CITY,013 - MT TRASHMORE,523,832
VA,VIRGINIA BEACH CITY,014 - MALIBU,464,711
VA,VIRGINIA BEACH CITY,015 - OLD DONATION,305,428
VA,VIRGINIA BEACH CITY,016 - ARAGONA,574,711
VA,VIRGINIA BEACH CITY,017 - OCEAN PARK,319,641
VA,VIRGINIA BEACH CITY,018 - THOROUGHGOOD,506,1065
VA,VIRGINIA BEACH CITY,019 - LAKE SMITH,220,497
VA,VIRGINIA BEACH CITY,020 - BAYSIDE,321,535
VA,VIRGINIA BEACH CITY,021 - DAVIS CORNER,805,362
VA,VIRGINIA BEACH CITY,022 - POINT O VIEW,329,648
VA,VIRGINIA BEACH CITY,023 - ARROWHEAD,408,743
VA,VIRGINIA BEACH CITY,024 - LARKSPUR,336,524
VA,VIRGINIA BEACH CITY,025 - AVALON,596,922
VA,VIRGINIA BEACH CITY,026 - FAIRFIELD,391,788
VA,VIRGINIA BEACH CITY,027 - EDWIN,475,935
VA,VIRGINIA BEACH CITY,028 - THALIA,316,608
VA,VIRGINIA BEACH CITY,029 - HOLLAND,450,415
VA,VIRGINIA BEACH CITY,030 - RED WING,337,832
