STATE,COUNTY,PRECINCT,DEM,REP
VA,AMHERST COUNTY,# AB - Central Absentee Precinct,,200
VA,AMHERST COUNTY,## Provisional,,3
VA,AMHERST COUNTY,101 - WRIGHT SHOP,,288
VA,AMHERST COUNTY,102 - NEW GLASGOW,,489
VA,AMHERST COUNTY,103 - COOLWELL,,274
VA,AMHERST COUNTY,201 - COURT HOUSE,,871
VA,AMHERST COUNTY,202 - TEMPERANCE,,361
VA,AMHERST COUNTY,301 - MONROE,,402
VA,AMHERST COUNTY,302 - ELON,,1062
VA,AMHERST COUNTY,303 - PLEASANT VIEW,,232
VA,AMHERST COUNTY,401 - AMELON,,1014
VA,AMHERST COUNTY,402 - LONCO,,206
VA,AMHERST COUNTY,501 - MADISON,,930
VA,AUGUSTA COUNTY,# AB - Central Absentee Precinct,,544
VA,AUGUSTA COUNTY,## Provisional,,3
VA,AUGUSTA COUNTY,101 - JOLIVUE,,349
VA,AUGUSTA COUNTY,102 - STUARTS DRAFT ELEMENTARY,,401
VA,AUGUSTA COUNTY,103 - VERONA,,695
VA,AUGUSTA COUNTY,201 - CRIMORA,,796
VA,AUGUSTA COUNTY,202 - NEW HOPE,,537
VA,AUGUSTA COUNTY,203 - WEYERS CAVE,,808
VA,AUGUSTA COUNTY,301 - FORT DEFIANCE,,1186
VA,AUGUSTA COUNTY,302 - NORTH RIVER,,309
VA,AUGUSTA COUNTY,303 - MOUNT SOLON,,479
VA,AUGUSTA COUNTY,304 - CHURCHVILLE FIRE STATION,,391
VA,AUGUSTA COUNTY,401 - BUFFALO GAP,,429
VA,AUGUSTA COUNTY,402 - CHURCHVILLE ELEMENTARY,,451
VA,AUGUSTA COUNTY,403 - CRAIGSVILLE,,228
VA,AUGUSTA COUNTY,404 - DEERFIELD,,139
VA,AUGUSTA COUNTY,405 - CEDAR GREEN,,527
VA,AUGUSTA COUNTY,501 - GREENVILLE,,702
VA,AUGUSTA COUNTY,502 - MIDDLEBROOK,,393
VA,AUGUSTA COUNTY,503 - SPOTTSWOOD,,375
VA,AUGUSTA COUNTY,504 - WHITE HILL,,724
VA,AUGUSTA COUNTY,601 - SHERANDO,,477
VA,AUGUSTA COUNTY,602 - RIDGEVIEW,,1137
VA,AUGUSTA COUNTY,603 - LYNDHURST,,745
VA,AUGUSTA COUNTY,801 - DOOMS,,553
VA,AUGUSTA COUNTY,802 - FISHERSVILLE,,1024
VA,AUGUSTA COUNTY,803 - WILSON,,684
VA,BATH COUNTY,# AB - Central Absentee Precinct,,24
VA,BATH COUNTY,101 - WARM SPRINGS,,147
VA,BATH COUNTY,102 - MOUNTAIN GROVE,,40
VA,BATH COUNTY,201 - HOT SPRINGS,,131
VA,BATH COUNTY,301 - FAIRVIEW,,130
VA,BATH COUNTY,302 - BURNSVILLE,,40
VA,BATH COUNTY,401 - MILLBORO,,178
VA,BATH COUNTY,501 - HEALING SPRINGS,,178
VA,BEDFORD COUNTY,# AB - Central Absentee Precinct,,330
VA,BEDFORD COUNTY,## Provisional,,2
VA,BEDFORD COUNTY,301 - NEW LONDON ACADEMY,,1464
VA,BEDFORD COUNTY,304 - FOREST YOUTH ATHLETIC ASSOC,,445
VA,BEDFORD COUNTY,401 - FOREST ELEMENTARY SCHOOL,,921
VA,BEDFORD COUNTY,402 - THOMAS JEFFERSON ELEM SCHOOL,,575
VA,BEDFORD COUNTY,403 - KNIGHTS OF COLUMBUS BLDG,,1106
VA,BEDFORD COUNTY,404 - ST. PAUL BAPTIST CHURCH,,952
VA,BEDFORD COUNTY,502 - BIG ISLAND ELEM SCHOOL,,219
VA,BEDFORD COUNTY,503 - SEDALIA CENTER,,274
VA,BEDFORD COUNTY,504 - SUCK SPRINGS BAPTIST CHURCH,,455
VA,BEDFORD COUNTY,505 - BOONSBORO ELEMENTARY SCHOOL,,930
VA,BEDFORD COUNTY,506 - BOONSBORO RURITAN CLUB,,1193
VA,BEDFORD COUNTY,601 - MONTVALE ELEM SCHOOL,,584
VA,BOTETOURT COUNTY,# AB - Central Absentee Precinct,,410
VA,BOTETOURT COUNTY,## Provisional,,5
VA,BOTETOURT COUNTY,101 - DALEVILLE,,853
VA,BOTETOURT COUNTY,102 - GREENFIELD,,1033
VA,BOTETOURT COUNTY,201 - BLUE RIDGE,,874
VA,BOTETOURT COUNTY,202 - RAINBOW FOREST,,923
VA,BOTETOURT COUNTY,301 - BUCHANAN,,450
VA,BOTETOURT COUNTY,302 - MILL CREEK,,488
VA,BOTETOURT COUNTY,303 - ROARING RUN,,156
VA,BOTETOURT COUNTY,304 - SPRINGWOOD,,346
VA,BOTETOURT COUNTY,402 - COURTHOUSE,,410
VA,BOTETOURT COUNTY,403 - EAGLE ROCK,,289
VA,BOTETOURT COUNTY,404 - GLEN WILTON,,184
VA,BOTETOURT COUNTY,405 - ORISKANY,,37
VA,BOTETOURT COUNTY,406 - TOWN HALL,,589
VA,BOTETOURT COUNTY,501 - COYNER SPRINGS,,376
VA,BOTETOURT COUNTY,502 - CLOVERDALE,,1019
VA,BOTETOURT COUNTY,503 - TROUTVILLE,,306
VA,BUENA VISTA CITY,001 - FIRST WARD,,515
VA,BUENA VISTA CITY,002 - SECOND WARD,,382
VA,HARRISONBURG CITY,# AB - Central Absentee Precinct,,237
VA,HARRISONBURG CITY,## Provisional,,5
VA,HARRISONBURG CITY,101 - NORTHEAST,,577
VA,HARRISONBURG CITY,102 - EAST CENTRAL,,385
VA,HARRISONBURG CITY,103 - SOUTHEAST,,498
VA,HARRISONBURG CITY,104 - EAST,,496
VA,HARRISONBURG CITY,201 - NORTHWEST,,616
VA,HARRISONBURG CITY,202 - SOUTHWEST,,619
