STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,LOUDOUN COUNTY,120 - LUNSFORD (10),597,1216
VA,LOUDOUN COUNTY,121 - TOWN HALL (10),386,719
VA,LOUDOUN COUNTY,122 - HUTCHISON FARM (10),629,1204
VA,LOUDOUN COUNTY,123 - CARDINAL RIDGE (10),377,700
VA,LOUDOUN COUNTY,124 - LIBERTY (10),392,833
VA,LOUDOUN COUNTY,125 - ROCK RIDGE (10),372,1113
VA,LOUDOUN COUNTY,126-GOSHEN POST (10),524,1130
VA,LOUDOUN COUNTY,207 - RIVER BEND (10),450,691
VA,LOUDOUN COUNTY,208 - ALGONKIAN (10),412,732
VA,LOUDOUN COUNTY,209 - POTOMAC FALLS (10),550,1115
VA,LOUDOUN COUNTY,210 - CASCADES (10),596,1321
VA,LOUDOUN COUNTY,213 - COUNTRYSIDE (10),207,451
VA,LOUDOUN COUNTY,214 - SUGARLAND NORTH (10),748,1279
VA,LOUDOUN COUNTY,215 - SUGARLAND SOUTH (10),564,1231
VA,LOUDOUN COUNTY,216 - LOWES ISLAND (10),582,981
VA,LOUDOUN COUNTY,217 - SOUTH BANK (10),666,1251
VA,LOUDOUN COUNTY,218 - UNIVERSITY CENTER (10),331,853
VA,LOUDOUN COUNTY,219 - GALILEE CHURCH (10),442,920
VA,LOUDOUN COUNTY,301 - PURCELLVILLE (10),922,1062
VA,LOUDOUN COUNTY,302 - ROUND HILL (10),908,799
VA,LOUDOUN COUNTY,303 - HILLSBORO (10),845,744
VA,LOUDOUN COUNTY,305 - PHILOMONT (10),397,354
VA,LOUDOUN COUNTY,307 - MIDDLEBURG (10),301,491
VA,LOUDOUN COUNTY,308 - ST LOUIS (10),342,471
VA,LOUDOUN COUNTY,309 - ALDIE (10),309,317
VA,LOUDOUN COUNTY,310 - MOUNTAIN VIEW (10),1044,1070
VA,LOUDOUN COUNTY,311 - ROUND HILL ELEMENTARY (10),890,758
VA,LOUDOUN COUNTY,312 - BRIAR WOODS (10),548,1295
VA,LOUDOUN COUNTY,313 - PINEBROOK (10),598,1082
VA,LOUDOUN COUNTY,314 - LEGACY (10),448,1180
VA,LOUDOUN COUNTY,315 - FIREHOUSE (10),318,248
VA,LOUDOUN COUNTY,316 - CREIGHTON'S CORNER (10),525,1292
VA,LOUDOUN COUNTY,318 - MADISON'S TRUST (10),930,961
VA,LOUDOUN COUNTY,319 - JOHN CHAMPE (10),795,1474
VA,LOUDOUN COUNTY,320 - STONE HILL (10),423,1498
VA,LOUDOUN COUNTY,321 - BRAMBLETON MIDDLE (10),315,828
VA,LOUDOUN COUNTY,322-BUFFALO TRAIL (10),370,857
VA,LOUDOUN COUNTY,401 - WEST LOVETTSVILLE (10),1084,942
VA,LOUDOUN COUNTY,402 - WATERFORD (10),921,867
VA,LOUDOUN COUNTY,403 - LUCKETTS (10),988,1055
VA,LOUDOUN COUNTY,407 - HARPER PARK (10),434,690
VA,LOUDOUN COUNTY,408 - EVERGREEN (10),768,1098
VA,LOUDOUN COUNTY,409 - CLARKES GAP (10),926,843
VA,LOUDOUN COUNTY,411 - EAST LOVETTSVILLE (10),756,614
VA,LOUDOUN COUNTY,413 - TUSCARORA (10),44,43
VA,LOUDOUN COUNTY,414 - RED ROCK (10),324,676
VA,LOUDOUN COUNTY,416 - HAMILTON (10),1052,1102
VA,LOUDOUN COUNTY,420 - RIVER CREEK (10),714,763
VA,LOUDOUN COUNTY,421 - BETWEEN THE HILLS (10),118,91
VA,LOUDOUN COUNTY,422 - SYCOLIN CREEK (10),692,674
VA,LOUDOUN COUNTY,501 - WEST LEESBURG (10),561,1058
VA,LOUDOUN COUNTY,502 - EAST LEESBURG (10),459,1266
VA,LOUDOUN COUNTY,503 - DRY MILL (10),338,550
VA,LOUDOUN COUNTY,504 - SMARTS MILL (10),621,1195
VA,LOUDOUN COUNTY,505 - COOL SPRING (10),766,1065
VA,LOUDOUN COUNTY,506 - BRANDON PARK (10),297,731
VA,LOUDOUN COUNTY,507 - GREENWAY (10),374,562
VA,LOUDOUN COUNTY,508 - BALLS BLUFF (10),637,1149
VA,LOUDOUN COUNTY,509 - TOLBERT (10),560,1354
VA,LOUDOUN COUNTY,510 - HERITAGE (10),480,642
VA,LOUDOUN COUNTY,615 - HILLSIDE (10),594,1035
VA,LOUDOUN COUNTY,616 - EAGLE RIDGE (10),619,1209
VA,LOUDOUN COUNTY,617 - OAK GROVE (10),140,602
VA,LOUDOUN COUNTY,619 - RIDGETOP (10),162,658
VA,LOUDOUN COUNTY,620 - RUSSELL BRANCH (10),710,1310
VA,LOUDOUN COUNTY,621 - DOMINION TRAIL (10),639,1423
VA,LOUDOUN COUNTY,622 - FARMWELL STATION (10),595,1405
VA,LOUDOUN COUNTY,623 - WELLER (10),803,1603
VA,LOUDOUN COUNTY,625 - MILL RUN (10),306,463
VA,LOUDOUN COUNTY,626 - ASHBY PONDS (10),422,588
VA,LOUDOUN COUNTY,627 - ASHBROOK (10),146,482
VA,LOUDOUN COUNTY,628 - MOOREFIELD STATION (10),522,1416
VA,LOUDOUN COUNTY,629 - DISCOVERY (10),165,309
VA,LOUDOUN COUNTY,701 - SULLY (10),470,1043
VA,LOUDOUN COUNTY,702 - PARK VIEW (10),422,943
VA,LOUDOUN COUNTY,703 - ROLLING RIDGE (10),346,1339
VA,LOUDOUN COUNTY,705 - FOREST GROVE (10),631,1348
VA,LOUDOUN COUNTY,707 - CLAUDE MOORE PARK (10),342,974
VA,LOUDOUN COUNTY,708 - SENECA (10),517,957
VA,LOUDOUN COUNTY,709 - MIRROR RIDGE (10),450,1143
VA,LOUDOUN COUNTY,710 - STERLING (10),382,889
VA,LOUDOUN COUNTY,808 - STONE BRIDGE (10),725,1362
VA,LOUDOUN COUNTY,810 - CEDAR LANE (10),561,1209
VA,LOUDOUN COUNTY,813 - SELDENS LANDING (10),387,940
VA,LOUDOUN COUNTY,814 - NEWTON - LEE (10),782,1080
VA,LOUDOUN COUNTY,815 - BELMONT RIDGE (10),675,1132
VA,LOUDOUN COUNTY,817 - SANDERS CORNER (10),793,1359
VA,LOUDOUN COUNTY,818 - BROAD RUN (10),524,927
VA,LOUDOUN COUNTY,819 - HERITAGE CHURCH (10),486,863
VA,LOUDOUN COUNTY,820 - BELMONT STATION (10),558,998
VA,LOUDOUN COUNTY,822 - RIVERSIDE (10),434,759
VA,MANASSAS CITY,AB - CENTRAL ABSENTEE PRECINCT (10),670,1189
VA,MANASSAS CITY,PROVISIONAL (10),0,12
VA,MANASSAS CITY,001 - DEAN (10),432,1122
VA,MANASSAS CITY,002 - WEEMS (10),683,1370
VA,MANASSAS CITY,003 - METZ (10),735,1308
VA,MANASSAS CITY,004 - HAYDON (10),724,1141
VA,MANASSAS CITY,005 - BALDWIN (10),547,1058
VA,MANASSAS CITY,006 - ROUND (10),705,930
VA,MANASSAS PARK CITY,AB - CENTRAL ABSENTEE PRECINCT (10),165,395
VA,MANASSAS PARK CITY,PROVISIONAL (10),0,6
VA,MANASSAS PARK CITY,001 - PRECINCT ONE (10),361,1050
VA,MANASSAS PARK CITY,002 - PRECINCT TWO (10),331,754
VA,MANASSAS PARK CITY,003 - PRECINCT THREE (10),403,827
VA,PRINCE WILLIAM COUNTY,AB - CENTRAL ABSENTEE PRECINCT (10),2658,3717
VA,PRINCE WILLIAM COUNTY,PROVISIONAL (10),0,0
VA,PRINCE WILLIAM COUNTY,110 - BUCKLAND MILLS (10),371,591
VA,PRINCE WILLIAM COUNTY,112 - BURKE-NICKENS (10),810,1147
VA,PRINCE WILLIAM COUNTY,205 - BUCKHALL (10),821,1031
VA,PRINCE WILLIAM COUNTY,211 - SIGNAL HILL (10),672,888
VA,PRINCE WILLIAM COUNTY,212 - YORKSHIRE (10),679,1406
VA,PRINCE WILLIAM COUNTY,401 - EVERGREEN (10),948,722
VA,PRINCE WILLIAM COUNTY,402 - BATTLEFIELD (10),1015,789
VA,PRINCE WILLIAM COUNTY,403 - BULL RUN (10),587,824
VA,PRINCE WILLIAM COUNTY,406 - ALVEY (10),369,399
VA,PRINCE WILLIAM COUNTY,407 - HERITAGE HUNT (10),1019,915
VA,PRINCE WILLIAM COUNTY,409 - TYLER (10),662,1097
VA,PRINCE WILLIAM COUNTY,410 - MOUNTAIN VIEW (10),869,1006
VA,PRINCE WILLIAM COUNTY,412 - CATHARPIN (10),671,493
VA,PRINCE WILLIAM COUNTY,413 - REAGAN (10),1012,1106
VA,PRINCE WILLIAM COUNTY,510 - YATES FORD (10),576,568
VA,WINCHESTER CITY,AB - CENTRAL ABSENTEE PRECINCT (10),292,528
VA,WINCHESTER CITY,PROVISIONAL (10),0,0
VA,WINCHESTER CITY,101 - MERRIMANS (10),737,1028
VA,WINCHESTER CITY,102 - OLD TOWN (10),577,754
VA,WINCHESTER CITY,201 - VIRGINIA AVENUE (10),452,927
VA,WINCHESTER CITY,301 - WAR MEMORIAL (10),590,868
VA,WINCHESTER CITY,401 - FREDERICK DOUGLASS (10),329,436
VA,WINCHESTER CITY,402 - ROLLING HILLS (10),679,681
