COUNTY,PRECINCT,STATE,DEM,REP
DOUGLAS,ST JULIANS EPISCOPAL,GA,275,385
DOUGLAS,STEWART,GA,531,64
DOUGLAS,TURNER,GA,549,395
DOUGLAS,WINSTON,GA,293,218
FAYETTE,BANKS,GA,262,262
FAYETTE,EUROPE,GA,700,97
FAYETTE,HOPEFUL,GA,327,304
FAYETTE,KENWOOD,GA,241,78
FAYETTE,MORNING CREEK,GA,497,361
FAYETTE,OAK RIDGE,GA,362,323
FULTON,CH01,GA,63,33
FULTON,CH02,GA,40,97
FULTON,CH03,GA,50,129
FULTON,CH04A,GA,104,171
FULTON,CH05,GA,41,137
FULTON,CP06A,GA,97,1
FULTON,CP081,GA,44,2
FULTON,CP083,GA,17,0
FULTON,CP084,GA,1,0
FULTON,CP08A,GA,111,3
FULTON,EP04B,GA,350,11
FULTON,FA01A,GA,727,92
FULTON,FA01B,GA,1058,165
FULTON,FA01C,GA,176,11
FULTON,PA01,GA,602,223
FULTON,SC04,GA,196,147
FULTON,SC05A,GA,135,2
FULTON,SC05B,GA,500,19
FULTON,SC05D,GA,456,14
FULTON,SC05E,GA,107,14
FULTON,SC07A,GA,1085,132
FULTON,SC07C,GA,2,0
FULTON,SC08B,GA,689,31
FULTON,SC08C,GA,7,0
FULTON,SC08D,GA,124,4
FULTON,SC08E,GA,136,7
FULTON,SC08F,GA,115,5
FULTON,SC08G,GA,0,0
FULTON,SC08H,GA,1,0
FULTON,SC09A,GA,373,11
FULTON,SC09B,GA,331,8
FULTON,SC09C,GA,331,13
FULTON,SC10,GA,327,6
FULTON,SC11A,GA,341,7
FULTON,SC11B,GA,337,15
FULTON,SC13,GA,393,31
FULTON,SC15,GA,1103,38
FULTON,SC17A,GA,10,0
FULTON,SC17B,GA,0,0
FULTON,SC17C,GA,163,10
FULTON,SC18B,GA,110,3
FULTON,SC18C,GA,256,11
FULTON,SC19A,GA,22,2
FULTON,SC19B,GA,308,13
FULTON,SC20,GA,301,13
FULTON,SC211,GA,327,15
FULTON,SC212,GA,715,49
FULTON,SC23A,GA,859,18
FULTON,SC23B,GA,133,6
FULTON,SC23C,GA,646,15
FULTON,SC27,GA,414,11
FULTON,SC29A,GA,583,12
FULTON,UC01A,GA,800,44
FULTON,UC01B,GA,100,1
FULTON,UC01D,GA,0,0
FULTON,UC01E,GA,53,3
FULTON,UC02A,GA,1614,69
FULTON,UC02B,GA,5,0
FULTON,UC031,GA,480,135
FULTON,UC032,GA,75,19
HENRY,AUSTIN ROAD,GA,413,184
HENRY,COTTON INDIAN,GA,536,442
HENRY,DUTCHTOWN,GA,280,326
HENRY,ELLENWOOD,GA,558,102
HENRY,FLIPPEN,GA,589,259
HENRY,HICKORY FLAT,GA,728,403
HENRY,LIGHTHOUSE,GA,467,256
HENRY,MT. CARMEL,GA,824,227
HENRY,NORTH HAMPTON,GA,697,451
HENRY,PATES CREEK,GA,643,480
HENRY,PLEASANT GROVE,GA,357,563
HENRY,RED OAK,GA,987,168
HENRY,SHAKERAG,GA,703,75
HENRY,STAGECOACH,GA,382,268
HENRY,STOCKBRIDGE CENTRAL,GA,678,201
HENRY,STOCKBRIDGE EAST-WEST,GA,1083,178
HENRY,SWAN LAKE,GA,304,397
