DISTRICT,OFFICE,PRECINCT,COUNTY,STATE,DEM,REP
D5,U.S. Representative District 5,1490,27,MN,1599,435
D5,U.S. Representative District 5,1495,27,MN,1089,314
D5,U.S. Representative District 5,1500,27,MN,1721,508
D5,U.S. Representative District 5,1501,27,MN,745,142
D5,U.S. Representative District 5,1502,27,MN,1030,291
D5,U.S. Representative District 5,1503,27,MN,597,156
D5,U.S. Representative District 5,1505,27,MN,944,248
D5,U.S. Representative District 5,1510,27,MN,1382,370
D5,U.S. Representative District 5,1515,27,MN,739,128
D5,U.S. Representative District 5,1520,27,MN,1534,378
D5,U.S. Representative District 5,1525,27,MN,1526,233
D5,U.S. Representative District 5,1530,27,MN,1047,183
D5,U.S. Representative District 5,1535,27,MN,1105,302
D5,U.S. Representative District 5,1540,27,MN,1282,217
D5,U.S. Representative District 5,1555,27,MN,1309,131
D5,U.S. Representative District 5,1560,27,MN,1017,151
D5,U.S. Representative District 5,1565,27,MN,810,72
D5,U.S. Representative District 5,1570,27,MN,887,91
D5,U.S. Representative District 5,1575,27,MN,855,86
D5,U.S. Representative District 5,1580,27,MN,384,56
D5,U.S. Representative District 5,1585,27,MN,1165,101
D5,U.S. Representative District 5,1590,27,MN,1015,143
D5,U.S. Representative District 5,1595,27,MN,1050,111
D5,U.S. Representative District 5,1605,2,MN,560,418
D5,U.S. Representative District 5,1605,27,MN,653,45
D5,U.S. Representative District 5,1610,2,MN,549,448
D5,U.S. Representative District 5,1610,27,MN,1679,101
D5,U.S. Representative District 5,1615,2,MN,754,358
D5,U.S. Representative District 5,1615,27,MN,1783,91
D5,U.S. Representative District 5,1620,2,MN,576,314
D5,U.S. Representative District 5,1620,27,MN,1058,387
D5,U.S. Representative District 5,1625,27,MN,772,65
D5,U.S. Representative District 5,1630,27,MN,768,104
D5,U.S. Representative District 5,1635,27,MN,521,69
D5,U.S. Representative District 5,1640,27,MN,793,88
D5,U.S. Representative District 5,1642,27,MN,1377,118
D5,U.S. Representative District 5,1645,27,MN,861,83
D5,U.S. Representative District 5,1650,27,MN,1095,254
D5,U.S. Representative District 5,1655,27,MN,1986,301
D5,U.S. Representative District 5,1660,27,MN,1652,437
D5,U.S. Representative District 5,1665,27,MN,1662,231
D5,U.S. Representative District 5,1670,27,MN,1753,494
D5,U.S. Representative District 5,1675,27,MN,822,146
D5,U.S. Representative District 5,1680,27,MN,2562,532
D5,U.S. Representative District 5,1685,27,MN,1933,286
D5,U.S. Representative District 5,1690,27,MN,614,56
D5,U.S. Representative District 5,1700,27,MN,963,91
D5,U.S. Representative District 5,1705,2,MN,490,324
D5,U.S. Representative District 5,1705,27,MN,2154,208
D5,U.S. Representative District 5,1710,2,MN,496,254
D5,U.S. Representative District 5,1710,27,MN,1139,87
D5,U.S. Representative District 5,1715,2,MN,738,490
D5,U.S. Representative District 5,1715,27,MN,1220,108
D5,U.S. Representative District 5,1720,2,MN,704,486
D5,U.S. Representative District 5,1720,27,MN,1912,217
D5,U.S. Representative District 5,1725,27,MN,1949,170
D5,U.S. Representative District 5,1730,27,MN,2407,248
D5,U.S. Representative District 5,1735,27,MN,2187,283
D5,U.S. Representative District 5,1750,27,MN,996,64
D5,U.S. Representative District 5,1755,27,MN,2042,122
D5,U.S. Representative District 5,1760,27,MN,1248,163
D5,U.S. Representative District 5,1765,27,MN,892,95
D5,U.S. Representative District 5,1770,27,MN,420,44
D5,U.S. Representative District 5,1775,27,MN,1692,217
D5,U.S. Representative District 5,1780,27,MN,1037,98
D5,U.S. Representative District 5,1785,27,MN,149,24
D5,U.S. Representative District 5,1790,27,MN,832,62
D5,U.S. Representative District 5,1805,2,MN,554,365
D5,U.S. Representative District 5,1805,27,MN,1752,144
D5,U.S. Representative District 5,1810,2,MN,759,547
D5,U.S. Representative District 5,1810,27,MN,2530,466
D5,U.S. Representative District 5,1815,2,MN,433,177
D5,U.S. Representative District 5,1815,27,MN,1372,257
D5,U.S. Representative District 5,1817,27,MN,0,0
D5,U.S. Representative District 5,1820,2,MN,473,294
D5,U.S. Representative District 5,1820,27,MN,1494,168
D5,U.S. Representative District 5,1825,27,MN,1145,157
D5,U.S. Representative District 5,1827,27,MN,0,0
D5,U.S. Representative District 5,1830,27,MN,1873,215
D5,U.S. Representative District 5,1835,27,MN,1498,99
D5,U.S. Representative District 5,1840,27,MN,1138,86
D5,U.S. Representative District 5,1845,27,MN,1770,149
D5,U.S. Representative District 5,1850,27,MN,1543,151
D5,U.S. Representative District 5,1860,27,MN,1318,209
D5,U.S. Representative District 5,1865,27,MN,1676,349
D5,U.S. Representative District 5,1870,27,MN,1455,284
D5,U.S. Representative District 5,1875,27,MN,2054,342
D5,U.S. Representative District 5,1880,27,MN,1095,213
D5,U.S. Representative District 5,1885,27,MN,1767,398
D5,U.S. Representative District 5,1890,27,MN,1621,409
D5,U.S. Representative District 5,1895,27,MN,1449,416
D5,U.S. Representative District 5,1900,27,MN,774,190
D5,U.S. Representative District 5,1902,27,MN,1103,332
D5,U.S. Representative District 5,1905,27,MN,1899,277
D5,U.S. Representative District 5,1910,27,MN,1739,270
D5,U.S. Representative District 5,1915,27,MN,2056,344
D5,U.S. Representative District 5,1920,27,MN,952,163
D5,U.S. Representative District 5,1925,27,MN,1327,217
D5,U.S. Representative District 5,1930,27,MN,1071,258
D5,U.S. Representative District 5,1935,27,MN,45,37
D5,U.S. Representative District 5,1940,27,MN,914,116
D5,U.S. Representative District 5,1945,27,MN,1304,247
D5,U.S. Representative District 5,1950,27,MN,1260,385
D5,U.S. Representative District 5,1955,27,MN,1119,225
D5,U.S. Representative District 5,1956,27,MN,1980,337
D5,U.S. Representative District 5,1957,27,MN,824,201
D5,U.S. Representative District 5,1960,27,MN,1466,409
D5,U.S. Representative District 5,1965,27,MN,936,170
D5,U.S. Representative District 5,1970,27,MN,1280,213
D5,U.S. Representative District 5,1975,27,MN,1332,249
D5,U.S. Representative District 5,1980,27,MN,1195,224
D5,U.S. Representative District 5,1985,27,MN,1529,269
D5,U.S. Representative District 5,1990,27,MN,2061,434
D5,U.S. Representative District 5,1995,27,MN,1497,336
D5,U.S. Representative District 5,2000,27,MN,1869,472
D5,U.S. Representative District 5,2005,2,MN,104,44
D5,U.S. Representative District 5,2005,27,MN,869,126
D5,U.S. Representative District 5,2010,27,MN,1274,314
D5,U.S. Representative District 5,2015,27,MN,825,162
D5,U.S. Representative District 5,2020,27,MN,1222,222
D5,U.S. Representative District 5,2290,27,MN,562,328
D5,U.S. Representative District 5,2295,27,MN,931,502
D5,U.S. Representative District 5,2300,27,MN,843,611
D5,U.S. Representative District 5,2310,27,MN,813,582
D5,U.S. Representative District 5,2315,27,MN,629,302
D5,U.S. Representative District 5,2320,27,MN,321,140
D5,U.S. Representative District 5,2330,27,MN,1028,687
D5,U.S. Representative District 5,2335,27,MN,874,413
D5,U.S. Representative District 5,2575,27,MN,1532,660
D5,U.S. Representative District 5,2580,27,MN,1275,588
D5,U.S. Representative District 5,2585,27,MN,1383,690
D5,U.S. Representative District 5,2590,27,MN,1670,635
D5,U.S. Representative District 5,2595,27,MN,1425,682
D5,U.S. Representative District 5,2600,27,MN,993,476
D5,U.S. Representative District 5,2605,27,MN,833,394
D5,U.S. Representative District 5,2610,27,MN,967,431
D5,U.S. Representative District 5,2615,27,MN,1366,592
D5,U.S. Representative District 5,2645,27,MN,1154,587
D5,U.S. Representative District 5,2655,27,MN,1458,593
D5,U.S. Representative District 5,2665,27,MN,1124,489
D5,U.S. Representative District 5,2675,27,MN,1309,446
D5,U.S. Representative District 5,2765,27,MN,839,422
D5,U.S. Representative District 5,2770,27,MN,1315,710
D5,U.S. Representative District 5,2790,27,MN,1459,728
D5,U.S. Representative District 5,2795,27,MN,1846,690
D5,U.S. Representative District 5,2800,27,MN,793,237
D5,U.S. Representative District 5,2805,27,MN,668,228
D5,U.S. Representative District 5,2810,27,MN,850,369
D5,U.S. Representative District 5,2815,27,MN,1603,523
D5,U.S. Representative District 5,2820,27,MN,1712,573
D5,U.S. Representative District 5,2825,27,MN,1273,486
D5,U.S. Representative District 5,2830,27,MN,1036,411
D5,U.S. Representative District 5,2835,27,MN,1032,378
D5,U.S. Representative District 5,2840,27,MN,962,354
D5,U.S. Representative District 5,2845,27,MN,1501,564
D5,U.S. Representative District 5,2850,27,MN,973,457
D5,U.S. Representative District 5,2855,27,MN,1758,595
D5,U.S. Representative District 5,2860,27,MN,1104,417
D5,U.S. Representative District 5,2865,27,MN,921,406
D5,U.S. Representative District 5,3105,2,MN,366,339
D5,U.S. Representative District 5,3110,2,MN,432,379
D5,U.S. Representative District 5,3115,2,MN,677,619
D5,U.S. Representative District 5,MAPPING_ERROR,27,MN,7192,2854
