COUNTY,PRECINCT,STATE,DEM,REP
HEARD,ENON GROVE,GA,25,271
HEARD,EPHESUS,GA,44,443
HEARD,FRANKLIN,GA,128,357
HEARD,SOUTHWEST,GA,47,184
HENRY,GROVE PARK,GA,273,413
HENRY,LAKE HAVEN,GA,338,548
HENRY,LOCUST GROVE,GA,588,375
HENRY,LOWES,GA,1168,652
HENRY,MCDONOUGH CENTRAL,GA,369,216
HENRY,OAKLAND,GA,475,488
HENRY,SOUTH HAMPTON,GA,555,492
HENRY,WESLEY LAKES,GA,836,248
HENRY,WESTSIDE,GA,993,170
LAMAR,BARNESVILLE FBC,GA,322,133
LAMAR,CHAPPELL MILL V. FD,GA,79,390
LAMAR,L C S C,GA,137,425
LAMAR,MILNER,GA,179,922
LAMAR,REDBONE,GA,35,182
LAMAR,SENIOR CITIZEN BLDG,GA,112,152
MERIWETHER,ALVATON,GA,208,357
MERIWETHER,CHALYBEATE,GA,24,181
MERIWETHER,COVE,GA,8,110
MERIWETHER,DURAND,GA,69,187
MERIWETHER,GAY,GA,43,116
MERIWETHER,GREENVILLE,GA,224,224
MERIWETHER,LONE OAK,GA,187,207
MERIWETHER,LUTHERSVILLE,GA,319,500
MERIWETHER,MANCHESTER GILL I,GA,196,395
MERIWETHER,MANCHESTER GILL II,GA,265,59
MERIWETHER,ODESSADALE,GA,56,51
MERIWETHER,RALEIGH,GA,42,150
MERIWETHER,WARM SPRINGS,GA,147,335
MERIWETHER,WOODBURY,GA,302,256
MUSCOGEE,BRITT DAVID BAPT CH,GA,244,575
MUSCOGEE,CORNERSTONE CHURCH,GA,574,1299
MUSCOGEE,MOON/MORNINGSIDE,GA,444,1021
MUSCOGEE,ST PETER U. M. C.,GA,320,823
MUSCOGEE,ST. MARK/HEIFERHORN,GA,484,1642
MUSCOGEE,WYNNBROOK,GA,164,738
PIKE,CONCORD,GA,77,370
PIKE,HOLLONVILLE,GA,40,467
PIKE,LIFSEY SPRINGS,GA,27,282
PIKE,MEANSVILLE,GA,41,333
PIKE,MOLENA,GA,83,391
PIKE,SECOND DISTRICT,GA,64,544
PIKE,WILLIAMSON,GA,60,473
PIKE,ZEBULON,GA,75,348
SPALDING,01 SECOND BAPTIST CH,GA,296,45
SPALDING,02 FAIRMONT,GA,314,37
SPALDING,03 SENIOR CENTER,GA,125,431
SPALDING,05 UGA CAMPUS,GA,396,232
SPALDING,06 CITY PARK,GA,341,63
SPALDING,07 FIRST METHODIST,GA,75,374
SPALDING,08 ST. JOHN LUTHERAN CHURCH,GA,93,313
SPALDING,09 UNION BAPTIST CHURCH,GA,71,384
SPALDING,10 CARVER FIRE STATION,GA,161,287
SPALDING,11 FIRST PRESBYTERIAN CHURCH,GA,163,373
SPALDING,12 LIBERTY SPRINGS BAPT CHURCH,GA,87,585
SPALDING,13 COUNTY LINE METHODIST CHURCH,GA,83,639
SPALDING,14 SUNNYSIDE METHODI,GA,132,420
SPALDING,16 GARY REID FIRE STATION,GA,559,280
SPALDING,17 AMBUCS PARK GYM,GA,132,273
SPALDING,19 FIRST ASSEMBLY OF GOD CHURCH,GA,197,476
SPALDING,20 ROBERTS FIRE STATION,GA,89,492
SPALDING,21 EAGLES LANDING BAPTIST,GA,264,557
TROUP,ADMINISTRATION BLDG,GA,500,233
TROUP,EAST VERNON,GA,138,754
TROUP,GARDNER NEWMAN,GA,177,290
TROUP,GRAY HILL,GA,146,514
TROUP,GRIGGS CENTER,GA,477,38
TROUP,HAMMETT RD,GA,565,318
TROUP,HIGHLAND,GA,189,146
TROUP,HOGANSVILLE,GA,375,590
TROUP,HOLLIS HAND,GA,156,651
TROUP,LONG CANE,GA,187,746
TROUP,MCLENDON,GA,196,727
TROUP,MOUNTVILLE,GA,158,388
TROUP,NORTHSIDE,GA,257,339
TROUP,ROSEMONT,GA,136,891
TROUP,WEST POINT,GA,422,247
UPSON,REDBONE,GA,301,1027
UPSON,SALEM,GA,151,19
UPSON,TOWN,GA,563,620
UPSON,YATESVILLE,GA,101,394
