STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
NC,AVERY,15,30,187
NC,BUNCOMBE,51.2,96,263
NC,BUNCOMBE,41.1,140,446
NC,BUNCOMBE,26.1,199,107
NC,BUNCOMBE,04.1,159,71
NC,BUNCOMBE,OS BMBL,3508,2502
NC,BUNCOMBE,OS AVML,4719,1865
NC,BUNCOMBE,OS ACCC,1253,1486
NC,BUNCOMBE,OS NHPC,3254,2240
NC,BUNCOMBE,OS ECBL,3478,4479
NC,BUNCOMBE,42.1,219,258
NC,BUNCOMBE,40.2,148,462
NC,BUNCOMBE,49.1,169,513
NC,BUNCOMBE,50.1,122,389
NC,BUNCOMBE,OS PACK,2531,317
NC,BUNCOMBE,OS PCBC,428,1515
NC,BUNCOMBE,47.1,255,643
NC,BUNCOMBE,31.1,187,274
NC,BUNCOMBE,52.1,131,366
NC,BUNCOMBE,30.3,151,239
NC,BUNCOMBE,53.1,116,335
NC,BUNCOMBE,18.2,224,237
NC,BUNCOMBE,OS MORC,1508,685
NC,BUNCOMBE,OS FVBL,2790,3169
NC,BUNCOMBE,OS WGSC,2376,215
NC,BUNCOMBE,63.1,63,138
NC,BUNCOMBE,69.1,154,348
NC,BUNCOMBE,681,44,111
NC,BUNCOMBE,45.1,240,340
NC,BUNCOMBE,46.1,100,179
NC,BUNCOMBE,59.1,139,370
NC,BUNCOMBE,16.2,292,107
NC,BUNCOMBE,13.1,346,73
NC,BUNCOMBE,OS FCAM,2655,207
NC,BUNCOMBE,70.1,212,195
NC,BUNCOMBE,15.1,262,91
NC,BUNCOMBE,24.1,180,213
NC,BUNCOMBE,14.3,181,93
NC,BUNCOMBE,OS ABTC,602,248
NC,BUNCOMBE,OS NABL,5995,1721
NC,BUNCOMBE,71.1,210,339
NC,BUNCOMBE,43.2,172,202
NC,BUNCOMBE,48.1,188,353
NC,BUNCOMBE,44.1,189,332
NC,BUNCOMBE,OS WVTH,4109,4654
NC,BUNCOMBE,05.1,149,132
NC,BUNCOMBE,67.1,113,152
NC,BUNCOMBE,OS LCBL,1747,3762
NC,BUNCOMBE,OS BTFD,2292,1918
NC,BUNCOMBE,14.2,263,110
NC,BUNCOMBE,OS UNCA,3011,352
NC,BUNCOMBE,30.2,148,226
NC,BUNCOMBE,68.1,237,434
NC,BUNCOMBE,58.1,106,140
NC,BUNCOMBE,OS SBBL,4419,3165
NC,BUNCOMBE,OS WOCO,598,738
NC,BUNCOMBE,OS WABL,6904,2342
NC,BUNCOMBE,54.2,277,360
NC,CALDWELL,PR31,87,171
NC,CALDWELL,PR08,87,289
NC,CALDWELL,PR30,183,225
NC,CALDWELL,PR21,85,550
NC,CALDWELL,PR22,96,492
NC,CALDWELL,PR25,58,278
NC,CALDWELL,PR34,167,673
NC,CALDWELL,PR35,63,305
NC,CALDWELL,PR14,101,346
NC,CALDWELL,PR16,93,142
NC,CALDWELL,PR01,134,424
NC,CALDWELL,PR13,104,694
NC,CALDWELL,PR18,156,511
NC,CALDWELL,PR17,90,210
NC,CALDWELL,ONE STOP LENOIR,4091,10058
NC,CALDWELL,PR07,72,409
NC,CALDWELL,PR02,79,268
NC,CALDWELL,PR29,159,317
NC,CALDWELL,PR24,46,229
NC,CALDWELL,PR32,100,613
NC,CALDWELL,ONE STOP GRANITE FALLS,1859,7888
NC,CALDWELL,PR33,166,728
NC,ASHE,15,58,284
NC,BRUNSWICK,15,1116,2657
NC,BURKE,0031,750,437
NC,BURKE,0052,265,549
NC,BURKE,0013,278,1508
NC,BURKE,0001,579,1403
NC,BURKE,0047-B,322,515
NC,BURKE,0034,628,610
NC,BURKE,0029-B,158,515
NC,BURKE,0064,121,383
NC,BURKE,0018,98,228
NC,BURKE,0015,178,725
NC,BURKE,0038,490,836
NC,BURKE,0014,161,1065
NC,BURKE,0011,243,1466
NC,BURKE,0039,487,510
NC,BURKE,0070,402,1127
NC,BURKE,0035,475,422
NC,BURKE,0051,649,1467
NC,BURKE,0003,160,607
NC,BURKE,0022,281,927
NC,BURKE,0020,263,365
NC,BURKE,0048,514,867
NC,BURKE,0066,348,849
NC,BURKE,0062,137,395
NC,BURKE,0021,250,612
NC,BURKE,0053,277,1039
NC,BURKE,0036,337,894
NC,BURKE,0012,134,1107
NC,BURKE,0019,143,255
NC,BURKE,0040,334,738
NC,BURKE,0047-A,629,697
NC,BURKE,0024,451,1152
NC,BURKE,0065,137,549
NC,BURKE,0029-A,114,609
