STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,ALEXANDRIA CITY,# AB - Central Absentee Precinct,11449,4527
VA,ALEXANDRIA CITY,## Provisional,75,44
VA,ALEXANDRIA CITY,101 - LADREY SENIOR BUILDING,850,498
VA,ALEXANDRIA CITY,102 - CITY HALL,854,609
VA,ALEXANDRIA CITY,103 - LYLES CROUCH SCHOOL,1551,867
VA,ALEXANDRIA CITY,104 - DURANT CENTER,1635,680
VA,ALEXANDRIA CITY,105 - LEE CENTER,1550,729
VA,ALEXANDRIA CITY,106 - CORA KELLY CENTER,2144,537
VA,ALEXANDRIA CITY,107 - MT VERNON RECREATION CENTER,2049,622
VA,ALEXANDRIA CITY,108 - GEORGE WASHINGTON MIDDLE SCH,1846,549
VA,ALEXANDRIA CITY,109 - FIRE DEPARTMENT HEADQUARTERS,1657,762
VA,ALEXANDRIA CITY,201 - MAURY SCHOOL,1240,567
VA,ALEXANDRIA CITY,202 - GEORGE MASON SCHOOL,1099,724
VA,ALEXANDRIA CITY,203 - AGUDAS ACHIM SYNAGOGUE,1479,568
VA,ALEXANDRIA CITY,204 - BLESSED SACRAMENT CHURCH,1095,644
VA,ALEXANDRIA CITY,205 - DOUGLAS MACARTHUR SCHOOL,1526,800
VA,ALEXANDRIA CITY,206 - CHINQUAPIN PARK RECREATION CTR,1348,527
VA,ALEXANDRIA CITY,207 - TEMPLE BETH EL SYNAGOGUE,1602,740
VA,ALEXANDRIA CITY,208 - NOVA ARTS CENTER,1814,735
VA,ALEXANDRIA CITY,209 - JAMES K POLK SCHOOL,2014,607
VA,ALEXANDRIA CITY,210 - The Hermitage,767,372
VA,ALEXANDRIA CITY,302 - PATRICK HENRY REC CENTER,1579,372
VA,ALEXANDRIA CITY,303 - CHARLES E BEATLEY LIBRARY,1671,436
VA,ALEXANDRIA CITY,304 - SAMUEL TUCKER SCHOOL,2273,547
VA,ALEXANDRIA CITY,305 - JOHN ADAMS SCHOOL,2077,455
VA,ALEXANDRIA CITY,306 - WILLIAM RAMSAY SCHOOL,2127,425
VA,ALEXANDRIA CITY,307 - SOUTH PORT,1466,465
VA,ALEXANDRIA CITY,308 - CAMERON STATION COMMUNITY CTR,1362,841
VA,ARLINGTON COUNTY,# AB - Central Absentee Precinct,21703,6950
VA,ARLINGTON COUNTY,## Provisional,91,41
VA,ARLINGTON COUNTY,001 - ARLINGTON,1170,301
VA,ARLINGTON COUNTY,002 - ASHTON HEIGHTS,1249,567
