STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,ALLEGHANY COUNTY,# AB - Central Absentee Precinct,251,262
VA,ALLEGHANY COUNTY,101 - ARRITT,290,326
VA,ALLEGHANY COUNTY,103 - DAMERON,91,155
VA,ALLEGHANY COUNTY,201 - HUMPBACK BRIDGE,162,213
VA,ALLEGHANY COUNTY,202 - DOLLY ANN,218,311
VA,ALLEGHANY COUNTY,301 - CALLAGHAN,158,215
VA,ALLEGHANY COUNTY,302 - GRIFFITH,293,373
VA,ALLEGHANY COUNTY,401 - LOW MOOR,230,244
VA,ALLEGHANY COUNTY,402 - JACKSON HEIGHTS,271,323
VA,ALLEGHANY COUNTY,501 - IRON GATE,154,122
VA,ALLEGHANY COUNTY,502 - PETERS SWITCH,335,370
VA,ALLEGHANY COUNTY,601 - DISTRICT 1,510,400
VA,ALLEGHANY COUNTY,701 - DISTRICT 2,440,281
VA,BLAND COUNTY,# AB - Central Absentee Precinct,59,137
VA,BLAND COUNTY,## Provisional,0,0
VA,BLAND COUNTY,101 - BASTIAN,83,254
VA,BLAND COUNTY,102 - CERES,81,241
VA,BLAND COUNTY,201 - DAVIS,37,71
VA,BLAND COUNTY,202 - SEDDON,178,472
VA,BLAND COUNTY,301 - HOLLYBROOK,76,281
VA,BLAND COUNTY,302 - MECHANICSBURG,50,120
VA,BLAND COUNTY,401 - ROCKY GAP,171,568
VA,BRISTOL CITY,# AB - Central Absentee Precinct,231,423
VA,BRISTOL CITY,## Provisional,5,4
VA,BRISTOL CITY,001 - FIRST WARD,456,782
VA,BRISTOL CITY,002 - SECOND WARD,556,1017
VA,BRISTOL CITY,003 - THIRD WARD,545,587
VA,BRISTOL CITY,004 - FOURTH WARD,699,1967
VA,BUCHANAN COUNTY,# AB - Central Absentee Precinct,266,496
VA,BUCHANAN COUNTY,## Provisional,0,3
VA,BUCHANAN COUNTY,102 - BLACKEY,108,288
VA,BUCHANAN COUNTY,103 - HURLEY,220,684
VA,BUCHANAN COUNTY,201 - GRASSY,49,56
VA,BUCHANAN COUNTY,202 - BULL,196,339
VA,BUCHANAN COUNTY,203 - ROCKLICK,203,402
VA,BUCHANAN COUNTY,301 - SLATE,236,480
VA,BUCHANAN COUNTY,302 - NORTH GRUNDY,174,433
VA,BUCHANAN COUNTY,403 - SOUTH GRUNDY,242,662
VA,BUCHANAN COUNTY,404 - OAKWOOD,31,55
VA,BUCHANAN COUNTY,501 - PRATER,274,294
VA,BUCHANAN COUNTY,502 - FOX,75,108
VA,BUCHANAN COUNTY,503 - VANSANT,164,403
VA,BUCHANAN COUNTY,601 - COUNCIL,122,253
VA,BUCHANAN COUNTY,602 - GARDEN,175,389
VA,BUCHANAN COUNTY,603 - HURRICANE,166,199
VA,BUCHANAN COUNTY,701 - WHITEWOOD,247,514
VA,BUCHANAN COUNTY,702 - CONTRARY,146,378
VA,CARROLL COUNTY,# AB - Central Absentee Precinct,290,670
VA,CARROLL COUNTY,## Provisional,1,6
VA,CARROLL COUNTY,101 - MT BETHEL,176,319
VA,CARROLL COUNTY,102 - ST PAUL,168,540
VA,CARROLL COUNTY,103 - LAMBSBURG,120,278
VA,CARROLL COUNTY,105 - FANCY GAP,171,349
VA,CARROLL COUNTY,201 - HILLSVILLE B,456,860
VA,CARROLL COUNTY,202 - LAUREL FORK,146,300
VA,CARROLL COUNTY,203 - GLADESBORO,201,494
VA,CARROLL COUNTY,301 - HILLSVILLE C,506,1024
VA,CARROLL COUNTY,302 - SYLVATUS,152,366
VA,CARROLL COUNTY,303 - DUGSPUR,63,217
VA,CARROLL COUNTY,402 - WOODLAWN D,330,716
VA,CARROLL COUNTY,403 - OAKLAND D,157,399
VA,CARROLL COUNTY,405 - OAKLAND A,164,347
VA,CARROLL COUNTY,406 - WOODLAWN F,43,145
VA,CARROLL COUNTY,501 - VAUGHAN,79,275
VA,CARROLL COUNTY,502 - GLADEVILLE,210,674
VA,CARROLL COUNTY,503 - WOODLAWN E,125,366
VA,CARROLL COUNTY,504 - LAUREL,127,391
VA,COVINGTON CITY,# AB - Central Absentee Precinct,97,66
VA,COVINGTON CITY,101 - PRECINCT 1-1,191,108
VA,COVINGTON CITY,201 - PRECINCT 2-1,242,179
VA,COVINGTON CITY,301 - PRECINCT 3-1,261,107
VA,COVINGTON CITY,401 - PRECINCT 4-1,262,257
VA,COVINGTON CITY,501 - PRECINCT 5-1,266,258
VA,CRAIG COUNTY,## Provisional,0,0
VA,CRAIG COUNTY,101 - COURT HOUSE,139,346
VA,CRAIG COUNTY,201 - AMMENDALE PRECINCT,137,379
VA,CRAIG COUNTY,202 - NORTH MOUNTAIN,33,51
VA,CRAIG COUNTY,301 - GIVENS & REYNOLDS STORE,122,169
VA,CRAIG COUNTY,302 - MCGUIRES STORE,62,74
VA,CRAIG COUNTY,303 - MARSHALLS STORE,20,92
VA,CRAIG COUNTY,401 - BARBOURS CREEK,64,97
VA,CRAIG COUNTY,402 - PAINT BANK,25,21
VA,CRAIG COUNTY,403 - CRAIG SPRINGS,55,160
VA,CRAIG COUNTY,404 - FORKS OF JOHNS CREEK,26,34
VA,CRAIG COUNTY,501 - CRAIG CITY,147,334
VA,DICKENSON COUNTY,# AB - Central Absentee Precinct,279,388
VA,DICKENSON COUNTY,## Provisional,1,0
VA,DICKENSON COUNTY,101 - SOUTH CLINTWOOD,422,848
VA,DICKENSON COUNTY,201 - NORA,157,260
VA,DICKENSON COUNTY,202 - FRYING PAN,57,120
VA,DICKENSON COUNTY,203 - CLINCHCO,269,303
VA,DICKENSON COUNTY,301 - WEST DANTE,28,169
VA,DICKENSON COUNTY,302 - HERALD,59,273
