STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,3518,2431
VA,ALBEMARLE COUNTY,## Provisional,45,34
VA,ALBEMARLE COUNTY,101 - WOODBROOK,1114,876
VA,ALBEMARLE COUNTY,103 - BRANCHLANDS,519,268
VA,ALBEMARLE COUNTY,104 - AGNOR-HURT,1117,546
VA,ALBEMARLE COUNTY,105 - DUNLORA,981,674
VA,ALBEMARLE COUNTY,106 - NORTHSIDE,1032,1053
VA,ALBEMARLE COUNTY,201 - JACK JOUETT,834,650
VA,ALBEMARLE COUNTY,202 - UNIVERSITY,1629,873
VA,ALBEMARLE COUNTY,203 - GEORGETOWN,1307,459
VA,ALBEMARLE COUNTY,204 - BELFIELD,360,436
VA,ALBEMARLE COUNTY,301 - IVY,1513,1174
VA,ALBEMARLE COUNTY,302 - RED HILL,1110,823
VA,ALBEMARLE COUNTY,304 - EAST IVY,355,330
VA,ALBEMARLE COUNTY,305 - COUNTRY GREEN,838,660
VA,ALBEMARLE COUNTY,306 - PORTERS,650,371
VA,ALBEMARLE COUNTY,307 - YELLOW MOUNTAIN,250,227
VA,ALBEMARLE COUNTY,401 - SCOTTSVILLE,479,555
VA,ALBEMARLE COUNTY,402 - MONTICELLO,506,514
VA,ALBEMARLE COUNTY,405 - CALE,2059,1022
VA,ALBEMARLE COUNTY,406 - STONE ROBINSON,790,1192
VA,ALBEMARLE COUNTY,501 - KESWICK,523,454
VA,ALBEMARLE COUNTY,502 - STONY POINT,501,570
VA,ALBEMARLE COUNTY,503 - HOLLYMEAD,880,829
VA,ALBEMARLE COUNTY,504 - FREE BRIDGE,1342,1030
VA,ALBEMARLE COUNTY,506 - BAKER-BUTLER,1005,1111
VA,ALBEMARLE COUNTY,601 - CROZET,1518,1228
VA,ALBEMARLE COUNTY,602 - FREE UNION,460,485
VA,ALBEMARLE COUNTY,603 - EARLYSVILLE,994,1181
VA,ALBEMARLE COUNTY,604 - BROWNSVILLE,1528,1241
VA,APPOMATTOX COUNTY,# AB - Central Absentee Precinct,160,371
VA,APPOMATTOX COUNTY,## Provisional,2,3
VA,APPOMATTOX COUNTY,101 - VERA,133,394
VA,APPOMATTOX COUNTY,102 - PAMPLIN,338,637
VA,APPOMATTOX COUNTY,201 - CHAP,201,186
VA,APPOMATTOX COUNTY,202 - SPOUT SPRING,253,915
VA,APPOMATTOX COUNTY,301 - US  460,201,484
VA,APPOMATTOX COUNTY,302 - STONEWALL,239,562
VA,APPOMATTOX COUNTY,401 - COURTHOUSE,427,877
VA,APPOMATTOX COUNTY,501 - OAKVILLE,347,677
VA,APPOMATTOX COUNTY,502 - AGEE,152,234
VA,BEDFORD CITY,# AB - Central Absentee Precinct,101,141
VA,BEDFORD CITY,001 - WARD ONE,608,783
VA,BEDFORD CITY,002 - WARD TWO,516,603
VA,BEDFORD COUNTY,# AB - Central Absentee Precinct,467,981
VA,BEDFORD COUNTY,## Provisional,1,4
VA,BEDFORD COUNTY,101 - GOODVIEW ELEM SCHOOL,817,1859
VA,BEDFORD COUNTY,102 - HARDY VOL FIRE CO,221,500
VA,BEDFORD COUNTY,103 - CHAMBLISSBURG FIRST AID BLDG,278,631
VA,BEDFORD COUNTY,202 - STAUNTON RIVER HIGH SCHOOL,331,645
VA,BEDFORD COUNTY,203 - MONETA ELEM SCHOOL,657,1407
VA,BEDFORD COUNTY,204 - BODY CAMP ELEM SCHOOL,139,212
VA,BEDFORD COUNTY,205 - SAUNDERS VOL FIRE CO,345,902
VA,BEDFORD COUNTY,301 - NEW LONDON ACADEMY,3,26
VA,BEDFORD COUNTY,302 - BEDFORD COUNTY PSA,198,455
VA,BEDFORD COUNTY,303 - BETHESDA METHODIST CHURCH,191,474
VA,BEDFORD COUNTY,305 - HUDDLESTON ELEM SCHOOL,187,419
VA,BEDFORD COUNTY,602 - SHADY GROVE BAPTIST CHURCH,358,846
VA,BEDFORD COUNTY,603 - THAXTON ELEM SCHOOL,307,650
VA,BEDFORD COUNTY,604 - FLINT HILL COMMUNITY CENTER,267,664
VA,BEDFORD COUNTY,701 - GOODE VOL RESCUE SQUAD,301,1272
VA,BEDFORD COUNTY,702 - LIBERTY HIGH SCHOOL,263,654
VA,BEDFORD COUNTY,703 - BEDFORD CHRISTIAN CHURCH,486,919
VA,BRUNSWICK COUNTY,# AB - Central Absentee Precinct,397,415
VA,BRUNSWICK COUNTY,## Provisional,2,3
VA,BRUNSWICK COUNTY,101 - BRODNAX,245,149
VA,BRUNSWICK COUNTY,102 - ROCK STORE,268,319
VA,BRUNSWICK COUNTY,103 - TILLMAN,268,349
VA,BRUNSWICK COUNTY,201 - DROMGOOLE,125,102
VA,BRUNSWICK COUNTY,202 - EDGERTON,569,148
VA,BRUNSWICK COUNTY,203 - FITZHUGH,364,151
VA,BRUNSWICK COUNTY,301 - ALBERTA,77,82
VA,BRUNSWICK COUNTY,302 - DANIELTOWN,377,287
VA,BRUNSWICK COUNTY,303 - ELMORE,187,127
VA,BRUNSWICK COUNTY,304 - SEYMOUR,206,120
VA,BRUNSWICK COUNTY,401 - STURGEON,733,358
VA,BRUNSWICK COUNTY,402 - KING'S STORE,306,96
VA,BRUNSWICK COUNTY,501 - TOTARO,870,262
VA,BUCKINGHAM COUNTY,# AB - Central Absentee Precinct,307,292
VA,BUCKINGHAM COUNTY,## Provisional,3,NA
VA,BUCKINGHAM COUNTY,101 - NEW CANTON,541,424
VA,BUCKINGHAM COUNTY,102  - GEORGIA CREEK,87,132
VA,BUCKINGHAM COUNTY,201 - WHITE HALL,367,260
VA,BUCKINGHAM COUNTY,301 - CURDSVILLE,289,384
VA,BUCKINGHAM COUNTY,302 - NEW STORE,120,352
VA,BUCKINGHAM COUNTY,401 - MAYSVILLE,475,587
VA,BUCKINGHAM COUNTY,501 - WRIGHTS,168,238
VA,BUCKINGHAM COUNTY,502 - GLENMORE,372,270
VA,BUCKINGHAM COUNTY,601 - SLATE RIVER,662,312
VA,BUCKINGHAM COUNTY,701 - GOLD HILL,359,318
VA,CAMPBELL COUNTY,# AB - Central Absentee Precinct,540,998
VA,CAMPBELL COUNTY,## Provisional,4,8
VA,CAMPBELL COUNTY,101 - BROOKVILLE,502,1579
VA,CAMPBELL COUNTY,102 - NEW LONDON,444,1395
VA,CAMPBELL COUNTY,201 - WALKER,435,1168
VA,CAMPBELL COUNTY,202 - BEDFORD SPRINGS,485,1470
VA,CAMPBELL COUNTY,301 - EVINGTON,223,481
VA,CAMPBELL COUNTY,302 - OTTER RIVER,213,483
VA,CAMPBELL COUNTY,303 - ALTAVISTA,774,1107
VA,CAMPBELL COUNTY,401 - THREE FORKS,261,914
VA,CAMPBELL COUNTY,402 - COURT HOUSE,576,1585
VA,CAMPBELL COUNTY,501 - SPRING HILL,494,1532
VA,CAMPBELL COUNTY,502 - YELLOW BRANCH,438,773
VA,CAMPBELL COUNTY,601 - KINGS,466,905
VA,CAMPBELL COUNTY,602 - CONCORD,559,1313
VA,CAMPBELL COUNTY,701 - BROOKNEAL,444,653
VA,CAMPBELL COUNTY,702 - GLADYS,524,931
VA,CAMPBELL COUNTY,703 - MORRIS CHURCH,213,400
VA,CHARLOTTE COUNTY,# AB - Central Absentee Precinct,232,233
VA,CHARLOTTE COUNTY,## Provisional,1,NA
VA,CHARLOTTE COUNTY,101 - COUNTY SEAT,337,438
VA,CHARLOTTE COUNTY,201 - RED OAK WYLLIESBURG,364,455
VA,CHARLOTTE COUNTY,302 - DRAKES BRANCH,275,368
VA,CHARLOTTE COUNTY,401 - KEYSVILLE,297,516
VA,CHARLOTTE COUNTY,501 - CULLEN,176,269
VA,CHARLOTTE COUNTY,503 - RED HOUSE,165,141
VA,CHARLOTTE COUNTY,602 - PHENIX,286,521
VA,CHARLOTTE COUNTY,701 - BACON,218,157
VA,CHARLOTTE COUNTY,702 - SAXE,152,213
VA,CHARLOTTESVILLE CITY,# AB - Central Absentee Precinct,2278,578
VA,CHARLOTTESVILLE CITY,## Provisional,20,9
VA,CHARLOTTESVILLE CITY,101 - RECREATION,1708,465
VA,CHARLOTTESVILLE CITY,102 - CLARK,1984,432
VA,CHARLOTTESVILLE CITY,201 - CARVER,1774,361
VA,CHARLOTTESVILLE CITY,202 - WALKER,1900,745
