STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,CHESTERFIELD COUNTY,# AB - Central Absentee Precinct,3407,4374
VA,CHESTERFIELD COUNTY,## Provisional,52,53
VA,CHESTERFIELD COUNTY,206 - BELMONT,1088,232
VA,CHESTERFIELD COUNTY,309 - SKINQUARTER,681,1845
VA,CHESTERFIELD COUNTY,310 - TOMAHAWK,873,1462
VA,CHESTERFIELD COUNTY,313 - WOOLRIDGE,1021,1824
VA,CHESTERFIELD COUNTY,401 - HARBOUR POINTE,593,895
VA,CHESTERFIELD COUNTY,402 - GENITO,1597,1919
VA,CHESTERFIELD COUNTY,403 - BRANDERMILL,980,1461
VA,CHESTERFIELD COUNTY,404 - PROVIDENCE,1129,1001
VA,CHESTERFIELD COUNTY,405 - LA PRADE,979,1271
VA,CHESTERFIELD COUNTY,406 - SMOKETREE,658,1311
VA,CHESTERFIELD COUNTY,407 - MONACAN,513,737
VA,CHESTERFIELD COUNTY,408 - REAMS,1650,1162
VA,CHESTERFIELD COUNTY,409 - MANCHESTER,567,566
VA,CHESTERFIELD COUNTY,410 - WAGSTAFF,583,717
VA,CHESTERFIELD COUNTY,411 - SWIFT CREEK,921,1276
VA,CHESTERFIELD COUNTY,413 - SHENANDOAH,1020,945
VA,CHESTERFIELD COUNTY,415 - EVERGREEN,961,1415
VA,CHESTERFIELD COUNTY,416 - EVERGREEN WEST,408,530
VA,CHESTERFIELD COUNTY,417 - EDGEWATER,270,514
VA,CHESTERFIELD COUNTY,501 - HUGUENOT,758,937
VA,CHESTERFIELD COUNTY,502 - CRESTWOOD,518,733
VA,CHESTERFIELD COUNTY,503 - MIDLOTHIAN,1306,2798
VA,CHESTERFIELD COUNTY,504 - ROBIOUS,896,2140
VA,CHESTERFIELD COUNTY,505 - BON AIR,993,1354
VA,CHESTERFIELD COUNTY,506 - GREENFIELD,1118,1190
VA,CHESTERFIELD COUNTY,507 - SALISBURY,825,2128
VA,CHESTERFIELD COUNTY,508 - BELGRADE,1062,1312
