STATE,COUNTY,PRECINCT,CLINTON,TRUMP
GA,DOUGLAS,LUTHERAN CHURCH - GS,416,341
GA,DOUGLAS,MIRROR LAKE ELEMENTA,656,679
GA,DOUGLAS,OLD COURTHOUSE,561,240
GA,DOUGLAS,PRAYS MILL GYM,370,547
GA,DOUGLAS,ST JULIANS EPISCOPAL,224,309
GA,DOUGLAS,STEWART,550,51
GA,DOUGLAS,TURNER,443,385
GA,DOUGLAS,WINSTON,220,179
GA,FAYETTE,BANKS,171,188
GA,FAYETTE,DOGWOOD-13,66,100
GA,FAYETTE,EUROPE,494,76
GA,FAYETTE,HOPEFUL,243,248
GA,FAYETTE,KENWOOD,168,66
GA,FAYETTE,MORNING CREEK,326,232
GA,FAYETTE,OAK RIDGE,268,232
GA,FAYETTE,SANDY CREEK-13,101,122
GA,FULTON,CH01,48,16
GA,FULTON,CH02,45,99
GA,FULTON,CH03,34,93
GA,FULTON,CH04A,63,90
GA,FULTON,CH05,19,97
GA,FULTON,CP06A,79,7
GA,FULTON,CP081,76,3
GA,FULTON,CP083,59,1
GA,FULTON,CP08A,121,2
GA,FULTON,EP04-13,276,5
GA,FULTON,FA01A,999,127
GA,FULTON,FA01B,103,10
GA,FULTON,PA01,444,131
GA,FULTON,SC04,142,107
GA,FULTON,SC05A,103,3
GA,FULTON,SC05B,330,7
GA,FULTON,SC05D,349,23
GA,FULTON,SC07A,631,76
GA,FULTON,SC08B,553,17
GA,FULTON,SC08C,6,0
GA,FULTON,SC08D,100,3
GA,FULTON,SC08E,105,1
GA,FULTON,SC08F,92,7
GA,FULTON,SC09A,625,37
GA,FULTON,SC09B,223,13
GA,FULTON,SC10,362,9
GA,FULTON,SC11A,305,9
GA,FULTON,SC11B,326,11
GA,FULTON,SC13,256,24
GA,FULTON,SC15,763,35
GA,FULTON,SC17A,8,0
GA,FULTON,SC17C,115,11
GA,FULTON,SC18B,435,22
GA,FULTON,SC19A,16,0
GA,FULTON,SC19B,262,11
GA,FULTON,SC211,226,7
GA,FULTON,SC212,474,38
GA,FULTON,SC23A,1172,47
GA,FULTON,SC23B,92,3
GA,FULTON,SC27,329,18
GA,FULTON,SC29A,590,21
GA,FULTON,UC01A,646,31
GA,FULTON,UC01B,77,1
GA,FULTON,UC01E,17,0
GA,FULTON,UC02A,1084,57
GA,FULTON,UC031,401,111
GA,FULTON,UC032,37,4
GA,HENRY,AUSTIN ROAD,280,148
GA,HENRY,COTTON INDIAN,349,376
GA,HENRY,DUTCHTOWN,185,257
GA,HENRY,ELLENWOOD,380,72
GA,HENRY,FLIPPEN,409,216
GA,HENRY,HICKORY FLAT,530,303
GA,HENRY,LIGHTHOUSE,292,169
GA,HENRY,MT. CARMEL,543,220
GA,HENRY,NORTH HAMPTON,589,349
GA,HENRY,PATES CREEK,468,400
GA,HENRY,PLEASANT GROVE,242,373
GA,HENRY,RED OAK,787,153
GA,HENRY,SHAKERAG,468,45
GA,HENRY,STAGECOACH,270,226
GA,HENRY,STOCKBRIDGE CENTRAL,505,134
GA,HENRY,STOCKBRIDGE EAST,232,46
GA,HENRY,STOCKBRIDGE WEST,549,92
GA,HENRY,SWAN LAKE,211,262
