COUNTY,PRECINCT,STATE,DEM,REP
DEKALB,PINE LAKE,GA,280,34
DEKALB,PRINCETON ELEM,GA,578,28
DEKALB,RAINBOW ELEM,GA,783,27
DEKALB,REDAN ELEM,GA,724,24
DEKALB,REDAN MIDDLE,GA,483,38
DEKALB,REDAN ROAD,GA,647,29
DEKALB,REDAN-TROTTI LIBRARY,GA,814,15
DEKALB,REHOBOTH,GA,345,230
DEKALB,ROCK CHAPEL ELEM,GA,706,28
DEKALB,ROCK CHAPEL ROAD,GA,950,76
DEKALB,ROCKBRIDGE ELEM,GA,624,67
DEKALB,ROCKBRIDGE ROAD,GA,907,49
DEKALB,ROWLAND ELEM,GA,657,48
DEKALB,ROWLAND ROAD,GA,499,60
DEKALB,SAGAMORE HILLS ELEM,GA,679,501
DEKALB,SALEM MIDDLE,GA,793,29
DEKALB,SCOTT,GA,587,206
DEKALB,SHADOW ROCK ELEM,GA,824,34
DEKALB,SHAMROCK,GA,375,182
DEKALB,SHAW-ROBERT SHAW ELEM,GA,526,82
DEKALB,SMOKE RISE,GA,281,370
DEKALB,SNAPFINGER ELEM,GA,448,21
DEKALB,SNAPFINGER ROAD NORTH,GA,569,22
DEKALB,SNAPFINGER ROAD SOUTH,GA,488,25
DEKALB,SOUTH DESHON,GA,831,41
DEKALB,SOUTH HAIRSTON,GA,866,51
DEKALB,STEPHENSON HIGH,GA,763,53
DEKALB,STEPHENSON MIDDLE,GA,785,71
DEKALB,STONE MILL ELEM,GA,607,47
DEKALB,STONE MOUNTAIN,GA,315,104
DEKALB,STONE MOUNTAIN CHAMPION,GA,635,91
DEKALB,STONE MOUNTAIN ELEM,GA,372,124
DEKALB,STONE MOUNTAIN MIDDLE,GA,494,57
DEKALB,STONECREST LIBRARY (STC),GA,644,23
DEKALB,STONEVIEW ELEM,GA,346,23
DEKALB,VALLEY BROOK,GA,324,101
DEKALB,WADSWORTH - 04,GA,444,22
DEKALB,WESLEY CHAPEL LIBRARY,GA,600,23
DEKALB,WHITE OAK,GA,631,28
DEKALB,WOODRIDGE ELEM,GA,723,44
DEKALB,WOODROW ROAD,GA,620,39
DEKALB,WYNBROOKE ELEM,GA,802,63
DEKALB,YOUNG ROAD,GA,370,15
GWINNETT,BAYCREEK B,GA,1049,589
GWINNETT,BAYCREEK E,GA,467,449
GWINNETT,BAYCREEK J,GA,728,450
GWINNETT,BERKSHIRE B,GA,693,205
GWINNETT,BERKSHIRE D,GA,380,441
GWINNETT,BERKSHIRE E,GA,249,393
GWINNETT,BERKSHIRE G,GA,299,339
GWINNETT,BERKSHIRE H,GA,297,158
GWINNETT,BERKSHIRE J,GA,333,487
GWINNETT,BERKSHIRE N,GA,263,378
GWINNETT,BERKSHIRE Q,GA,250,294
GWINNETT,CATES C,GA,452,295
GWINNETT,CATES D,GA,389,445
GWINNETT,CATES E,GA,447,501
GWINNETT,CATES H,GA,679,294
GWINNETT,CATES J,GA,624,491
GWINNETT,CATES L,GA,607,508
GWINNETT,GARNERS A,GA,388,601
GWINNETT,GARNERS B,GA,462,241
GWINNETT,GARNERS C,GA,258,284
GWINNETT,GARNERS D,GA,639,223
GWINNETT,GARNERS F,GA,228,233
GWINNETT,PINCKNEYVILLE B,GA,498,153
GWINNETT,PINCKNEYVILLE J,GA,451,78
GWINNETT,PINCKNEYVILLE O,GA,606,160
GWINNETT,PINCKNEYVILLE V,GA,224,154
GWINNETT,PINCKNEYVILLE Y,GA,634,129
GWINNETT,ROCKBRIDGE A,GA,655,158
GWINNETT,ROCKBRIDGE B,GA,719,243
GWINNETT,ROCKBRIDGE C,GA,951,245
GWINNETT,ROCKBRIDGE D,GA,590,229
GWINNETT,ROCKBRIDGE E,GA,831,294
GWINNETT,ROCKBRIDGE F,GA,833,184
GWINNETT,ROCKBRIDGE G,GA,895,244
NEWTON,ALMON,GA,824,340
NEWTON,BEAVERDAM,GA,964,248
NEWTON,BUCK CREEK,GA,624,585
NEWTON,CEDAR SHOALS,GA,344,317
NEWTON,CITY POND,GA,249,157
NEWTON,COVINGTON MILLS,GA,376,329
NEWTON,CROWELL,GA,944,163
NEWTON,DOWNS,GA,757,799
NEWTON,FAIRVIEW,GA,655,95
NEWTON,GUM CREEK,GA,286,1063
NEWTON,LIVINGSTON,GA,725,269
NEWTON,OXFORD,GA,241,512
NEWTON,STANSELLS,GA,767,287
NEWTON,TOWN,GA,658,180
ROCKDALE,BARKSDALE,GA,523,397
ROCKDALE,BETHEL,GA,305,627
ROCKDALE,CONYERS,GA,522,145
ROCKDALE,FIELDSTONE,GA,958,155
ROCKDALE,FLAT SHOALS,GA,526,122
ROCKDALE,HIGHTOWER,GA,382,237
ROCKDALE,HONEY CREEK,GA,254,247
ROCKDALE,LORRAINE,GA,427,540
ROCKDALE,MAGNET,GA,288,402
ROCKDALE,MILSTEAD,GA,537,148
ROCKDALE,OLDE TOWNE,GA,806,109
ROCKDALE,ROCKDALE,GA,530,217
ROCKDALE,SMYRNA,GA,483,195
ROCKDALE,ST. PIUS,GA,563,160
ROCKDALE,STANTON,GA,324,229
ROCKDALE,THE LAKES,GA,249,116
