STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
GA,BANKS,ANDERSON,49,372
GA,BANKS,BALDWIN,32,233
GA,BANKS,BERLIN,9,88
GA,BANKS,BUSHVILLE,20,160
GA,BANKS,COLUMBIA,14,166
GA,BANKS,DAVIDS,54,397
GA,BANKS,GOLDEN HILL,25,238
GA,BANKS,GROVE RIVER,10,200
GA,BANKS,HOLLINGSWORTH,19,206
GA,BANKS,HOMER,28,271
GA,BANKS,POPLAR SPRINGS,42,392
GA,BANKS,WASHINGTON,35,186
GA,BANKS,WILMONTS,15,170
GA,CLARKE,'1A W''VILLE TRAIN DEPOT',455,362
GA,CLARKE,2A JUDIA J. HARRIS SCH,755,156
GA,CLARKE,5D ACC FLEET MGT BLDG,542,151
GA,DAWSON,CENTRAL,103,941
GA,DAWSON,EAST,160,1071
GA,DAWSON,WEST,116,411
GA,ELBERT,CENTERVILLE,64,210
GA,ELBERT,ELBERTON,355,167
GA,ELBERT,ELIAM,35,176
GA,ELBERT,GAINES,25,190
GA,ELBERT,GOSHEN,112,400
GA,ELBERT,LONGSTREET,47,126
GA,ELBERT,MOSS-RUCKERSVILLE,32,76
GA,ELBERT,PETERSBURG,21,128
GA,ELBERT,PIKE,105,247
GA,ELBERT,WEBBSBORO,31,105
GA,ELBERT,WYCHE,65,154
GA,FANNIN,COLWELL,39,279
GA,FANNIN,FAIRPLAY,38,290
GA,FANNIN,FLINTHILL,115,685
GA,FANNIN,HEMPTOWN,35,339
GA,FANNIN,HOTHOUSE,35,281
GA,FANNIN,MINERAL BLUFF,47,391
GA,FANNIN,MOBILE,39,306
GA,FANNIN,MORGANTON,87,478
GA,FANNIN,NOONTOOTLA,38,216
GA,FANNIN,SKENIAH,21,105
GA,FANNIN,SUGAR CREEK,55,423
GA,FANNIN,TOCCOA,85,533
GA,FORSYTH,03 BROWNS BRIDGE-9,134,852
GA,FORSYTH,04 CHESTATEE,173,1092
GA,FORSYTH,05 COAL MOUNTAIN,211,768
GA,FORSYTH,06 CROSSROADS,142,647
GA,FORSYTH,10 MIDWAY-9,1,2
GA,FORSYTH,15 HEARDSVILLE-9,248,1095
GA,FORSYTH,16 OTWELL-9,55,239
GA,FORSYTH,27 CONCORD,249,1283
GA,FRANKLIN,CANON,53,371
GA,FRANKLIN,CARNESVILLE,45,441
GA,FRANKLIN,LAVONIA,158,453
GA,FRANKLIN,NORTHEAST FRANKLIN,137,628
GA,FRANKLIN,ROYSTON,130,456
GA,FRANKLIN,SOUTHWEST FRANKLIN,52,595
GA,FRANKLIN,WEST FRANKLIN,58,388
GA,GILMER,BIG CREEK,59,317
GA,GILMER,BOARDTOWN,50,360
GA,GILMER,CARTECAY,41,433
GA,GILMER,CHERRY LOG,74,276
GA,GILMER,EAST ELLIJAY,37,269
GA,GILMER,ELLIJAY NORTH,56,282
GA,GILMER,ELLIJAY NORTHEAST,32,243
GA,GILMER,ELLIJAY SOUTH,76,435
GA,GILMER,LEACHES,80,508
GA,GILMER,MOUNTAINTOWN,53,268
GA,GILMER,TAILS CREEK,56,418
GA,GILMER,TOWN CREEK,40,287
GA,GILMER,YUKON,37,344
GA,HABERSHAM,AMYS CREEK,41,236
GA,HABERSHAM,CITY OF BALDWIN,53,110
GA,HABERSHAM,DEMOREST,95,473
GA,HABERSHAM,HABERSHAM NORTH,115,633
GA,HABERSHAM,HABERSHAM SOUTH,158,494
GA,HABERSHAM,MUD CREEK,105,481
GA,HABERSHAM,TOWN OF MOUNT AIRY,25,118
GA,HALL,01-WILSON,263,493
GA,HALL,02-CHICOPEE,277,284
GA,HALL,03-OAKWOOD I,212,396
GA,HALL,04-OAKWOOD II,213,817
GA,HALL,05-FLOWERY BRANCH I,188,876
GA,HALL,06-FLOWERY BRANCH II,241,761
GA,HALL,07-ROBERTS,321,1362
GA,HALL,08-MORGAN I,157,982
GA,HALL,09-MORGAN II,309,859
GA,HALL,10-CANDLER,417,1073
GA,HALL,11-TADMORE,552,611
GA,HALL,12-GLADE,153,678
GA,HALL,13-LULA,117,950
GA,HALL,14-CLERMONT,92,1084
GA,HALL,15-QUILLIANS,91,799
GA,HALL,16-BARK CAMP,220,1268
GA,HALL,17-CHESTATEE,156,783
GA,HALL,18-FORK,147,702
GA,HALL,19-WHELCHEL,227,1005
GA,HALL,20-WEST WHELCHEL,189,929
GA,HALL,21-GAINESVILLE I,244,572
GA,HALL,22-GAINESVILLE II,494,46
GA,HALL,23-GAINESVILLE III,427,440
GA,HALL,24-GAINESVILLE IV,233,313
GA,HALL,25-GAINESVILLE V,134,256
GA,HALL,26-GILLSVILLE,47,401
GA,HALL,27-BIG HICKORY,107,989
GA,HALL,28-FRIENDSHIP I,371,1518
GA,HALL,29-FRIENDSHIP II,153,769
GA,HALL,30-FRIENDSHIP III,255,952
GA,HALL,31-FRIENDSHIP IV,154,520
GA,HART,BIO,112,313
GA,HART,BOWERSVILLE,91,392
GA,HART,COKESBURY,146,199
GA,HART,GOLDMINE,110,444
GA,HART,HARTWELL,357,704
GA,HART,REED CREEK,131,622
GA,HART,SHOAL CREEK,72,373
GA,JACKSON,ATTICA,145,406
GA,JACKSON,CENTER,80,309
GA,JACKSON,CUNNINGHAM,37,241
GA,JACKSON,HARRISBURG,62,399
GA,JACKSON,HOSCHTON,51,286
GA,JACKSON,MILLER,63,576
GA,JACKSON,NEWTOWN,95,644
GA,JACKSON,NORTH JEFFERSON,180,882
GA,JACKSON,NORTH MINISH,121,276
GA,JACKSON,PORTER,148,676
GA,JACKSON,RANDOLPH,149,1078
GA,JACKSON,REDSTONE,123,394
GA,JACKSON,SOUTH JEFFERSON,160,504
GA,JACKSON,SOUTH MINISH,157,473
GA,JACKSON,TALMO,53,347
GA,JACKSON,WILSON,37,267
GA,LUMPKIN,DAHLONEGA,502,2163
GA,MADISON,COLBERT,202,572
GA,MADISON,COLLINS,21,182
GA,MADISON,COMER,116,255
GA,MADISON,DANIELSVILLE,61,329
GA,MADISON,FORK,60,153
GA,MADISON,HARRISON,18,219
GA,MADISON,HULL,305,658
GA,MADISON,ILA,53,357
GA,MADISON,MILL,46,393
GA,MADISON,PAOLI,14,95
GA,MADISON,PITTMAN,124,506
GA,MADISON,POCA,34,299
GA,PICKENS,APPALACHIAN,45,266
GA,PICKENS,JASPER,79,292
GA,PICKENS,NELSON,64,335
GA,PICKENS,REFUGE,47,396
GA,PICKENS,SHARPTOP,84,469
GA,PICKENS,TATE - 09,28,158
GA,PICKENS,YELLOW CREEK,120,668
GA,RABUN,RABUN,221,1097
GA,STEPHENS,SENIOR CENTER,447,1470
GA,TOWNS,HIAWASSEE,55,346
GA,TOWNS,MACEDONIA,61,468
GA,TOWNS,TATE CITY,2,11
GA,TOWNS,YOUNG HARRIS,189,623
GA,UNION,BLAIRSVILLE,63,317
GA,UNION,CHOESTOE,30,273
GA,UNION,COOSA,41,391
GA,UNION,DOOLEY,64,337
GA,UNION,GUMLOG,32,338
GA,UNION,IVY LOG,50,303
GA,UNION,JONES CREEK,58,382
GA,UNION,OWLTOWN,49,240
GA,UNION,PAT COLWELL,58,312
GA,UNION,SUCHES,48,220
GA,UNION,TRACKROCK,44,228
GA,WHITE,BLUE CREEK,72,517
GA,WHITE,BLUE RIDGE,25,222
GA,WHITE,HELEN,37,145
GA,WHITE,MOSSY CREEK,71,683
GA,WHITE,MT. YONAH,118,611
GA,WHITE,NACOOCHEE,109,275
GA,WHITE,ROBERTSTOWN,18,97
GA,WHITE,SHOAL CREEK,56,532
GA,WHITE,TESNATEE,25,184
GA,WHITE,TOWN CREEK,32,353
GA,WHITE,WHITE CREEK,25,423
