STATE,COUNTY,PRECINCT,CLINTON,TRUMP
NC,ALAMANCE,064,1012,1710
NC,ALAMANCE,035,939,1424
NC,ALAMANCE,128,758,304
NC,ALAMANCE,125,501,824
NC,ALAMANCE,127,1771,598
NC,ALAMANCE,124,515,638
NC,ALAMANCE,126,525,751
NC,ALAMANCE,129,349,733
NC,ALAMANCE,063,962,495
NC,FORSYTH,206,914,96
NC,FORSYTH,203,969,19
NC,FORSYTH,201,2066,286
NC,FORSYTH,052,327,513
NC,FORSYTH,055,879,1369
NC,FORSYTH,021,492,1831
NC,FORSYTH,068,553,1224
NC,FORSYTH,065,789,1550
NC,FORSYTH,054,702,1041
NC,FORSYTH,133,1358,2209
NC,FORSYTH,205,501,9
NC,FORSYTH,013,1009,1534
NC,FORSYTH,064,316,436
NC,FORSYTH,061,481,764
NC,FORSYTH,066,410,958
NC,FORSYTH,081,1273,767
NC,FORSYTH,207,1101,236
NC,FORSYTH,042,1013,999
NC,FORSYTH,051,628,1049
NC,FORSYTH,122,2142,1498
NC,FORSYTH,083,896,452
NC,FORSYTH,082,1636,1282
NC,FORSYTH,062,473,878
NC,FORSYTH,067,477,656
NC,FORSYTH,014,411,916
NC,FORSYTH,011,1248,1807
NC,FORSYTH,033,904,611
NC,FORSYTH,053,530,1030
NC,FORSYTH,034,513,884
NC,FORSYTH,031,502,806
NC,FORSYTH,132,1045,1448
NC,FORSYTH,043,760,914
NC,FORSYTH,123,869,844
NC,FORSYTH,063,770,1678
NC,FORSYTH,012,390,1241
NC,FORSYTH,015,414,831
NC,MECKLENBURG,062,1093,199
NC,MECKLENBURG,054,1681,103
NC,MECKLENBURG,035,730,469
NC,MECKLENBURG,083,1521,587
NC,MECKLENBURG,082,1781,72
NC,MECKLENBURG,067,507,474
NC,MECKLENBURG,134,2157,2173
NC,MECKLENBURG,133,1367,1912
NC,MECKLENBURG,224,985,717
NC,MECKLENBURG,078.1,912,277
NC,MECKLENBURG,051,1193,647
NC,MECKLENBURG,089,2751,1186
NC,MECKLENBURG,088,968,774
NC,MECKLENBURG,130,717,288
NC,MECKLENBURG,094,858,357
NC,MECKLENBURG,097,758,159
NC,MECKLENBURG,207,1391,2042
NC,MECKLENBURG,150,1474,734
NC,MECKLENBURG,204.1,2863,508
NC,MECKLENBURG,080,1444,464
NC,MECKLENBURG,042,1609,72
NC,MECKLENBURG,049,932,631
NC,MECKLENBURG,122,2256,1200
NC,MECKLENBURG,125,643,187
NC,MECKLENBURG,145,3997,2222
NC,MECKLENBURG,009,1486,638
NC,MECKLENBURG,028,1178,185
NC,MECKLENBURG,025,1352,27
NC,MECKLENBURG,022,3013,1195
NC,MECKLENBURG,ABSENTEE BY MAIL 61-80,0,0
NC,MECKLENBURG,238.1,1368,659
NC,MECKLENBURG,PROVISIONAL 21-40,0,0
NC,MECKLENBURG,202,2418,2850
NC,MECKLENBURG,213,2625,319
NC,MECKLENBURG,006,1197,166
NC,MECKLENBURG,011,3523,1448
NC,MECKLENBURG,020,1071,522
NC,MECKLENBURG,014,1378,134
NC,MECKLENBURG,041,1412,132
NC,MECKLENBURG,115,752,269
NC,MECKLENBURG,239,1599,587
NC,MECKLENBURG,141,2296,741
NC,MECKLENBURG,127,1480,1658
NC,MECKLENBURG,146,2190,337
NC,MECKLENBURG,210,3455,363
NC,MECKLENBURG,211,4687,1434
NC,MECKLENBURG,234,1161,983
NC,MECKLENBURG,034,1108,396
NC,MECKLENBURG,033,950,259
NC,MECKLENBURG,039,1393,65
NC,MECKLENBURG,058,824,625
NC,MECKLENBURG,053,1836,148
NC,MECKLENBURG,063,1118,248
NC,MECKLENBURG,043,1589,138
NC,MECKLENBURG,046,1406,334
NC,MECKLENBURG,060,1206,69
NC,MECKLENBURG,132,864,300
NC,MECKLENBURG,026,1883,214
NC,MECKLENBURG,029,961,289
NC,MECKLENBURG,017,1128,96
NC,MECKLENBURG,231,1682,1062
NC,MECKLENBURG,031,1441,56
NC,MECKLENBURG,050,812,394
NC,MECKLENBURG,068,794,357
NC,MECKLENBURG,065,534,443
NC,MECKLENBURG,085,1065,593
NC,MECKLENBURG,084,1141,194
NC,MECKLENBURG,CURBSIDE 61-80,109,53
NC,MECKLENBURG,077,1376,93
NC,MECKLENBURG,106,627,543
NC,MECKLENBURG,044,833,279
NC,MECKLENBURG,023,1036,143
NC,MECKLENBURG,007,837,315
NC,MECKLENBURG,CURBSIDE 81-96,147,63
NC,MECKLENBURG,ABSENTEE BY MAIL 81-96,0,0
NC,MECKLENBURG,ABSENTEE BY MAIL 41-60,0,0
NC,MECKLENBURG,PROVISIONAL 81-96,0,0
NC,MECKLENBURG,235,1269,898
NC,MECKLENBURG,237,2098,508
NC,MECKLENBURG,128,1310,634
NC,MECKLENBURG,123,1321,283
NC,MECKLENBURG,117,1030,291
NC,MECKLENBURG,148,3812,2875
NC,MECKLENBURG,147,1809,358
NC,MECKLENBURG,142,1694,2199
NC,MECKLENBURG,243,3831,2011
NC,MECKLENBURG,PROVISIONAL 1-20,0,0
NC,MECKLENBURG,CURBSIDE 41-60,938,386
NC,MECKLENBURG,PROVISIONAL 41-60,0,0
NC,MECKLENBURG,116,831,192
NC,MECKLENBURG,209,1388,1676
NC,MECKLENBURG,079,842,371
NC,MECKLENBURG,099,1120,166
NC,MECKLENBURG,021,989,399
NC,MECKLENBURG,015,1687,437
NC,MECKLENBURG,012,1450,89
NC,MECKLENBURG,005,767,148
NC,MECKLENBURG,004,1057,309
NC,MECKLENBURG,037,793,598
NC,MECKLENBURG,052,1544,69
NC,MECKLENBURG,055,981,29
NC,MECKLENBURG,038,875,450
NC,MECKLENBURG,135,3712,540
NC,MECKLENBURG,212,4979,1090
NC,MECKLENBURG,214,1765,570
NC,MECKLENBURG,229,3005,2213
NC,MECKLENBURG,CURBSIDE 21-40,1796,299
NC,MECKLENBURG,222,3456,890
NC,MECKLENBURG,223.1,2884,1595
NC,MECKLENBURG,201,3010,1293
NC,MECKLENBURG,203,2756,710
NC,MECKLENBURG,206,2474,1249
NC,MECKLENBURG,241,1951,2029
NC,MECKLENBURG,061,1051,326
NC,MECKLENBURG,066,671,418
NC,MECKLENBURG,064,472,213
NC,MECKLENBURG,087,1062,805
NC,MECKLENBURG,081,2185,415
NC,MECKLENBURG,056,870,30
NC,MECKLENBURG,059,568,329
NC,MECKLENBURG,036,960,678
NC,MECKLENBURG,010,1182,571
NC,MECKLENBURG,104,1780,141
NC,MECKLENBURG,102,1987,734
NC,MECKLENBURG,107.1,2007,385
NC,MECKLENBURG,105,2112,484
NC,MECKLENBURG,003,1304,90
NC,MECKLENBURG,002,1570,478
NC,MECKLENBURG,151,2152,643
NC,MECKLENBURG,149,2914,530
NC,MECKLENBURG,143,1676,2057
NC,MECKLENBURG,124,1424,144
NC,MECKLENBURG,126,1668,260
NC,MECKLENBURG,129,554,212
NC,MECKLENBURG,CURBSIDE 1-20,2379,346
NC,MECKLENBURG,PROVISIONAL 61-80,0,0
NC,MECKLENBURG,240,1633,2405
NC,MECKLENBURG,140,1781,1724
NC,MECKLENBURG,200,667,653
NC,MECKLENBURG,205,1534,729
NC,MECKLENBURG,040,1349,159
NC,MECKLENBURG,098,1301,190
NC,MECKLENBURG,095,979,218
NC,MECKLENBURG,120,1198,210
NC,MECKLENBURG,016,1908,38
NC,MECKLENBURG,013,1636,410
NC,MECKLENBURG,030,1591,361
NC,MECKLENBURG,047,1029,753
NC,MECKLENBURG,208,1200,2091
NC,MECKLENBURG,108,1203,143
NC,MECKLENBURG,109,1287,425
NC,MECKLENBURG,ABSENTEE BY MAIL 1-20,0,0
NC,MECKLENBURG,242,642,1394
NC,MECKLENBURG,230,3355,1298
NC,MECKLENBURG,138,1649,396
NC,MECKLENBURG,ABSENTEE BY MAIL 21-40,0,0
NC,MECKLENBURG,228,1860,639
NC,MECKLENBURG,225,650,690
NC,MECKLENBURG,045,839,265
NC,MECKLENBURG,027,1381,101
NC,MECKLENBURG,024,1493,214
NC,UNION,040,861,1662
NC,UNION,035,407,994
NC,UNION,036,357,939
