STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,62,10,1146,962
MN,62,20,615,1063
MN,62,30,1023,816
MN,62,60,1103,373
MN,62,70,1085,427
MN,62,80,135,123
MN,62,90,935,326
MN,62,100,1286,654
MN,62,110,1201,789
MN,62,120,854,603
MN,62,130,599,307
MN,62,140,881,486
MN,62,150,717,419
MN,62,160,534,278
MN,62,170,766,445
MN,62,180,972,624
MN,62,190,1062,795
MN,62,200,974,769
MN,62,210,446,263
MN,62,220,931,535
MN,62,230,725,490
MN,62,240,602,361
MN,62,250,1006,611
MN,62,260,358,247
MN,62,270,1097,590
MN,62,280,1080,958
MN,62,290,1078,850
MN,62,300,725,495
MN,62,310,1094,916
MN,62,320,743,415
MN,62,330,1722,1209
MN,62,335,648,382
MN,62,340,1219,962
MN,62,350,2125,1569
MN,62,360,1617,1180
MN,62,370,642,982
MN,62,380,608,1036
MN,62,390,948,683
MN,62,400,909,534
MN,62,410,956,723
MN,62,420,906,674
MN,62,430,996,1046
MN,62,440,551,335
MN,62,450,1547,894
MN,62,460,1788,1299
MN,62,470,1515,780
MN,62,480,1095,693
MN,62,490,1269,751
MN,62,500,1250,756
MN,62,510,1514,798
MN,62,520,1318,651
MN,62,540,873,167
MN,62,550,1528,293
MN,62,560,1380,204
MN,62,570,935,150
MN,62,580,1057,56
MN,62,590,2092,285
MN,62,600,1103,232
MN,62,610,1645,322
MN,62,620,1677,229
MN,62,630,280,61
MN,62,640,827,70
MN,62,650,234,70
MN,62,660,866,207
MN,62,670,719,59
MN,62,675,524,100
MN,62,678,168,42
MN,62,680,1196,281
MN,62,690,1172,360
MN,62,700,1389,497
MN,62,710,1111,263
MN,62,720,1424,401
MN,62,730,425,148
MN,62,740,1408,415
MN,62,750,813,207
MN,62,760,1320,310
MN,62,770,37,9
MN,62,780,1409,395
MN,62,790,1194,332
MN,62,800,995,224
MN,62,810,1111,306
MN,62,820,1758,301
MN,62,840,1351,553
MN,62,850,1636,612
MN,62,860,1801,635
MN,62,870,963,348
MN,62,880,1042,536
MN,62,890,1360,623
MN,62,900,1269,162
MN,62,910,1123,338
MN,62,920,1667,613
MN,62,930,1081,475
MN,62,940,1134,307
MN,62,950,1436,327
MN,62,960,1318,411
MN,62,970,2383,932
MN,62,1000,1249,230
MN,62,1010,1041,179
MN,62,1020,1374,314
MN,62,1030,1305,397
MN,62,1040,949,357
MN,62,1050,1148,941
MN,62,1060,1199,633
MN,62,1070,1605,285
MN,62,1080,1048,229
MN,62,1090,1522,324
MN,62,1100,1674,465
MN,62,1110,1201,357
MN,62,1120,1267,291
MN,62,1130,1069,180
MN,62,1140,995,240
MN,62,1160,1282,538
MN,62,1170,1670,589
MN,62,1180,1462,335
MN,62,1190,2255,552
MN,62,1200,1382,151
MN,62,1210,1194,323
MN,62,1220,739,177
MN,62,1230,1351,315
MN,62,1240,1233,192
MN,62,1250,406,56
MN,62,1290,837,291
MN,62,1300,858,195
MN,62,1310,425,61
MN,62,1320,856,319
MN,62,1330,1404,362
MN,62,1340,525,83
MN,62,1350,948,307
MN,62,1360,1205,318
MN,62,1370,1091,193
MN,62,1380,985,199
MN,62,1390,654,243
MN,62,1400,1024,437
MN,62,1410,650,289
MN,62,1420,761,246
MN,62,1430,1329,234
MN,62,1440,828,186
MN,62,1450,950,243
MN,62,1460,618,159
MN,62,1470,890,313
MN,62,1480,830,258
MN,62,1490,803,210
MN,62,1500,1131,352
MN,62,1510,945,393
MN,62,1520,868,382
MN,62,1530,901,195
MN,62,1540,1724,581
MN,62,1550,1089,468
MN,62,1580,769,507
MN,62,1590,1037,730
MN,62,1600,762,580
MN,62,1610,1778,1438
MN,62,1620,1142,1163
MN,62,1630,1877,1865
MN,62,1640,1278,1305
MN,62,1650,43,41
MN,62,1660,699,821
MN,62,1670,1213,1099
MN,62,1680,926,971
MN,62,1690,1167,730
MN,62,1700,1553,1553
MN,62,1710,1027,1187
MN,62,1720,406,399
MN,62,1730,606,592
MN,62,1740,1365,1126
MN,62,1750,1725,1381
MN,62,1760,1241,1112
MN,62,1765,198,166
MN,62,1770,1457,1140
MN,62,1780,1620,1267
MN,82,5,278,246
MN,82,10,234,262
MN,82,15,244,247
MN,82,20,243,266
MN,82,25,613,575
MN,82,30,521,682
MN,82,35,356,273
MN,82,95,235,524
MN,82,130,1134,1726
MN,82,170,964,1059
MN,82,175,1215,1621
MN,82,180,530,607
MN,82,185,103,116
MN,82,190,374,283
MN,82,195,193,89
MN,82,200,1197,1067
MN,82,205,1351,1434
MN,82,220,1046,739
MN,82,225,913,604
MN,82,230,907,518
MN,82,235,1603,1050
MN,82,240,1106,723
MN,82,245,1283,904
MN,82,250,1017,913
MN,82,255,1685,1353
MN,82,260,411,464
MN,82,265,529,401
MN,82,270,756,778
MN,82,275,134,146
MN,82,280,119,132
MN,82,290,79,61
MN,82,310,538,482
MN,82,315,990,550
MN,82,320,730,505
MN,82,325,1101,784
MN,82,330,1186,1274
MN,82,340,969,840
MN,82,345,517,578
MN,82,350,757,904
MN,82,355,3,4
MN,82,360,1019,1597
MN,82,365,129,110
MN,82,370,159,110
MN,82,375,1354,865
MN,82,380,1426,1258
MN,82,385,762,524
MN,82,390,1298,1015
MN,82,395,1426,998
MN,82,400,963,883
MN,82,405,1159,1038
MN,82,410,1249,1462
MN,82,415,1610,1590
MN,82,420,1351,1391
MN,82,425,1497,1289
MN,82,430,1192,1237
MN,82,435,704,1232
MN,82,440,708,706
MN,82,445,446,933
MN,82,450,1107,1364
