STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,CLARKE COUNTY,# AB - Central Absentee Precinct,385,390
VA,CLARKE COUNTY,## Provisional,2,1
VA,CLARKE COUNTY,101 - RUSSELL,493,932
VA,CLARKE COUNTY,201 - BERRYVILLE,613,608
VA,CLARKE COUNTY,301 - MILLWOOD,410,558
VA,CLARKE COUNTY,302 - PINE GROVE,184,258
VA,CLARKE COUNTY,401 - WHITE POST,561,781
VA,CLARKE COUNTY,501 - BUCKMARSH,421,585
VA,CLARKE COUNTY,502 - BLUE RIDGE,170,183
VA,FAIRFAX COUNTY,# AB - Central Absentee Precinct,10689,9929
VA,FAIRFAX COUNTY,## Provisional,132,85
VA,FAIRFAX COUNTY,229 - FOX MILL,1717,1440
VA,FAIRFAX COUNTY,240 - COLVIN,688,898
VA,FAIRFAX COUNTY,301 - CHAIN BRIDGE,947,928
VA,FAIRFAX COUNTY,303 - CHURCHILL,513,425
VA,FAIRFAX COUNTY,304 - COOPER,592,732
VA,FAIRFAX COUNTY,306 - GREAT FALLS,593,759
VA,FAIRFAX COUNTY,309 - KENMORE,988,1212
VA,FAIRFAX COUNTY,311 - LANGLEY,590,672
VA,FAIRFAX COUNTY,314 - MCLEAN,832,643
VA,FAIRFAX COUNTY,321 - CLEARVIEW,1659,1318
VA,FAIRFAX COUNTY,322 - FORESTVILLE,773,1210
VA,FAIRFAX COUNTY,323 - SHOUSE,801,637
VA,FAIRFAX COUNTY,327 - SUGARLAND,1121,1000
VA,FAIRFAX COUNTY,328 - HICKORY,926,1084
VA,FAIRFAX COUNTY,329 - SENECA,1047,1170
VA,FAIRFAX COUNTY,331 - SPRING HILL,662,702
VA,FAIRFAX COUNTY,803 - CLIFTON,1056,1723
VA,FAIRFAX COUNTY,804 - COLCHESTER,583,656
VA,FAIRFAX COUNTY,805 - FAIRFAX STATION,465,625
VA,FAIRFAX COUNTY,815 - WOODYARD,752,1107
VA,FAIRFAX COUNTY,838 - SANGSTER,716,794
VA,FAIRFAX COUNTY,839 - SILVERBROOK,1066,1315
VA,FAIRFAX COUNTY,841 - POPES HEAD,394,645
VA,FAIRFAX COUNTY,845 - FOUNTAINHEAD,1045,1511
VA,FAIRFAX COUNTY,847 - GREENBRIAR WEST,861,673
VA,FAIRFAX COUNTY,849 - NEWGATE NORTH,579,586
VA,FAIRFAX COUNTY,850 - SOUTH RUN,815,1141
VA,FAIRFAX COUNTY,854 - NEWGATE SOUTH,811,1187
VA,FAIRFAX COUNTY,902 - BROOKFIELD,1689,939
VA,FAIRFAX COUNTY,903 - CUB RUN,1322,1165
VA,FAIRFAX COUNTY,904 - STONECROFT,610,565
VA,FAIRFAX COUNTY,905 - FRANKLIN,364,302
VA,FAIRFAX COUNTY,908 - KINROSS EAST,859,792
VA,FAIRFAX COUNTY,909 - KINROSS WEST,837,700
VA,FAIRFAX COUNTY,911 - NAVY,1239,1005
VA,FAIRFAX COUNTY,913 - ROCKY RUN,1394,1414
VA,FAIRFAX COUNTY,914 - VALE,732,818
