STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
VA,ACCOMACK COUNTY,# AB - Central Absentee Precinct,526,577
VA,ACCOMACK COUNTY,## Provisional,1,1
VA,ACCOMACK COUNTY,101 - CHINCOTEAGUE,507,1138
VA,ACCOMACK COUNTY,201 - ATLANTIC,250,517
VA,ACCOMACK COUNTY,202 - GREENBACKVILLE,307,614
VA,ACCOMACK COUNTY,301 - NEW CHURCH,988,544
VA,ACCOMACK COUNTY,401 - BLOXOM,191,331
VA,ACCOMACK COUNTY,402 - PARKSLEY,300,461
VA,ACCOMACK COUNTY,403 - SAXIS,71,135
VA,ACCOMACK COUNTY,501 - MAPPSVILLE,441,218
VA,ACCOMACK COUNTY,502 - RUE,503,119
VA,ACCOMACK COUNTY,601 - ACCOMAC,594,618
VA,ACCOMACK COUNTY,602 - TANGIER,41,197
VA,ACCOMACK COUNTY,701 - ONANCOCK,557,721
VA,ACCOMACK COUNTY,702 - ONLEY,297,318
VA,ACCOMACK COUNTY,801 - BOBTOWN,220,377
VA,ACCOMACK COUNTY,802 - MELFA,498,377
VA,ACCOMACK COUNTY,803 - WACHAPREAGUE,174,332
VA,ACCOMACK COUNTY,901 - PAINTER,1189,618
VA,HAMPTON CITY,# AB - Central Absentee Precinct,1242,748
VA,HAMPTON CITY,## Provisional,15,8
VA,HAMPTON CITY,201 - BOOKER,1140,1115
VA,HAMPTON CITY,202 - BRYAN,1096,877
VA,HAMPTON CITY,203 - BURBANK,908,636
VA,HAMPTON CITY,205 - ASBURY,1193,1804
VA,HAMPTON CITY,209 - LANGLEY,1148,806
VA,HAMPTON CITY,210 - MACHEN,2061,639
VA,HAMPTON CITY,213 - PHILLIPS,1333,1626
VA,HAMPTON CITY,216 - SANDY BOTTOM,952,439
VA,HAMPTON CITY,217 - SYMS,487,543
VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,1752,1439
VA,NEWPORT NEWS CITY,## Provisional,32,28
VA,NEWPORT NEWS CITY,105 - OYSTER POINT,361,247
VA,NEWPORT NEWS CITY,107 - RICHNECK,1657,1080
VA,NEWPORT NEWS CITY,109 - WINDSOR,886,505
VA,NEWPORT NEWS CITY,202 - BOULEVARD,906,915
VA,NEWPORT NEWS CITY,203 - CHARLES,1286,1469
VA,NEWPORT NEWS CITY,204 - WELLESLEY,955,736
VA,NEWPORT NEWS CITY,205 - DEEP CREEK,740,1343
VA,NEWPORT NEWS CITY,208 - HIDENWOOD,449,847
VA,NEWPORT NEWS CITY,209 - HILTON,764,864
VA,NEWPORT NEWS CITY,210 - NELSON,1385,1548
VA,NEWPORT NEWS CITY,211 - PALMER,1197,743
VA,NEWPORT NEWS CITY,212 - RIVERSIDE,417,713
VA,NEWPORT NEWS CITY,213 - SANFORD,306,542
VA,NEWPORT NEWS CITY,215 - WARWICK,694,456
VA,NEWPORT NEWS CITY,216 - YATES,504,727
VA,NEWPORT NEWS CITY,217 - RIVERVIEW,763,1027
VA,NEWPORT NEWS CITY,218 - KILN CREEK,1529,1341
VA,NEWPORT NEWS CITY,219 - DEER PARK,1594,785
VA,NEWPORT NEWS CITY,315 - SEDGEFIELD,749,625
VA,NEWPORT NEWS CITY,319 - SAUNDERS,1358,990
VA,NEWPORT NEWS CITY,320 - WATKINS,1451,1535
VA,NORFOLK CITY,# AB - Central Absentee Precinct,1500,901
VA,NORFOLK CITY,## Provisional,36,20
VA,NORFOLK CITY,102 - OCEAN VIEW SCHOOL,631,446
VA,NORFOLK CITY,103 - NORTHSIDE,732,695
VA,NORFOLK CITY,106 - SECOND PRESBYTERIAN,1268,852
VA,NORFOLK CITY,201 - LARCHMONT SCHOOL,1878,1091
VA,NORFOLK CITY,208 - LARCHMONT LIBRARY,356,326
VA,NORFOLK CITY,215 - SUBURBAN PARK,846,646
VA,NORFOLK CITY,218 - WILLARD,1235,1096
VA,NORFOLK CITY,406 - BARRON BLACK,718,489
VA,NORFOLK CITY,408 - EASTON,1059,634
VA,NORFOLK CITY,409 - FAIRLAWN,821,506
