STATE,COUNTY,PRECINCT,CLINTON,TRUMP
NC,BRUNSWICK,04B1,937,1450
NC,BRUNSWICK,04C1,816,1094
NC,BRUNSWICK,10B,1417,2269
NC,BRUNSWICK,ABSENTEE MAIL,0,0
NC,BLADEN,P75,203,123
NC,BLADEN,P55,111,174
NC,BLADEN,P502,150,94
NC,BLADEN,P30,143,68
NC,BLADEN,P65,51,151
NC,DUPLIN,BEUL,157,604
NC,DUPLIN,MAGN,204,161
NC,DUPLIN,CHAR,276,147
NC,DUPLIN,ROSE,250,312
NC,DUPLIN,ROCK,162,221
NC,DUPLIN,HALL,113,200
NC,DUPLIN,CHIN,66,300
NC,DUPLIN,KENA,199,216
NC,DUPLIN,WARS,526,255
NC,DUPLIN,WALL,561,596
NC,DUPLIN,SMCA,58,281
NC,DUPLIN,GLIS,37,249
NC,DUPLIN,CYCK,91,523
NC,DUPLIN,CALY,106,313
NC,DUPLIN,CFRK,26,280
NC,DUPLIN,ALBE,104,459
NC,DUPLIN,LOCK,31,151
NC,DUPLIN,WOLF,113,489
NC,DUPLIN,FAIS,209,284
NC,COLUMBUS,P04,50,103
NC,COLUMBUS,P24,78,610
NC,COLUMBUS,OS BOLTON,250,179
NC,COLUMBUS,P22A,146,450
NC,COLUMBUS,P01A,186,346
NC,COLUMBUS,P09,216,152
NC,COLUMBUS,P14,279,415
NC,COLUMBUS,P23,146,256
NC,COLUMBUS,P21,77,225
NC,COLUMBUS,P17,196,140
NC,COLUMBUS,P03,50,199
NC,COLUMBUS,P06,88,268
NC,COLUMBUS,P12,27,120
NC,COLUMBUS,P13,50,250
NC,COLUMBUS,P19,213,258
NC,COLUMBUS,P18,48,116
NC,COLUMBUS,OS EAST COLUMBUS,688,719
NC,COLUMBUS,P26B,409,461
NC,COLUMBUS,P07,420,327
NC,COLUMBUS,P20A,117,88
NC,COLUMBUS,P25B,53,449
NC,COLUMBUS,P05,37,158
NC,COLUMBUS,OS LOBBY,3409,4662
NC,COLUMBUS,OS TABOR CITY,440,845
NC,COLUMBUS,OS CHADBOURN,359,352
NC,COLUMBUS,P16B,124,373
NC,COLUMBUS,P11,41,280
NC,COLUMBUS,P02B,165,102
NC,COLUMBUS,P08,11,168
NC,COLUMBUS,OS FAIR BLUFF,113,144
NC,EDGECOMBE,ONE STOP 2,4901,844
NC,EDGECOMBE,ONE STOP 5,501,91
NC,EDGECOMBE,ONE STOP 3,1265,56
NC,EDGECOMBE,ONE STOP 1,3984,2349
NC,EDGECOMBE,ONE STOP 4,1054,1236
NC,GATES,ONE STOP 1,982,784
NC,GATES,ONE STOP 2,310,234
NC,JONES,P07,295,214
NC,JONES,P04,202,319
NC,JONES,P06,55,223
NC,JONES,P03,37,204
NC,JONES,P05,288,171
NC,HARNETT,PR26,292,809
NC,HARNETT,OS LOBBY,6174,9020
NC,JOHNSTON,PR37,291,918
NC,JOHNSTON,PR23A,258,841
NC,JOHNSTON,PR36,269,930
NC,JOHNSTON,ONE STOP SMITHFIELD,6499,8408
