STATE,COUNTY,PRECINCT,CLINTON,TRUMP
NC,BERTIE,OS-POW,916,494
NC,BERTIE,IW,122,11
NC,BERTIE,SN,145,36
NC,BERTIE,M2,212,131
NC,BERTIE,M1,118,140
NC,BERTIE,RX,366,105
NC,GRANVILLE,TYHO,851,1837
NC,GRANVILLE,WOEL,699,342
NC,GRANVILLE,CORI,686,801
NC,GRANVILLE,EAOX,989,399
NC,GRANVILLE,OKHL,423,443
NC,GRANVILLE,MTEN,1187,1717
NC,GRANVILLE,WILT,1082,2367
NC,GRANVILLE,CRDM,1636,1553
NC,GRANVILLE,SALM,619,659
NC,GRANVILLE,BERE,485,614
NC,GRANVILLE,BTNR,1052,828
NC,GRANVILLE,SOOX,834,200
NC,GRANVILLE,ANTI,575,270
NC,GRANVILLE,SASS,550,741
NC,GRANVILLE,CRDL,882,421
NC,DURHAM,55-49,347,4
NC,DURHAM,51,475,178
NC,DURHAM,30-1,434,220
NC,DURHAM,47,295,11
NC,DURHAM,34-1,293,87
NC,DURHAM,34-2,524,81
NC,DURHAM,55-11,395,6
NC,DURHAM,30-2,536,118
NC,EDGECOMBE,0102,329,297
NC,EDGECOMBE,0103,263,298
NC,EDGECOMBE,1203,257,387
NC,EDGECOMBE,1202,300,9
NC,EDGECOMBE,1205,182,3
NC,EDGECOMBE,ONE STOP 6,57,41
NC,EDGECOMBE,1201,567,26
NC,EDGECOMBE,0201,203,215
NC,EDGECOMBE,0301,60,71
NC,EDGECOMBE,0501,113,116
NC,EDGECOMBE,0401,119,83
NC,EDGECOMBE,0801,73,244
NC,EDGECOMBE,1401,44,241
NC,EDGECOMBE,1204,256,17
NC,EDGECOMBE,0104,232,209
NC,GATES,4N,171,392
NC,GATES,4S,157,164
NC,MARTIN,HM,197,152
NC,MARTIN,R1,246,150
NC,MARTIN,J,190,460
NC,MARTIN,R2,322,194
NC,MARTIN,BG,106,574
NC,MARTIN,GN,221,187
NC,HERTFORD,OS AHOSKIE,1887,566
NC,HERTFORD,A3,286,14
NC,HERTFORD,M1,377,178
NC,HERTFORD,OS MBORO,1343,413
NC,HERTFORD,WN,137,70
NC,HERTFORD,M2,204,61
NC,HERTFORD,ML,54,213
NC,HERTFORD,UN,140,139
NC,HERTFORD,HV,192,146
NC,HALIFAX,CONC,88,32
NC,HALIFAX,RR 3,99,232
NC,HALIFAX,HPR,187,152
NC,HALIFAX,LIT 2,181,321
NC,HALIFAX,LIT 1,381,132
NC,HALIFAX,RR1-2,126,166
NC,HALIFAX,RINGW,508,55
NC,HALIFAX,SN,379,140
NC,HALIFAX,ENF1,697,122
NC,HALIFAX,RR 7,178,69
NC,HALIFAX,RR 4,68,212
NC,HALIFAX,ENF 2,529,44
NC,HALIFAX,ONE-STOP SCOTLAND NECK,1261,411
NC,HALIFAX,RRC,169,352
NC,HALIFAX,RR 9,353,178
NC,HALIFAX,FAUCT,115,275
NC,HALIFAX,RR 10,229,431
NC,HALIFAX,BUTWD,81,88
NC,HALIFAX,RR 11,192,403
NC,HALIFAX,WEL 3,292,151
NC,HALIFAX,RR 5,68,230
NC,HALIFAX,WEL1-2,286,125
NC,HALIFAX,ONE-STOP HALIFAX,3774,878
NC,HALIFAX,HAL,149,63
NC,HALIFAX,ONE-STOP ROANOKE RAPIDS,4214,3469
NC,HALIFAX,HOL,791,75
NC,NORTHAMPTON,OS RICH SQUARE,655,191
NC,NORTHAMPTON,GALATI,89,131
NC,NORTHAMPTON,SEABOA,186,83
NC,NORTHAMPTON,REHOBE,53,43
NC,NORTHAMPTON,OS LAKE GASTON,323,369
NC,NORTHAMPTON,CREEKS,62,136
NC,NORTHAMPTON,POTECA,57,32
NC,NORTHAMPTON,JACKSO,77,82
NC,NORTHAMPTON,LASKER,22,109
NC,NORTHAMPTON,OS GASTON,887,181
NC,NORTHAMPTON,GARYSB,406,35
NC,NORTHAMPTON,SEVERN,79,124
NC,NORTHAMPTON,MILWAU,75,104
NC,NORTHAMPTON,CONWAY,127,265
NC,NORTHAMPTON,PENDLE,51,72
NC,NORTHAMPTON,WOODLA,156,114
NC,NORTHAMPTON,GASTON,418,221
NC,NORTHAMPTON,NEWTOW,88,176
NC,NORTHAMPTON,LAKE G,104,158
NC,NORTHAMPTON,RICH S,235,78
