STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
GA,COBB,ADDISON 01,357,468
GA,COBB,BELLS FERRY 02,390,562
GA,COBB,BELLS FERRY 03,611,871
GA,COBB,BLACKWELL 01,355,427
GA,COBB,CHESTNUT RIDGE 01,445,856
GA,COBB,DAVIS 01,289,505
GA,COBB,DICKERSON 01,466,716
GA,COBB,DODGEN 01,315,563
GA,COBB,EASTSIDE 01,470,747
GA,COBB,EASTSIDE 02,554,891
GA,COBB,ELIZABETH 02,311,483
GA,COBB,ELIZABETH 03,342,560
GA,COBB,ELIZABETH 04,523,410
GA,COBB,ELIZABETH 05,449,644
GA,COBB,FULLERS PARK 01,533,705
GA,COBB,GARRISON MILL 01,419,673
GA,COBB,GRITTERS 01,507,772
GA,COBB,HIGHTOWER 01,667,1019
GA,COBB,KELL 01,225,459
GA,COBB,LASSSITER 01,418,868
GA,COBB,MABRY 01,229,473
GA,COBB,MARIETTA 6B,462,483
GA,COBB,MCCLESKEY 01,183,360
GA,COBB,MOUNT BETHEL 01,625,965
GA,COBB,MOUNT BETHEL 03,417,513
GA,COBB,MOUNT BETHEL 04,409,657
GA,COBB,MURDOCK 01,580,942
GA,COBB,NICHOLSON 01,288,490
GA,COBB,POPE 01,440,754
GA,COBB,POST OAK 01,478,989
GA,COBB,ROCKY MOUNTAIN 01,471,803
GA,COBB,ROSWELL 01,805,1408
GA,COBB,ROSWELL 02,594,921
GA,COBB,SANDY PLAINS 01,475,613
GA,COBB,SEWELL MILL 01,556,785
GA,COBB,SEWELL MILL 03,747,661
GA,COBB,SHALLOWFORD FALL 01,468,819
GA,COBB,SIMPSON 01,292,429
GA,COBB,SOPE CREEK 01,330,568
GA,COBB,SOPE CREEK 02,611,794
GA,COBB,SOPE CREEK 03,405,811
GA,COBB,TIMBER RIDGE 01,466,649
GA,COBB,WILEO 01,429,723
GA,DEKALB,ASHFORD DUNWOODY RD,426,424
GA,DEKALB,ASHFORD PARK ELEM,322,403
GA,DEKALB,ASHFORD PARKSIDE,539,436
GA,DEKALB,AUSTIN,276,467
GA,DEKALB,BRIARLAKE ELEM,281,229
GA,DEKALB,BRIARWOOD,382,247
GA,DEKALB,BROOKHAVEN,478,514
GA,DEKALB,CHAMBLEE ,198,125
GA,DEKALB,CHAMBLEE 2,276,215
GA,DEKALB,CHESNUT ELEM,350,185
GA,DEKALB,CROSS KEYS HIGH,319,229
GA,DEKALB,DORAVILLE NORTH,559,211
GA,DEKALB,DORAVILLE SOUTH,262,124
GA,DEKALB,DRESDEN ELEM,806,332
GA,DEKALB,DUNWOODY,363,256
GA,DEKALB,DUNWOODY HIGH,206,289
GA,DEKALB,DUNWOODY LIBRARY,212,350
GA,DEKALB,EMBRY HILLS,289,206
GA,DEKALB,EVANSDALE ELEM,444,203
GA,DEKALB,GEORGETOWN SQUARE,488,393
GA,DEKALB,HAWTHORNE ELEM,663,273
GA,DEKALB,HENDERSON MILL ELEM,428,227
