STATE,COUNTY,PRECINCT,CLINTON,TRUMP
NC,BERTIE,WH,135,183
NC,BERTIE,WD,273,44
NC,BEAUFORT,OS BOE,4648,6972
NC,CAMDEN,CH,152,393
NC,CHOWAN,OS BOE,1984,2390
NC,CURRITUCK,WH,126,190
NC,CURRITUCK,CH,182,798
NC,DURHAM,OS-NJBC,2259,161
NC,DURHAM,OS-DTCN,684,632
NC,DURHAM,OS-GETG,1145,91
NC,DURHAM,OS-FRONT,1617,494
NC,DURHAM,OS-ERL,10540,3724
NC,DURHAM,OS-DTC,1560,142
NC,DURHAM,35.3,540,286
NC,DURHAM,OS-NCCU,3814,62
NC,DURHAM,OS-IVY,4157,376
NC,DURHAM,OS-SRL,18327,2783
NC,DURHAM,OS-NRL,12091,6443
NC,DURHAM,OS-DUKE,7266,740
NC,DURHAM,53-2,458,240
NC,DURHAM,53-1,306,152
NC,DURHAM,OS-ENO,14585,2869
NC,HYDE,OS BOE,233,272
NC,HERTFORD,SJ,203,107
NC,HERTFORD,CO,135,33
NC,HERTFORD,OS BOE,1093,548
NC,ORANGE,OS EFLAND,2114,2216
NC,ORANGE,SJ,281,118
NC,ORANGE,CS1,126,145
NC,ORANGE,NS,324,77
NC,ORANGE,OW,329,60
NC,ORANGE,CG,153,291
NC,ORANGE,BP,122,36
NC,ORANGE,GL,313,149
NC,ORANGE,DM,270,93
NC,ORANGE,GB,352,245
NC,ORANGE,RF,316,93
NC,ORANGE,TH,169,30
NC,ORANGE,CW,230,668
NC,ORANGE,EH,219,64
NC,ORANGE,CH,210,45
NC,ORANGE,CF,323,128
NC,ORANGE,CA,139,208
NC,ORANGE,EA,187,66
NC,ORANGE,CO,239,61
NC,ORANGE,OS SEYMOUR,11114,1742
NC,ORANGE,TO,150,297
NC,ORANGE,WH,282,143
NC,ORANGE,WDS,275,19
NC,ORANGE,CX,339,379
NC,ORANGE,DA,379,110
NC,ORANGE,ENO,227,367
NC,ORANGE,H,85,41
NC,ORANGE,MF,277,64
NC,ORANGE,HF,378,158
NC,ORANGE,NC,159,66
NC,ORANGE,OS COTC,10859,1532
NC,ORANGE,OS CTH,13430,1314
NC,ORANGE,WD,224,87
NC,ORANGE,PA,276,201
NC,ORANGE,OS BOE,8503,4413
NC,ORANGE,CP,192,288
NC,ORANGE,KM,218,95
NC,ORANGE,OG,421,413
NC,VANCE,WH,1422,1139
NC,WAKE,08-10,387,325
NC,WAKE,07-06,424,539
NC,WAKE,07-09,469,376
NC,WAKE,07-10,739,502
NC,WAKE,OSHS 81-91,0,1
NC,WAKE,OSZB 1-40,3532,3035
NC,WAKE,07-03,202,265
NC,WAKE,17-10,199,140
NC,WAKE,01-05,264,238
NC,WAKE,01-30,255,241
NC,WAKE,01-28,992,203
NC,WAKE,01-25,147,9
NC,WAKE,01-33,348,243
NC,WAKE,01-32,562,260
NC,WAKE,01-49,638,284
NC,WAKE,OSWA 41-80,1099,1364
NC,WAKE,PROVI 1-40,0,0
NC,WAKE,ABSEN 41-80,0,0
NC,WAKE,20-16,468,318
NC,WAKE,OSNR 81-91,10,23
NC,WAKE,OSKD 41-80,2369,1181
NC,WAKE,04-13,491,537
NC,WAKE,07-12,433,317
NC,WAKE,01-19,492,29
NC,WAKE,01-45,284,287
NC,WAKE,01-07A,134,14
NC,WAKE,OSLL 81-91,72,23
NC,WAKE,OSAV 1-40,8952,5317
NC,WAKE,20-17,485,426
NC,WAKE,OSAV 81-91,90,52
NC,WAKE,ABSEN 81-91,0,0
NC,WAKE,04-20,526,407
NC,WAKE,01-43,428,263
NC,WAKE,01-48,582,244
NC,WAKE,01-22,853,45
