COUNTY,PRECINCT,STATE,DEM,REP
DEKALB,DORAVILLE NORTH,GA,641,220
DEKALB,DORAVILLE SOUTH,GA,300,148
DEKALB,DRESDEN ELEM,GA,903,384
DEKALB,DUNWOODY,GA,320,287
DEKALB,DUNWOODY 2,GA,161,299
DEKALB,DUNWOODY LIBRARY,GA,193,368
DEKALB,EMBRY HILLS,GA,335,247
DEKALB,EVANSDALE ELEM,GA,654,413
DEKALB,GEORGETOWN SQUARE,GA,507,417
DEKALB,HAWTHORNE ELEM,GA,790,324
DEKALB,HENDERSON MILL,GA,527,331
DEKALB,HUNTLEY HILLS ELEM,GA,623,274
DEKALB,KINGSLEY ELEM,GA,217,458
DEKALB,KITTREDGE ELEM,GA,268,340
DEKALB,LAKESIDE HIGH,GA,650,505
DEKALB,LIVSEY ELEM,GA,225,210
DEKALB,MIDVALE ELEM,GA,343,476
DEKALB,MIDVALE ROAD,GA,410,137
DEKALB,MONTGOMERY ELEM,GA,323,433
DEKALB,MT. VERNON EAST,GA,272,438
DEKALB,MT. VERNON WEST,GA,217,345
DEKALB,NORTH PEACHTREE,GA,312,177
DEKALB,OAKCLIFF ELEM,GA,463,135
DEKALB,PEACHTREE MIDDLE,GA,548,231
DEKALB,PLEASANTDALE ROAD,GA,940,144
DEKALB,SILVER LAKE,GA,682,758
DEKALB,SKYLAND,GA,312,363
DEKALB,TILLY MILL ROAD,GA,199,346
DEKALB,TUCKER,GA,496,457
DEKALB,TUCKER LIBRARY,GA,397,223
DEKALB,WARREN TECH,GA,365,167
DEKALB,WINTERS CHAPEL,GA,214,290
FULTON,AP01A,GA,525,574
FULTON,AP01B,GA,102,85
FULTON,AP01C,GA,232,266
FULTON,AP01D,GA,137,112
FULTON,AP021,GA,336,386
FULTON,AP022,GA,244,223
FULTON,AP02B,GA,34,48
FULTON,AP03,GA,146,45
FULTON,AP04A,GA,167,272
FULTON,AP04B,GA,42,69
FULTON,AP05,GA,457,727
FULTON,AP06,GA,146,282
FULTON,AP07A,GA,374,479
FULTON,AP07B,GA,194,215
FULTON,AP09A,GA,480,469
FULTON,AP09B,GA,97,75
FULTON,AP10,GA,72,120
FULTON,AP12A,GA,105,58
FULTON,AP12B,GA,134,65
FULTON,AP12C,GA,136,171
FULTON,AP14,GA,315,366
FULTON,JC01,GA,743,571
FULTON,JC02,GA,338,306
FULTON,JC03A,GA,56,81
FULTON,JC03B,GA,236,202
FULTON,JC04A,GA,372,404
FULTON,JC04B,GA,27,27
FULTON,JC05,GA,235,239
FULTON,JC06,GA,299,387
FULTON,JC07,GA,490,458
FULTON,JC08,GA,285,311
FULTON,JC09,GA,382,330
FULTON,JC10,GA,357,262
FULTON,JC11,GA,349,462
FULTON,JC12,GA,186,380
FULTON,JC13A,GA,152,346
FULTON,JC13B,GA,15,47
FULTON,JC14,GA,258,337
FULTON,JC15,GA,149,94
FULTON,JC16,GA,366,412
FULTON,JC18,GA,251,456
FULTON,JC19,GA,302,330
FULTON,ML011,GA,232,330
FULTON,ML012,GA,36,58
FULTON,ML01B,GA,12,21
FULTON,ML021,GA,125,472
FULTON,ML022,GA,12,59
FULTON,ML023,GA,94,277
FULTON,ML024,GA,5,20
FULTON,ML03,GA,231,657
FULTON,ML04A,GA,180,256
FULTON,ML04B,GA,77,240
FULTON,ML04C,GA,2,18
FULTON,ML05A,GA,5,4
FULTON,ML05B,GA,37,56
FULTON,ML05C,GA,473,578
FULTON,ML06A,GA,265,153
FULTON,ML06B,GA,349,247
FULTON,ML071,GA,12,22
FULTON,ML072,GA,102,346
FULTON,ML07A,GA,63,184
FULTON,MP01,GA,121,133
FULTON,RW01,GA,503,984
FULTON,RW02,GA,544,723
FULTON,RW03,GA,686,600
FULTON,RW04,GA,177,241
FULTON,RW05,GA,388,221
FULTON,RW06,GA,365,417
FULTON,RW07A,GA,322,54
FULTON,RW07B,GA,81,36
FULTON,RW08,GA,205,441
FULTON,RW09,GA,477,1116
FULTON,RW10,GA,381,717
FULTON,RW11A,GA,414,423
FULTON,RW12,GA,623,1075
FULTON,RW13,GA,508,641
FULTON,RW16,GA,191,298
FULTON,RW17,GA,416,314
FULTON,RW19,GA,193,431
FULTON,RW20,GA,190,271
FULTON,RW21,GA,192,337
FULTON,RW22A,GA,587,350
FULTON,SS01,GA,413,913
FULTON,SS02A,GA,107,68
FULTON,SS02B,GA,186,66
FULTON,SS03,GA,217,231
FULTON,SS04,GA,508,346
FULTON,SS05,GA,251,365
FULTON,SS06,GA,161,281
FULTON,SS07A,GA,84,127
FULTON,SS07B,GA,101,75
FULTON,SS07C,GA,68,75
FULTON,SS08A,GA,234,137
FULTON,SS08B,GA,92,111
FULTON,SS08C,GA,111,62
FULTON,SS08D,GA,225,126
FULTON,SS11A,GA,580,438
FULTON,SS11B,GA,215,92
FULTON,SS11C,GA,62,14
FULTON,SS12,GA,291,383
FULTON,SS15A,GA,461,75
FULTON,SS15B,GA,286,141
FULTON,SS16,GA,264,492
FULTON,SS17,GA,399,464
FULTON,SS18A,GA,69,112
FULTON,SS18B,GA,18,41
FULTON,SS19A,GA,429,132
FULTON,SS19B,GA,266,114
FULTON,SS20,GA,273,121
FULTON,SS22,GA,347,332
FULTON,SS26,GA,535,119
FULTON,SS29A,GA,365,339
FULTON,SS31,GA,152,163
