STATE,COUNTY,PRECINCT,DEM,REP
CO,ADAMS,7213001130,86,83
CO,ADAMS,7213001140,147,148
CO,ADAMS,7213001141,241,186
CO,ADAMS,7213001199,137,242
CO,ADAMS,7213001200,19,71
CO,ADAMS,7213001201,73,81
CO,ADAMS,7213001202,93,135
CO,ADAMS,7213001203,64,75
CO,ADAMS,7213001204,176,173
CO,ADAMS,7213001205,385,299
CO,ADAMS,7213001206,340,338
CO,ADAMS,7213001207,166,200
CO,ADAMS,7213001210,240,291
CO,ADAMS,7213001211,125,113
CO,ADAMS,7213001212,67,73
CO,ADAMS,7213001213,57,34
CO,ADAMS,7213001214,282,325
CO,ADAMS,7213001215,336,409
CO,ADAMS,7213001225,61,102
CO,ADAMS,7213101117,516,286
CO,ADAMS,7213101118,305,180
CO,ADAMS,7213201001,441,201
CO,ADAMS,7213201002,533,214
CO,ADAMS,7213201003,248,122
CO,ADAMS,7213201004,268,153
CO,ADAMS,7213201005,542,221
CO,ADAMS,7213201006,308,122
CO,ADAMS,7213201007,377,306
CO,ADAMS,7213201008,307,188
CO,ADAMS,7213201009,300,179
CO,ADAMS,7213201021,428,209
CO,ADAMS,7213201022,465,266
CO,ADAMS,7213201023,302,191
CO,ADAMS,7213201119,351,199
CO,ADAMS,7213201120,351,229
CO,ADAMS,7213201121,343,197
CO,ADAMS,7213201122,243,112
CO,ADAMS,7213201123,411,158
CO,ADAMS,7213201124,415,190
CO,ADAMS,7213201125,493,255
CO,ADAMS,7213201126,475,234
CO,ADAMS,7213201127,505,229
CO,ADAMS,7213201128,582,280
CO,ADAMS,7213201129,241,176
CO,ADAMS,7213201208,133,95
CO,ADAMS,7213201209,183,183
CO,ADAMS,7213201216,418,430
CO,ADAMS,7213201217,197,187
CO,ADAMS,7213201218,153,230
CO,ADAMS,7213201219,63,64
CO,ADAMS,7213201220,0,0
CO,ADAMS,7213201221,133,147
CO,ADAMS,7213201222,0,0
CO,ADAMS,7213201223,0,0
CO,ADAMS,7213201224,2,19
CO,ADAMS,7213401027,199,84
CO,ADAMS,7213401030,297,215
CO,ADAMS,7213401035,248,185
CO,ADAMS,7213401036,270,249
CO,ADAMS,7213401042,258,204
CO,ADAMS,7213501010,418,233
CO,ADAMS,7213501011,502,253
CO,ADAMS,7213501012,417,238
CO,ADAMS,7213501013,525,300
CO,ADAMS,7213501014,371,253
CO,ADAMS,7213501015,353,192
CO,ADAMS,7213501016,397,259
CO,ADAMS,7213501017,343,231
CO,ADAMS,7213501018,325,260
CO,ADAMS,7213501019,240,166
CO,ADAMS,7213501020,397,130
CO,ADAMS,7213501024,462,213
CO,ADAMS,7213501025,426,221
CO,ADAMS,7213501026,482,283
CO,ADAMS,7243101078,166,207
CO,ADAMS,7243101079,265,328
CO,ADAMS,7243101085,380,405
CO,ADAMS,7243101086,315,386
CO,ADAMS,7243101088,391,391
CO,ADAMS,7243101089,381,330
CO,ADAMS,7243101093,384,367
CO,ADAMS,7243101094,371,370
CO,ADAMS,7243101097,330,317
CO,ADAMS,7243101105,42,21
CO,ADAMS,7243101134,405,338
CO,ADAMS,7243101135,456,399
CO,ADAMS,7243101136,317,315
CO,ADAMS,7243101137,401,462
CO,ADAMS,7243101145,342,348
CO,ADAMS,7243101146,284,296
CO,ADAMS,7243101147,455,404
CO,ADAMS,7243101149,350,448
CO,ADAMS,7243401037,193,152
CO,ADAMS,7243401038,428,304
CO,ADAMS,7243401039,345,261
CO,ADAMS,7243401040,347,282
CO,ADAMS,7243401041,313,222
CO,ADAMS,7243401051,430,435
CO,ADAMS,7243401052,498,353
CO,ADAMS,7243401053,410,396
CO,ADAMS,7243401080,332,368
CO,ADAMS,7243401081,298,283
CO,ADAMS,7243401082,309,337
CO,ADAMS,7243401083,345,346
CO,ADAMS,7243401084,209,257
CO,ADAMS,7243401087,260,228
CO,ADAMS,7243401090,262,175
CO,ADAMS,7243401091,291,194
CO,ADAMS,7243401092,440,352
CO,ADAMS,7243401095,435,303
CO,ADAMS,7243401096,363,287
CO,ADAMS,7243401098,335,300
CO,ADAMS,7243401099,241,183
CO,ADAMS,7243401100,410,324
CO,ADAMS,7243401101,325,262
CO,ADAMS,7243401102,386,283
CO,ADAMS,7243401103,127,125
CO,ADAMS,7243401104,285,272
CO,ADAMS,7243501031,414,324
CO,ADAMS,7243501032,378,242
CO,ADAMS,7243501033,506,371
CO,ADAMS,7243501034,377,300
CO,ADAMS,7243501043,395,362
CO,ADAMS,7243501044,337,261
CO,ADAMS,7243501045,272,246
CO,ADAMS,7243501046,259,319
CO,ADAMS,7243501047,413,418
CO,ADAMS,7243501048,289,331
CO,ADAMS,7243501049,372,368
CO,ADAMS,7243501050,334,321
CO,ADAMS,7243501054,302,269
CO,ADAMS,7243501055,245,290
CO,ADAMS,7243501056,407,366
CO,ADAMS,7243501057,341,250
CO,ADAMS,7243501058,378,257
CO,ADAMS,7243501059,432,301
CO,ADAMS,7243501060,262,354
CO,ADAMS,7243501061,434,367
CO,ADAMS,7243501062,291,389
CO,ADAMS,7243501063,273,285
CO,ADAMS,7243501064,349,270
CO,ADAMS,7243501065,332,282
CO,ADAMS,7243501066,49,65
CO,ADAMS,7243501067,190,188
CO,ADAMS,7243501068,377,374
CO,ADAMS,7243501069,188,364
CO,ADAMS,7243501070,268,387
CO,ADAMS,7253001131,168,140
CO,ADAMS,7253001132,281,200
CO,ADAMS,7253001138,202,252
CO,ADAMS,7253001139,43,77
CO,ADAMS,7253001142,176,297
CO,ADAMS,7253001143,206,179
CO,ADAMS,7253001144,379,334
CO,ADAMS,7253001148,238,233
CO,ADAMS,7253101106,407,277
CO,ADAMS,7253101107,375,276
CO,ADAMS,7253101108,374,276
CO,ADAMS,7253101109,371,266
CO,ADAMS,7253101110,284,192
CO,ADAMS,7253101111,348,241
CO,ADAMS,7253101112,530,244
CO,ADAMS,7253101113,386,245
CO,ADAMS,7253101114,265,185
CO,ADAMS,7253101115,354,186
CO,ADAMS,7253101116,175,137
CO,ADAMS,7253101133,361,362
CO,ADAMS,7253401028,300,150
CO,ADAMS,7253401029,404,170
CO,JEFFERSON,7162430084,375,301
CO,JEFFERSON,7162430085,440,349
CO,JEFFERSON,7162430086,663,440
CO,JEFFERSON,7162430087,408,248
CO,JEFFERSON,7162430088,660,602
CO,JEFFERSON,7162430089,482,294
CO,JEFFERSON,7162430090,820,420
CO,JEFFERSON,7162430091,655,596
CO,JEFFERSON,7162430092,565,354
CO,JEFFERSON,7162430093,545,254
CO,JEFFERSON,7162430094,542,192
CO,JEFFERSON,7162430095,546,298
CO,JEFFERSON,7162530096,51,43
CO,JEFFERSON,7162530097,111,150
CO,JEFFERSON,7192430098,306,465
CO,JEFFERSON,7192730099,865,883
CO,JEFFERSON,7192730100,697,781
CO,JEFFERSON,7192730101,696,675
CO,JEFFERSON,7192730102,438,465
CO,JEFFERSON,7192730103,692,877
CO,JEFFERSON,7192730104,421,438
CO,JEFFERSON,7192730105,458,450
CO,JEFFERSON,7192730106,764,767
CO,JEFFERSON,7192730107,502,507
CO,JEFFERSON,7192730108,450,469
CO,JEFFERSON,7192730109,275,312
CO,JEFFERSON,7192730110,770,794
CO,JEFFERSON,7192730111,724,656
CO,JEFFERSON,7192730112,385,379
CO,JEFFERSON,7192730113,423,659
CO,JEFFERSON,7192730114,571,590
CO,JEFFERSON,7192730115,677,879
CO,JEFFERSON,7192730116,429,425
CO,JEFFERSON,7192730117,489,456
CO,JEFFERSON,7192730118,465,365
CO,JEFFERSON,7192730119,623,498
CO,JEFFERSON,7192730120,716,484
CO,JEFFERSON,7192730121,501,439
CO,JEFFERSON,7192730122,658,645
CO,JEFFERSON,7192730123,604,509
CO,JEFFERSON,7192730124,785,596
CO,JEFFERSON,7192730125,440,333
CO,JEFFERSON,7192730126,612,598
CO,JEFFERSON,7192930127,560,471
CO,JEFFERSON,7192930128,447,436
CO,JEFFERSON,7192930129,441,383
CO,JEFFERSON,7192930130,444,445
CO,JEFFERSON,7192930131,415,418
CO,JEFFERSON,7192930132,502,410
CO,JEFFERSON,7192930133,676,619
CO,JEFFERSON,7192930134,468,374
CO,JEFFERSON,7192930135,350,320
CO,JEFFERSON,7192930136,557,618
CO,JEFFERSON,7192930137,654,694
CO,JEFFERSON,7192930138,487,430
CO,JEFFERSON,7192930139,465,432
CO,JEFFERSON,7192930140,474,429
CO,JEFFERSON,7192930141,661,480
CO,JEFFERSON,7192930142,508,393
CO,JEFFERSON,7192930143,532,441
CO,JEFFERSON,7192930144,397,365
CO,JEFFERSON,7192930145,468,309
CO,JEFFERSON,7192930146,414,327
CO,JEFFERSON,7192930147,525,382
CO,JEFFERSON,7192930148,454,355
CO,JEFFERSON,7192930149,695,561
CO,JEFFERSON,7192930150,596,537
CO,JEFFERSON,7192930151,494,395
CO,JEFFERSON,7192930152,619,524
CO,JEFFERSON,7192930153,745,605
CO,JEFFERSON,7192930154,793,735
CO,JEFFERSON,7192930155,703,600
CO,JEFFERSON,7192930156,697,544
CO,JEFFERSON,7192930157,463,379
CO,JEFFERSON,7202330158,543,396
CO,JEFFERSON,7202330159,642,354
CO,JEFFERSON,7202330160,483,288
CO,JEFFERSON,7202330161,378,238
CO,JEFFERSON,7202330162,528,315
