STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
NM,BERNALILLO,2,288.0,270.0
NM,BERNALILLO,3,381.0,352.0
NM,BERNALILLO,4,290.0,202.0
NM,BERNALILLO,5,302.0,183.0
NM,BERNALILLO,6,508.0,377.0
NM,BERNALILLO,7,574.0,389.0
NM,BERNALILLO,8,170.0,110.0
NM,BERNALILLO,9,250.0,192.0
NM,BERNALILLO,10,287.0,223.0
NM,BERNALILLO,11,495.0,201.0
NM,BERNALILLO,12,394.0,184.0
NM,BERNALILLO,13,348.0,166.0
NM,BERNALILLO,14,317.0,186.0
NM,BERNALILLO,15,340.0,246.0
NM,BERNALILLO,16,246.0,148.0
NM,BERNALILLO,17,422.0,246.0
NM,BERNALILLO,18,415.0,217.0
NM,BERNALILLO,19,565.0,604.0
NM,BERNALILLO,20,486.0,381.0
NM,BERNALILLO,21,653.0,506.0
NM,BERNALILLO,22,317.0,278.0
NM,BERNALILLO,23,453.0,353.0
NM,BERNALILLO,24,653.0,498.0
NM,BERNALILLO,25,574.0,471.0
NM,BERNALILLO,26,551.0,327.0
NM,BERNALILLO,27,361.0,157.0
NM,BERNALILLO,28,258.0,129.0
NM,BERNALILLO,29,356.0,207.0
NM,BERNALILLO,30,870.0,624.0
NM,BERNALILLO,31,346.0,64.0
NM,BERNALILLO,32,381.0,145.0
NM,BERNALILLO,33,503.0,143.0
NM,BERNALILLO,34,219.0,88.0
NM,BERNALILLO,35,215.0,104.0
NM,BERNALILLO,36,319.0,104.0
NM,BERNALILLO,37,447.0,220.0
NM,BERNALILLO,38,527.0,220.0
NM,BERNALILLO,39,441.0,214.0
NM,BERNALILLO,40,324.0,151.0
NM,BERNALILLO,41,509.0,231.0
NM,BERNALILLO,42,273.0,123.0
NM,BERNALILLO,43,389.0,167.0
NM,BERNALILLO,44,511.0,233.0
NM,BERNALILLO,45,228.0,119.0
NM,BERNALILLO,46,411.0,177.0
NM,BERNALILLO,47,151.0,70.0
NM,BERNALILLO,48,434.0,156.0
NM,BERNALILLO,49,603.0,160.0
NM,BERNALILLO,50,686.0,289.0
NM,BERNALILLO,51,364.0,85.0
NM,BERNALILLO,52,732.0,335.0
