STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
NC,BERTIE,C2,156,52
NC,BERTIE,C1,105,169
NC,ALAMANCE,09N,522,818
NC,ALAMANCE,03C,632,988
NC,ALAMANCE,03N2,270,204
NC,ALAMANCE,12S,483,187
NC,ALAMANCE,03S,1689,1919
NC,ALAMANCE,12W,670,594
NC,ALAMANCE,03N,964,1082
NC,ALAMANCE,09S,1049,1705
NC,ALAMANCE,03W,635,1146
NC,ALAMANCE,06E,710,648
NC,ALAMANCE,10N,909,1419
NC,ALAMANCE,08S,260,695
NC,ALAMANCE,06W,331,252
NC,ALAMANCE,08N,607,1159
NC,ALAMANCE,12N,1695,258
NC,ALAMANCE,1210,584,537
NC,ALAMANCE,06N,805,399
NC,ALAMANCE,06S,685,1111
NC,ALAMANCE,12E,544,311
NC,ALAMANCE,10S,2367,2156
NC,CASWELL,ANDE,172,388
NC,CASWELL,YANC,805,606
NC,CASWELL,MILT,815,571
NC,CASWELL,PH,441,802
NC,CASWELL,STON,502,929
NC,CASWELL,LEAS,213,250
NC,CASWELL,PELH,621,1296
NC,CASWELL,PROVI,202,347
NC,CASWELL,LOCU,778,569
NC,CHATHAM,ESC114,299,269
NC,CHATHAM,PIT113,424,477
NC,CHATHAM,NWM117,316,230
NC,CHATHAM,85,189,228
NC,CHATHAM,3,130,468
NC,CHATHAM,6,49,377
NC,CHATHAM,9,102,366
NC,CHATHAM,MCH110,360,245
NC,CHATHAM,75,416,529
NC,CHOWAN,3,66,359
NC,CHOWAN,6,94,210
NC,CURRITUCK,IR,87,307
NC,GATES,3,288,350
NC,GUILFORD,G29,745,395
NC,GUILFORD,G72,1451,64
NC,GUILFORD,NCGR2,493,1093
NC,GUILFORD,SF1,811,1474
NC,GUILFORD,NMAD,696,857
NC,GUILFORD,SF3,902,1151
NC,GUILFORD,SF4,992,1605
NC,GUILFORD,G03,1221,72
NC,GUILFORD,G04,1139,88
NC,GUILFORD,NWASH,150,755
NC,GUILFORD,SWASH,122,530
NC,GUILFORD,G40A2,501,325
NC,GUILFORD,G27,1127,949
NC,GUILFORD,CG1,1012,694
NC,GUILFORD,RC2,1344,1493
NC,GUILFORD,G07,917,315
NC,GUILFORD,G08,1198,319
NC,GUILFORD,JEF3,2223,457
NC,GUILFORD,JEF4,635,698
NC,GUILFORD,JEF2,1092,647
NC,GUILFORD,SMAD,747,998
NC,GUILFORD,STOK,719,1971
NC,GUILFORD,RC1,1198,1118
NC,GUILFORD,MON2A,1599,524
NC,GUILFORD,CG2,787,654
NC,GUILFORD,G28,488,302
NC,GUILFORD,G25,844,488
NC,GUILFORD,OR2,568,1250
NC,GUILFORD,MON1,1081,546
NC,GUILFORD,G26,1711,461
NC,GUILFORD,NCLAY2,287,768
NC,GUILFORD,NCGR1,811,1392
NC,GUILFORD,SF2,357,848
NC,GUILFORD,GIB,744,919
NC,GUILFORD,CG3A,682,560
NC,GUILFORD,CG3B,1087,779
NC,GUILFORD,MON3,992,1865
NC,GUILFORD,OR1,804,1829
NC,GUILFORD,G02,579,223
NC,GUILFORD,G24,639,213
NC,GUILFORD,G06,1004,35
NC,GUILFORD,G68,1322,14
NC,GUILFORD,SCLAY,265,1193
NC,GUILFORD,G09,1607,286
NC,GUILFORD,JEF1,839,1080
NC,GUILFORD,MON2B,848,413
NC,GUILFORD,G05,1017,54
NC,GUILFORD,G10,1498,311
NC,LEE,C2,174,346
NC,LEE,E2,232,262
NC,LEE,C1,270,474
NC,LEE,E1,190,453
NC,LEE,D2,194,473
NC,LEE,A2,551,216
NC,LEE,A1,354,317
NC,LEE,OS-PAPER,7628,9592
NC,LEE,D1,183,489
NC,HERTFORD,A2,217,228
NC,HERTFORD,A1,295,187
NC,ROCKINGHAM,MS,2758,2261
NC,ROCKINGHAM,MA,736,1831
NC,ROCKINGHAM,MC,1378,1627
NC,ROCKINGHAM,EC,933,1582
NC,ROCKINGHAM,ED-1,864,1644
NC,ROCKINGHAM,HO,346,896
NC,ROCKINGHAM,HU,587,2073
NC,ROCKINGHAM,RC,967,2414
NC,ROCKINGHAM,LK-2,804,1417
NC,ROCKINGHAM,LI,684,1836
NC,ROCKINGHAM,IR,372,1301
NC,PERSON,MTTZ,529,1182
NC,PERSON,SWST,477,915
NC,PERSON,HLWY,205,534
NC,PERSON,CUCL,464,822
NC,PERSON,OLHI,330,837
NC,PERSON,ROX4,636,498
NC,PERSON,FLRI,1039,2483
NC,PERSON,WDSD,371,361
NC,PERSON,RCTL,1491,1383
NC,PERSON,PNTH,1438,1171
NC,PERSON,ALVI,689,772
NC,RANDOLPH,AW,1274,2267
NC,RANDOLPH,TT,337,2378
NC,RANDOLPH,LB,644,1146
NC,RANDOLPH,RN,790,2762
NC,RANDOLPH,RM,581,1258
NC,RANDOLPH,AS,681,2025
NC,RANDOLPH,SO,381,2020
NC,RANDOLPH,TR,879,4339
NC,RANDOLPH,AN,718,1433
NC,RANDOLPH,LC,302,1254
NC,RANDOLPH,AE,1246,1393
NC,RANDOLPH,ST,241,1096
NC,ORANGE,LI,209,85
NC,ORANGE,LC,309,65
NC,TYRRELL,3,35,59
