STATE,COUNTY,PRECINCT,DEM,REP
MN,2,1005,589,969
MN,2,1010,470,909
MN,2,1015,406,666
MN,2,1020,252,385
MN,2,1105,412,683
MN,2,1110,266,459
MN,2,1115,491,730
MN,2,1120,307,423
MN,2,1125,364,412
MN,2,1205,383,527
MN,2,1210,381,517
MN,2,1215,396,494
MN,2,1220,368,419
MN,2,1305,395,558
MN,2,1310,380,574
MN,2,1315,398,503
MN,2,1320,597,781
MN,2,1405,446,531
MN,2,1410,461,618
MN,2,1415,272,324
MN,2,1420,177,228
MN,2,1425,409,523
MN,10,20,433,923
MN,10,25,516,922
MN,10,30,296,745
MN,10,35,444,1024
MN,10,36,472,1240
MN,10,37,499,1190
MN,10,38,384,1149
MN,10,40,640,1261
MN,10,45,659,1636
MN,10,50,629,1183
MN,10,55,698,1176
MN,10,72,3,13
MN,10,90,213,616
MN,10,115,155,554
MN,10,117,357,917
MN,10,119,299,1070
MN,27,5,428,541
MN,27,10,465,626
MN,27,15,366,347
MN,27,20,547,641
MN,27,25,572,660
MN,27,30,485,632
MN,27,35,395,498
MN,27,36,543,654
MN,27,40,567,705
MN,27,45,837,1124
MN,27,50,373,604
MN,27,55,588,592
MN,27,60,471,809
MN,27,65,323,738
MN,27,70,539,702
MN,27,71,340,573
MN,27,75,700,744
MN,27,80,394,487
MN,27,85,370,577
MN,27,90,314,526
MN,27,95,613,660
MN,27,100,562,620
MN,27,105,463,848
MN,27,106,447,782
MN,27,107,389,382
MN,27,110,341,371
MN,27,115,521,391
MN,27,120,447,541
MN,27,125,448,471
MN,27,130,583,626
MN,27,131,226,282
MN,27,132,355,335
MN,27,300,320,205
MN,27,305,380,382
MN,27,310,485,352
MN,27,315,436,300
MN,27,320,528,671
MN,27,325,539,615
MN,27,330,447,646
MN,27,335,407,793
MN,27,340,452,336
MN,27,345,479,409
MN,27,350,543,540
MN,27,355,325,260
MN,27,360,522,941
MN,27,362,344,601
MN,27,365,195,291
MN,27,370,491,703
MN,27,375,497,671
MN,27,395,464,373
MN,27,397,663,605
MN,27,400,340,296
MN,27,405,605,336
MN,27,410,538,543
MN,27,415,430,267
MN,27,420,164,153
MN,27,450,806,1383
MN,27,455,755,1607
MN,27,460,659,1296
MN,27,465,729,1298
MN,27,500,298,1119
MN,27,505,263,705
MN,27,640,93,212
MN,27,645,115,183
MN,27,650,315,916
MN,27,675,259,650
MN,27,680,364,624
MN,27,690,419,765
MN,27,695,528,861
MN,27,700,490,764
MN,27,705,516,708
MN,27,710,538,1021
MN,27,715,442,807
MN,27,720,378,674
MN,27,725,255,584
MN,27,730,429,1070
MN,27,735,465,1082
MN,27,740,354,363
MN,27,745,565,725
MN,27,750,443,717
MN,27,755,577,1278
MN,27,760,495,837
MN,27,765,576,1225
MN,27,770,323,821
MN,27,775,421,1381
MN,27,780,415,1120
MN,27,785,186,374
MN,27,850,503,730
MN,27,855,463,929
MN,27,860,478,541
MN,27,875,549,958
MN,27,880,546,819
MN,27,885,417,590
MN,27,900,310,722
MN,27,905,561,832
MN,27,910,190,371
MN,27,915,359,363
MN,27,925,431,848
MN,27,930,566,748
MN,27,935,423,338
MN,27,940,799,776
MN,27,945,327,611
MN,27,965,394,459
MN,27,1050,267,925
MN,27,1065,117,294
MN,27,1150,401,1313
MN,27,1160,292,489
MN,27,1170,63,221
MN,27,1190,448,775
MN,27,1195,394,682
MN,27,1200,354,546
MN,27,1205,276,529
MN,27,1210,408,737
MN,27,1215,350,618
MN,27,1220,418,801
MN,27,1225,306,754
MN,27,1230,408,853
MN,27,1235,452,799
MN,27,1240,317,780
MN,27,1245,372,574
MN,27,1250,519,684
MN,27,1255,284,696
MN,27,1260,405,622
MN,27,1265,466,886
MN,27,1270,444,606
MN,27,1275,456,857
MN,27,1280,273,601
MN,27,1285,338,1032
MN,27,1290,273,685
MN,27,1295,271,815
MN,27,1300,289,607
MN,27,1335,231,431
MN,27,1345,94,91
MN,27,1350,287,812
MN,27,1355,299,1137
MN,27,2090,530,607
MN,27,2095,353,441
MN,27,2100,447,452
MN,27,2105,690,748
MN,27,2110,346,477
MN,27,2115,449,526
MN,27,2120,373,497
MN,27,2125,608,664
MN,27,2130,638,724
MN,27,2135,692,629
MN,27,2140,447,352
MN,27,2145,415,410
MN,27,2150,289,502
MN,27,2155,465,668
MN,27,2160,442,797
MN,27,2165,426,496
MN,27,2170,632,968
MN,27,2185,265,463
MN,27,2190,374,493
MN,27,2195,497,696
MN,27,2200,507,681
MN,27,2205,474,542
MN,27,2210,483,660
MN,27,2230,78,256
MN,27,2240,310,714
MN,27,2245,79,246
MN,27,2247,166,613
MN,27,2248,195,669
MN,27,2250,333,652
MN,27,2255,312,620
MN,27,2260,341,630
MN,27,2265,356,590
MN,27,2355,308,817
MN,27,2360,135,377
MN,27,2365,244,557
MN,27,2370,338,897
MN,27,2385,358,555
MN,27,2400,241,447
MN,27,2405,569,1148
MN,27,2410,287,691
MN,27,2415,514,855
MN,27,2420,482,910
MN,27,2425,292,610
MN,27,2430,709,1449
MN,27,2435,440,731
MN,27,2440,788,937
MN,27,2445,334,671
