STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,6,86,25,611,927
MN,6,86,30,441,717
MN,6,86,31,21,28
MN,6,86,35,218,522
MN,6,86,40,189,366
MN,6,86,45,223,311
MN,6,86,50,214,324
MN,6,86,55,289,531
MN,6,86,60,107,383
MN,6,86,65,372,642
MN,6,86,70,9,14
MN,6,86,75,795,1411
MN,6,86,85,395,779
MN,6,86,90,172,290
MN,6,86,95,279,603
MN,6,86,96,0,1
MN,6,86,100,218,299
MN,6,86,105,259,388
MN,6,86,110,264,460
MN,6,86,111,17,46
MN,6,86,115,202,457
MN,6,86,120,106,245
MN,6,86,125,1501,1936
MN,6,86,130,427,793
MN,6,86,135,353,596
MN,6,86,140,781,1582
MN,6,86,141,776,1373
MN,6,86,142,65,76
MN,6,86,145,458,691
MN,6,86,150,442,828
MN,6,86,155,678,1506
MN,6,86,156,1005,2270
MN,6,86,160,358,636
MN,6,86,165,21,28
MN,6,86,170,212,355
MN,6,86,175,104,199
MN,6,86,180,113,302
MN,6,86,185,178,288
MN,6,86,190,134,325
