STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,1,55,132,298,242
MN,1,55,134,651,521
MN,1,55,136,542,486
MN,1,55,140,358,323
MN,1,55,142,414,387
MN,1,55,144,361,362
MN,1,55,146,380,234
MN,1,55,148,683,540
MN,1,55,150,330,344
MN,1,55,152,495,395
MN,1,55,154,489,264
MN,1,55,156,171,99
MN,1,55,158,325,170
MN,1,55,160,293,172
MN,1,55,162,333,188
MN,1,55,164,92,49
MN,1,55,166,323,233
MN,1,55,168,227,191
MN,1,55,170,65,56
MN,1,55,172,558,289
MN,1,55,174,295,228
MN,1,55,176,684,505
MN,1,55,178,609,391
MN,1,55,180,690,589
MN,1,55,182,241,180
MN,1,55,184,622,600
MN,1,55,186,153,114
MN,1,55,194,716,574
MN,1,55,196,703,506
MN,1,55,198,423,285
MN,1,55,200,500,319
MN,1,55,202,187,116
MN,1,55,204,213,146
MN,1,55,206,462,333
MN,1,55,208,286,183
MN,1,55,210,385,417
MN,1,55,212,3,3
MN,1,55,213,9,9
MN,1,55,215,119,150
MN,1,55,220,227,260
MN,1,55,225,1033,1072
MN,1,55,230,106,144
MN,1,66,10,203,261
MN,1,66,20,144,190
MN,1,66,25,603,531
MN,1,66,30,728,563
MN,1,66,35,1026,755
MN,1,66,40,910,673
MN,1,66,55,227,289
MN,1,66,60,412,669
MN,1,66,65,191,142
MN,1,66,70,121,174
MN,1,66,125,213,223
MN,1,66,130,192,194
MN,1,66,135,222,330
MN,1,66,140,151,185
MN,1,66,145,305,333
MN,1,66,150,183,255
MN,1,67,5,19,47
MN,1,67,10,46,81
MN,1,67,15,54,87
MN,1,67,20,22,69
MN,1,67,25,13,29
MN,1,67,30,32,15
MN,1,67,35,77,169
MN,1,67,40,16,5
MN,1,67,45,22,40
MN,1,67,50,13,12
MN,1,67,55,347,378
MN,1,67,60,95,108
MN,1,67,65,155,184
MN,1,67,70,92,110
MN,1,67,75,27,62
MN,1,67,77,31,64
MN,1,67,80,20,27
MN,1,67,85,30,42
MN,1,67,90,40,123
MN,1,67,95,29,36
MN,1,67,100,19,47
MN,1,67,105,28,42
MN,1,67,110,15,35
MN,1,67,115,27,32
MN,1,74,5,101,107
MN,1,74,10,113,106
MN,1,74,15,397,217
MN,1,74,20,116,73
MN,1,74,25,76,94
MN,1,74,30,101,134
MN,1,74,35,155,123
MN,1,74,40,113,129
MN,1,74,45,84,124
MN,1,74,50,226,203
MN,1,74,55,105,104
MN,1,74,60,101,106
MN,1,74,65,61,83
MN,1,74,70,478,326
MN,1,74,75,561,503
MN,1,74,85,370,332
MN,1,74,90,560,669
MN,1,74,100,270,247
MN,1,74,105,298,286
MN,1,74,115,514,408
MN,1,74,120,542,455
MN,1,74,130,408,399
MN,1,74,135,387,373
MN,1,74,145,100,171
MN,1,74,150,158,136
MN,1,74,155,98,73
MN,1,81,5,76,88
MN,1,81,10,129,130
MN,1,81,15,45,48
MN,1,81,20,2,0
MN,1,81,25,61,73
MN,1,81,30,145,124
MN,1,81,35,417,299
MN,1,81,45,119,102
MN,1,81,50,246,150
MN,1,81,55,81,83
MN,1,81,60,94,122
MN,1,81,65,91,86
MN,1,81,70,35,54
MN,1,81,75,43,48
MN,1,81,80,362,298
MN,1,81,85,174,93
MN,1,81,90,494,402
MN,1,81,95,178,103
MN,1,81,100,132,64
MN,1,81,105,276,201
MN,1,81,110,68,70
MN,1,81,115,280,368
MN,1,83,5,44,36
MN,1,83,10,37,71
MN,1,83,15,104,71
MN,1,83,20,26,90
MN,1,83,25,20,3
MN,1,83,30,33,42
MN,1,83,35,18,4
MN,1,83,40,48,42
MN,1,83,45,79,81
MN,1,83,50,368,212
MN,1,83,60,68,87
MN,1,83,65,67,56
MN,1,83,70,27,29
MN,1,83,75,49,36
MN,1,83,80,13,12
MN,1,83,85,89,61
MN,1,83,90,75,76
MN,1,83,95,393,271
MN,1,83,110,393,242
MN,1,83,125,56,55
MN,1,83,135,28,71
MN,1,85,5,74,83
MN,1,85,10,102,62
MN,1,85,15,95,110
MN,1,85,20,40,25
MN,1,85,25,77,62
MN,1,85,30,61,90
MN,1,85,35,423,275
MN,1,85,40,258,229
MN,1,85,42,54,51
MN,1,85,45,67,58
MN,1,85,50,80,80
MN,1,85,55,306,272
MN,1,85,58,3,2
MN,1,85,60,294,246
MN,1,85,65,18,9
MN,1,85,70,47,31
MN,1,85,75,41,54
MN,1,85,80,163,144
MN,1,85,85,86,98
MN,1,85,90,83,118
MN,1,85,95,109,141
MN,1,85,100,143,110
MN,1,85,105,140,127
MN,1,85,110,666,610
MN,1,85,115,113,88
MN,1,85,120,87,97
MN,1,85,125,142,108
MN,1,85,130,49,27
MN,1,85,135,99,115
MN,1,85,140,96,133
MN,1,85,145,38,25
MN,1,85,150,214,243
MN,1,85,155,228,153
MN,1,85,160,364,295
MN,1,85,165,272,148
MN,1,85,170,371,296
MN,1,85,175,309,150
MN,1,85,180,295,154
MN,1,85,185,331,147
MN,1,85,190,202,86
MN,1,85,195,245,120
MN,1,85,200,229,106
MN,1,85,205,347,131
MN,1,85,210,207,91
MN,1,85,215,260,134
MN,1,85,220,263,132
MN,1,85,225,291,231
MN,1,85,230,460,361
MN,1,85,240,90,58
