STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,7,76,110,29,13
MN,7,76,115,57,30
MN,7,76,120,64,68
MN,7,76,125,35,23
MN,7,76,130,41,29
MN,7,76,135,42,25
MN,7,76,140,27,9
MN,7,76,145,118,69
MN,7,76,150,45,19
MN,7,77,5,71,78
MN,7,77,10,90,80
MN,7,77,15,64,60
MN,7,77,20,167,163
MN,7,77,25,173,100
MN,7,77,30,125,88
MN,7,77,35,92,58
MN,7,77,40,154,150
MN,7,77,45,26,10
MN,7,77,50,186,108
MN,7,77,55,150,85
MN,7,77,60,115,84
MN,7,77,65,81,101
MN,7,77,70,67,76
MN,7,77,75,95,173
MN,7,77,80,77,63
MN,7,77,85,133,144
MN,7,77,90,170,101
MN,7,77,95,52,29
MN,7,77,100,93,37
MN,7,77,105,125,169
MN,7,77,110,147,119
MN,7,77,115,69,56
MN,7,77,120,146,157
MN,7,77,126,448,378
MN,7,77,135,171,215
MN,7,77,140,110,110
MN,7,77,145,32,36
MN,7,77,150,109,95
MN,7,77,155,113,122
MN,7,77,160,274,260
MN,7,77,165,104,120
MN,7,77,170,76,95
MN,7,77,175,82,58
MN,7,77,180,111,129
MN,7,77,185,141,105
MN,7,77,188,12,18
MN,7,77,190,52,51
MN,7,77,195,87,86
MN,7,78,5,14,20
MN,7,78,10,125,76
MN,7,78,15,20,12
MN,7,78,20,19,17
MN,7,78,25,26,20
MN,7,78,27,30,8
MN,7,78,30,37,22
MN,7,78,35,69,47
MN,7,78,40,17,22
MN,7,78,45,32,27
MN,7,78,50,16,14
MN,7,78,55,11,3
MN,7,78,60,24,20
MN,7,78,65,25,25
MN,7,78,70,9,24
MN,7,78,75,12,8
MN,7,78,80,24,16
MN,7,78,85,169,96
MN,7,78,90,217,116
MN,7,78,95,14,21
MN,7,84,5,27,50
MN,7,84,10,11,13
MN,7,84,15,35,13
MN,7,84,20,13,12
MN,7,84,25,23,29
MN,7,84,30,261,204
MN,7,84,35,214,159
MN,7,84,40,154,90
MN,7,84,50,45,53
MN,7,84,55,37,29
MN,7,84,60,6,17
MN,7,84,65,10,14
MN,7,84,70,24,20
MN,7,84,72,5,9
MN,7,84,75,22,19
MN,7,84,80,27,27
MN,7,84,85,26,16
MN,7,84,90,18,13
MN,7,84,95,16,11
MN,7,84,100,12,14
MN,7,84,105,15,7
MN,7,84,110,28,12
MN,7,84,113,4,11
MN,7,84,115,9,17
MN,7,84,120,19,22
MN,7,84,125,28,35
MN,7,84,130,25,23
MN,7,84,135,63,40
MN,7,84,140,34,28
MN,7,84,145,21,13
MN,7,84,150,20,23
MN,7,84,155,31,16
MN,7,87,5,43,23
MN,7,87,10,368,247
MN,7,87,20,189,116
MN,7,87,25,46,34
MN,7,87,30,32,43
MN,7,87,35,25,23
MN,7,87,40,18,21
MN,7,87,45,52,50
MN,7,87,50,500,222
MN,7,87,65,48,47
MN,7,87,70,45,22
MN,7,87,75,16,4
MN,7,87,80,55,36
MN,7,87,85,54,21
MN,7,87,90,106,58
MN,7,87,95,51,62
MN,7,87,100,52,39
MN,7,87,105,32,22
MN,7,87,110,50,46
MN,7,87,115,54,25
MN,7,87,120,45,52
MN,7,87,125,41,5
MN,7,87,130,55,31
MN,7,87,135,53,47
MN,7,87,140,99,90
MN,7,87,145,30,25
MN,7,87,150,40,28
MN,7,87,155,54,16
MN,7,87,160,97,51
MN,7,87,165,67,37
