STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,5,27,1815,862,179
MN,5,27,1820,872,142
MN,5,27,1825,855,135
MN,5,27,1830,1149,180
MN,5,27,1835,1462,101
MN,5,27,1840,770,66
MN,5,27,1845,847,82
MN,5,27,1860,981,167
MN,5,27,1865,1150,315
MN,5,27,1870,907,198
MN,5,27,1875,1481,293
MN,5,27,1880,780,204
MN,5,27,1885,1264,349
MN,5,27,1890,1129,356
MN,5,27,1895,956,326
MN,5,27,1900,519,137
MN,5,27,1902,780,268
MN,5,27,1905,1363,218
MN,5,27,1910,1276,192
MN,5,27,1915,1436,280
MN,5,27,1920,661,121
MN,5,27,1925,1574,343
MN,5,27,1930,822,208
MN,5,27,1935,48,28
MN,5,27,1940,597,87
MN,5,27,1945,860,178
MN,5,27,1950,798,253
MN,5,27,1955,749,170
MN,5,27,1956,1385,243
MN,5,27,1960,747,301
MN,5,27,1965,1347,297
MN,5,27,1970,1382,311
MN,5,27,1975,1427,416
MN,5,27,1980,1546,356
MN,5,27,1985,1117,278
MN,5,27,1990,1481,400
MN,5,27,1995,1014,273
MN,5,27,2000,1206,391
MN,5,27,2005,591,128
MN,5,27,2290,374,260
MN,5,27,2295,649,410
MN,5,27,2300,678,471
MN,5,27,2310,564,497
MN,5,27,2315,357,248
MN,5,27,2320,228,115
MN,5,27,2330,718,567
MN,5,27,2335,492,296
MN,5,27,2575,965,558
MN,5,27,2580,684,403
MN,5,27,2585,1007,547
MN,5,27,2590,1046,487
MN,5,27,2595,856,508
MN,5,27,2600,641,384
MN,5,27,2605,499,303
MN,5,27,2610,635,312
MN,5,27,2615,818,433
MN,5,27,2645,765,446
MN,5,27,2655,1034,479
MN,5,27,2665,741,366
MN,5,27,2675,826,341
MN,5,27,2765,633,418
MN,5,27,2770,995,677
MN,5,27,2790,1024,560
MN,5,27,2795,1192,514
MN,5,27,2800,347,137
MN,5,27,2805,440,176
MN,5,27,2810,464,253
MN,5,27,2815,813,365
MN,5,27,2820,1145,515
MN,5,27,2825,741,348
MN,5,27,2830,693,265
MN,5,27,2835,573,264
MN,5,27,2840,599,279
MN,5,27,2845,918,457
MN,5,27,2850,586,342
MN,5,27,2855,1195,513
MN,5,27,2860,608,278
MN,5,27,2865,482,249
MN,5,62,530,659,393
