STATE,COUNTY,PRECINCT,DEM,REP
MN,7,5,75,127
MN,7,10,60,113
MN,7,15,64,81
MN,7,20,62,48
MN,7,25,30,49
MN,7,30,57,86
MN,7,35,239,350
MN,7,40,628,638
MN,7,45,166,209
MN,7,50,101,96
MN,7,55,147,213
MN,7,60,140,158
MN,7,65,592,480
MN,7,70,160,217
MN,7,75,220,292
MN,7,80,35,64
MN,7,85,60,80
MN,7,90,87,116
MN,7,95,280,299
MN,7,100,360,167
MN,7,105,126,61
MN,7,106,455,270
MN,7,110,272,84
MN,7,115,351,169
MN,7,120,428,249
MN,7,125,479,206
MN,7,130,702,437
MN,7,135,858,473
MN,7,140,789,253
MN,7,142,748,377
MN,7,145,834,390
MN,7,150,397,305
MN,7,155,396,230
MN,7,160,921,624
MN,7,165,1743,853
MN,7,170,729,603
MN,7,175,119,82
MN,7,195,48,78
MN,7,197,428,432
MN,7,200,320,370
MN,7,205,57,90
MN,7,210,45,104
MN,7,212,0,2
MN,7,213,1,1
MN,7,215,34,44
MN,7,220,27,73
MN,7,225,281,324
MN,7,230,166,191
MN,7,235,58,79
MN,7,240,118,61
MN,7,245,321,306
MN,7,250,44,78
MN,7,255,36,74
MN,7,260,51,64
MN,8,5,34,118
MN,8,10,34,87
MN,8,15,38,93
MN,8,20,6,6
MN,8,25,58,106
MN,8,30,153,299
MN,8,35,21,98
MN,8,40,13,17
MN,8,45,94,69
MN,8,50,39,215
MN,8,55,67,78
MN,8,60,32,107
MN,8,65,58,81
MN,8,70,117,286
MN,8,75,34,64
MN,8,80,302,313
MN,8,85,423,405
MN,8,90,373,368
MN,8,95,264,347
MN,8,100,474,637
MN,8,105,353,377
MN,8,110,360,509
MN,8,115,355,472
MN,8,120,23,104
MN,8,125,13,123
MN,8,130,75,122
MN,8,135,186,330
MN,8,140,238,566
MN,8,145,142,269
MN,8,150,158,266
MN,8,155,22,137
MN,8,160,15,67
MN,17,20,26,32
MN,17,25,41,102
MN,17,30,1,6
MN,17,40,12,39
MN,17,45,7,47
MN,17,65,43,96
MN,17,70,32,105
MN,17,75,261,504
MN,17,85,17,91
MN,17,95,24,67
MN,20,5,63,115
MN,20,7,0,0
MN,20,10,133,214
MN,20,15,59,85
MN,20,20,70,138
MN,20,25,103,184
MN,20,30,359,410
MN,20,32,102,125
MN,20,35,36,96
MN,20,40,260,253
MN,20,45,88,145
MN,20,50,92,118
MN,20,51,912,1096
MN,20,52,243,243
MN,20,55,233,332
MN,20,60,404,570
MN,20,65,137,248
MN,20,70,14,68
MN,20,75,126,221
MN,20,80,145,291
MN,20,85,135,180
MN,20,90,67,136
MN,22,5,38,87
MN,22,10,198,250
MN,22,15,208,334
MN,22,20,132,227
MN,22,25,85,137
MN,22,30,74,78
MN,22,35,36,67
MN,22,40,39,95
MN,22,45,29,45
MN,22,50,46,119
MN,22,55,31,84
MN,22,60,46,59
MN,22,65,60,120
MN,22,70,27,70
MN,22,75,27,95
MN,22,80,43,97
MN,22,85,43,41
MN,22,90,40,72
MN,22,95,151,89
MN,22,100,51,65
MN,22,105,33,51
MN,22,110,128,172
MN,22,115,31,62
MN,22,120,11,49
MN,22,125,30,69
MN,22,130,17,57
MN,22,135,41,55
MN,22,140,59,145
MN,22,145,29,75
MN,22,150,11,15
MN,22,155,428,528
MN,22,160,176,318
MN,22,165,25,64
MN,23,5,73,66
MN,23,10,68,105
MN,23,15,46,84
MN,23,20,63,88
MN,23,25,56,72
MN,23,30,45,50
MN,23,35,64,63
MN,23,40,81,96
MN,23,45,97,105
MN,23,50,351,324
MN,23,55,114,161
MN,23,60,67,176
MN,23,65,66,125
MN,23,70,71,109
MN,23,75,53,105
MN,23,80,244,266
MN,23,85,78,78
MN,23,90,77,75
MN,23,95,65,125
MN,23,100,337,156
MN,23,105,173,101
MN,23,110,71,66
MN,23,115,87,79
MN,23,120,46,57
MN,23,125,61,44
MN,23,130,83,104
MN,23,135,55,46
MN,23,140,326,292
MN,23,150,47,68
MN,23,155,415,398
MN,23,160,184,247
MN,23,165,472,614
MN,23,175,129,160
MN,23,180,74,172
MN,23,185,24,13
MN,23,190,101,127
MN,23,195,53,96
MN,24,5,960,898
MN,24,10,26,28
MN,24,15,548,456
MN,24,25,756,654
MN,24,35,729,620
MN,24,45,471,338
MN,24,50,520,411
MN,24,60,149,170
MN,24,61,0,0
MN,24,65,117,169
MN,24,70,67,93
MN,24,75,215,264
MN,24,80,95,127
MN,24,85,54,90
MN,24,90,121,179
MN,24,95,32,35
MN,24,100,90,90
MN,24,105,46,70
MN,24,110,54,78
MN,24,115,110,138
MN,24,120,123,145
MN,24,125,74,136
MN,24,130,155,148
MN,24,135,57,90
MN,24,140,59,94
MN,24,145,65,57
MN,24,150,83,118
MN,24,155,35,105
MN,24,160,68,70
MN,24,165,8,17
MN,24,170,101,117
MN,24,175,60,61
MN,24,180,131,156
MN,24,185,13,8
MN,24,190,61,126
MN,24,195,90,95
MN,24,200,87,84
MN,24,205,154,207
MN,24,210,87,137
MN,24,215,87,100
MN,24,220,33,17
MN,28,5,71,68
MN,28,10,141,125
MN,28,15,111,120
MN,28,20,228,245
MN,28,25,303,310
MN,28,30,127,183
MN,28,35,57,53
MN,28,40,38,90
MN,28,45,142,124
MN,28,50,120,121
MN,28,55,200,224
MN,28,60,90,140
MN,28,65,28,24
MN,28,70,625,562
MN,28,75,532,306
MN,28,76,265,200
MN,28,80,300,360
MN,28,85,62,96
MN,28,90,121,186
MN,28,95,141,152
MN,28,100,45,106
MN,28,105,304,214
MN,28,110,82,117
MN,28,115,74,105
MN,28,120,91,108
MN,28,125,38,68
MN,28,130,74,119
MN,32,5,20,51
MN,32,10,23,21
MN,32,15,31,77
MN,32,20,65,110
MN,32,25,42,89
MN,32,30,49,78
MN,32,35,36,50
MN,32,40,28,94
MN,32,45,113,114
MN,32,50,40,102
MN,32,55,37,90
MN,32,60,371,383
MN,32,70,323,417
MN,32,80,28,23
MN,32,85,21,43
MN,32,90,134,206
MN,32,95,150,213
MN,32,100,33,75
MN,32,105,39,95
MN,32,110,40,33
MN,32,115,25,88
MN,32,120,21,66
MN,32,125,21,51
MN,32,130,29,68
MN,32,135,30,47
MN,32,140,22,56
MN,32,145,21,12
MN,32,150,29,75
MN,40,5,129,185
MN,40,10,159,255
MN,40,15,117,116
MN,40,20,84,163
MN,40,25,155,215
MN,40,30,245,345
MN,40,35,30,39
MN,40,40,152,119
MN,40,45,124,110
MN,40,47,299,294
MN,40,50,23,40
MN,40,55,71,137
MN,40,62,317,678
MN,40,65,344,519
MN,40,75,445,499
MN,40,80,289,333
MN,40,85,127,246
MN,40,87,0,0
MN,40,90,541,680
MN,40,100,109,197
MN,40,105,576,812
MN,40,110,60,91
MN,40,115,157,180
MN,40,120,114,139
MN,40,125,182,309
MN,40,130,369,404
MN,40,140,146,243
MN,46,5,29,83
MN,46,10,21,86
MN,46,15,50,85
MN,46,20,22,31
MN,46,25,32,118
MN,46,30,42,62
MN,46,35,179,352
MN,46,40,288,457
MN,46,50,228,303
MN,46,55,224,445
MN,46,65,184,190
MN,46,70,175,261
MN,46,80,153,268
MN,46,85,142,180
MN,46,95,37,110
MN,46,100,53,94
MN,46,105,23,91
MN,46,110,41,66
MN,46,115,50,73
MN,46,120,36,105
MN,46,125,29,73
MN,46,130,23,56
MN,46,135,54,125
MN,46,140,25,72
MN,46,145,29,57
MN,46,150,13,7
MN,46,155,40,72
MN,46,160,43,79
MN,46,165,48,144
MN,46,170,161,288
MN,46,175,81,205
MN,46,180,34,92
MN,46,185,134,212
MN,46,195,138,318
MN,46,200,39,64
MN,46,205,116,174
MN,46,210,31,114
MN,50,5,189,173
MN,50,10,136,129
MN,50,15,878,470
MN,50,20,854,440
MN,50,25,31,28
MN,50,30,791,569
MN,50,35,1071,861
MN,50,50,612,344
MN,50,55,667,433
MN,50,70,231,198
MN,50,75,23,45
MN,50,80,157,152
MN,50,85,41,39
MN,50,90,72,83
MN,50,95,65,90
MN,50,100,26,33
MN,50,105,57,127
MN,50,110,202,257
MN,50,115,47,87
MN,50,120,212,202
MN,50,125,181,238
MN,50,130,62,107
MN,50,135,52,71
MN,50,140,117,95
MN,50,145,62,107
MN,50,150,40,17
MN,50,155,74,87
MN,50,160,82,80
MN,50,165,49,84
MN,50,170,57,127
MN,50,175,87,148
MN,50,180,143,238
MN,50,185,109,77
MN,50,190,7,11
MN,50,195,38,83
MN,50,200,18,5
MN,50,205,101,112
MN,50,210,41,30
MN,50,215,63,91
MN,50,220,105,94
MN,52,5,283,294
MN,52,10,48,68
MN,52,15,21,44
MN,52,20,118,226
MN,52,25,98,207
MN,52,30,42,92
MN,52,35,71,112
MN,52,40,115,180
MN,52,45,163,206
MN,52,50,0,0
MN,52,55,48,99
MN,52,60,202,308
MN,52,65,103,146
MN,52,70,676,291
MN,52,75,599,333
MN,52,80,573,361
MN,52,85,703,476
MN,52,90,675,622
MN,52,95,703,539
MN,52,100,150,140
MN,52,110,150,144
MN,52,115,19,36
MN,52,120,827,507
MN,52,125,855,494
MN,52,130,710,199
MN,52,135,753,343
MN,52,140,83,104
MN,52,145,58,141
MN,53,5,166,266
MN,53,10,28,38
MN,53,15,58,135
MN,53,20,32,44
MN,53,25,72,118
MN,53,30,39,83
MN,53,35,19,14
MN,53,40,36,87
MN,53,45,52,131
MN,53,50,41,61
MN,53,55,12,73
MN,53,60,21,55
MN,53,65,25,64
MN,53,70,0,3
MN,53,75,19,59
MN,53,80,18,143
MN,53,85,31,59
MN,53,90,15,46
MN,53,95,12,62
MN,53,100,41,94
MN,53,105,17,43
MN,53,110,37,63
MN,53,115,45,88
MN,53,120,51,91
MN,53,125,24,67
MN,53,130,72,86
MN,53,135,17,58
MN,53,140,53,88
MN,53,145,20,58
MN,53,150,195,211
MN,53,155,134,110
MN,53,160,125,72
MN,53,165,74,55
MN,53,166,198,121
MN,53,170,362,468
MN,53,175,131,118
MN,53,180,148,82
MN,53,185,159,104
MN,53,186,252,299
MN,53,190,55,107
MN,55,5,1238,1314
MN,55,10,690,638
MN,55,11,76,88
MN,55,12,30,58
MN,55,13,0,0
MN,55,15,261,264
MN,55,20,147,165
MN,55,25,70,120
MN,55,30,73,109
MN,55,35,377,479
MN,55,40,75,173
MN,55,45,77,130
MN,55,50,429,420
MN,55,55,173,349
MN,55,60,233,369
