STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,8,11,140,181,423
MN,8,11,145,72,131
MN,8,11,150,18,14
MN,8,11,155,27,41
MN,8,11,160,85,144
MN,8,11,165,11,34
MN,8,11,170,40,95
MN,8,11,175,98,258
MN,8,11,180,19,39
MN,8,11,185,17,36
MN,8,11,187,0,3
MN,8,11,188,13,23
MN,8,11,190,258,97
MN,8,11,195,56,98
MN,8,11,200,63,58
MN,8,11,205,108,150
MN,8,11,210,143,240
MN,8,11,215,124,166
MN,8,11,220,10,23
MN,8,11,225,163,187
MN,8,11,230,56,64
MN,8,11,235,34,36
MN,8,11,240,23,33
MN,8,11,245,11,32
MN,8,11,250,312,428
MN,8,11,252,27,6
MN,8,11,255,40,48
MN,8,11,260,11,24
MN,8,11,262,3,2
MN,8,11,265,391,581
MN,8,11,270,50,93
MN,8,11,275,26,39
MN,8,11,280,32,54
MN,8,11,285,133,166
MN,8,11,290,121,150
MN,8,11,295,19,46
MN,8,11,300,55,71
MN,8,11,305,212,190
MN,8,11,310,74,51
MN,8,11,312,8,11
MN,8,11,315,61,124
MN,8,11,317,38,39
MN,8,11,320,207,207
MN,8,13,5,153,201
MN,8,13,15,151,104
MN,8,13,20,898,1017
MN,8,13,25,442,494
MN,8,13,30,456,546
MN,8,13,35,363,439
MN,8,13,40,308,341
MN,8,13,45,186,204
MN,8,13,50,442,763
MN,8,13,55,802,893
MN,8,13,60,295,465
MN,8,13,65,402,479
MN,8,13,66,630,747
MN,8,13,67,350,481
MN,8,13,70,319,227
MN,8,13,75,117,172
MN,8,13,80,132,141
MN,8,13,85,203,227
MN,8,13,86,6,6
MN,8,13,90,177,214
MN,8,13,95,317,435
MN,8,13,100,220,186
MN,8,13,105,1309,1710
MN,8,16,5,99,42
MN,8,16,10,189,126
MN,8,16,15,187,109
MN,8,16,20,81,30
MN,8,16,25,96,89
MN,8,16,30,169,123
MN,8,16,35,158,106
MN,8,16,40,162,130
MN,8,16,45,52,48
MN,8,16,50,72,46
MN,8,16,55,74,42
MN,8,16,60,70,34
MN,8,16,65,213,169
MN,8,18,5,494,673
MN,8,18,6,342,456
MN,8,18,7,332,482
MN,8,18,8,263,399
MN,8,18,10,198,310
MN,8,18,15,164,180
MN,8,18,16,332,438
MN,8,18,20,231,278
MN,8,18,25,259,234
MN,8,18,35,180,206
MN,8,18,40,255,264
MN,8,18,42,2,0
MN,8,18,45,240,239
MN,8,18,50,153,166
MN,8,18,55,407,632
MN,8,18,60,181,271
MN,8,18,65,276,225
MN,8,18,70,181,118
MN,8,18,75,266,482
MN,8,18,76,219,302
MN,8,18,80,235,476
MN,8,18,82,1,5
MN,8,18,85,66,47
MN,8,18,90,68,136
MN,8,18,95,225,418
MN,8,18,100,13,28
MN,8,18,105,79,104
MN,8,18,110,318,411
MN,8,18,115,170,242
MN,8,18,120,72,87
MN,8,18,125,90,149
MN,8,18,130,9,20
MN,8,18,135,142,241
MN,8,18,140,6,23
MN,8,18,145,61,36
MN,8,18,150,187,211
MN,8,18,155,210,432
MN,8,18,160,201,317
MN,8,18,165,19,15
MN,8,18,170,121,84
MN,8,18,175,48,92
MN,8,18,180,64,155
MN,8,18,185,329,626
MN,8,18,190,375,663
MN,8,18,195,13,14
MN,8,18,200,171,294
MN,8,18,205,11,30
MN,8,18,210,120,176
MN,8,18,215,169,260
MN,8,18,220,373,649
MN,8,18,225,141,205
MN,8,18,230,312,445
MN,8,18,235,65,180
MN,8,18,240,312,445
MN,8,18,245,58,80
MN,8,18,250,40,65
MN,8,18,255,64,94
MN,8,18,260,84,130
MN,8,18,265,63,43
MN,8,18,275,76,172
MN,8,18,280,24,46
MN,8,18,285,21,10
MN,8,18,290,99,101
MN,8,18,295,284,496
MN,8,29,5,68,51
MN,8,29,10,121,122
MN,8,29,15,108,171
MN,8,29,20,32,22
MN,8,29,22,23,39
MN,8,29,25,33,43
MN,8,29,30,82,90
MN,8,29,35,187,162
MN,8,29,37,15,14
MN,8,29,40,43,57
MN,8,29,45,85,137
MN,8,29,50,58,88
MN,8,29,52,16,13
MN,8,29,55,275,359
MN,8,29,60,48,49
MN,8,29,65,247,427
MN,8,29,70,137,206
MN,8,29,75,13,26
MN,8,29,80,241,301
MN,8,29,85,74,101
MN,8,29,90,30,44
MN,8,29,95,188,137
MN,8,29,97,14,6
MN,8,29,100,23,26
MN,8,29,105,129,118
MN,8,29,110,49,77
MN,8,29,115,197,278
MN,8,29,120,209,219
MN,8,29,122,333,404
MN,8,29,125,94,126
MN,8,29,130,28,34
MN,8,29,135,26,25
MN,8,29,137,0,5
MN,8,29,140,111,171
MN,8,29,145,11,13
MN,8,29,150,201,327
MN,8,29,152,16,16
MN,8,29,155,97,110
MN,8,30,5,318,405
MN,8,30,10,493,674
MN,8,30,15,245,247
MN,8,30,20,882,815
MN,8,30,22,461,512
MN,8,30,25,414,542
MN,8,30,30,85,199
MN,8,30,35,584,792
MN,8,30,40,368,534
MN,8,30,45,134,170
MN,8,30,50,306,410
MN,8,30,55,115,203
MN,8,30,60,204,405
MN,8,30,65,252,384
MN,8,30,70,211,250
MN,8,30,75,299,559
MN,8,30,80,294,401
MN,8,31,5,4,15
MN,8,31,10,193,201
MN,8,31,15,33,54
MN,8,31,20,80,43
MN,8,31,25,137,137
MN,8,31,30,509,691
MN,8,31,35,253,305
MN,8,31,40,59,41
MN,8,31,45,78,53
MN,8,31,50,59,46
MN,8,31,55,175,209
MN,8,31,60,183,68
MN,8,31,65,59,44
MN,8,31,70,122,115
MN,8,31,74,83,35
MN,8,31,76,34,42
MN,8,31,85,463,310
MN,8,31,90,156,168
MN,8,31,95,0,1
MN,8,31,96,120,117
MN,8,31,101,114,169
MN,8,31,110,16,18
MN,8,31,120,84,72
MN,8,31,125,14,30
MN,8,31,130,124,104
MN,8,31,135,81,55
MN,8,31,140,406,306
MN,8,31,145,560,402
MN,8,31,151,377,317
MN,8,31,155,745,703
MN,8,31,175,4,16
MN,8,31,184,75,40
MN,8,31,189,7,5
MN,8,31,195,178,91
MN,8,31,200,687,838
MN,8,31,205,56,31
MN,8,31,215,307,111
MN,8,31,220,24,31
MN,8,31,225,50,49
MN,8,31,227,135,134
MN,8,31,230,142,56
MN,8,31,235,5,13
MN,8,31,240,154,88
MN,8,31,244,52,44
MN,8,31,245,60,68
MN,8,31,247,171,53
MN,8,31,249,91,130
MN,8,31,255,15,20
MN,8,31,260,160,122
MN,8,31,265,4,15
MN,8,31,270,104,151
MN,8,31,280,308,114
MN,8,31,285,215,122
MN,8,31,290,1,10
MN,8,31,295,46,68
MN,8,31,300,5,5
MN,8,31,305,49,44
MN,8,31,310,29,49
MN,8,31,320,51,57
MN,8,31,327,52,59
MN,8,31,330,15,5
MN,8,31,335,62,49
MN,8,31,338,36,19
MN,8,31,339,132,87
MN,8,31,340,242,294
MN,8,31,345,8,22
MN,8,31,350,259,242
MN,8,31,355,133,137
MN,8,31,360,40,17
MN,8,31,365,12,14
MN,8,31,370,6,4
MN,8,31,371,59,89
MN,8,31,372,39,37
MN,8,31,375,47,35
MN,8,31,380,24,21
MN,8,31,385,14,15
MN,8,33,5,70,69
MN,8,33,10,358,376
MN,8,33,20,239,235
MN,8,33,25,194,216
MN,8,33,30,34,53
MN,8,33,35,134,178
MN,8,33,40,27,24
MN,8,33,45,35,59
MN,8,33,50,64,97
MN,8,33,55,118,146
MN,8,33,60,238,255
MN,8,33,65,28,60
MN,8,33,70,630,556
MN,8,33,80,66,51
MN,8,33,85,173,180
MN,8,33,90,61,96
MN,8,33,95,12,22
MN,8,33,100,118,139
MN,8,33,105,169,215
MN,8,36,5,53,59
MN,8,36,23,13,13
MN,8,36,50,372,313
MN,8,36,55,408,218
MN,8,36,60,550,402
MN,8,36,70,27,45
MN,8,36,75,289,269
MN,8,36,80,132,128
MN,8,36,82,115,116
MN,8,36,83,127,105
MN,8,36,90,136,125
MN,8,36,100,7,15
MN,8,36,115,29,27
MN,8,36,120,61,33
MN,8,36,121,124,57
MN,8,36,140,22,27
MN,8,36,170,16,38
MN,8,36,180,130,148
MN,8,36,185,102,116
MN,8,36,190,9,3
MN,8,36,195,57,108
MN,8,38,5,27,39
MN,8,38,10,52,68
MN,8,38,20,62,66
MN,8,38,25,134,60
MN,8,38,35,191,187
MN,8,38,40,150,132
MN,8,38,50,243,300
MN,8,38,60,321,216
MN,8,38,65,33,34
MN,8,38,70,227,121
MN,8,38,80,147,120
MN,8,38,90,239,127
MN,8,38,105,271,174
MN,8,38,110,42,26
MN,8,38,115,119,73
MN,8,38,120,171,137
MN,8,38,125,187,134
MN,8,38,130,109,75
MN,8,38,135,26,49
MN,8,48,5,5,16
MN,8,48,10,185,295
MN,8,48,15,253,332
MN,8,48,20,27,35
MN,8,48,25,19,49
MN,8,48,30,164,153
MN,8,48,35,60,63
MN,8,48,40,156,272
MN,8,48,45,85,81
MN,8,48,50,157,137
MN,8,48,55,92,103
MN,8,48,60,216,111
MN,8,48,65,5,7
MN,8,48,70,474,413
MN,8,48,75,209,355
MN,8,48,80,178,352
MN,8,48,85,11,21
MN,8,48,90,173,99
MN,8,48,95,105,81
MN,8,48,100,100,121
MN,8,48,105,32,27
MN,8,48,110,691,629
MN,8,48,115,323,437
MN,8,48,120,128,169
MN,8,48,125,63,41
MN,8,49,5,93,157
MN,8,49,10,84,204
MN,8,49,15,146,275
MN,8,49,20,35,47
MN,8,49,25,34,50
MN,8,49,30,93,161
MN,8,49,35,69,132
MN,8,49,45,56,124
MN,8,49,50,112,161
MN,8,49,55,85,150
MN,8,49,60,21,19
MN,8,49,65,96,265
MN,8,49,70,51,48
MN,8,49,75,10,13
MN,8,49,80,79,117
MN,8,49,85,129,175
MN,8,49,90,21,19
MN,8,49,95,12,2
MN,8,49,100,36,36
MN,8,49,105,67,66
MN,8,49,110,28,13
MN,8,49,115,34,36
MN,8,49,120,504,421
MN,8,49,125,644,730
MN,8,49,130,383,383
MN,8,49,135,288,415
MN,8,49,140,105,83
MN,8,49,145,77,86
MN,8,49,150,31,66
MN,8,49,155,24,13
MN,8,49,160,83,99
MN,8,49,165,206,300
MN,8,49,170,57,107
MN,8,49,175,156,246
MN,8,49,180,43,70
MN,8,49,185,53,65
MN,8,49,195,78,105
MN,8,49,200,69,122
MN,8,49,205,102,197
MN,8,49,210,12,62
MN,8,49,215,165,178
MN,8,49,220,224,412
MN,8,49,225,40,29
MN,8,49,230,136,160
MN,8,49,235,53,50
MN,8,49,240,52,152
MN,8,49,245,119,162
MN,8,49,250,54,86
MN,8,58,5,77,67
MN,8,58,10,22,18
MN,8,58,15,80,43
MN,8,58,20,96,112
MN,8,58,25,50,33
MN,8,58,30,58,48
MN,8,58,35,25,6
MN,8,58,40,73,74
MN,8,58,45,19,16
MN,8,58,50,33,29
MN,8,58,55,184,196
MN,8,58,60,54,96
MN,8,58,65,17,24
MN,8,58,70,9,30
MN,8,58,75,127,158
MN,8,58,80,7,8
MN,8,58,85,46,62
MN,8,58,90,71,101
MN,8,58,95,25,26
MN,8,58,100,14,7
MN,8,58,105,208,192
MN,8,58,110,130,178
MN,8,58,115,13,7
MN,8,58,120,54,41
MN,8,58,125,119,92
MN,8,58,135,96,108
MN,8,58,140,46,44
MN,8,58,145,13,8
MN,8,58,150,31,30
MN,8,58,155,56,52
MN,8,58,160,56,33
MN,8,58,165,3,12
MN,8,58,170,112,153
MN,8,58,175,521,453
MN,8,58,185,236,278
MN,8,58,190,111,132
MN,8,58,195,540,527
MN,8,58,200,267,309
MN,8,58,205,173,236
MN,8,58,207,43,23
MN,8,58,210,202,172
MN,8,58,215,114,176
MN,8,58,221,92,54
MN,8,58,225,57,57
MN,8,58,230,71,49
MN,8,58,235,14,17
MN,8,58,240,451,289
MN,8,69,5,59,44
MN,8,69,10,124,75
MN,8,69,15,69,25
MN,8,69,20,59,46
MN,8,69,25,44,38
MN,8,69,30,41,22
MN,8,69,31,29,11
MN,8,69,35,374,341
MN,8,69,40,225,163
MN,8,69,45,15,5
MN,8,69,50,125,137
MN,8,69,55,286,161
MN,8,69,60,231,238
MN,8,69,65,175,163
MN,8,69,66,2,3
MN,8,69,70,206,177
MN,8,69,75,15,4
MN,8,69,80,272,161
MN,8,69,85,440,501
MN,8,69,90,47,43
MN,8,69,95,233,165
MN,8,69,100,1195,601
MN,8,69,115,229,178
MN,8,69,120,76,86
MN,8,69,125,127,97
MN,8,69,130,118,96
MN,8,69,133,26,35
MN,8,69,135,59,22
MN,8,69,140,652,370
MN,8,69,145,680,313
MN,8,69,150,724,473
MN,8,69,155,663,431
MN,8,69,160,701,411
MN,8,69,165,1058,684
MN,8,69,170,736,354
MN,8,69,175,813,553
MN,8,69,180,408,231
MN,8,69,190,482,354
MN,8,69,195,938,621
MN,8,69,200,624,209
MN,8,69,205,590,214
MN,8,69,210,464,144
MN,8,69,215,768,208
MN,8,69,220,780,394
MN,8,69,230,476,130
MN,8,69,240,432,165
MN,8,69,245,258,85
MN,8,69,250,334,135
MN,8,69,255,368,137
MN,8,69,260,541,359
MN,8,69,265,572,476
MN,8,69,270,662,411
MN,8,69,275,585,465
MN,8,69,280,453,203
MN,8,69,285,400,189
MN,8,69,290,222,108
MN,8,69,295,686,300
MN,8,69,300,562,241
MN,8,69,305,447,229
MN,8,69,315,767,425
MN,8,69,320,349,197
MN,8,69,325,645,336
MN,8,69,435,512,382
MN,8,69,437,76,74
MN,8,69,440,50,44
MN,8,69,445,30,33
MN,8,69,450,795,671
MN,8,69,470,153,134
MN,8,69,475,374,233
MN,8,69,480,317,188
MN,8,69,485,140,82
MN,8,69,505,16,12
MN,8,69,510,584,518
MN,8,69,515,87,69
MN,8,69,520,21,38
MN,8,69,525,128,54
MN,8,69,530,58,47
MN,8,69,540,328,369
MN,8,69,545,184,150
MN,8,69,550,414,343
MN,8,69,565,393,409
MN,8,69,570,533,560
MN,8,69,575,105,96
MN,8,69,580,38,22
MN,8,69,585,257,265
MN,8,69,590,33,30
MN,8,69,591,13,14
MN,8,69,595,576,509
MN,8,69,600,569,473
MN,8,69,605,731,621
MN,8,69,615,179,89
MN,8,69,620,110,47
MN,8,69,625,259,148
MN,8,69,630,224,174
MN,8,69,635,442,278
MN,8,69,640,201,139
MN,8,69,645,165,108
MN,8,69,650,212,171
MN,8,69,655,491,296
MN,8,69,660,652,406
MN,8,69,665,761,491
MN,8,69,735,513,443
MN,8,69,750,173,133
MN,8,69,755,21,26
MN,8,69,760,30,28
MN,8,69,765,60,33
MN,8,69,770,523,475
MN,8,69,775,61,73
MN,8,69,780,62,109
MN,8,69,785,22,8
MN,8,69,790,22,36
MN,8,69,795,127,98
MN,8,69,797,37,11
MN,8,69,799,26,10
MN,8,69,800,70,48
MN,8,69,805,346,254
MN,8,69,810,26,16
MN,8,69,815,373,335
MN,8,69,820,397,284
MN,8,69,821,25,11
MN,8,69,825,401,292
MN,8,69,840,19,14
MN,8,69,845,80,42
MN,8,69,850,167,169
MN,8,69,852,50,51
MN,8,69,855,52,44
MN,8,69,857,111,80
MN,8,69,860,46,59
MN,8,69,865,51,63
MN,8,69,875,47,42
MN,8,69,880,114,94
MN,8,69,881,24,22
MN,8,69,885,32,48
MN,8,69,890,10,8
MN,8,69,895,722,435
MN,8,69,910,861,741
MN,8,69,915,107,80
MN,8,69,920,458,334
MN,8,69,925,53,33
MN,8,69,930,39,32
MN,8,69,935,38,34
MN,8,69,940,124,79
MN,8,69,945,89,45
MN,8,69,950,81,62
MN,8,69,960,162,224
MN,8,69,962,0,1
MN,8,69,965,74,51
MN,8,69,970,213,271
MN,8,69,971,38,37
MN,8,69,973,8,4
MN,8,69,975,126,92
MN,8,69,979,4,0
MN,8,69,990,8,1
MN,8,69,999,24,21
MN,8,69,1000,32,73
MN,8,69,1001,47,3
MN,8,69,1002,36,49
MN,8,69,1005,16,6
MN,8,69,1011,6,8
MN,8,69,1030,58,19
MN,8,69,1035,108,85
MN,8,69,1040,478,339
MN,8,69,1045,324,308
MN,8,69,1050,297,181
MN,8,69,1055,358,274
MN,8,69,1060,433,316
MN,8,69,1125,66,43
MN,8,69,1130,417,275
MN,8,69,1135,170,184
MN,8,69,1136,181,158
MN,8,69,1140,17,40
MN,8,69,1145,34,32
MN,8,69,1150,146,126
MN,8,69,1155,93,50
MN,8,69,1160,41,43
MN,8,80,5,5,12
MN,8,80,10,51,134
MN,8,80,15,127,205
MN,8,80,20,23,46
MN,8,80,25,15,17
MN,8,80,30,28,64
MN,8,80,32,32,59
MN,8,80,35,18,60
MN,8,80,40,29,49
MN,8,80,45,237,278
MN,8,80,50,15,15
MN,8,80,55,33,69
MN,8,80,60,36,35
MN,8,80,65,64,104
MN,8,80,70,60,79
MN,8,80,75,103,103
MN,8,80,80,61,47
MN,8,80,85,84,142
MN,8,80,90,121,221
MN,8,80,95,49,109
MN,8,80,100,180,240
MN,8,80,105,157,159
MN,8,80,110,275,255
MN,8,80,120,112,262
MN,8,80,125,26,150
