STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,3,27,1205,577,561
MN,3,27,1210,741,711
MN,3,27,1215,795,611
MN,3,27,1220,897,782
MN,3,27,1225,727,787
MN,3,27,1230,818,820
MN,3,27,1235,925,742
MN,3,27,1240,969,868
MN,3,27,1245,815,656
MN,3,27,1250,866,640
MN,3,27,1255,597,663
MN,3,27,1260,807,612
MN,3,27,1265,843,827
MN,3,27,1270,837,653
MN,3,27,1275,942,767
MN,3,27,1280,571,616
MN,3,27,1285,895,1076
MN,3,27,1290,864,789
MN,3,27,1295,679,836
MN,3,27,1300,612,567
MN,3,27,1305,528,414
MN,3,27,1335,417,429
MN,3,27,1345,156,82
MN,3,27,1350,563,760
MN,3,27,1355,972,1213
MN,3,27,2090,936,508
MN,3,27,2095,723,431
MN,3,27,2100,844,427
MN,3,27,2105,1112,654
MN,3,27,2110,604,406
MN,3,27,2115,928,478
MN,3,27,2120,737,447
MN,3,27,2125,1239,562
MN,3,27,2130,1131,592
MN,3,27,2135,1193,513
MN,3,27,2140,960,394
MN,3,27,2145,711,357
MN,3,27,2150,703,518
MN,3,27,2155,835,515
MN,3,27,2160,842,714
MN,3,27,2165,748,404
MN,3,27,2170,1159,780
MN,3,27,2185,588,411
MN,3,27,2190,638,484
MN,3,27,2195,862,585
MN,3,27,2200,925,569
MN,3,27,2205,835,403
MN,3,27,2210,825,515
MN,3,27,2230,167,210
MN,3,27,2240,591,804
MN,3,27,2245,160,264
MN,3,27,2247,386,613
MN,3,27,2248,532,769
MN,3,27,2250,553,685
MN,3,27,2255,596,653
MN,3,27,2260,600,640
MN,3,27,2265,626,548
MN,3,27,2355,654,805
MN,3,27,2360,294,386
MN,3,27,2365,478,607
MN,3,27,2370,818,884
MN,3,27,2385,646,577
MN,3,27,2400,1156,853
MN,3,27,2405,1847,1420
MN,3,27,2410,644,598
MN,3,27,2415,1003,782
MN,3,27,2420,1038,936
MN,3,27,2425,635,519
MN,3,27,2430,1506,1171
MN,3,27,2435,838,572
MN,3,27,2440,1392,823
MN,3,27,2445,689,572
MN,3,27,2450,730,602
MN,3,27,2455,687,633
MN,3,27,2460,1112,722
MN,3,27,2465,1732,1100
MN,3,27,2470,837,552
MN,3,27,2475,1367,887
MN,3,27,2480,756,366
MN,3,27,2485,1015,795
MN,3,27,2490,735,550
MN,3,27,2495,947,843
MN,3,27,2500,1032,767
MN,3,27,2505,1118,640
MN,3,27,2510,937,591
MN,3,27,2710,906,1382
MN,3,27,2715,1406,2316
MN,3,27,2720,55,79
MN,3,27,2725,733,687
MN,3,27,2730,726,554
MN,3,27,2735,929,872
MN,3,27,2755,420,487
MN,3,27,2780,488,673
MN,3,27,2900,476,475
MN,3,27,2910,1446,1288
MN,3,27,2925,144,158
