STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,5,27,2005,869,126
MN,5,27,2010,1274,314
MN,5,27,2015,828,163
MN,5,27,2020,1228,223
MN,5,27,2290,562,328
MN,5,27,2295,931,502
MN,5,27,2300,843,611
MN,5,27,2310,813,582
MN,5,27,2315,629,302
MN,5,27,2320,321,140
MN,5,27,2330,1028,687
MN,5,27,2335,874,413
MN,5,27,2575,1532,660
MN,5,27,2580,1275,588
MN,5,27,2585,1383,690
MN,5,27,2590,1670,635
MN,5,27,2595,1425,682
MN,5,27,2600,993,476
MN,5,27,2605,833,394
MN,5,27,2610,967,431
MN,5,27,2615,1366,592
MN,5,27,2645,1154,587
MN,5,27,2655,1458,593
MN,5,27,2665,1124,489
MN,5,27,2675,1309,446
MN,5,27,2765,839,422
MN,5,27,2770,1315,710
MN,5,27,2790,1459,728
MN,5,27,2795,1846,690
MN,5,27,2800,793,237
MN,5,27,2805,668,228
MN,5,27,2810,850,369
MN,5,27,2815,1603,523
MN,5,27,2820,1712,573
MN,5,27,2825,1273,486
MN,5,27,2830,1036,411
MN,5,27,2835,1032,378
MN,5,27,2840,962,354
MN,5,27,2845,1501,564
MN,5,27,2850,973,457
MN,5,27,2855,1758,595
MN,5,27,2860,1104,417
MN,5,27,2865,921,406
MN,5,62,530,1160,455
