STATE,COUNTY,PRECINCT,PAST_DEM,PAST_REP
NC,HARNETT,PR28,360,1330
NC,HARNETT,PR23,355,721
NC,HARNETT,PR20,445,379
NC,HARNETT,OS ANGIER,753,1454
NC,HARNETT,OS ANDERSON,810,1153
NC,HARNETT,OS ERWIN,1178,2076
NC,HARNETT,OS WESTERN,1576,2214
NC,JOHNSTON,PR28,226,543
NC,JOHNSTON,PR11A,186,406
NC,JOHNSTON,PR10A,269,242
NC,JOHNSTON,PR27A,173,185
NC,JOHNSTON,PR27B,225,381
NC,JOHNSTON,PR31A,135,374
NC,JOHNSTON,PR12B,275,542
NC,JOHNSTON,PR09,276,594
NC,JOHNSTON,PR12A,235,500
NC,JOHNSTON,PR31B,273,681
NC,JOHNSTON,PR11B,277,463
NC,JOHNSTON,PR19,159,567
NC,JOHNSTON,PR29B,372,834
NC,JOHNSTON,PR20,398,760
NC,JOHNSTON,PR10B,122,315
NC,JOHNSTON,PR29A,229,556
NC,NASH,P11A,109,550
NC,NASH,P12A,183,169
NC,NASH,P02A,258,496
NC,NASH,ROCKY MOUNT OS,5989,1977
NC,NASH,P18A,353,223
NC,NASH,P24A,241,483
NC,NASH,P03A,150,442
NC,NASH,P05A,84,649
NC,NASH,NASHVILLE OS,8982,10795
NC,NASH,P14A,75,238
NC,NASH,P08A,370,406
NC,NASH,P17A,459,386
NC,NASH,P04A,170,281
NC,NASH,MT PLEASANT OS,679,1491
NC,NASH,P21A,364,135
NC,NASH,P15A,202,422
NC,NASH,P23A,487,91
NC,NASH,SPRING HOPE OS,903,786
NC,NASH,P13A,297,90
NC,NASH,P10A,283,145
NC,NASH,P07A,73,214
NC,NASH,P19A,427,609
NC,NASH,P06A,277,276
NC,NASH,P09A,162,280
NC,NASH,P16A,254,227
NC,WAKE,06-10,302,486
NC,WAKE,20-06A,598,553
NC,WAKE,10-01,111,233
NC,WAKE,20-11,438,631
NC,WAKE,19-12,491,730
NC,WAKE,19-15,280,455
NC,WAKE,14-01,117,293
NC,WAKE,10-02,372,421
NC,WAKE,18-05,581,772
NC,WAKE,17-06,272,386
NC,WAKE,18-04,519,738
NC,WAKE,20-08,474,593
NC,WAKE,19-04,701,1071
NC,WAKE,15-04,208,451
NC,WAKE,15-01,350,808
NC,WAKE,06-04,428,451
NC,WAKE,06-09,544,844
NC,WAKE,16-01,306,444
NC,WAKE,09-02,370,282
NC,WAKE,10-04,685,688
NC,WAKE,15-02,578,990
NC,WAKE,18-02,508,919
NC,WAKE,18-03,440,411
NC,WAKE,19-10,624,1047
NC,WAKE,19-13,329,297
NC,WAKE,20-05,449,586
NC,WAKE,20-06B,473,594
NC,WAKE,19-07,378,421
NC,WAKE,01-42,301,477
NC,WAKE,01-47,330,443
NC,WAKE,19-03,343,554
NC,WAKE,09-03,159,254
NC,WAKE,09-01,236,482
NC,WAKE,08-04,299,383
NC,WAKE,19-09,286,570
NC,WAKE,18-07,316,612
NC,WAKE,14-02,584,1461
NC,WAKE,15-03,431,1169
NC,WAKE,06-05,304,526
NC,WAKE,19-05,304,714
NC,WAKE,06-06,605,864
NC,WAKE,02-04,278,499
NC,WAKE,16-09,428,412
NC,WAKE,08-07,430,559
NC,WAKE,13-10,708,816
NC,WAKE,08-08,501,634
NC,WAKE,06-08,329,338
NC,WAKE,06-07,499,584
NC,WAKE,19-11,285,500
NC,WAKE,20-12,246,383
NC,WAKE,19-14,306,465
NC,WAKE,10-03,265,322
NC,WAKE,13-11,355,409
NC,WILSON,PRWP,151,246
NC,WILSON,PRTO,357,558
NC,WILSON,ONE STOP HD PAPER,2135,3874
NC,WILSON,PRWJ,337,225
NC,WILSON,PRWL,219,318
NC,WILSON,PROL,203,701
NC,WILSON,PRCR,190,535
NC,WILSON,PRTA,439,605
NC,WILSON,PRBL,175,607
NC,WILSON,PRSP,152,528
NC,WILSON,ONE STOP BOE PAPER,11301,6636
